Time_Index,NG,None,Biomass
5173,2.11,0,8
5174,2.11,0,8
5175,2.11,0,8
5176,2.11,0,8
5177,2.11,0,8
5178,2.11,0,8
5179,2.11,0,8
5180,2.11,0,8
5181,2.11,0,8
5182,2.11,0,8
5183,2.11,0,8
5184,2.11,0,8
5185,2.11,0,8
5186,2.11,0,8
5187,2.11,0,8
5188,2.11,0,8
5189,2.11,0,8
5190,2.11,0,8
5191,2.11,0,8
5192,2.11,0,8
5193,2.11,0,8
5194,2.11,0,8
5195,2.11,0,8
5196,2.11,0,8
5197,2.11,0,8
5198,2.11,0,8
5199,2.11,0,8
5200,2.11,0,8
5201,2.11,0,8
5202,2.11,0,8
5203,2.11,0,8
5204,2.11,0,8
5205,2.11,0,8
5206,2.11,0,8
5207,2.11,0,8
5208,2.11,0,8
5209,2.11,0,8
5210,2.11,0,8
5211,2.11,0,8
5212,2.11,0,8
5213,2.11,0,8
5214,2.11,0,8
5215,2.11,0,8
5216,2.11,0,8
5217,2.11,0,8
5218,2.11,0,8
5219,2.11,0,8
5220,2.11,0,8
5221,2.11,0,8
5222,2.11,0,8
5223,2.11,0,8
5224,2.11,0,8
5225,2.11,0,8
5226,2.11,0,8
5227,2.11,0,8
5228,2.11,0,8
5229,2.11,0,8
5230,2.11,0,8
5231,2.11,0,8
5232,2.11,0,8
5233,2.11,0,8
5234,2.11,0,8
5235,2.11,0,8
5236,2.11,0,8
5237,2.11,0,8
5238,2.11,0,8
5239,2.11,0,8
5240,2.11,0,8
5241,2.11,0,8
5242,2.11,0,8
5243,2.11,0,8
5244,2.11,0,8
5245,2.11,0,8
5246,2.11,0,8
5247,2.11,0,8
5248,2.11,0,8
5249,2.11,0,8
5250,2.11,0,8
5251,2.11,0,8
5252,2.11,0,8
5253,2.11,0,8
5254,2.11,0,8
5255,2.11,0,8
5256,2.11,0,8
5257,2.11,0,8
5258,2.11,0,8
5259,2.11,0,8
5260,2.11,0,8
5261,2.11,0,8
5262,2.11,0,8
5263,2.11,0,8
5264,2.11,0,8
5265,2.11,0,8
5266,2.11,0,8
5267,2.11,0,8
5268,2.11,0,8
5269,2.11,0,8
5270,2.11,0,8
5271,2.11,0,8
5272,2.11,0,8
5273,2.11,0,8
5274,2.11,0,8
5275,2.11,0,8
5276,2.11,0,8
5277,2.11,0,8
5278,2.11,0,8
5279,2.11,0,8
5280,2.11,0,8
5281,2.11,0,8
5282,2.11,0,8
5283,2.11,0,8
5284,2.11,0,8
5285,2.11,0,8
5286,2.11,0,8
5287,2.11,0,8
5288,2.11,0,8
5289,2.11,0,8
5290,2.11,0,8
5291,2.11,0,8
5292,2.11,0,8
5293,2.11,0,8
5294,2.11,0,8
5295,2.11,0,8
5296,2.11,0,8
5297,2.11,0,8
5298,2.11,0,8
5299,2.11,0,8
5300,2.11,0,8
5301,2.11,0,8
5302,2.11,0,8
5303,2.11,0,8
5304,2.11,0,8
5305,2.11,0,8
5306,2.11,0,8
5307,2.11,0,8
5308,2.11,0,8
5309,2.11,0,8
5310,2.11,0,8
5311,2.11,0,8
5312,2.11,0,8
5313,2.11,0,8
5314,2.11,0,8
5315,2.11,0,8
5316,2.11,0,8
5317,2.11,0,8
5318,2.11,0,8
5319,2.11,0,8
5320,2.11,0,8
5321,2.11,0,8
5322,2.11,0,8
5323,2.11,0,8
5324,2.11,0,8
5325,2.11,0,8
5326,2.11,0,8
5327,2.11,0,8
5328,2.11,0,8
5329,2.11,0,8
5330,2.11,0,8
5331,2.11,0,8
5332,2.11,0,8
5333,2.11,0,8
5334,2.11,0,8
5335,2.11,0,8
5336,2.11,0,8
5337,2.11,0,8
5338,2.11,0,8
5339,2.11,0,8
5340,2.11,0,8
5341,2.11,0,8
5342,2.11,0,8
5343,2.11,0,8
5344,2.11,0,8
5345,2.11,0,8
5346,2.11,0,8
5347,2.11,0,8
5348,2.11,0,8
5349,2.11,0,8
5350,2.11,0,8
5351,2.11,0,8
5352,2.11,0,8
5353,2.11,0,8
5354,2.11,0,8
5355,2.11,0,8
5356,2.11,0,8
5357,2.11,0,8
5358,2.11,0,8
5359,2.11,0,8
5360,2.11,0,8
5361,2.11,0,8
5362,2.11,0,8
5363,2.11,0,8
5364,2.11,0,8
5365,2.11,0,8
5366,2.11,0,8
5367,2.11,0,8
5368,2.11,0,8
5369,2.11,0,8
5370,2.11,0,8
5371,2.11,0,8
5372,2.11,0,8
5373,2.11,0,8
5374,2.11,0,8
5375,2.11,0,8
5376,2.11,0,8
5377,2.11,0,8
5378,2.11,0,8
5379,2.11,0,8
5380,2.11,0,8
5381,2.11,0,8
5382,2.11,0,8
5383,2.11,0,8
5384,2.11,0,8
5385,2.11,0,8
5386,2.11,0,8
5387,2.11,0,8
5388,2.11,0,8
5389,2.11,0,8
5390,2.11,0,8
5391,2.11,0,8
5392,2.11,0,8
5393,2.11,0,8
5394,2.11,0,8
5395,2.11,0,8
5396,2.11,0,8
5397,2.11,0,8
5398,2.11,0,8
5399,2.11,0,8
5400,2.11,0,8
5401,2.11,0,8
5402,2.11,0,8
5403,2.11,0,8
5404,2.11,0,8
5405,2.11,0,8
5406,2.11,0,8
5407,2.11,0,8
5408,2.11,0,8
5409,2.11,0,8
5410,2.11,0,8
5411,2.11,0,8
5412,2.11,0,8
5413,2.11,0,8
5414,2.11,0,8
5415,2.11,0,8
5416,2.11,0,8
5417,2.11,0,8
5418,2.11,0,8
5419,2.11,0,8
5420,2.11,0,8
5421,2.11,0,8
5422,2.11,0,8
5423,2.11,0,8
5424,2.11,0,8
5425,2.11,0,8
5426,2.11,0,8
5427,2.11,0,8
5428,2.11,0,8
5429,2.11,0,8
5430,2.11,0,8
5431,2.11,0,8
5432,2.11,0,8
5433,2.11,0,8
5434,2.11,0,8
5435,2.11,0,8
5436,2.11,0,8
5437,2.11,0,8
5438,2.11,0,8
5439,2.11,0,8
5440,2.11,0,8
5441,2.11,0,8
5442,2.11,0,8
5443,2.11,0,8
5444,2.11,0,8
5445,2.11,0,8
5446,2.11,0,8
5447,2.11,0,8
5448,2.11,0,8
5449,2.11,0,8
5450,2.11,0,8
5451,2.11,0,8
5452,2.11,0,8
5453,2.11,0,8
5454,2.11,0,8
5455,2.11,0,8
5456,2.11,0,8
5457,2.11,0,8
5458,2.11,0,8
5459,2.11,0,8
5460,2.11,0,8
5461,2.11,0,8
5462,2.11,0,8
5463,2.11,0,8
5464,2.11,0,8
5465,2.11,0,8
5466,2.11,0,8
5467,2.11,0,8
5468,2.11,0,8
5469,2.11,0,8
5470,2.11,0,8
5471,2.11,0,8
5472,2.11,0,8
5473,2.11,0,8
5474,2.11,0,8
5475,2.11,0,8
5476,2.11,0,8
5477,2.11,0,8
5478,2.11,0,8
5479,2.11,0,8
5480,2.11,0,8
5481,2.11,0,8
5482,2.11,0,8
5483,2.11,0,8
5484,2.11,0,8
5485,2.11,0,8
5486,2.11,0,8
5487,2.11,0,8
5488,2.11,0,8
5489,2.11,0,8
5490,2.11,0,8
5491,2.11,0,8
5492,2.11,0,8
5493,2.11,0,8
5494,2.11,0,8
5495,2.11,0,8
5496,2.11,0,8
5497,2.11,0,8
5498,2.11,0,8
5499,2.11,0,8
5500,2.11,0,8
5501,2.11,0,8
5502,2.11,0,8
5503,2.11,0,8
5504,2.11,0,8
5505,2.11,0,8
5506,2.11,0,8
5507,2.11,0,8
5508,2.11,0,8
5509,2.11,0,8
5510,2.11,0,8
5511,2.11,0,8
5512,2.11,0,8
5513,2.11,0,8
5514,2.11,0,8
5515,2.11,0,8
5516,2.11,0,8
5517,2.11,0,8
5518,2.11,0,8
5519,2.11,0,8
5520,2.11,0,8
5521,2.11,0,8
5522,2.11,0,8
5523,2.11,0,8
5524,2.11,0,8
5525,2.11,0,8
5526,2.11,0,8
5527,2.11,0,8
5528,2.11,0,8
5529,2.11,0,8
5530,2.11,0,8
5531,2.11,0,8
5532,2.11,0,8
5533,2.11,0,8
5534,2.11,0,8
5535,2.11,0,8
5536,2.11,0,8
5537,2.11,0,8
5538,2.11,0,8
5539,2.11,0,8
5540,2.11,0,8
5541,2.11,0,8
5542,2.11,0,8
5543,2.11,0,8
5544,2.11,0,8
5545,2.11,0,8
5546,2.11,0,8
5547,2.11,0,8
5548,2.11,0,8
5549,2.11,0,8
5550,2.11,0,8
5551,2.11,0,8
5552,2.11,0,8
5553,2.11,0,8
5554,2.11,0,8
5555,2.11,0,8
5556,2.11,0,8
5557,2.11,0,8
5558,2.11,0,8
5559,2.11,0,8
5560,2.11,0,8
5561,2.11,0,8
5562,2.11,0,8
5563,2.11,0,8
5564,2.11,0,8
5565,2.11,0,8
5566,2.11,0,8
5567,2.11,0,8
5568,2.11,0,8
5569,2.11,0,8
5570,2.11,0,8
5571,2.11,0,8
5572,2.11,0,8
5573,2.11,0,8
5574,2.11,0,8
5575,2.11,0,8
5576,2.11,0,8
5577,2.11,0,8
5578,2.11,0,8
5579,2.11,0,8
5580,2.11,0,8
5581,2.11,0,8
5582,2.11,0,8
5583,2.11,0,8
5584,2.11,0,8
5585,2.11,0,8
5586,2.11,0,8
5587,2.11,0,8
5588,2.11,0,8
5589,2.11,0,8
5590,2.11,0,8
5591,2.11,0,8
5592,2.11,0,8
5593,2.11,0,8
5594,2.11,0,8
5595,2.11,0,8
5596,2.11,0,8
5597,2.11,0,8
5598,2.11,0,8
5599,2.11,0,8
5600,2.11,0,8
5601,2.11,0,8
5602,2.11,0,8
5603,2.11,0,8
5604,2.11,0,8
5605,2.11,0,8
5606,2.11,0,8
5607,2.11,0,8
5608,2.11,0,8
5609,2.11,0,8
5610,2.11,0,8
5611,2.11,0,8
5612,2.11,0,8
5613,2.11,0,8
5614,2.11,0,8
5615,2.11,0,8
5616,2.11,0,8
5617,2.11,0,8
5618,2.11,0,8
5619,2.11,0,8
5620,2.11,0,8
5621,2.11,0,8
5622,2.11,0,8
5623,2.11,0,8
5624,2.11,0,8
5625,2.11,0,8
5626,2.11,0,8
5627,2.11,0,8
5628,2.11,0,8
5629,2.11,0,8
5630,2.11,0,8
5631,2.11,0,8
5632,2.11,0,8
5633,2.11,0,8
5634,2.11,0,8
5635,2.11,0,8
5636,2.11,0,8
5637,2.11,0,8
5638,2.11,0,8
5639,2.11,0,8
5640,2.11,0,8
5641,2.11,0,8
5642,2.11,0,8
5643,2.11,0,8
5644,2.11,0,8
5645,2.11,0,8
5646,2.11,0,8
5647,2.11,0,8
5648,2.11,0,8
5649,2.11,0,8
5650,2.11,0,8
5651,2.11,0,8
5652,2.11,0,8
5653,2.11,0,8
5654,2.11,0,8
5655,2.11,0,8
5656,2.11,0,8
5657,2.11,0,8
5658,2.11,0,8
5659,2.11,0,8
5660,2.11,0,8
5661,2.11,0,8
5662,2.11,0,8
5663,2.11,0,8
5664,2.11,0,8
5665,2.11,0,8
5666,2.11,0,8
5667,2.11,0,8
5668,2.11,0,8
5669,2.11,0,8
5670,2.11,0,8
5671,2.11,0,8
5672,2.11,0,8
5673,2.11,0,8
5674,2.11,0,8
5675,2.11,0,8
5676,2.11,0,8
5677,2.11,0,8
5678,2.11,0,8
5679,2.11,0,8
5680,2.11,0,8
5681,2.11,0,8
5682,2.11,0,8
5683,2.11,0,8
5684,2.11,0,8
5685,2.11,0,8
5686,2.11,0,8
5687,2.11,0,8
5688,2.11,0,8
5689,2.11,0,8
5690,2.11,0,8
5691,2.11,0,8
5692,2.11,0,8
5693,2.11,0,8
5694,2.11,0,8
5695,2.11,0,8
5696,2.11,0,8
5697,2.11,0,8
5698,2.11,0,8
5699,2.11,0,8
5700,2.11,0,8
5701,2.11,0,8
5702,2.11,0,8
5703,2.11,0,8
5704,2.11,0,8
5705,2.11,0,8
5706,2.11,0,8
5707,2.11,0,8
5708,2.11,0,8
5709,2.11,0,8
5710,2.11,0,8
5711,2.11,0,8
5712,2.11,0,8
5713,2.11,0,8
5714,2.11,0,8
5715,2.11,0,8
5716,2.11,0,8
5717,2.11,0,8
5718,2.11,0,8
5719,2.11,0,8
5720,2.11,0,8
5721,2.11,0,8
5722,2.11,0,8
5723,2.11,0,8
5724,2.11,0,8
5725,2.11,0,8
5726,2.11,0,8
5727,2.11,0,8
5728,2.11,0,8
5729,2.11,0,8
5730,2.11,0,8
5731,2.11,0,8
5732,2.11,0,8
5733,2.11,0,8
5734,2.11,0,8
5735,2.11,0,8
5736,2.11,0,8
5737,2.11,0,8
5738,2.11,0,8
5739,2.11,0,8
5740,2.11,0,8
5741,2.11,0,8
5742,2.11,0,8
5743,2.11,0,8
5744,2.11,0,8
5745,2.11,0,8
5746,2.11,0,8
5747,2.11,0,8
5748,2.11,0,8
5749,2.11,0,8
5750,2.11,0,8
5751,2.11,0,8
5752,2.11,0,8
5753,2.11,0,8
5754,2.11,0,8
5755,2.11,0,8
5756,2.11,0,8
5757,2.11,0,8
5758,2.11,0,8
5759,2.11,0,8
5760,2.11,0,8
5761,2.11,0,8
5762,2.11,0,8
5763,2.11,0,8
5764,2.11,0,8
5765,2.11,0,8
5766,2.11,0,8
5767,2.11,0,8
5768,2.11,0,8
5769,2.11,0,8
5770,2.11,0,8
5771,2.11,0,8
5772,2.11,0,8
5773,2.11,0,8
5774,2.11,0,8
5775,2.11,0,8
5776,2.11,0,8
5777,2.11,0,8
5778,2.11,0,8
5779,2.11,0,8
5780,2.11,0,8
5781,2.11,0,8
5782,2.11,0,8
5783,2.11,0,8
5784,2.11,0,8
5785,2.11,0,8
5786,2.11,0,8
5787,2.11,0,8
5788,2.11,0,8
5789,2.11,0,8
5790,2.11,0,8
5791,2.11,0,8
5792,2.11,0,8
5793,2.11,0,8
5794,2.11,0,8
5795,2.11,0,8
5796,2.11,0,8
5797,2.11,0,8
5798,2.11,0,8
5799,2.11,0,8
5800,2.11,0,8
5801,2.11,0,8
5802,2.11,0,8
5803,2.11,0,8
5804,2.11,0,8
5805,2.11,0,8
5806,2.11,0,8
5807,2.11,0,8
5808,2.11,0,8
5809,2.11,0,8
5810,2.11,0,8
5811,2.11,0,8
5812,2.11,0,8
5813,2.11,0,8
5814,2.11,0,8
5815,2.11,0,8
5816,2.11,0,8
5817,2.11,0,8
5818,2.11,0,8
5819,2.11,0,8
5820,2.11,0,8
5821,2.11,0,8
5822,2.11,0,8
5823,2.11,0,8
5824,2.11,0,8
5825,2.11,0,8
5826,2.11,0,8
5827,2.11,0,8
5828,2.11,0,8
5829,2.11,0,8
5830,2.11,0,8
5831,2.11,0,8
5832,2.11,0,8
5833,2.11,0,8
5834,2.11,0,8
5835,2.11,0,8
5836,2.11,0,8
5837,2.11,0,8
5838,2.11,0,8
5839,2.11,0,8
5840,2.11,0,8
5841,2.11,0,8
5842,2.11,0,8
5843,2.11,0,8
5844,2.11,0,8
5845,2.11,0,8
5846,2.11,0,8
5847,2.11,0,8
5848,2.11,0,8
5849,2.11,0,8
5850,2.11,0,8
5851,2.11,0,8
5852,2.11,0,8
5853,2.11,0,8
5854,2.11,0,8
5855,2.11,0,8
5856,2.11,0,8
5857,2.11,0,8
5858,2.11,0,8
5859,2.11,0,8
5860,2.11,0,8
5861,2.11,0,8
5862,2.11,0,8
5863,2.11,0,8
5864,2.11,0,8
5865,2.11,0,8
5866,2.11,0,8
5867,2.11,0,8
5868,2.11,0,8
5869,2.11,0,8
5870,2.11,0,8
5871,2.11,0,8
5872,2.11,0,8
5873,2.11,0,8
5874,2.11,0,8
5875,2.11,0,8
5876,2.11,0,8
5877,2.11,0,8
5878,2.11,0,8
5879,2.11,0,8
5880,2.11,0,8
5881,2.11,0,8
5882,2.11,0,8
5883,2.11,0,8
5884,2.11,0,8
5885,2.11,0,8
5886,2.11,0,8
5887,2.11,0,8
5888,2.11,0,8
5889,2.11,0,8
5890,2.11,0,8
5891,2.11,0,8
5892,2.11,0,8
5893,2.11,0,8
5894,2.11,0,8
5895,2.11,0,8
5896,2.11,0,8
5897,2.11,0,8
5898,2.11,0,8
5899,2.11,0,8
5900,2.11,0,8
5901,2.11,0,8
5902,2.11,0,8
5903,2.11,0,8
5904,2.11,0,8
5905,2.11,0,8
5906,2.11,0,8
5907,2.11,0,8
5908,2.11,0,8
5909,2.11,0,8
5910,2.11,0,8
5911,2.11,0,8
5912,2.11,0,8
5913,2.11,0,8
5914,2.11,0,8
5915,2.11,0,8
5916,2.11,0,8
5917,2.11,0,8
5918,2.11,0,8
5919,2.11,0,8
5920,2.11,0,8
5921,2.11,0,8
5922,2.11,0,8
5923,2.11,0,8
5924,2.11,0,8
5925,2.11,0,8
5926,2.11,0,8
5927,2.11,0,8
5928,2.11,0,8
5929,2.11,0,8
5930,2.11,0,8
5931,2.11,0,8
5932,2.11,0,8
5933,2.11,0,8
5934,2.11,0,8
5935,2.11,0,8
5936,2.11,0,8
5937,2.11,0,8
5938,2.11,0,8
5939,2.11,0,8
5940,2.11,0,8
5941,2.11,0,8
5942,2.11,0,8
5943,2.11,0,8
5944,2.11,0,8
5945,2.11,0,8
5946,2.11,0,8
5947,2.11,0,8
5948,2.11,0,8
5949,2.11,0,8
5950,2.11,0,8
5951,2.11,0,8
5952,2.11,0,8
5953,2.11,0,8
5954,2.11,0,8
5955,2.11,0,8
5956,2.11,0,8
5957,2.11,0,8
5958,2.11,0,8
5959,2.11,0,8
5960,2.11,0,8
5961,2.11,0,8
5962,2.11,0,8
5963,2.11,0,8
5964,2.11,0,8
5965,2.11,0,8
5966,2.11,0,8
5967,2.11,0,8
5968,2.11,0,8
5969,2.11,0,8
5970,2.11,0,8
5971,2.11,0,8
5972,2.11,0,8
5973,2.11,0,8
5974,2.11,0,8
5975,2.11,0,8
5976,2.11,0,8
5977,2.11,0,8
5978,2.11,0,8
5979,2.11,0,8
5980,2.11,0,8
5981,2.11,0,8
5982,2.11,0,8
5983,2.11,0,8
5984,2.11,0,8
5985,2.11,0,8
5986,2.11,0,8
5987,2.11,0,8
5988,2.11,0,8
5989,2.11,0,8
5990,2.11,0,8
5991,2.11,0,8
5992,2.11,0,8
5993,2.11,0,8
5994,2.11,0,8
5995,2.11,0,8
5996,2.11,0,8
5997,2.11,0,8
5998,2.11,0,8
5999,2.11,0,8
6000,2.11,0,8
6001,2.11,0,8
6002,2.11,0,8
6003,2.11,0,8
6004,2.11,0,8
6005,2.11,0,8
6006,2.11,0,8
6007,2.11,0,8
6008,2.11,0,8
6009,2.11,0,8
6010,2.11,0,8
6011,2.11,0,8
6012,2.11,0,8
6013,2.11,0,8
6014,2.11,0,8
6015,2.11,0,8
6016,2.11,0,8
6017,2.11,0,8
6018,2.11,0,8
6019,2.11,0,8
6020,2.11,0,8
6021,2.11,0,8
6022,2.11,0,8
6023,2.11,0,8
6024,2.11,0,8
6025,2.11,0,8
6026,2.11,0,8
6027,2.11,0,8
6028,2.11,0,8
6029,2.11,0,8
6030,2.11,0,8
6031,2.11,0,8
6032,2.11,0,8
6033,2.11,0,8
6034,2.11,0,8
6035,2.11,0,8
6036,2.11,0,8
6037,2.11,0,8
6038,2.11,0,8
6039,2.11,0,8
6040,2.11,0,8
6041,2.11,0,8
6042,2.11,0,8
6043,2.11,0,8
6044,2.11,0,8
6045,2.11,0,8
6046,2.11,0,8
6047,2.11,0,8
6048,2.11,0,8
6049,2.11,0,8
6050,2.11,0,8
6051,2.11,0,8
6052,2.11,0,8
6053,2.11,0,8
6054,2.11,0,8
6055,2.11,0,8
6056,2.11,0,8
6057,2.11,0,8
6058,2.11,0,8
6059,2.11,0,8
6060,2.11,0,8
6061,2.11,0,8
6062,2.11,0,8
6063,2.11,0,8
6064,2.11,0,8
6065,2.11,0,8
6066,2.11,0,8
6067,2.11,0,8
6068,2.11,0,8
6069,2.11,0,8
6070,2.11,0,8
6071,2.11,0,8
6072,2.11,0,8
6073,2.11,0,8
6074,2.11,0,8
6075,2.11,0,8
6076,2.11,0,8
6077,2.11,0,8
6078,2.11,0,8
6079,2.11,0,8
6080,2.11,0,8
6081,2.11,0,8
6082,2.11,0,8
6083,2.11,0,8
6084,2.11,0,8
6085,2.11,0,8
6086,2.11,0,8
6087,2.11,0,8
6088,2.11,0,8
6089,2.11,0,8
6090,2.11,0,8
6091,2.11,0,8
6092,2.11,0,8
6093,2.11,0,8
6094,2.11,0,8
6095,2.11,0,8
6096,2.11,0,8
6097,2.11,0,8
6098,2.11,0,8
6099,2.11,0,8
6100,2.11,0,8
6101,2.11,0,8
6102,2.11,0,8
6103,2.11,0,8
6104,2.11,0,8
6105,2.11,0,8
6106,2.11,0,8
6107,2.11,0,8
6108,2.11,0,8
6109,2.11,0,8
6110,2.11,0,8
6111,2.11,0,8
6112,2.11,0,8
6113,2.11,0,8
6114,2.11,0,8
6115,2.11,0,8
6116,2.11,0,8
6117,2.11,0,8
6118,2.11,0,8
6119,2.11,0,8
6120,2.11,0,8
6121,2.11,0,8
6122,2.11,0,8
6123,2.11,0,8
6124,2.11,0,8
6125,2.11,0,8
6126,2.11,0,8
6127,2.11,0,8
6128,2.11,0,8
6129,2.11,0,8
6130,2.11,0,8
6131,2.11,0,8
6132,2.11,0,8
6133,2.11,0,8
6134,2.11,0,8
6135,2.11,0,8
6136,2.11,0,8
6137,2.11,0,8
6138,2.11,0,8
6139,2.11,0,8
6140,2.11,0,8
6141,2.11,0,8
6142,2.11,0,8
6143,2.11,0,8
6144,2.11,0,8
6145,2.11,0,8
6146,2.11,0,8
6147,2.11,0,8
6148,2.11,0,8
6149,2.11,0,8
6150,2.11,0,8
6151,2.11,0,8
6152,2.11,0,8
6153,2.11,0,8
6154,2.11,0,8
6155,2.11,0,8
6156,2.11,0,8
6157,2.11,0,8
6158,2.11,0,8
6159,2.11,0,8
6160,2.11,0,8
6161,2.11,0,8
6162,2.11,0,8
6163,2.11,0,8
6164,2.11,0,8
6165,2.11,0,8
6166,2.11,0,8
6167,2.11,0,8
6168,2.11,0,8
6169,2.11,0,8
6170,2.11,0,8
6171,2.11,0,8
6172,2.11,0,8
6173,2.11,0,8
6174,2.11,0,8
6175,2.11,0,8
6176,2.11,0,8
6177,2.11,0,8
6178,2.11,0,8
6179,2.11,0,8
6180,2.11,0,8
6181,2.11,0,8
6182,2.11,0,8
6183,2.11,0,8
6184,2.11,0,8
6185,2.11,0,8
6186,2.11,0,8
6187,2.11,0,8
6188,2.11,0,8
6189,2.11,0,8
6190,2.11,0,8
6191,2.11,0,8
6192,2.11,0,8
6193,2.11,0,8
6194,2.11,0,8
6195,2.11,0,8
6196,2.11,0,8
6197,2.11,0,8
6198,2.11,0,8
6199,2.11,0,8
6200,2.11,0,8
6201,2.11,0,8
6202,2.11,0,8
6203,2.11,0,8
6204,2.11,0,8
6205,2.11,0,8
6206,2.11,0,8
6207,2.11,0,8
6208,2.11,0,8
6209,2.11,0,8
6210,2.11,0,8
6211,2.11,0,8
6212,2.11,0,8
6213,2.11,0,8
6214,2.11,0,8
6215,2.11,0,8
6216,2.11,0,8
6217,2.11,0,8
6218,2.11,0,8
6219,2.11,0,8
6220,2.11,0,8
6221,2.11,0,8
6222,2.11,0,8
6223,2.11,0,8
6224,2.11,0,8
6225,2.11,0,8
6226,2.11,0,8
6227,2.11,0,8
6228,2.11,0,8
6229,2.11,0,8
6230,2.11,0,8
6231,2.11,0,8
6232,2.11,0,8
6233,2.11,0,8
6234,2.11,0,8
6235,2.11,0,8
6236,2.11,0,8
6237,2.11,0,8
6238,2.11,0,8
6239,2.11,0,8
6240,2.11,0,8
6241,2.11,0,8
6242,2.11,0,8
6243,2.11,0,8
6244,2.11,0,8
6245,2.11,0,8
6246,2.11,0,8
6247,2.11,0,8
6248,2.11,0,8
6249,2.11,0,8
6250,2.11,0,8
6251,2.11,0,8
6252,2.11,0,8
6253,2.11,0,8
6254,2.11,0,8
6255,2.11,0,8
6256,2.11,0,8
6257,2.11,0,8
6258,2.11,0,8
6259,2.11,0,8
6260,2.11,0,8
6261,2.11,0,8
6262,2.11,0,8
6263,2.11,0,8
6264,2.11,0,8
6265,2.11,0,8
6266,2.11,0,8
6267,2.11,0,8
6268,2.11,0,8
6269,2.11,0,8
6270,2.11,0,8
6271,2.11,0,8
6272,2.11,0,8
6273,2.11,0,8
6274,2.11,0,8
6275,2.11,0,8
6276,2.11,0,8
6277,2.11,0,8
6278,2.11,0,8
6279,2.11,0,8
6280,2.11,0,8
6281,2.11,0,8
6282,2.11,0,8
6283,2.11,0,8
6284,2.11,0,8
6285,2.11,0,8
6286,2.11,0,8
6287,2.11,0,8
6288,2.11,0,8
6289,2.11,0,8
6290,2.11,0,8
6291,2.11,0,8
6292,2.11,0,8
6293,2.11,0,8
6294,2.11,0,8
6295,2.11,0,8
6296,2.11,0,8
6297,2.11,0,8
6298,2.11,0,8
6299,2.11,0,8
6300,2.11,0,8
6301,2.11,0,8
6302,2.11,0,8
6303,2.11,0,8
6304,2.11,0,8
6305,2.11,0,8
6306,2.11,0,8
6307,2.11,0,8
6308,2.11,0,8
6309,2.11,0,8
6310,2.11,0,8
6311,2.11,0,8
6312,2.11,0,8
6313,2.11,0,8
6314,2.11,0,8
6315,2.11,0,8
6316,2.11,0,8
6317,2.11,0,8
6318,2.11,0,8
6319,2.11,0,8
6320,2.11,0,8
6321,2.11,0,8
6322,2.11,0,8
6323,2.11,0,8
6324,2.11,0,8
6325,2.11,0,8
6326,2.11,0,8
6327,2.11,0,8
6328,2.11,0,8
6329,2.11,0,8
6330,2.11,0,8
6331,2.11,0,8
6332,2.11,0,8
6333,2.11,0,8
6334,2.11,0,8
6335,2.11,0,8
6336,2.11,0,8
6337,2.11,0,8
6338,2.11,0,8
6339,2.11,0,8
6340,2.11,0,8
6341,2.11,0,8
6342,2.11,0,8
6343,2.11,0,8
6344,2.11,0,8
6345,2.11,0,8
6346,2.11,0,8
6347,2.11,0,8
6348,2.11,0,8
6349,2.11,0,8
6350,2.11,0,8
6351,2.11,0,8
6352,2.11,0,8
6353,2.11,0,8
6354,2.11,0,8
6355,2.11,0,8
6356,2.11,0,8
6357,2.11,0,8
6358,2.11,0,8
6359,2.11,0,8
6360,2.11,0,8
6361,2.11,0,8
6362,2.11,0,8
6363,2.11,0,8
6364,2.11,0,8
6365,2.11,0,8
6366,2.11,0,8
6367,2.11,0,8
6368,2.11,0,8
6369,2.11,0,8
6370,2.11,0,8
6371,2.11,0,8
6372,2.11,0,8
6373,2.11,0,8
6374,2.11,0,8
6375,2.11,0,8
6376,2.11,0,8
6377,2.11,0,8
6378,2.11,0,8
6379,2.11,0,8
6380,2.11,0,8
6381,2.11,0,8
6382,2.11,0,8
6383,2.11,0,8
6384,2.11,0,8
6385,2.11,0,8
6386,2.11,0,8
6387,2.11,0,8
6388,2.11,0,8
6389,2.11,0,8
6390,2.11,0,8
6391,2.11,0,8
6392,2.11,0,8
6393,2.11,0,8
6394,2.11,0,8
6395,2.11,0,8
6396,2.11,0,8
6397,2.11,0,8
6398,2.11,0,8
6399,2.11,0,8
6400,2.11,0,8
6401,2.11,0,8
6402,2.11,0,8
6403,2.11,0,8
6404,2.11,0,8
6405,2.11,0,8
6406,2.11,0,8
6407,2.11,0,8
6408,2.11,0,8
6409,2.11,0,8
6410,2.11,0,8
6411,2.11,0,8
6412,2.11,0,8
6413,2.11,0,8
6414,2.11,0,8
6415,2.11,0,8
6416,2.11,0,8
6417,2.11,0,8
6418,2.11,0,8
6419,2.11,0,8
6420,2.11,0,8
6421,2.11,0,8
6422,2.11,0,8
6423,2.11,0,8
6424,2.11,0,8
6425,2.11,0,8
6426,2.11,0,8
6427,2.11,0,8
6428,2.11,0,8
6429,2.11,0,8
6430,2.11,0,8
6431,2.11,0,8
6432,2.11,0,8
6433,2.11,0,8
6434,2.11,0,8
6435,2.11,0,8
6436,2.11,0,8
6437,2.11,0,8
6438,2.11,0,8
6439,2.11,0,8
6440,2.11,0,8
6441,2.11,0,8
6442,2.11,0,8
6443,2.11,0,8
