Time_Index,NGCC,NGCT,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR
1453,1.0,1.0,1.0,1.0,1.0,1.0,0.4923,0.02025616,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1454,1.0,1.0,1.0,1.0,1.0,1.0,0.4147,0.009744143,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1455,1.0,1.0,1.0,1.0,1.0,1.0,0.3057,0.012697805,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1456,1.0,1.0,1.0,1.0,1.0,1.0,0.1433,0.037019208,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1457,1.0,1.0,1.0,1.0,1.0,1.0,0.0014,0.014123548,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1458,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00427358,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1459,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002273578,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1460,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.009553424,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1461,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.007988809,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1462,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.005721671,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1463,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002001774,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1464,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000688677,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1465,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001193504,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1466,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002342054,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1467,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002372414,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1468,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00221322,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1469,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.004812762,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1470,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.007317646,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1471,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.005913043,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1472,1.0,1.0,1.0,1.0,1.0,1.0,0.0727,0.007874532,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1473,1.0,1.0,1.0,1.0,1.0,1.0,0.3305,0.010513831,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1474,1.0,1.0,1.0,1.0,1.0,1.0,0.5087,0.013493519,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1475,1.0,1.0,1.0,1.0,1.0,1.0,0.6255,0.051234551,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1476,1.0,1.0,1.0,1.0,1.0,1.0,0.6438,0.035532594,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1477,1.0,1.0,1.0,1.0,1.0,1.0,0.6342,0.015982417,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1478,1.0,1.0,1.0,1.0,1.0,1.0,0.6073,0.016271932,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1479,1.0,1.0,1.0,1.0,1.0,1.0,0.4905,0.010833261,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1480,1.0,1.0,1.0,1.0,1.0,1.0,0.3167,0.015405776,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1481,1.0,1.0,1.0,1.0,1.0,1.0,0.0647,0.00745156,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1482,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001268229,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1483,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000340368,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1484,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000472501,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1485,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000913061,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1486,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000460567,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1487,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000405724,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1488,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000461224,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1489,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000425159,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1490,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000201664,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1491,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.14e-5,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1492,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.2e-5,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1493,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000940251,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1494,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001688296,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1495,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001462118,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1496,1.0,1.0,1.0,1.0,1.0,1.0,0.0732,0.00205039,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1497,1.0,1.0,1.0,1.0,1.0,1.0,0.3249,0.002406735,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1498,1.0,1.0,1.0,1.0,1.0,1.0,0.5055,0.006735122,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1499,1.0,1.0,1.0,1.0,1.0,1.0,0.6259,0.010578658,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1500,1.0,1.0,1.0,1.0,1.0,1.0,0.6462,0.023952477,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1501,1.0,1.0,1.0,1.0,1.0,1.0,0.6498,0.032189377,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1502,1.0,1.0,1.0,1.0,1.0,1.0,0.6233,0.036131389,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1503,1.0,1.0,1.0,1.0,1.0,1.0,0.4959,0.028037485,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1504,1.0,1.0,1.0,1.0,1.0,1.0,0.2951,0.019684512,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1505,1.0,1.0,1.0,1.0,1.0,1.0,0.0327,0.007505227,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1506,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.003617593,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1507,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.003890333,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1508,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.003798491,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1509,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.003029724,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1510,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001596955,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1511,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002168473,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1512,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002228256,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1513,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.067692161,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1514,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.051151462,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1515,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.039891448,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1516,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.052784219,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1517,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.045754455,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1518,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.055088699,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1519,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.041030407,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1520,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.072356634,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1521,1.0,1.0,1.0,1.0,1.0,1.0,0.2772,0.070205957,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1522,1.0,1.0,1.0,1.0,1.0,1.0,0.4703,0.269536674,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1523,1.0,1.0,1.0,1.0,1.0,1.0,0.5945,0.318837047,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1524,1.0,1.0,1.0,1.0,1.0,1.0,0.6074,0.598548889,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1525,1.0,1.0,1.0,1.0,1.0,1.0,0.6058,0.949451566,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1526,1.0,1.0,1.0,1.0,1.0,1.0,0.573,0.956299305,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1527,1.0,1.0,1.0,1.0,1.0,1.0,0.4695,0.800921977,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1528,1.0,1.0,1.0,1.0,1.0,1.0,0.2946,0.565316677,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1529,1.0,1.0,1.0,1.0,1.0,1.0,0.0015,0.262164563,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1530,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.051925015,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1531,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.02580508,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1532,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002814861,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1533,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002815134,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1534,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002380206,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1535,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000933269,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1536,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000350337,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1537,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000154842,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1538,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.75e-5,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1539,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.18e-5,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1540,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.65e-5,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1541,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0e-5,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1542,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1543,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000772537,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1544,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000930232,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1545,1.0,1.0,1.0,1.0,1.0,1.0,0.1029,0.000778525,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1546,1.0,1.0,1.0,1.0,1.0,1.0,0.2427,0.000131503,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1547,1.0,1.0,1.0,1.0,1.0,1.0,0.3353,0.005792293,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1548,1.0,1.0,1.0,1.0,1.0,1.0,0.3693,0.00257458,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1549,1.0,1.0,1.0,1.0,1.0,1.0,0.321,1.01e-5,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1550,1.0,1.0,1.0,1.0,1.0,1.0,0.2798,0.000134685,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1551,1.0,1.0,1.0,1.0,1.0,1.0,0.2887,0.000516413,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1552,1.0,1.0,1.0,1.0,1.0,1.0,0.1717,0.001232307,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1553,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002655152,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1554,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.003173271,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1555,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.003878384,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1556,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.005781263,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1557,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.006259252,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1558,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.008088858,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1559,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.008165604,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1560,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.007110484,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1561,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.010341755,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1562,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.017352095,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1563,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.014267083,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1564,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.025345866,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1565,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.020062098,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1566,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.021361887,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1567,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.021811772,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1568,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.014325362,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1569,1.0,1.0,1.0,1.0,1.0,1.0,0.1982,0.015371396,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1570,1.0,1.0,1.0,1.0,1.0,1.0,0.3702,0.030313112,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1571,1.0,1.0,1.0,1.0,1.0,1.0,0.4604,0.035362862,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1572,1.0,1.0,1.0,1.0,1.0,1.0,0.5011,0.042722434,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1573,1.0,1.0,1.0,1.0,1.0,1.0,0.5173,0.040847346,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1574,1.0,1.0,1.0,1.0,1.0,1.0,0.5058,0.05511716,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1575,1.0,1.0,1.0,1.0,1.0,1.0,0.3876,0.132114276,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1576,1.0,1.0,1.0,1.0,1.0,1.0,0.1969,0.088099703,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1577,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.010155346,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1578,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.006772437,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1579,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.012552555,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1580,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.004603527,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1581,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.013114163,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1582,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.012415253,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1583,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.004863528,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1584,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.033390347,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1585,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.066503689,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1586,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.072049811,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1587,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.163911462,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1588,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.24464646,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1589,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.147138357,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1590,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.082618125,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1591,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.162055463,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1592,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.022330137,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1593,1.0,1.0,1.0,1.0,1.0,1.0,0.2668,0.012179459,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1594,1.0,1.0,1.0,1.0,1.0,1.0,0.4708,0.043081041,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1595,1.0,1.0,1.0,1.0,1.0,1.0,0.5885,0.164181739,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1596,1.0,1.0,1.0,1.0,1.0,1.0,0.5494,0.64546752,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1597,1.0,1.0,1.0,1.0,1.0,1.0,0.5991,0.517372191,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1598,1.0,1.0,1.0,1.0,1.0,1.0,0.5673,0.606333733,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1599,1.0,1.0,1.0,1.0,1.0,1.0,0.483,0.819485366,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1600,1.0,1.0,1.0,1.0,1.0,1.0,0.3013,0.764980793,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1601,1.0,1.0,1.0,1.0,1.0,1.0,0.0001,0.509450972,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1602,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.343583882,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1603,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.234340429,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1604,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.349542052,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1605,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.545352876,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1606,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.33305043,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1607,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2963866,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1608,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.163866162,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1609,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.161449268,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1610,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.156570747,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1611,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.186094135,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1612,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.126597002,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1613,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.118293867,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1614,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.119840138,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1615,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.114646934,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1616,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.112317093,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1617,1.0,1.0,1.0,1.0,1.0,1.0,0.1993,0.061715327,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1618,1.0,1.0,1.0,1.0,1.0,1.0,0.38,0.291378587,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1619,1.0,1.0,1.0,1.0,1.0,1.0,0.4883,0.174561754,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1620,1.0,1.0,1.0,1.0,1.0,1.0,0.5493,0.115443371,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1621,1.0,1.0,1.0,1.0,1.0,1.0,0.5521,0.087088332,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1622,1.0,1.0,1.0,1.0,1.0,1.0,0.5214,0.031298004,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1623,1.0,1.0,1.0,1.0,1.0,1.0,0.4105,0.053981099,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1624,1.0,1.0,1.0,1.0,1.0,1.0,0.2423,0.010938625,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1625,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.010312587,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1626,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.006492569,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1627,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.004183383,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1628,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.004213412,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1629,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.012388219,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1630,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.009391747,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1631,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.006458785,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1632,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.007347133,0.420625108,1.0,1.0,1.0,1.0,1.0,1.0
1633,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.012042541,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1634,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.026133567,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1635,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.025451697,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1636,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.019929396,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1637,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.020905757,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1638,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.022048984,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1639,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.039332137,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1640,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.028185239,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1641,1.0,1.0,1.0,1.0,1.0,1.0,0.2168,0.009182803,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1642,1.0,1.0,1.0,1.0,1.0,1.0,0.3862,0.01188824,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1643,1.0,1.0,1.0,1.0,1.0,1.0,0.4511,0.011834171,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1644,1.0,1.0,1.0,1.0,1.0,1.0,0.4476,0.014699826,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1645,1.0,1.0,1.0,1.0,1.0,1.0,0.4533,0.008735722,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1646,1.0,1.0,1.0,1.0,1.0,1.0,0.437,0.009943328,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1647,1.0,1.0,1.0,1.0,1.0,1.0,0.4112,0.009525585,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1648,1.0,1.0,1.0,1.0,1.0,1.0,0.275,0.007624389,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.009073834,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1650,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.010131359,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1651,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.006854909,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1652,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00542303,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1653,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.004304309,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1654,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.012992928,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.005159878,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1656,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.004437782,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1657,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001912998,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1658,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001433845,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
