Time_Index,NG,None,coal,blue_ammonia
697,5.28,0,1.8729355,1.8729355
698,5.28,0,1.8729355,1.8729355
699,5.28,0,1.8729355,1.8729355
700,5.28,0,1.8729355,1.8729355
701,5.28,0,1.8729355,1.8729355
702,5.28,0,1.8729355,1.8729355
703,5.28,0,1.8729355,1.8729355
704,5.28,0,1.8729355,1.8729355
705,5.28,0,1.8729355,1.8729355
706,5.28,0,1.8729355,1.8729355
707,5.28,0,1.8729355,1.8729355
708,5.28,0,1.8729355,1.8729355
709,5.28,0,1.8729355,1.8729355
710,5.28,0,1.8729355,1.8729355
711,5.28,0,1.8729355,1.8729355
712,5.28,0,1.8729355,1.8729355
713,5.28,0,1.8729355,1.8729355
714,5.28,0,1.8729355,1.8729355
715,5.28,0,1.8729355,1.8729355
716,5.28,0,1.8729355,1.8729355
717,5.28,0,1.8729355,1.8729355
718,5.28,0,1.8729355,1.8729355
719,5.28,0,1.8729355,1.8729355
720,5.28,0,1.8729355,1.8729355
721,5.28,0,1.8729355,1.8729355
722,5.28,0,1.8729355,1.8729355
723,5.28,0,1.8729355,1.8729355
724,5.28,0,1.8729355,1.8729355
725,5.28,0,1.8729355,1.8729355
726,5.28,0,1.8729355,1.8729355
727,5.28,0,1.8729355,1.8729355
728,5.28,0,1.8729355,1.8729355
729,5.28,0,1.8729355,1.8729355
730,5.28,0,1.8729355,1.8729355
731,5.28,0,1.8729355,1.8729355
732,5.28,0,1.8729355,1.8729355
733,5.28,0,1.8729355,1.8729355
734,5.28,0,1.8729355,1.8729355
735,5.28,0,1.8729355,1.8729355
736,5.28,0,1.8729355,1.8729355
737,5.28,0,1.8729355,1.8729355
738,5.28,0,1.8729355,1.8729355
739,5.28,0,1.8729355,1.8729355
740,5.28,0,1.8729355,1.8729355
741,5.28,0,1.8729355,1.8729355
742,5.28,0,1.8729355,1.8729355
743,5.28,0,1.8729355,1.8729355
744,5.28,0,1.8729355,1.8729355
745,3.98,0,1.8729355,1.8729355
746,3.98,0,1.8729355,1.8729355
747,3.98,0,1.8729355,1.8729355
748,3.98,0,1.8729355,1.8729355
749,3.98,0,1.8729355,1.8729355
750,3.98,0,1.8729355,1.8729355
751,3.98,0,1.8729355,1.8729355
752,3.98,0,1.8729355,1.8729355
753,3.98,0,1.8729355,1.8729355
754,3.98,0,1.8729355,1.8729355
755,3.98,0,1.8729355,1.8729355
756,3.98,0,1.8729355,1.8729355
757,3.98,0,1.8729355,1.8729355
758,3.98,0,1.8729355,1.8729355
759,3.98,0,1.8729355,1.8729355
760,3.98,0,1.8729355,1.8729355
761,3.98,0,1.8729355,1.8729355
762,3.98,0,1.8729355,1.8729355
763,3.98,0,1.8729355,1.8729355
764,3.98,0,1.8729355,1.8729355
765,3.98,0,1.8729355,1.8729355
766,3.98,0,1.8729355,1.8729355
767,3.98,0,1.8729355,1.8729355
768,3.98,0,1.8729355,1.8729355
769,3.98,0,1.8729355,1.8729355
770,3.98,0,1.8729355,1.8729355
771,3.98,0,1.8729355,1.8729355
772,3.98,0,1.8729355,1.8729355
773,3.98,0,1.8729355,1.8729355
774,3.98,0,1.8729355,1.8729355
775,3.98,0,1.8729355,1.8729355
776,3.98,0,1.8729355,1.8729355
777,3.98,0,1.8729355,1.8729355
778,3.98,0,1.8729355,1.8729355
779,3.98,0,1.8729355,1.8729355
780,3.98,0,1.8729355,1.8729355
781,3.98,0,1.8729355,1.8729355
782,3.98,0,1.8729355,1.8729355
783,3.98,0,1.8729355,1.8729355
784,3.98,0,1.8729355,1.8729355
785,3.98,0,1.8729355,1.8729355
786,3.98,0,1.8729355,1.8729355
787,3.98,0,1.8729355,1.8729355
788,3.98,0,1.8729355,1.8729355
789,3.98,0,1.8729355,1.8729355
790,3.98,0,1.8729355,1.8729355
791,3.98,0,1.8729355,1.8729355
792,3.98,0,1.8729355,1.8729355
793,3.98,0,1.8729355,1.8729355
794,3.98,0,1.8729355,1.8729355
795,3.98,0,1.8729355,1.8729355
796,3.98,0,1.8729355,1.8729355
797,3.98,0,1.8729355,1.8729355
798,3.98,0,1.8729355,1.8729355
799,3.98,0,1.8729355,1.8729355
800,3.98,0,1.8729355,1.8729355
801,3.98,0,1.8729355,1.8729355
802,3.98,0,1.8729355,1.8729355
803,3.98,0,1.8729355,1.8729355
804,3.98,0,1.8729355,1.8729355
805,3.98,0,1.8729355,1.8729355
806,3.98,0,1.8729355,1.8729355
807,3.98,0,1.8729355,1.8729355
808,3.98,0,1.8729355,1.8729355
809,3.98,0,1.8729355,1.8729355
810,3.98,0,1.8729355,1.8729355
811,3.98,0,1.8729355,1.8729355
812,3.98,0,1.8729355,1.8729355
813,3.98,0,1.8729355,1.8729355
814,3.98,0,1.8729355,1.8729355
815,3.98,0,1.8729355,1.8729355
816,3.98,0,1.8729355,1.8729355
817,3.98,0,1.8729355,1.8729355
818,3.98,0,1.8729355,1.8729355
819,3.98,0,1.8729355,1.8729355
820,3.98,0,1.8729355,1.8729355
821,3.98,0,1.8729355,1.8729355
822,3.98,0,1.8729355,1.8729355
823,3.98,0,1.8729355,1.8729355
824,3.98,0,1.8729355,1.8729355
825,3.98,0,1.8729355,1.8729355
826,3.98,0,1.8729355,1.8729355
827,3.98,0,1.8729355,1.8729355
828,3.98,0,1.8729355,1.8729355
829,3.98,0,1.8729355,1.8729355
830,3.98,0,1.8729355,1.8729355
831,3.98,0,1.8729355,1.8729355
832,3.98,0,1.8729355,1.8729355
833,3.98,0,1.8729355,1.8729355
834,3.98,0,1.8729355,1.8729355
835,3.98,0,1.8729355,1.8729355
836,3.98,0,1.8729355,1.8729355
837,3.98,0,1.8729355,1.8729355
838,3.98,0,1.8729355,1.8729355
839,3.98,0,1.8729355,1.8729355
840,3.98,0,1.8729355,1.8729355
841,3.98,0,1.8729355,1.8729355
842,3.98,0,1.8729355,1.8729355
843,3.98,0,1.8729355,1.8729355
844,3.98,0,1.8729355,1.8729355
845,3.98,0,1.8729355,1.8729355
846,3.98,0,1.8729355,1.8729355
847,3.98,0,1.8729355,1.8729355
848,3.98,0,1.8729355,1.8729355
849,3.98,0,1.8729355,1.8729355
850,3.98,0,1.8729355,1.8729355
851,3.98,0,1.8729355,1.8729355
852,3.98,0,1.8729355,1.8729355
853,3.98,0,1.8729355,1.8729355
854,3.98,0,1.8729355,1.8729355
855,3.98,0,1.8729355,1.8729355
856,3.98,0,1.8729355,1.8729355
857,3.98,0,1.8729355,1.8729355
858,3.98,0,1.8729355,1.8729355
859,3.98,0,1.8729355,1.8729355
860,3.98,0,1.8729355,1.8729355
861,3.98,0,1.8729355,1.8729355
862,3.98,0,1.8729355,1.8729355
863,3.98,0,1.8729355,1.8729355
864,3.98,0,1.8729355,1.8729355
865,3.98,0,1.8729355,1.8729355
866,3.98,0,1.8729355,1.8729355
867,3.98,0,1.8729355,1.8729355
868,3.98,0,1.8729355,1.8729355
869,3.98,0,1.8729355,1.8729355
870,3.98,0,1.8729355,1.8729355
871,3.98,0,1.8729355,1.8729355
872,3.98,0,1.8729355,1.8729355
873,3.98,0,1.8729355,1.8729355
874,3.98,0,1.8729355,1.8729355
875,3.98,0,1.8729355,1.8729355
876,3.98,0,1.8729355,1.8729355
877,3.98,0,1.8729355,1.8729355
878,3.98,0,1.8729355,1.8729355
879,3.98,0,1.8729355,1.8729355
880,3.98,0,1.8729355,1.8729355
881,3.98,0,1.8729355,1.8729355
882,3.98,0,1.8729355,1.8729355
883,3.98,0,1.8729355,1.8729355
884,3.98,0,1.8729355,1.8729355
885,3.98,0,1.8729355,1.8729355
886,3.98,0,1.8729355,1.8729355
887,3.98,0,1.8729355,1.8729355
888,3.98,0,1.8729355,1.8729355
889,3.98,0,1.8729355,1.8729355
890,3.98,0,1.8729355,1.8729355
891,3.98,0,1.8729355,1.8729355
892,3.98,0,1.8729355,1.8729355
893,3.98,0,1.8729355,1.8729355
894,3.98,0,1.8729355,1.8729355
895,3.98,0,1.8729355,1.8729355
896,3.98,0,1.8729355,1.8729355
897,3.98,0,1.8729355,1.8729355
898,3.98,0,1.8729355,1.8729355
899,3.98,0,1.8729355,1.8729355
900,3.98,0,1.8729355,1.8729355
901,3.98,0,1.8729355,1.8729355
902,3.98,0,1.8729355,1.8729355
903,3.98,0,1.8729355,1.8729355
904,3.98,0,1.8729355,1.8729355
905,3.98,0,1.8729355,1.8729355
906,3.98,0,1.8729355,1.8729355
907,3.98,0,1.8729355,1.8729355
908,3.98,0,1.8729355,1.8729355
909,3.98,0,1.8729355,1.8729355
910,3.98,0,1.8729355,1.8729355
911,3.98,0,1.8729355,1.8729355
912,3.98,0,1.8729355,1.8729355
913,3.98,0,1.8729355,1.8729355
914,3.98,0,1.8729355,1.8729355
915,3.98,0,1.8729355,1.8729355
916,3.98,0,1.8729355,1.8729355
917,3.98,0,1.8729355,1.8729355
918,3.98,0,1.8729355,1.8729355
919,3.98,0,1.8729355,1.8729355
920,3.98,0,1.8729355,1.8729355
921,3.98,0,1.8729355,1.8729355
922,3.98,0,1.8729355,1.8729355
923,3.98,0,1.8729355,1.8729355
924,3.98,0,1.8729355,1.8729355
925,3.98,0,1.8729355,1.8729355
926,3.98,0,1.8729355,1.8729355
927,3.98,0,1.8729355,1.8729355
928,3.98,0,1.8729355,1.8729355
929,3.98,0,1.8729355,1.8729355
930,3.98,0,1.8729355,1.8729355
931,3.98,0,1.8729355,1.8729355
932,3.98,0,1.8729355,1.8729355
933,3.98,0,1.8729355,1.8729355
934,3.98,0,1.8729355,1.8729355
935,3.98,0,1.8729355,1.8729355
936,3.98,0,1.8729355,1.8729355
937,3.98,0,1.8729355,1.8729355
938,3.98,0,1.8729355,1.8729355
939,3.98,0,1.8729355,1.8729355
940,3.98,0,1.8729355,1.8729355
941,3.98,0,1.8729355,1.8729355
942,3.98,0,1.8729355,1.8729355
943,3.98,0,1.8729355,1.8729355
944,3.98,0,1.8729355,1.8729355
945,3.98,0,1.8729355,1.8729355
946,3.98,0,1.8729355,1.8729355
947,3.98,0,1.8729355,1.8729355
948,3.98,0,1.8729355,1.8729355
949,3.98,0,1.8729355,1.8729355
950,3.98,0,1.8729355,1.8729355
951,3.98,0,1.8729355,1.8729355
952,3.98,0,1.8729355,1.8729355
953,3.98,0,1.8729355,1.8729355
954,3.98,0,1.8729355,1.8729355
955,3.98,0,1.8729355,1.8729355
956,3.98,0,1.8729355,1.8729355
957,3.98,0,1.8729355,1.8729355
958,3.98,0,1.8729355,1.8729355
959,3.98,0,1.8729355,1.8729355
960,3.98,0,1.8729355,1.8729355
961,3.98,0,1.8729355,1.8729355
962,3.98,0,1.8729355,1.8729355
963,3.98,0,1.8729355,1.8729355
964,3.98,0,1.8729355,1.8729355
965,3.98,0,1.8729355,1.8729355
966,3.98,0,1.8729355,1.8729355
967,3.98,0,1.8729355,1.8729355
968,3.98,0,1.8729355,1.8729355
969,3.98,0,1.8729355,1.8729355
970,3.98,0,1.8729355,1.8729355
971,3.98,0,1.8729355,1.8729355
972,3.98,0,1.8729355,1.8729355
973,3.98,0,1.8729355,1.8729355
974,3.98,0,1.8729355,1.8729355
975,3.98,0,1.8729355,1.8729355
976,3.98,0,1.8729355,1.8729355
977,3.98,0,1.8729355,1.8729355
978,3.98,0,1.8729355,1.8729355
979,3.98,0,1.8729355,1.8729355
980,3.98,0,1.8729355,1.8729355
981,3.98,0,1.8729355,1.8729355
982,3.98,0,1.8729355,1.8729355
983,3.98,0,1.8729355,1.8729355
984,3.98,0,1.8729355,1.8729355
985,3.98,0,1.8729355,1.8729355
986,3.98,0,1.8729355,1.8729355
987,3.98,0,1.8729355,1.8729355
988,3.98,0,1.8729355,1.8729355
989,3.98,0,1.8729355,1.8729355
990,3.98,0,1.8729355,1.8729355
991,3.98,0,1.8729355,1.8729355
992,3.98,0,1.8729355,1.8729355
993,3.98,0,1.8729355,1.8729355
994,3.98,0,1.8729355,1.8729355
995,3.98,0,1.8729355,1.8729355
996,3.98,0,1.8729355,1.8729355
997,3.98,0,1.8729355,1.8729355
998,3.98,0,1.8729355,1.8729355
999,3.98,0,1.8729355,1.8729355
1000,3.98,0,1.8729355,1.8729355
1001,3.98,0,1.8729355,1.8729355
1002,3.98,0,1.8729355,1.8729355
1003,3.98,0,1.8729355,1.8729355
1004,3.98,0,1.8729355,1.8729355
1005,3.98,0,1.8729355,1.8729355
1006,3.98,0,1.8729355,1.8729355
1007,3.98,0,1.8729355,1.8729355
1008,3.98,0,1.8729355,1.8729355
1009,3.98,0,1.8729355,1.8729355
1010,3.98,0,1.8729355,1.8729355
1011,3.98,0,1.8729355,1.8729355
1012,3.98,0,1.8729355,1.8729355
1013,3.98,0,1.8729355,1.8729355
1014,3.98,0,1.8729355,1.8729355
1015,3.98,0,1.8729355,1.8729355
1016,3.98,0,1.8729355,1.8729355
1017,3.98,0,1.8729355,1.8729355
1018,3.98,0,1.8729355,1.8729355
1019,3.98,0,1.8729355,1.8729355
1020,3.98,0,1.8729355,1.8729355
1021,3.98,0,1.8729355,1.8729355
1022,3.98,0,1.8729355,1.8729355
1023,3.98,0,1.8729355,1.8729355
1024,3.98,0,1.8729355,1.8729355
1025,3.98,0,1.8729355,1.8729355
1026,3.98,0,1.8729355,1.8729355
1027,3.98,0,1.8729355,1.8729355
1028,3.98,0,1.8729355,1.8729355
1029,3.98,0,1.8729355,1.8729355
1030,3.98,0,1.8729355,1.8729355
1031,3.98,0,1.8729355,1.8729355
1032,3.98,0,1.8729355,1.8729355
1033,3.98,0,1.8729355,1.8729355
1034,3.98,0,1.8729355,1.8729355
1035,3.98,0,1.8729355,1.8729355
1036,3.98,0,1.8729355,1.8729355
1037,3.98,0,1.8729355,1.8729355
1038,3.98,0,1.8729355,1.8729355
1039,3.98,0,1.8729355,1.8729355
1040,3.98,0,1.8729355,1.8729355
1041,3.98,0,1.8729355,1.8729355
1042,3.98,0,1.8729355,1.8729355
1043,3.98,0,1.8729355,1.8729355
1044,3.98,0,1.8729355,1.8729355
1045,3.98,0,1.8729355,1.8729355
1046,3.98,0,1.8729355,1.8729355
1047,3.98,0,1.8729355,1.8729355
1048,3.98,0,1.8729355,1.8729355
1049,3.98,0,1.8729355,1.8729355
1050,3.98,0,1.8729355,1.8729355
1051,3.98,0,1.8729355,1.8729355
1052,3.98,0,1.8729355,1.8729355
1053,3.98,0,1.8729355,1.8729355
1054,3.98,0,1.8729355,1.8729355
1055,3.98,0,1.8729355,1.8729355
1056,3.98,0,1.8729355,1.8729355
1057,3.98,0,1.8729355,1.8729355
1058,3.98,0,1.8729355,1.8729355
1059,3.98,0,1.8729355,1.8729355
1060,3.98,0,1.8729355,1.8729355
1061,3.98,0,1.8729355,1.8729355
1062,3.98,0,1.8729355,1.8729355
1063,3.98,0,1.8729355,1.8729355
1064,3.98,0,1.8729355,1.8729355
1065,3.98,0,1.8729355,1.8729355
1066,3.98,0,1.8729355,1.8729355
1067,3.98,0,1.8729355,1.8729355
1068,3.98,0,1.8729355,1.8729355
1069,3.98,0,1.8729355,1.8729355
1070,3.98,0,1.8729355,1.8729355
1071,3.98,0,1.8729355,1.8729355
1072,3.98,0,1.8729355,1.8729355
1073,3.98,0,1.8729355,1.8729355
1074,3.98,0,1.8729355,1.8729355
1075,3.98,0,1.8729355,1.8729355
1076,3.98,0,1.8729355,1.8729355
1077,3.98,0,1.8729355,1.8729355
1078,3.98,0,1.8729355,1.8729355
1079,3.98,0,1.8729355,1.8729355
1080,3.98,0,1.8729355,1.8729355
1081,3.98,0,1.8729355,1.8729355
1082,3.98,0,1.8729355,1.8729355
1083,3.98,0,1.8729355,1.8729355
1084,3.98,0,1.8729355,1.8729355
1085,3.98,0,1.8729355,1.8729355
1086,3.98,0,1.8729355,1.8729355
1087,3.98,0,1.8729355,1.8729355
1088,3.98,0,1.8729355,1.8729355
1089,3.98,0,1.8729355,1.8729355
1090,3.98,0,1.8729355,1.8729355
1091,3.98,0,1.8729355,1.8729355
1092,3.98,0,1.8729355,1.8729355
1093,3.98,0,1.8729355,1.8729355
1094,3.98,0,1.8729355,1.8729355
1095,3.98,0,1.8729355,1.8729355
1096,3.98,0,1.8729355,1.8729355
1097,3.98,0,1.8729355,1.8729355
1098,3.98,0,1.8729355,1.8729355
1099,3.98,0,1.8729355,1.8729355
1100,3.98,0,1.8729355,1.8729355
1101,3.98,0,1.8729355,1.8729355
1102,3.98,0,1.8729355,1.8729355
1103,3.98,0,1.8729355,1.8729355
1104,3.98,0,1.8729355,1.8729355
1105,3.98,0,1.8729355,1.8729355
1106,3.98,0,1.8729355,1.8729355
1107,3.98,0,1.8729355,1.8729355
1108,3.98,0,1.8729355,1.8729355
1109,3.98,0,1.8729355,1.8729355
1110,3.98,0,1.8729355,1.8729355
1111,3.98,0,1.8729355,1.8729355
1112,3.98,0,1.8729355,1.8729355
1113,3.98,0,1.8729355,1.8729355
1114,3.98,0,1.8729355,1.8729355
1115,3.98,0,1.8729355,1.8729355
1116,3.98,0,1.8729355,1.8729355
1117,3.98,0,1.8729355,1.8729355
1118,3.98,0,1.8729355,1.8729355
1119,3.98,0,1.8729355,1.8729355
1120,3.98,0,1.8729355,1.8729355
1121,3.98,0,1.8729355,1.8729355
1122,3.98,0,1.8729355,1.8729355
1123,3.98,0,1.8729355,1.8729355
1124,3.98,0,1.8729355,1.8729355
1125,3.98,0,1.8729355,1.8729355
1126,3.98,0,1.8729355,1.8729355
1127,3.98,0,1.8729355,1.8729355
1128,3.98,0,1.8729355,1.8729355
1129,3.98,0,1.8729355,1.8729355
1130,3.98,0,1.8729355,1.8729355
1131,3.98,0,1.8729355,1.8729355
1132,3.98,0,1.8729355,1.8729355
1133,3.98,0,1.8729355,1.8729355
1134,3.98,0,1.8729355,1.8729355
1135,3.98,0,1.8729355,1.8729355
1136,3.98,0,1.8729355,1.8729355
1137,3.98,0,1.8729355,1.8729355
1138,3.98,0,1.8729355,1.8729355
1139,3.98,0,1.8729355,1.8729355
1140,3.98,0,1.8729355,1.8729355
1141,3.98,0,1.8729355,1.8729355
1142,3.98,0,1.8729355,1.8729355
1143,3.98,0,1.8729355,1.8729355
1144,3.98,0,1.8729355,1.8729355
1145,3.98,0,1.8729355,1.8729355
1146,3.98,0,1.8729355,1.8729355
1147,3.98,0,1.8729355,1.8729355
1148,3.98,0,1.8729355,1.8729355
1149,3.98,0,1.8729355,1.8729355
1150,3.98,0,1.8729355,1.8729355
1151,3.98,0,1.8729355,1.8729355
1152,3.98,0,1.8729355,1.8729355
1153,3.98,0,1.8729355,1.8729355
1154,3.98,0,1.8729355,1.8729355
1155,3.98,0,1.8729355,1.8729355
1156,3.98,0,1.8729355,1.8729355
1157,3.98,0,1.8729355,1.8729355
1158,3.98,0,1.8729355,1.8729355
1159,3.98,0,1.8729355,1.8729355
1160,3.98,0,1.8729355,1.8729355
1161,3.98,0,1.8729355,1.8729355
1162,3.98,0,1.8729355,1.8729355
1163,3.98,0,1.8729355,1.8729355
1164,3.98,0,1.8729355,1.8729355
1165,3.98,0,1.8729355,1.8729355
1166,3.98,0,1.8729355,1.8729355
1167,3.98,0,1.8729355,1.8729355
1168,3.98,0,1.8729355,1.8729355
1169,3.98,0,1.8729355,1.8729355
1170,3.98,0,1.8729355,1.8729355
1171,3.98,0,1.8729355,1.8729355
1172,3.98,0,1.8729355,1.8729355
1173,3.98,0,1.8729355,1.8729355
1174,3.98,0,1.8729355,1.8729355
1175,3.98,0,1.8729355,1.8729355
1176,3.98,0,1.8729355,1.8729355
1177,3.98,0,1.8729355,1.8729355
1178,3.98,0,1.8729355,1.8729355
1179,3.98,0,1.8729355,1.8729355
1180,3.98,0,1.8729355,1.8729355
1181,3.98,0,1.8729355,1.8729355
1182,3.98,0,1.8729355,1.8729355
1183,3.98,0,1.8729355,1.8729355
1184,3.98,0,1.8729355,1.8729355
1185,3.98,0,1.8729355,1.8729355
1186,3.98,0,1.8729355,1.8729355
1187,3.98,0,1.8729355,1.8729355
1188,3.98,0,1.8729355,1.8729355
1189,3.98,0,1.8729355,1.8729355
1190,3.98,0,1.8729355,1.8729355
1191,3.98,0,1.8729355,1.8729355
1192,3.98,0,1.8729355,1.8729355
1193,3.98,0,1.8729355,1.8729355
1194,3.98,0,1.8729355,1.8729355
1195,3.98,0,1.8729355,1.8729355
1196,3.98,0,1.8729355,1.8729355
1197,3.98,0,1.8729355,1.8729355
1198,3.98,0,1.8729355,1.8729355
1199,3.98,0,1.8729355,1.8729355
1200,3.98,0,1.8729355,1.8729355
1201,3.98,0,1.8729355,1.8729355
1202,3.98,0,1.8729355,1.8729355
1203,3.98,0,1.8729355,1.8729355
1204,3.98,0,1.8729355,1.8729355
1205,3.98,0,1.8729355,1.8729355
1206,3.98,0,1.8729355,1.8729355
1207,3.98,0,1.8729355,1.8729355
1208,3.98,0,1.8729355,1.8729355
1209,3.98,0,1.8729355,1.8729355
1210,3.98,0,1.8729355,1.8729355
1211,3.98,0,1.8729355,1.8729355
1212,3.98,0,1.8729355,1.8729355
1213,3.98,0,1.8729355,1.8729355
1214,3.98,0,1.8729355,1.8729355
1215,3.98,0,1.8729355,1.8729355
1216,3.98,0,1.8729355,1.8729355
1217,3.98,0,1.8729355,1.8729355
1218,3.98,0,1.8729355,1.8729355
1219,3.98,0,1.8729355,1.8729355
1220,3.98,0,1.8729355,1.8729355
1221,3.98,0,1.8729355,1.8729355
1222,3.98,0,1.8729355,1.8729355
1223,3.98,0,1.8729355,1.8729355
1224,3.98,0,1.8729355,1.8729355
1225,3.98,0,1.8729355,1.8729355
1226,3.98,0,1.8729355,1.8729355
1227,3.98,0,1.8729355,1.8729355
1228,3.98,0,1.8729355,1.8729355
1229,3.98,0,1.8729355,1.8729355
1230,3.98,0,1.8729355,1.8729355
1231,3.98,0,1.8729355,1.8729355
1232,3.98,0,1.8729355,1.8729355
1233,3.98,0,1.8729355,1.8729355
1234,3.98,0,1.8729355,1.8729355
1235,3.98,0,1.8729355,1.8729355
1236,3.98,0,1.8729355,1.8729355
1237,3.98,0,1.8729355,1.8729355
1238,3.98,0,1.8729355,1.8729355
1239,3.98,0,1.8729355,1.8729355
1240,3.98,0,1.8729355,1.8729355
1241,3.98,0,1.8729355,1.8729355
1242,3.98,0,1.8729355,1.8729355
1243,3.98,0,1.8729355,1.8729355
1244,3.98,0,1.8729355,1.8729355
1245,3.98,0,1.8729355,1.8729355
1246,3.98,0,1.8729355,1.8729355
1247,3.98,0,1.8729355,1.8729355
1248,3.98,0,1.8729355,1.8729355
1249,3.98,0,1.8729355,1.8729355
1250,3.98,0,1.8729355,1.8729355
1251,3.98,0,1.8729355,1.8729355
1252,3.98,0,1.8729355,1.8729355
1253,3.98,0,1.8729355,1.8729355
1254,3.98,0,1.8729355,1.8729355
1255,3.98,0,1.8729355,1.8729355
1256,3.98,0,1.8729355,1.8729355
1257,3.98,0,1.8729355,1.8729355
1258,3.98,0,1.8729355,1.8729355
1259,3.98,0,1.8729355,1.8729355
1260,3.98,0,1.8729355,1.8729355
1261,3.98,0,1.8729355,1.8729355
1262,3.98,0,1.8729355,1.8729355
1263,3.98,0,1.8729355,1.8729355
1264,3.98,0,1.8729355,1.8729355
1265,3.98,0,1.8729355,1.8729355
1266,3.98,0,1.8729355,1.8729355
1267,3.98,0,1.8729355,1.8729355
1268,3.98,0,1.8729355,1.8729355
1269,3.98,0,1.8729355,1.8729355
1270,3.98,0,1.8729355,1.8729355
1271,3.98,0,1.8729355,1.8729355
1272,3.98,0,1.8729355,1.8729355
1273,3.98,0,1.8729355,1.8729355
1274,3.98,0,1.8729355,1.8729355
1275,3.98,0,1.8729355,1.8729355
1276,3.98,0,1.8729355,1.8729355
1277,3.98,0,1.8729355,1.8729355
1278,3.98,0,1.8729355,1.8729355
1279,3.98,0,1.8729355,1.8729355
1280,3.98,0,1.8729355,1.8729355
1281,3.98,0,1.8729355,1.8729355
1282,3.98,0,1.8729355,1.8729355
1283,3.98,0,1.8729355,1.8729355
1284,3.98,0,1.8729355,1.8729355
1285,3.98,0,1.8729355,1.8729355
1286,3.98,0,1.8729355,1.8729355
1287,3.98,0,1.8729355,1.8729355
1288,3.98,0,1.8729355,1.8729355
1289,3.98,0,1.8729355,1.8729355
1290,3.98,0,1.8729355,1.8729355
1291,3.98,0,1.8729355,1.8729355
1292,3.98,0,1.8729355,1.8729355
1293,3.98,0,1.8729355,1.8729355
1294,3.98,0,1.8729355,1.8729355
1295,3.98,0,1.8729355,1.8729355
1296,3.98,0,1.8729355,1.8729355
1297,3.98,0,1.8729355,1.8729355
1298,3.98,0,1.8729355,1.8729355
1299,3.98,0,1.8729355,1.8729355
1300,3.98,0,1.8729355,1.8729355
1301,3.98,0,1.8729355,1.8729355
1302,3.98,0,1.8729355,1.8729355
1303,3.98,0,1.8729355,1.8729355
1304,3.98,0,1.8729355,1.8729355
1305,3.98,0,1.8729355,1.8729355
1306,3.98,0,1.8729355,1.8729355
1307,3.98,0,1.8729355,1.8729355
1308,3.98,0,1.8729355,1.8729355
1309,3.98,0,1.8729355,1.8729355
1310,3.98,0,1.8729355,1.8729355
1311,3.98,0,1.8729355,1.8729355
1312,3.98,0,1.8729355,1.8729355
1313,3.98,0,1.8729355,1.8729355
1314,3.98,0,1.8729355,1.8729355
1315,3.98,0,1.8729355,1.8729355
1316,3.98,0,1.8729355,1.8729355
1317,3.98,0,1.8729355,1.8729355
1318,3.98,0,1.8729355,1.8729355
1319,3.98,0,1.8729355,1.8729355
1320,3.98,0,1.8729355,1.8729355
1321,3.98,0,1.8729355,1.8729355
1322,3.98,0,1.8729355,1.8729355
1323,3.98,0,1.8729355,1.8729355
1324,3.98,0,1.8729355,1.8729355
1325,3.98,0,1.8729355,1.8729355
1326,3.98,0,1.8729355,1.8729355
1327,3.98,0,1.8729355,1.8729355
1328,3.98,0,1.8729355,1.8729355
1329,3.98,0,1.8729355,1.8729355
1330,3.98,0,1.8729355,1.8729355
1331,3.98,0,1.8729355,1.8729355
1332,3.98,0,1.8729355,1.8729355
1333,3.98,0,1.8729355,1.8729355
1334,3.98,0,1.8729355,1.8729355
1335,3.98,0,1.8729355,1.8729355
1336,3.98,0,1.8729355,1.8729355
1337,3.98,0,1.8729355,1.8729355
1338,3.98,0,1.8729355,1.8729355
1339,3.98,0,1.8729355,1.8729355
1340,3.98,0,1.8729355,1.8729355
1341,3.98,0,1.8729355,1.8729355
1342,3.98,0,1.8729355,1.8729355
1343,3.98,0,1.8729355,1.8729355
1344,3.98,0,1.8729355,1.8729355
1345,3.98,0,1.8729355,1.8729355
1346,3.98,0,1.8729355,1.8729355
1347,3.98,0,1.8729355,1.8729355
1348,3.98,0,1.8729355,1.8729355
1349,3.98,0,1.8729355,1.8729355
1350,3.98,0,1.8729355,1.8729355
1351,3.98,0,1.8729355,1.8729355
1352,3.98,0,1.8729355,1.8729355
1353,3.98,0,1.8729355,1.8729355
1354,3.98,0,1.8729355,1.8729355
1355,3.98,0,1.8729355,1.8729355
1356,3.98,0,1.8729355,1.8729355
1357,3.98,0,1.8729355,1.8729355
1358,3.98,0,1.8729355,1.8729355
1359,3.98,0,1.8729355,1.8729355
1360,3.98,0,1.8729355,1.8729355
1361,3.98,0,1.8729355,1.8729355
1362,3.98,0,1.8729355,1.8729355
1363,3.98,0,1.8729355,1.8729355
1364,3.98,0,1.8729355,1.8729355
1365,3.98,0,1.8729355,1.8729355
1366,3.98,0,1.8729355,1.8729355
1367,3.98,0,1.8729355,1.8729355
1368,3.98,0,1.8729355,1.8729355
1369,3.98,0,1.8729355,1.8729355
1370,3.98,0,1.8729355,1.8729355
1371,3.98,0,1.8729355,1.8729355
1372,3.98,0,1.8729355,1.8729355
1373,3.98,0,1.8729355,1.8729355
1374,3.98,0,1.8729355,1.8729355
1375,3.98,0,1.8729355,1.8729355
1376,3.98,0,1.8729355,1.8729355
