Time_Index,Solar_z01_01,Solar_z02_01,Solar_z03_01,Solar_z04_01,Solar_z05_01,Solar_z06_01,Solar_z07_01,Solar_z08_01,Solar_z09_01,Solar_z10_01,Solar_z11_01,Solar_z12_01,Solar_z13_01,Solar_z14_01,Solar_z15_01,Solar_z16_01,Solar_z17_01,Solar_z18_01,Wind_z01_02,Wind_z01_03,Wind_z02_01,Wind_z02_02,Wind_z03_01,Wind_z04_01,Wind_z04_02,Wind_z04_03,Wind_z04_04,Wind_z05_01,Wind_z05_02,Wind_z06_01,Wind_z06_02,Wind_z07_01,Wind_z08_01,Wind_z08_02,Wind_z09_01,Wind_z09_02,Wind_z10_01,Wind_z10_02,Wind_z11_01,Wind_z12_01,Wind_z13_01,Wind_z13_02,Wind_z14_01,Wind_z14_02,Wind_z15_01,Wind_z15_02,Wind_z16_01,Wind_z16_02,Wind_z16_03,Wind_z16_04,Wind_z17_01,Wind_z17_02,Wind_z18_01,Wind_z18_02,Hyd_z02_01,Hyd_z03_01,Hyd_z04_01,Hyd_z06_01,Hyd_z07_01,Hyd_z08_01,Hyd_z11_01,Hyd_z12_01,Hyd_z13_01,Hyd_z14_01,Hyd_z15_01,Hyd_z16_01,Hyd_z18_01,coal-new_1_z11,CoalOldUns_1_z11,gas-CC_1_z11,gas-CT_1_z11,nuclear_1_z11,o-g-s_1_z11,coal-new_1_z10,CoalOldScr_1_z10,CoalOldScr_2_z10,gas-CC_1_z10,gas-CT_1_z10,o-g-s_1_z10,coal-new_1_z09,CoalOldScr_1_z09,gas-CC_1_z09,gas-CC_2_z09,gas-CT_1_z09,nuclear_1_z09,o-g-s_1_z09,coal-IGCC_1_z08,coal-new_1_z08,CoalOldScr_1_z08,gas-CC_1_z08,gas-CC_2_z08,gas-CC_3_z08,gas-CT_1_z08,o-g-s_1_z08,coal-new_1_z07,CoalOldScr_1_z07,gas-CC_1_z07,gas-CC_2_z07,gas-CC_4_z07,gas-CT_1_z07,nuclear_1_z07,o-g-s_1_z07,o-g-s_2_z07,biopower_1_z06,coal-new_1_z06,CoalOldScr_1_z06,gas-CC_1_z06,gas-CC_2_z18,gas-CT_1_z06,nuclear_1_z06,o-g-s_1_z06,coal-new_1_z05,CoalOldScr_1_z05,gas-CC_1_z05,gas-CT_1_z05,o-g-s_1_z05,biopower_1_z04,coal-new_1_z04,CoalOldScr_1_z04,CoalOldScr_2_z04,gas-CC_1_z04,gas-CT_1_z04,gas-CT_2_z04,nuclear_1_z04,o-g-s_1_z04,coal-new_1_z03,CoalOldUns_1_z03,CoalOldUns_2_z03,gas-CT_1_z03,nuclear_1_z03,o-g-s_1_z03,coal-new_1_z02,CoalOldScr_1_z02,gas-CC_1_z02,gas-CC_2_z02,gas-CC_3_z02,gas-CT_1_z02,nuclear_1_z02,o-g-s_2_z02,CoalOldUns_1_z17,gas-CC_1_z17,gas-CC_2_z17,gas-CT_1_z17,nuclear_1_z17,o-g-s_1_z17,coal-new_1_z18,CoalOldScr_1_z18,CoalOldScr_2_z18,gas-CC_1_z18,gas-CT_1_z18,nuclear_1_z18,o-g-s_1_z18,coal-new_1_z12,CoalOldUns_1_z12,gas-CC_1_z12,gas-CT_1_z12,nuclear_1_z12,o-g-s_1_z12,o-g-s_2_z12,CoalOldUns_1_z01,gas-CC_1_z01,gas-CT_1_z01,coal-new_1_z15,CoalOldScr_1_z15,gas-CC_1_z15,gas-CT_1_z15,nuclear_1_z15,o-g-s_1_z15,coal-new_1_z14,CoalOldUns_1_z14,CoalOldUns_2_z14,gas-CC_1_z14,gas-CT_1_z14,nuclear_1_z14,o-g-s_1_z14,coal-new_1_z13,gas-CC_1_z13,gas-CT_1_z13,o-g-s_1_z13,CoalOldScr_1_z16,gas-CC_1_z16,gas-CC_2_z16,gas-CC_3_z16,gas-CC_4_z16,gas-CT_1_z16,o-g-s_1_z16,pumped-hydro_z06,pumped-hydro_z03,pumped-hydro_z16,pumped-hydro_z18,pumped-hydro_z15,pumped-hydro_z12,battery_z01,battery_z02,battery_z03,battery_z04,battery_z05,battery_z06,battery_z07,battery_z08,battery_z09,battery_z10,battery_z11,battery_z12,battery_z13,battery_z14,battery_z15,battery_z16,battery_z17,battery_z18,gas-CC_0_z01,gas-CC_0_z02,gas-CC_0_z03,gas-CC_0_z04,gas-CC_0_z05,gas-CC_0_z06,gas-CC_0_z07,gas-CC_0_z08,gas-CC_0_z09,gas-CC_0_z10,gas-CC_0_z11,gas-CC_0_z12,gas-CC_0_z13,gas-CC_0_z14,gas-CC_0_z15,gas-CC_0_z16,gas-CC_0_z17,gas-CC_0_z18,gas-CT_0_z01,gas-CT_0_z02,gas-CT_0_z03,gas-CT_0_z04,gas-CT_0_z05,gas-CT_0_z06,gas-CT_0_z07,gas-CT_0_z08,gas-CT_0_z09,gas-CT_0_z10,gas-CT_0_z11,gas-CT_0_z12,gas-CT_0_z13,gas-CT_0_z14,gas-CT_0_z15,gas-CT_0_z16,gas-CT_0_z17,gas-CT_0_z18
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298129173,0.613471418,0.59077291,0.06657617,0.298129173,0.353754067,0.599068814,0.726019742,0.578804555,0.31826859,0.48523056,0.510064542,1.040603175,0.31826859,0.459704241,0.356308146,0.452616045,0.145093472,0.82168218,0.675605617,0.298721317,0.459704241,0.076994603,0.307027554,0.491510246,0.466305268,0.39002215,0.287886423,0.13845014,0.186206391,0.611536653,0.445282223,0.0,0.833289488,0.814848265,0.625501943,0.665867668,0.227460728,0.469879484,0.874568481,0.457228916,0.600462535,0.360647963,0.475483639,0.310818068,0.534099076,0.249336878,0.221136427,0.205934136,0.84,0.84,0.9,0.92,0.9095,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.841441125,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.690557359,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.797420846,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.849,0.7807,0.84,0.84,0.84,0.92,0.976,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.817,0.7807,0.84,0.9,0.9,0.92,0.914625,0.7807,0.84,0.84,0.84,0.9,0.92,0.883,0.7807,0.84,0.84,0.9,0.92,0.778394037,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.378,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379387157,0.662899322,0.604529628,0.060963656,0.379387157,0.372653941,0.607605627,0.698038632,0.558310187,0.339039257,0.503386637,0.427350199,1.038333963,0.339039257,0.481096466,0.433398787,0.568774971,0.178984158,0.776763001,0.650697006,0.364921428,0.481096466,0.137390156,0.427187721,0.531101244,0.525892574,0.337944601,0.316251799,0.114168901,0.177402894,0.573028956,0.417243359,0.0,0.793955059,0.814058767,0.621788753,0.665867668,0.227460728,0.469879484,0.874568481,0.457228916,0.600462535,0.360647963,0.475483639,0.310818068,0.534099076,0.249336878,0.221136427,0.205934136,0.84,0.84,0.9,0.92,0.9095,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.841441125,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.690557359,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.797420846,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.849,0.7807,0.84,0.84,0.84,0.92,0.976,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.817,0.7807,0.84,0.9,0.9,0.92,0.914625,0.7807,0.84,0.84,0.84,0.9,0.92,0.883,0.7807,0.84,0.84,0.9,0.92,0.778394037,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.378,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493007913,0.634546154,0.600245788,0.04821568,0.493007913,0.371072831,0.603033853,0.726578661,0.567694424,0.451684964,0.644068667,0.574134007,1.035586169,0.451684964,0.430183579,0.383474968,0.602081964,0.188892764,0.800327562,0.565330546,0.432367342,0.430183579,0.207973302,0.472351349,0.531493367,0.570956079,0.320062018,0.445056477,0.225649541,0.201594512,0.573883059,0.417865263,0.0,0.754973628,0.791142313,0.599325168,0.665867668,0.227460728,0.469879484,0.874568481,0.457228916,0.600462535,0.360647963,0.475483639,0.310818068,0.534099076,0.249336878,0.221136427,0.205934136,0.84,0.84,0.9,0.92,0.9095,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.841441125,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.690557359,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.797420846,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.849,0.7807,0.84,0.84,0.84,0.92,0.976,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.817,0.7807,0.84,0.9,0.9,0.92,0.914625,0.7807,0.84,0.84,0.84,0.9,0.92,0.883,0.7807,0.84,0.84,0.9,0.92,0.778394037,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.378,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53004813,0.635266451,0.520919367,0.047694505,0.53004813,0.372400817,0.623320109,0.635843391,0.545060292,0.492574599,0.693945979,0.653552547,1.034071236,0.492574599,0.378506484,0.305362808,0.546010075,0.206878606,0.839613875,0.516192389,0.439077382,0.378506484,0.222976116,0.468471872,0.578296275,0.639395724,0.285845841,0.637940877,0.202690474,0.179698994,0.471670094,0.343440262,0.0,0.670466778,0.843689568,0.544005574,0.665867668,0.227460728,0.469879484,0.874568481,0.457228916,0.600462535,0.360647963,0.475483639,0.310818068,0.534099076,0.249336878,0.221136427,0.205934136,0.84,0.84,0.9,0.92,0.9095,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.841441125,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.690557359,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.797420846,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.849,0.7807,0.84,0.84,0.84,0.92,0.976,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.817,0.7807,0.84,0.9,0.9,0.92,0.914625,0.7807,0.84,0.84,0.84,0.9,0.92,0.883,0.7807,0.84,0.84,0.9,0.92,0.778394037,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.378,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541705424,0.662810191,0.523782448,0.054118,0.541705424,0.411913171,0.595373329,0.488552254,0.522817783,0.39646623,0.613335342,0.578332758,1.032826936,0.39646623,0.325792623,0.24475844,0.595182297,0.207704102,0.810229527,0.477572712,0.423769174,0.325792623,0.298175098,0.492857205,0.619066049,0.638407063,0.307879591,0.608314269,0.191648945,0.161189822,0.457506964,0.333127568,0.0,0.626893848,0.820559421,0.462957883,0.665867668,0.227460728,0.469879484,0.874568481,0.457228916,0.600462535,0.360647963,0.475483639,0.310818068,0.534099076,0.249336878,0.221136427,0.205934136,0.84,0.84,0.9,0.92,0.9095,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.841441125,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.690557359,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.797420846,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.849,0.7807,0.84,0.84,0.84,0.92,0.976,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.817,0.7807,0.84,0.9,0.9,0.92,0.914625,0.7807,0.84,0.84,0.84,0.9,0.92,0.883,0.7807,0.84,0.84,0.9,0.92,0.778394037,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.378,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587052649,0.636208109,0.474391862,0.076767017,0.587052649,0.435804701,0.587061558,0.533467198,0.477302808,0.29608449,0.454917259,0.469080193,1.030955179,0.29608449,0.321147654,0.230979521,0.483382539,0.190542995,0.726577409,0.423133584,0.412259396,0.321147654,0.355902713,0.403363174,0.662800089,0.685074549,0.329812773,0.623650993,0.261474894,0.205094332,0.443345239,0.322815897,0.0,0.547669278,0.865503473,0.426686842,0.665867668,0.227460728,0.469879484,0.874568481,0.457228916,0.600462535,0.360647963,0.475483639,0.310818068,0.534099076,0.249336878,0.221136427,0.205934136,0.84,0.84,0.9,0.92,0.9095,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.841441125,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.690557359,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.797420846,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.849,0.7807,0.84,0.84,0.84,0.92,0.976,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.817,0.7807,0.84,0.9,0.9,0.92,0.914625,0.7807,0.84,0.84,0.84,0.9,0.92,0.883,0.7807,0.84,0.84,0.9,0.92,0.778394037,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.378,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504630522,0.609268472,0.459111817,0.080934593,0.504630522,0.413198814,0.554432326,0.526348474,0.501859282,0.285255439,0.36416522,0.464786031,1.030352672,0.285255439,0.385757975,0.313932416,0.424159105,0.181456458,0.683184206,0.346571157,0.32334973,0.385757975,0.281061855,0.457454311,0.627381898,0.674341821,0.357563493,0.684438669,0.289051898,0.220218592,0.480444879,0.349829504,0.000219836,0.498494842,0.920050126,0.476618483,0.665867668,0.227460728,0.469879484,0.874568481,0.457228916,0.600462535,0.360647963,0.475483639,0.310818068,0.534099076,0.249336878,0.221136427,0.205934136,0.84,0.84,0.9,0.92,0.9095,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.841441125,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.690557359,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.797420846,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.849,0.7807,0.84,0.84,0.84,0.92,0.976,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.817,0.7807,0.84,0.9,0.9,0.92,0.914625,0.7807,0.84,0.84,0.84,0.9,0.92,0.883,0.7807,0.84,0.84,0.9,0.92,0.778394037,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.378,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
248,0.147050598,0.216329336,0.255156083,0.059268338,0.192926314,0.000789195,0.10382636,0.0,0.175423061,0.192926314,0.185477174,0.187184188,0.141957196,0.142701166,0.000945442,0.106277944,0.14624995,0.012097168,0.322636467,0.504892774,0.377573573,0.07135684,0.322636467,0.327442229,0.505335953,0.472627329,0.51278667,0.17795687,0.250634643,0.393403105,1.023463274,0.17795687,0.226631462,0.253222486,0.306168086,0.105173654,0.540806896,0.305431216,0.150243615,0.226631462,0.220935954,0.416329663,0.575378745,0.649775875,0.313250628,0.619109221,0.232727935,0.191489762,0.336132465,0.244750352,0.0128691,0.398664952,0.846046986,0.405957084,0.665867668,0.227460728,0.469879484,0.874568481,0.457228916,0.600462535,0.360647963,0.475483639,0.310818068,0.534099076,0.249336878,0.221136427,0.205934136,0.84,0.84,0.9,0.92,0.9095,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.841441125,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.690557359,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.797420846,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.849,0.7807,0.84,0.84,0.84,0.92,0.976,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.817,0.7807,0.84,0.9,0.9,0.92,0.914625,0.7807,0.84,0.84,0.84,0.9,0.92,0.883,0.7807,0.84,0.84,0.9,0.92,0.778394037,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.378,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
249,0.14761694,0.614675347,0.400333609,0.304598697,0.65342859,0.432628062,0.324789786,0.182490434,0.428765223,0.65342859,0.77654481,0.402086667,0.435900944,0.200596701,0.286027637,0.205478355,0.30534699,0.133313611,0.201385041,0.391912312,0.307031826,0.074833662,0.201385041,0.259398997,0.462075614,0.40940471,0.524804047,0.094232311,0.161505532,0.21795896,1.015056939,0.094232311,0.109473161,0.254240776,0.236897027,0.072915235,0.384389435,0.298249502,0.07740712,0.109473161,0.219990138,0.359623765,0.536169878,0.636295178,0.280079108,0.545698564,0.186268149,0.177519634,0.214125179,0.155912381,0.067356613,0.309946554,0.748617367,0.306453989,0.665867668,0.227460728,0.469879484,0.874568481,0.457228916,0.600462535,0.360647963,0.475483639,0.310818068,0.534099076,0.249336878,0.221136427,0.205934136,0.84,0.84,0.9,0.92,0.9095,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.841441125,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.690557359,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.797420846,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.849,0.7807,0.84,0.84,0.84,0.92,0.976,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.817,0.7807,0.84,0.9,0.9,0.92,0.914625,0.7807,0.84,0.84,0.84,0.9,0.92,0.883,0.7807,0.84,0.84,0.9,0.92,0.778394037,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.378,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
250,0.360823169,0.576885656,0.550075674,0.450818254,0.877517815,0.77799859,0.611725071,0.395677925,0.513268937,0.877517815,0.899460731,0.640812795,0.578753407,0.292751727,0.568850949,0.390418792,0.180909998,0.348697333,0.157793026,0.404112951,0.418727993,0.030345877,0.157793026,0.279124226,0.550658389,0.351058599,0.474741722,0.098864534,0.18309589,0.088966384,1.002243114,0.098864534,0.033822986,0.276866988,0.232041636,0.101781803,0.317125496,0.287942032,0.050137842,0.033822986,0.167404636,0.319453476,0.518222153,0.598772823,0.252254782,0.431766447,0.193561863,0.229440122,0.061583191,0.044840976,0.001513539,0.274229747,0.630083739,0.235753071,0.665867668,0.227460728,0.469879484,0.874568481,0.457228916,0.600462535,0.360647963,0.475483639,0.310818068,0.534099076,0.249336878,0.221136427,0.205934136,0.84,0.84,0.9,0.92,0.9095,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.841441125,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.690557359,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.797420846,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.849,0.7807,0.84,0.84,0.84,0.92,0.976,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.817,0.7807,0.84,0.9,0.9,0.92,0.914625,0.7807,0.84,0.84,0.84,0.9,0.92,0.883,0.7807,0.84,0.84,0.9,0.92,0.778394037,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.378,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
