Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Subperiods,Hours_per_period,Sub_Weights
,,,,,,,105,4052.5804,10589.26397,6910.358902,16853.71809,4950.878786,17070.05369,19497.97028,15790.05606,7677.422462,3614.220164,5544.930459,30691.456,3301.789033,4908.275554,9702.581042,20588.19021,13561.88506,29008.26512,,,
,,,,,,,106,3814.8924,10519.61731,6749.457492,16636.13962,4847.317641,16782.96944,19223.28622,15526.37074,7500.693741,3538.618883,5462.514911,29690.888,3243.722578,4744.640539,9435.446331,19732.26541,13580.70946,28383.235,,,
,,,,,,,107,3564.2396,10291.89192,6514.247745,16219.78384,4768.119139,16409.28425,18842.72462,15103.55011,7258.992915,3480.802718,5361.098454,28470.3056,3187.764709,4602.713439,9134.959541,19091.64162,13537.63119,27882.31165,,,
,,,,,,,108,3310.3456,10103.18574,6288.674267,15862.8486,4646.352714,16139.37425,18424.45821,14712.22966,7049.506416,3391.911293,5235.552898,27486.3216,3132.914943,4481.475425,8908.450275,18578.57497,13469.49005,27538.17946,,,
,,,,,,,109,3146.1248,9931.246343,6076.105069,15480.18798,4581.2093,15729.92878,17986.28261,14332.32614,6832.496047,3344.355566,5104.136859,26757.7312,3117.741911,4358.383149,8687.241391,18109.31623,13415.4039,27304.14542,,,
,,,,,,,110,3030.522,9719.919003,5867.808019,15202.59462,4482.745726,15371.89744,17765.81181,13961.2634,6664.379471,3272.475593,5052.591276,26261.3168,3123.68307,4332.418855,8609.568699,17935.87494,13313.5085,27760.07282,,,
,,,,,,,111,3083.4616,9540.546909,5718.470237,14922.87629,4396.837707,15168.3336,17687.34043,13681.43415,6583.36486,3209.761374,5029.702825,26151.8624,3201.373169,4387.629833,8737.420807,18084.99222,13330.73839,29245.4437,,,
,,,,,,,112,3311.426,9307.328941,5589.747734,14573.89698,4310.357327,15531.11935,18165.26184,13375.25233,6612.127933,3146.629323,5185.780391,27236.456,3301.135318,4640.449164,9233.504162,18900.94565,13769.75463,30406.90583,,,
,,,,,,,113,3685.2444,9569.468537,5789.952522,14868.13734,4405.476695,15931.43041,18786.2253,13655.26357,6872.922771,3216.067973,5367.991789,28667.1024,3315.160928,4698.095677,9337.747432,19701.53341,14169.40292,30463.44934,,,
,,,,,,,114,3852.7064,10023.28566,6283.753036,15904.32136,4629.773632,16270.0266,19400.67308,14475.2168,7140.166542,3379.8083,5534.868746,29067.3296,3262.428383,4673.185334,9301.919235,19903.37347,14001.60213,30177.86189,,,
,,,,,,,115,3902.4048,10119.06741,6438.514653,16152.76223,4674.569926,16211.47558,19550.73855,14756.34955,7197.996795,3412.510306,5580.494773,29290.6608,3204.726937,4609.264693,9213.604709,20002.08218,13798.42749,29504.04449,,,
,,,,,,,116,3917.5304,10141.05956,6472.161419,16211.24309,4715.158816,15907.96747,19342.69298,14867.10444,7172.210258,3442.140841,5509.231103,29286.2384,3057.069615,4526.430384,9097.583902,19997.33198,13535.74664,28249.19096,,,
,,,,,,,117,3898.0832,10151.34412,6465.848824,16271.89738,4674.682889,15418.81988,18886.05586,14964.26061,7095.519126,3412.592771,5378.360055,29130.3488,3012.212774,4357.118467,8797.255057,19577.22629,13096.76803,27008.51156,,,
,,,,,,,118,3845.1436,10011.81287,6337.83221,16038.10427,4618.31118,14929.74202,18493.95371,14879.05211,6950.121274,3371.440528,5278.994108,28694.7424,2977.036439,4068.477464,8554.036699,19217.86889,12388.07989,25918.32797,,,
,,,,,,,119,3752.2292,9682.877981,6041.799608,15360.58998,4428.076954,14428.88652,18228.58808,14462.037,6755.4069,3232.566521,5195.374537,28218.2288,2865.786105,4153.103225,8312.655284,18831.2661,11764.09333,25538.00991,,,
,,,,,,,120,3755.4704,9468.316031,5851.718438,14899.56445,4351.014174,14233.66656,18212.54406,14210.15154,6680.494086,3176.309467,5183.621389,28057.9168,2795.273122,4091.863721,8262.211426,18797.54015,11347.027,25250.58047,,,
,,,,,,,121,3773.8372,9151.262307,5631.29445,14245.94418,4184.610346,13822.75172,17886.21955,13776.97699,6492.591636,3054.83203,5068.587578,28308.888,2729.440003,4054.007117,8247.831812,18849.41301,11097.07161,25351.99647,,,
,,,,,,,122,3773.8372,9018.627615,5532.442902,13897.87719,4110.6139,13645.08462,18051.24219,13601.30112,6450.201887,3000.813448,5115.737155,28744.4944,2696.143001,4046.125971,8267.795415,19037.88598,10966.95568,25704.0987,,,
,,,,,,,123,3838.6612,8871.242094,5470.438511,13617.21698,4064.441344,13581.44924,18390.05403,13446.75329,6419.919516,2967.106749,5203.878501,29203.3184,2744.85806,4051.257317,8386.582696,19370.87372,10969.32,27061.1027,,,
,,,,,,,124,3904.5656,8765.710486,5420.589783,13444.45017,4021.236923,13721.12477,19019.2936,13299.6715,6478.401042,2935.566836,5341.308858,29865.5728,2875.748988,4167.687732,8548.653109,19778.76041,11179.37672,29253.6857,,,
,,,,,,,125,4023.4096,8646.140601,5409.201864,13186.35044,3971.940027,14127.64124,20165.98736,13117.86532,6588.090129,2899.579318,5684.182255,30649.4432,2974.891835,4264.446548,8848.066101,20352.86966,11727.32096,30618.17754,,,
,,,,,,,126,4129.2888,8894.456096,5674.092262,13535.82606,4099.133212,14797.46538,20153.1552,13409.82317,6807.008912,2992.432364,5702.362542,31607.9984,3311.631655,4446.300069,9132.47672,20682.47525,12659.42782,30246.08537,,,
,,,,,,,127,4305.394,9353.667795,6091.98639,14685.36961,4358.535691,15138.70129,19798.26731,14018.34051,6922.948983,3181.800294,5609.065023,32046.9216,3282.82901,4514.636088,9275.373353,20782.58492,13307.71607,29836.23281,,,
,,,,,,,128,4294.59,9656.540892,6287.444213,15618.35039,4506.477873,15488.48524,19541.59653,14410.04933,7041.142566,3289.800438,5545.779844,31277.424,3150.795258,4518.794966,9264.87757,20450.28755,13395.49377,29448.32223,,,
,,,,,,,129,4157.3792,9797.741187,6331.844937,15682.84775,4557.506636,15765.95816,19277.50671,14556.69753,7111.395667,3327.052245,5471.230081,29782.6528,3078.72319,4405.62607,9189.232487,19902.94238,13468.24282,28980.74349,,,
,,,,,,,130,3939.1384,9773.388107,6268.780339,15484.89119,4513.926834,15586.70792,18631.25912,14449.57144,7066.003558,3295.238297,5287.632961,28285.6704,3098.088159,4314.550389,8968.663446,19108.81734,13456.51138,28764.60781,,,
,,,,,,,131,3764.1136,9552.289896,6132.100956,15126.15889,4410.498522,15234.63271,17881.50258,14150.02324,6905.555691,3219.733986,5068.304858,26783.16,3025.314568,4209.180949,8650.129622,18360.10706,13417.45465,28585.69217,,,
,,,,,,,132,3543.712,9291.571182,5949.567567,14663.59044,4289.911274,14813.01973,17248.94476,13757.48635,6704.034968,3131.70338,4886.767369,25570.3168,2970.371322,4081.724958,8401.94412,17767.5803,13316.32279,28340.29307,,,
,,,,,,,133,3285.4964,9057.456873,5776.629745,14267.85674,4155.982281,14339.47238,16620.61934,13389.04573,6520.486155,3033.933087,4706.754435,24782.024,2899.366933,3988.485757,8255.286006,17451.33203,13210.11658,28170.59186,,,
,,,,,,,134,3227.1548,8820.97552,5630.716565,13924.44854,4085.075775,13915.12769,16202.14355,13073.78628,6374.596914,2982.170212,4582.742025,24135.248,3011.224627,3986.570157,8128.303095,17266.15016,13094.49229,28567.57016,,,
,,,,,,,135,3245.5216,8607.995787,5516.295506,13617.03532,4005.827162,13693.87543,16116.16137,12815.17889,6292.512447,2924.317465,4554.856743,24251.336,3116.99636,4103.224994,8231.524374,17465.82619,13116.4422,29678.11942,,,
,,,,,,,136,3393.5364,8438.309557,5441.158021,13369.66437,3929.702921,13997.93635,16803.05699,12607.11636,6298.051983,2868.74556,4756.733877,25645.4976,3274.921735,4371.128299,8732.045027,18309.51565,13597.79355,30397.4758,,,
,,,,,,,137,3745.7468,8735.622531,5643.91583,13739.48538,4070.304124,14535.01651,17888.05453,12938.58056,6516.225562,2971.386671,5065.37057,27813.5792,3190.808985,4394.991091,8889.034845,19069.23678,14235.88763,30226.36917,,,
,,,,,,,138,3925.0932,9281.243942,6084.027475,14821.22073,4306.802811,15052.24771,18780.83962,13756.23466,6791.960328,3144.03447,5295.797129,28509.0016,3115.773451,4345.485414,8799.782913,19207.68763,14137.91656,30068.82922,,,
,,,,,,,139,3881.8772,9382.68747,6164.988404,14996.72816,4344.460252,15077.97671,18994.18098,13943.97934,6830.062126,3171.525,5341.105325,28918.0736,3086.927653,4288.26741,8691.879903,19187.30973,13983.46523,29388.9455,,,
,,,,,,,140,3907.8068,9436.521417,6175.578458,14980.04552,4358.092192,14812.46358,18939.93196,14032.2921,6799.340889,3181.476533,5331.887557,29215.48,3013.94418,4189.829601,8484.528614,18947.0607,13726.35574,28184.00915,,,
,,,,,,,141,3903.4852,9405.035412,6129.658111,14917.24534,4330.287577,14310.03878,18552.77545,14046.17892,6708.019036,3161.178722,5210.66421,29118.1872,2836.847702,4050.013922,8203.103454,18551.92459,13321.07965,26840.13794,,,
,,,,,,,142,3808.41,9266.112921,6009.634513,14688.17574,4219.384834,13815.81884,18081.25864,13955.18782,6556.903764,3080.217958,5051.100281,28748.9168,2680.519779,3889.715219,7901.080515,18060.94612,12642.29043,26015.00436,,,
,,,,,,,143,3643.1088,8929.028388,5715.723818,13998.61541,4076.729574,13367.36706,17708.0208,13523.91266,6344.068208,2976.077352,4934.197179,28342.056,2706.629653,3747.663478,7551.947816,17569.00269,12011.21091,25705.5238,,,
,,,,,,,144,3586.928,9245.329165,5826.381788,14397.94961,4216.355918,13873.52205,18731.1819,14009.38441,6618.279815,3078.006801,5214.789383,28251.3968,2602.613168,3682.161972,7428.362532,17354.35108,11656.88134,25358.96544,,,
,,,,,,,145,3563.1592,8370.350935,5260.613371,12931.22084,3812.752518,12646.27987,17329.1725,12741.84893,6029.956431,2783.369907,4828.127391,28361.9568,2574.403478,3607.362776,7321.476531,17162.89417,11423.28648,25415.52059,,,
,,,,,,,146,3494.0136,8195.916979,5124.840466,12558.27318,3729.178679,12451.33292,17255.05908,12482.0838,5924.358975,2722.359678,4802.677346,28418.3424,2523.353706,3582.032258,7262.712311,17119.15219,11281.37639,25821.90029,,,
,,,,,,,147,3512.3804,8034.229274,5002.906857,12281.01172,3654.202705,12351.60279,17385.4682,12228.94453,5867.769996,2667.626025,4840.998648,28544.3808,2509.02951,3575.02374,7272.355843,17110.10227,11281.39599,26938.17055,,,
,,,,,,,148,3461.6016,7857.285085,4905.618118,11927.88114,3591.36991,12357.63751,17850.55209,11956.99068,5847.892117,2621.757087,4972.203319,28754.4448,2577.15369,3610.210218,7348.683167,17203.78729,11485.98561,28936.71461,,,
,,,,,,,149,3519.9432,7690.478128,4851.066693,11618.38574,3507.581737,12541.47906,18477.54856,11683.17878,5860.867475,2560.59039,5157.204229,28995.4656,2600.7638,3700.679909,7543.909293,17491.86244,11975.84568,30223.31051,,,
,,,,,,,150,3544.7924,7839.301785,5034.92851,11860.98582,3605.101314,13031.82537,17947.95885,11842.03124,5986.045989,2631.78123,5025.373849,29630.08,2795.787128,3862.982689,7793.104603,17698.61431,12860.02021,30068.38282,,,
,,,,,,,151,3620.4204,8161.650974,5318.916254,12733.95095,3795.371592,13287.25752,17460.16231,12228.08797,6057.662426,2770.681555,4916.690066,29667.6704,2843.355338,3946.13075,7987.451877,17961.15454,13447.16229,30066.07205,,,
,,,,,,,152,3709.0132,8427.504068,5498.683827,13562.61131,3948.453633,13524.09951,16994.68386,12569.05206,6156.927211,2882.433878,4781.801714,29030.8448,2907.8633,4036.633743,8113.348719,17935.7515,13513.81554,30054.7714,,,
,,,,,,,153,3691.7268,8602.773575,5595.043526,13835.96151,4060.41957,13856.10837,16838.49238,12813.22565,6298.339655,2964.17079,4757.851012,27601.304,2948.368255,4117.815587,8237.742605,17586.4124,13555.34399,29697.66744,,,
,,,,,,,154,3679.8424,8640.322192,5618.829477,13894.57474,4097.629065,13833.44519,16520.38211,12860.74503,6305.912132,2991.334312,4696.858729,25874.3568,3001.845352,4196.653103,8202.567163,17317.79583,13556.14594,29349.61598,,,
,,,,,,,155,3605.2948,8593.866767,5591.142751,13869.21037,4081.035753,13684.04291,15960.23769,12805.513,6253.259818,2979.220931,4535.208172,24426.0208,2967.689437,4267.051126,8303.269511,17199.56154,13467.56394,29187.94833,,,
,,,,,,,156,3602.0536,8492.172791,5510.930688,13745.30084,4032.609728,13581.45606,15583.90469,12660.4065,6193.761653,2943.869164,4426.947363,23519.4288,2971.87938,4283.365017,8254.658885,16921.49279,13375.82508,28876.71256,,,
,,,,,,,157,3525.3452,8440.390428,5462.151005,13605.45421,4010.112691,13357.87131,15260.59252,12564.30183,6127.071908,2927.445969,4331.457031,22950.0448,2905.749122,4270.567619,8259.332874,16703.24977,13448.02539,28664.78599,,,
,,,,,,,158,3462.682,8340.816801,5397.846888,13538.17144,3983.500382,13133.20855,15086.26326,12446.61814,6056.588342,2908.018561,4281.172422,22765.4096,2930.652799,4268.193964,8251.466404,16570.14856,13517.0312,28941.60184,,,
,,,,,,,159,3449.7172,8226.812042,5318.479647,13400.85463,3934.283419,13105.30896,15122.82274,12307.20765,6035.541333,2872.089396,4293.443955,23050.6544,3072.698108,4327.343919,8332.362601,16535.2483,13559.36317,29920.17181,,,
,,,,,,,160,3518.8628,8159.524167,5282.558727,13202.60547,3905.743275,13468.69025,15589.54211,12211.34735,6082.269223,2851.254638,4413.528065,24034.6384,3202.197647,4428.230717,8718.507231,17222.23625,13928.61162,30524.44172,,,
,,,,,,,161,3672.2796,8452.86111,5469.333832,13581.27734,4032.216001,13903.71977,16286.87544,12541.12083,6313.066307,2943.581736,4613.120819,25178.9344,3199.346579,4461.433473,8788.265751,17880.3963,14297.04165,30318.90801,,,
,,,,,,,162,3671.1992,8821.425089,5821.959899,14454.83774,4231.737331,14130.00645,16762.25118,13162.09588,6467.397743,3089.235477,4740.810135,25361.3584,3065.812286,4432.216206,8712.578957,17966.18539,14189.65877,29776.44546,,,
,,,,,,,163,3594.4908,8780.838483,5790.543589,14408.35026,4219.378159,13923.52514,16716.38249,13137.48579,6429.723922,3080.213086,4727.557244,25157.928,2909.95322,4356.426314,8546.608814,17817.27213,14017.95951,29164.89794,,,
,,,,,,,164,3479.9684,8684.570613,5721.745168,14170.91497,4166.827213,13592.39828,16492.96586,13038.54978,6340.106235,3041.85006,4659.100173,24633.8736,2748.804614,4188.883505,8268.453758,17461.05887,13774.96225,28255.27338,,,
,,,,,,,165,3328.7124,8489.972594,5576.639489,13805.13371,4050.469633,12933.98863,16033.30162,12790.12679,6156.319339,2956.907178,4528.233139,23809.096,2682.930756,3971.830208,7860.341873,16816.15047,13466.63499,27192.60606,,,
,,,,,,,166,3120.1952,8154.45933,5351.907992,13294.06014,3869.684172,12199.71704,15444.67915,12392.74592,5902.502492,2824.930919,4359.927385,22831.7456,2409.577964,3825.943399,7531.06616,16332.41673,12905.2825,26405.17561,,,
,,,,,,,167,2914.9192,7759.235123,5068.545058,12518.84035,3671.578371,11563.35453,14740.88284,11889.49833,5634.263406,2680.310538,4148.375575,22252.4112,2521.298445,3681.509816,7267.150709,15975.71602,12372.97757,25909.55548,,,
,,,,,,,168,2829.5676,8594.236283,5564.879835,13818.32088,4076.490026,12816.44744,16692.83808,13231.8404,6322.791631,2975.902478,4698.208022,21750.4688,2514.156351,3633.562424,7154.185569,15867.49873,11941.82019,25642.01042,,,
,,,,,,,169,2787.432,7143.623578,4644.07748,11465.42821,3390.770161,10769.05277,14160.21738,11101.06416,5329.3874,2475.316084,3981.683232,21569.1504,2430.035416,3609.305988,7166.986578,15979.27384,11723.90853,25692.02153,,,
,,,,,,,170,2794.9948,7009.794927,4558.168425,11202.26966,3302.461806,10565.96957,14204.95476,10925.81921,5270.283865,2410.849581,3996.115516,21456.3792,2501.620972,3631.505712,7186.622536,16107.04342,11581.99687,25904.33009,,,
,,,,,,,171,2843.6128,6902.214958,4515.966356,11021.08433,3238.457305,10524.8158,14383.5778,10824.62059,5275.246202,2364.125279,4041.265046,21656.4928,2603.980211,3677.250631,7319.320235,16499.17308,11545.9559,26579.89645,,,
,,,,,,,172,2886.8288,6907.569677,4559.325668,10954.53574,3233.883787,10610.36407,14823.28003,10876.8044,5363.944823,2360.786538,4159.980905,22250.2,2748.046722,3860.871673,7727.846564,17505.5159,11573.37526,27388.45657,,,
,,,,,,,173,3003.512,7051.247836,4728.602466,11155.99256,3338.474221,10967.10581,15521.79495,11170.50197,5572.476442,2437.139216,4343.363408,23685.2688,3165.62435,4143.313099,8380.584503,18920.63544,11809.44812,28413.35993,,,
,,,,,,,174,3407.5816,7471.750795,5093.464706,11824.38911,3538.058355,11762.22298,16642.50478,11878.25834,5980.237518,2582.838805,4651.713476,25349.1968,3276.077288,4335.598786,8807.691537,19879.91511,12148.12112,29077.79203,,,
,,,,,,,175,3495.094,8076.260475,5588.651922,12834.72674,3820.315541,12644.35494,17834.30799,12844.44692,6428.598887,2788.891034,4992.924862,25690.8272,3210.785205,4334.502605,8736.270874,19681.30156,12332.32399,29584.4838,,,
,,,,,,,176,3374.0892,8323.031992,5811.376664,13413.93642,3944.768111,13072.44021,18007.63768,13243.80777,6608.329265,2879.743387,5064.524983,25407.7936,3191.182893,4318.421795,8625.581157,19142.59586,12468.7466,29696.56349,,,
,,,,,,,177,3279.014,8379.688021,5860.907983,13574.33598,3963.270421,13131.4463,17555.21382,13292.71636,6600.05299,2893.250368,4942.172987,25377.9424,3114.922146,4320.285498,8554.243617,18702.93846,12586.31816,29718.7998,,,
,,,,,,,178,3196.9036,8495.25651,5924.877035,13733.14946,4007.647572,13224.83044,17161.46873,13420.80613,6603.868423,2925.646393,4834.901143,25324.8736,2982.930721,4255.956597,8452.155591,18230.30607,12634.15485,29271.50891,,,
,,,,,,,179,3099.6676,8554.974999,5910.933241,13725.65991,4016.010846,13238.41618,16842.58666,13442.38408,6567.670378,2931.751716,4746.067921,24870.472,2927.317775,4193.025899,8288.584471,17669.0624,12581.61225,29063.35669,,,
,,,,,,,180,2972.1804,8544.742873,5840.630713,13605.25944,3986.691375,13178.876,16516.04221,13362.59006,6493.123201,2910.348036,4653.887536,24658.1968,2871.082836,4144.430877,8196.329629,17250.49214,12457.76537,28689.1443,,,
,,,,,,,181,2867.3816,8515.895761,5741.470142,13454.5461,3950.392077,13055.94865,16318.82069,13243.18184,6424.736513,2883.848972,4596.063282,24426.0208,2775.19037,4116.332069,8107.028398,16828.53477,12275.31145,28773.00457,,,
,,,,,,,182,2798.236,8446.931707,5653.908965,13280.63192,3911.992533,12971.81867,16266.14291,13121.37691,6376.562728,2855.816695,4576.850063,24168.416,2802.480094,4065.412187,8017.219825,16520.90635,12116.94049,29262.79278,,,
,,,,,,,183,2756.1004,8318.685781,5540.822649,13046.40885,3841.657023,12936.54039,16314.53848,12915.03935,6343.564649,2804.470655,4597.596468,24156.2544,2909.499008,4128.690445,8128.36217,16520.10311,12142.82963,30648.60127,,,
,,,,,,,184,2883.5876,8155.945951,5440.946632,12779.9897,3794.393751,13189.94052,16948.22229,12661.38478,6369.54636,2769.967716,4785.611383,24723.4272,3053.296633,4296.115261,8600.769109,17389.33486,12586.51022,31572.85978,,,
,,,,,,,185,3187.18,8358.372651,5610.312603,13080.43762,3920.46006,13655.36704,17474.37481,12887.68791,6607.412504,2861.998124,4931.08688,25511.72,3157.317475,4373.399416,8785.376311,18412.37596,13289.71244,31428.35601,,,
,,,,,,,186,3367.6068,8763.194157,6046.848958,14006.7518,4112.565992,13804.8506,18136.55842,13579.39846,6772.113111,3002.238507,5098.973073,25381.2592,3091.371767,4293.385249,8725.908051,18568.30042,13276.36611,31185.40097,,,
,,,,,,,187,3378.4108,8781.428368,6119.630082,14169.94684,4132.114285,13705.97192,18321.61289,13709.71854,6795.847144,3016.509071,5144.326471,24828.4592,3025.345158,4219.437573,8605.562772,18573.06785,13204.26301,30763.48108,,,
,,,,,,,188,3406.5012,8657.857945,6052.815093,13994.80602,4062.283897,13304.60914,18020.96031,13584.06528,6692.403229,2965.531779,5054.836714,24018.0544,2935.134527,4137.45707,8403.995746,18295.13904,13042.72892,29857.07174,,,
,,,,,,,189,3303.8632,8494.111579,5958.376304,13775.28616,4010.03621,12834.64408,17454.41432,13425.19374,6559.284244,2927.390137,4879.296024,23260.7184,2828.842646,3943.600244,8003.218142,17615.48012,12814.66386,28959.70775,,,
,,,,,,,190,3132.0796,8148.394822,5721.86351,13289.86253,3848.458009,12141.41057,16768.30419,12981.09645,6286.689909,2809.435483,4694.371217,21784.7424,2672.20008,3746.595856,7608.671192,17095.01722,12348.24786,28282.3495,,,
,,,,,,,191,3041.326,7694.476949,5390.255543,12526.05755,3619.544779,11430.76648,16069.14626,12350.33873,5971.242843,2642.325189,4497.515103,20853.8272,2590.244195,3637.941823,7363.85701,16721.47944,11922.55679,27971.95913,,,
,,,,,,,192,2935.4468,7095.417018,4957.928084,11590.45284,3347.995928,10622.21967,15083.3938,11461.43804,5561.183267,2444.090213,4223.244739,20299.9216,2546.214477,3578.734624,7265.584454,16567.226,11504.74416,27845.35015,,,
,,,,,,,193,2933.286,7048.999422,4907.585202,11472.57249,3326.324213,10591.26832,15282.65289,11413.98266,5567.64722,2428.269517,4291.119091,19898.5888,2533.937687,3587.436826,7277.800666,16632.40972,11267.85524,28054.12413,,,
,,,,,,,194,2964.6176,6917.388863,4820.752605,11215.45436,3254.488076,10433.51917,15224.87764,11239.79245,5505.392678,2375.827996,4284.695994,19838.8864,2580.968904,2986.460698,7470.628219,17126.69423,11187.02548,28276.34401,,,
,,,,,,,195,2985.1452,6844.518047,4785.332219,11079.45901,3225.466136,10349.16556,15200.02317,11159.14343,5482.082072,2354.641519,4266.787932,19925.1232,2525.603903,3630.169472,7482.851187,17182.69197,11144.67235,28934.36717,,,
,,,,,,,196,3096.4264,6845.725094,4808.409243,11091.97598,3234.606618,10426.23486,15620.20774,11196.85127,5524.824294,2361.314216,4385.484201,20460.2336,2653.274351,3809.819802,7815.404902,18010.96096,11162.75437,29858.63819,,,
,,,,,,,197,3309.2652,7013.979477,4936.108821,11356.45561,3308.86851,10807.33562,16415.22139,11472.61578,5728.566913,2415.526577,4603.878882,21780.32,2944.797695,4100.503997,8395.564929,19384.42852,11295.33731,30891.81307,,,
,,,,,,,198,3538.31,7458.646213,5290.199384,12019.49536,3517.580482,11596.95165,17803.75453,12206.26199,6137.851136,2567.889632,4978.734504,23355.8,3076.504734,4235.893635,8701.213492,20228.95797,11519.52194,31252.66364,,,
,,,,,,,199,3583.6868,7976.649212,5700.439692,12889.47302,3786.565581,12335.76238,19598.22663,13027.87033,6508.340356,2764.253028,5497.842798,23433.192,3007.339479,4154.907176,8561.152061,20178.98565,11596.36466,30977.08771,,,
