Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv_1,MA_solar_pv_2,CT_natural_gas_combined_cycle,CT_onshore_wind_1,CT_onshore_wind_2,CT_solar_pv_1,CT_solar_pv_2,ME_natural_gas_combined_cycle,ME_onshore_wind_1,ME_onshore_wind_2,MA_battery,CT_battery,ME_battery
6720,1,0,0,1,0.094917461,0.094917461,0,0,1,0.132575721,0.132575721,1,1,1
6721,1,0,0,1,0.074863143,0.074863143,0,0,1,0.152338162,0.152338162,1,1,1
6722,1,0,0,1,0.015791694,0.015791694,0,0,1,0.112782978,0.112782978,1,1,1
6723,1,0,0,1,0.07222759,0.07222759,0,0,1,0.12545234,0.12545234,1,1,1
6724,1,0,0,1,0.050978284,0.050978284,0,0,1,0.187891424,0.187891424,1,1,1
6725,1,0,0,1,0.022532249,0.022532249,0,0,1,0.232976347,0.232976347,1,1,1
6726,1,0,0,1,0.025290325,0.025290325,0,0,1,0.200799718,0.200799718,1,1,1
6727,1,0.0002,0.0002,1,0.005792946,0.005792946,0,0,1,0.224025592,0.224025592,1,1,1
6728,1,0.21,0.21,1,0.070410952,0.070410952,0.1812,0.1812,1,0.113569021,0.113569021,1,1,1
6729,1,0.403,0.403,1,0.078261301,0.078261301,0.3469,0.3469,1,0.161678851,0.161678851,1,1,1
6730,1,0.5426,0.5426,1,0.001832685,0.001832685,0.4753,0.4753,1,0.423885584,0.423885584,1,1,1
6731,1,0.5487,0.5487,1,0.002381909,0.002381909,0.5006,0.5006,1,0.393696189,0.393696189,1,1,1
6732,1,0.4916,0.4916,1,0,0,0.4764,0.4764,1,0.362006962,0.362006962,1,1,1
6733,1,0.5012,0.5012,1,1.92E-05,1.92E-05,0.4148,0.4148,1,0.221008793,0.221008793,1,1,1
6734,1,0.4069,0.4069,1,0,0,0.4005,0.4005,1,0.103358626,0.103358626,1,1,1
6735,1,0.3289,0.3289,1,0,0,0.3656,0.3656,1,0.076220885,0.076220885,1,1,1
6736,1,0.2941,0.2941,1,0,0,0.2759,0.2759,1,0.076631434,0.076631434,1,1,1
6737,1,0.1047,0.1047,1,0,0,0.1485,0.1485,1,0.031324591,0.031324591,1,1,1
6738,1,0,0,1,0,0,0.0001,0.0001,1,0.01576566,0.01576566,1,1,1
6739,1,0,0,1,0.004691816,0.004691816,0,0,1,0.019113895,0.019113895,1,1,1
6740,1,0,0,1,0.033015952,0.033015952,0,0,1,0.04972434,0.04972434,1,1,1
6741,1,0,0,1,0.000110749,0.000110749,0,0,1,0.061502814,0.061502814,1,1,1
6742,1,0,0,1,0.005399683,0.005399683,0,0,1,0.041930322,0.041930322,1,1,1
6743,1,0,0,1,0.013063043,0.013063043,0,0,1,0.029463997,0.029463997,1,1,1
6744,1,0,0,1,0.039996848,0.039996848,0,0,1,0.020454962,0.020454962,1,1,1
6745,1,0,0,1,0.095855094,0.095855094,0,0,1,0.033548683,0.033548683,1,1,1
6746,1,0,0,1,0.211680681,0.211680681,0,0,1,0.067406386,0.067406386,1,1,1
6747,1,0,0,1,0.485274285,0.485274285,0,0,1,0.104799449,0.104799449,1,1,1
6748,1,0,0,1,0.679504335,0.679504335,0,0,1,0.141130626,0.141130626,1,1,1
6749,1,0,0,1,0.703849554,0.703849554,0,0,1,0.290598631,0.290598631,1,1,1
6750,1,0,0,1,0.489447594,0.489447594,0,0,1,0.388224363,0.388224363,1,1,1
6751,1,0,0,1,0.422385931,0.422385931,0,0,1,0.484123707,0.484123707,1,1,1
6752,1,0.0868,0.0868,1,0.520522594,0.520522594,0.0828,0.0828,1,0.546659291,0.546659291,1,1,1
6753,1,0.2012,0.2012,1,0.30972895,0.30972895,0.2441,0.2441,1,0.437131643,0.437131643,1,1,1
6754,1,0.2911,0.2911,1,0.365128815,0.365128815,0.3888,0.3888,1,0.239121646,0.239121646,1,1,1
6755,1,0.3811,0.3811,1,0.47549361,0.47549361,0.4413,0.4413,1,0.294458628,0.294458628,1,1,1
6756,1,0.4499,0.4499,1,0.586961985,0.586961985,0.4674,0.4674,1,0.266435981,0.266435981,1,1,1
6757,1,0.4285,0.4285,1,0.205066979,0.205066979,0.4583,0.4583,1,0.133936524,0.133936524,1,1,1
6758,1,0.4819,0.4819,1,0.33122462,0.33122462,0.5278,0.5278,1,0.366821408,0.366821408,1,1,1
6759,1,0.3705,0.3705,1,0.288680136,0.288680136,0.4113,0.4113,1,0.283802003,0.283802003,1,1,1
6760,1,0.2989,0.2989,1,0.401927292,0.401927292,0.3361,0.3361,1,0.32252112,0.32252112,1,1,1
6761,1,0.1446,0.1446,1,0.192439526,0.192439526,0.178,0.178,1,0.304774255,0.304774255,1,1,1
6762,1,0,0,1,0.06520357,0.06520357,0,0,1,0.16324994,0.16324994,1,1,1
6763,1,0,0,1,0.279574305,0.279574305,0,0,1,0.203854278,0.203854278,1,1,1
6764,1,0,0,1,0.408517808,0.408517808,0,0,1,0.352644026,0.352644026,1,1,1
6765,1,0,0,1,0.274033189,0.274033189,0,0,1,0.526471376,0.526471376,1,1,1
6766,1,0,0,1,0.281056643,0.281056643,0,0,1,0.4111875,0.4111875,1,1,1
6767,1,0,0,1,0.234785825,0.234785825,0,0,1,0.393920273,0.393920273,1,1,1
6768,1,0,0,1,0.208870262,0.208870262,0,0,1,0.391660154,0.391660154,1,1,1
6769,1,0,0,1,0.264787823,0.264787823,0,0,1,0.369925737,0.369925737,1,1,1
6770,1,0,0,1,0.247579262,0.247579262,0,0,1,0.347964376,0.347964376,1,1,1
6771,1,0,0,1,0.357962251,0.357962251,0,0,1,0.277161181,0.277161181,1,1,1
6772,1,0,0,1,0.347574234,0.347574234,0,0,1,0.17198281,0.17198281,1,1,1
6773,1,0,0,1,0.340925634,0.340925634,0,0,1,0.267533511,0.267533511,1,1,1
6774,1,0,0,1,0.175813347,0.175813347,0,0,1,0.342175245,0.342175245,1,1,1
6775,1,0,0,1,0.056677535,0.056677535,0,0,1,0.343644142,0.343644142,1,1,1
6776,1,0.0937,0.0937,1,0.350150049,0.350150049,0.078,0.078,1,0.463959962,0.463959962,1,1,1
6777,1,0.3591,0.3591,1,0.008406061,0.008406061,0.3725,0.3725,1,0.030390345,0.030390345,1,1,1
6778,1,0.3972,0.3972,1,0.321496904,0.321496904,0.2741,0.2741,1,0.345040977,0.345040977,1,1,1
6779,1,0.4549,0.4549,1,0.473465115,0.473465115,0.384,0.384,1,0.302305222,0.302305222,1,1,1
6780,1,0.4754,0.4754,1,0.289783418,0.289783418,0.3374,0.3374,1,0.473428309,0.473428309,1,1,1
6781,1,0.3865,0.3865,1,0.114218697,0.114218697,0.3118,0.3118,1,0.50897032,0.50897032,1,1,1
6782,1,0.3377,0.3377,1,0.136609733,0.136609733,0.2514,0.2514,1,0.479141325,0.479141325,1,1,1
6783,1,0.2987,0.2987,1,0.171471208,0.171471208,0.2596,0.2596,1,0.482378483,0.482378483,1,1,1
6784,1,0.1315,0.1315,1,0.168195963,0.168195963,0.2091,0.2091,1,0.494033337,0.494033337,1,1,1
6785,1,0.0554,0.0554,1,0.246325552,0.246325552,0.1315,0.1315,1,0.579122782,0.579122782,1,1,1
6786,1,0,0,1,0.693017006,0.693017006,0,0,1,0.717794538,0.717794538,1,1,1
6787,1,0,0,1,0.434224457,0.434224457,0,0,1,0.817179322,0.817179322,1,1,1
6788,1,0,0,1,0.971085012,0.971085012,0,0,1,0.815563798,0.815563798,1,1,1
6789,1,0,0,1,0.973399043,0.973399043,0,0,1,0.791605234,0.791605234,1,1,1
6790,1,0,0,1,0.718456984,0.718456984,0,0,1,0.832099438,0.832099438,1,1,1
6791,1,0,0,1,0.842675149,0.842675149,0,0,1,0.728105307,0.728105307,1,1,1
6792,1,0,0,1,0.990697861,0.990697861,0,0,1,0.865859807,0.865859807,1,1,1
6793,1,0,0,1,0.928383291,0.928383291,0,0,1,0.813503623,0.813503623,1,1,1
6794,1,0,0,1,0.764214098,0.764214098,0,0,1,0.95134294,0.95134294,1,1,1
6795,1,0,0,1,0.92094022,0.92094022,0,0,1,0.974441528,0.974441528,1,1,1
6796,1,0,0,1,0.976443172,0.976443172,0,0,1,0.947558224,0.947558224,1,1,1
6797,1,0,0,1,0.646432698,0.646432698,0,0,1,0.844825029,0.844825029,1,1,1
6798,1,0,0,1,0.940607846,0.940607846,0,0,1,0.986767769,0.986767769,1,1,1
6799,1,0,0,1,0.793730974,0.793730974,0,0,1,0.994575977,0.994575977,1,1,1
6800,1,0.2255,0.2255,1,0.845321894,0.845321894,0.2259,0.2259,1,0.993339539,0.993339539,1,1,1
6801,1,0.4465,0.4465,1,0.552749991,0.552749991,0.4436,0.4436,1,0.990706682,0.990706682,1,1,1
6802,1,0.6085,0.6085,1,0.597978055,0.597978055,0.6038,0.6038,1,0.995974064,0.995974064,1,1,1
6803,1,0.702,0.702,1,0.893258274,0.893258274,0.6838,0.6838,1,0.981895268,0.981895268,1,1,1
6804,1,0.6995,0.6995,1,0.846430779,0.846430779,0.6665,0.6665,1,0.999667764,0.999667764,1,1,1
6805,1,0.6875,0.6875,1,0.799068213,0.799068213,0.6878,0.6878,1,0.992875695,0.992875695,1,1,1
6806,1,0.6873,0.6873,1,0.66232115,0.66232115,0.7072,0.7072,1,0.992026389,0.992026389,1,1,1
6807,1,0.6069,0.6069,1,0.346815556,0.346815556,0.64,0.64,1,0.991836309,0.991836309,1,1,1
6808,1,0.4491,0.4491,1,0.142787308,0.142787308,0.4869,0.4869,1,0.972680092,0.972680092,1,1,1
6809,1,0.2325,0.2325,1,0.181944922,0.181944922,0.2774,0.2774,1,0.879932642,0.879932642,1,1,1
6810,1,0,0,1,0.006646554,0.006646554,0.0048,0.0048,1,0.433212101,0.433212101,1,1,1
6811,1,0,0,1,0.229983658,0.229983658,0,0,1,0.294914156,0.294914156,1,1,1
6812,1,0,0,1,0.690267026,0.690267026,0,0,1,0.425204247,0.425204247,1,1,1
6813,1,0,0,1,0.847729981,0.847729981,0,0,1,0.579375744,0.579375744,1,1,1
6814,1,0,0,1,0.932644665,0.932644665,0,0,1,0.64760673,0.64760673,1,1,1
6815,1,0,0,1,0.945961058,0.945961058,0,0,1,0.822746277,0.822746277,1,1,1
6816,1,0,0,1,0.984582067,0.984582067,0,0,1,0.801410615,0.801410615,1,1,1
6817,1,0,0,1,0.987069964,0.987069964,0,0,1,0.854403198,0.854403198,1,1,1
6818,1,0,0,1,0.983387053,0.983387053,0,0,1,0.953981161,0.953981161,1,1,1
6819,1,0,0,1,0.997238636,0.997238636,0,0,1,0.990794659,0.990794659,1,1,1
6820,1,0,0,1,0.987567604,0.987567604,0,0,1,0.969977498,0.969977498,1,1,1
6821,1,0,0,1,0.986968696,0.986968696,0,0,1,0.997210264,0.997210264,1,1,1
6822,1,0,0,1,0.968390822,0.968390822,0,0,1,0.976253033,0.976253033,1,1,1
6823,1,0,0,1,0.704657435,0.704657435,0,0,1,0.893569469,0.893569469,1,1,1
6824,1,0.1978,0.1978,1,0.987455189,0.987455189,0.1757,0.1757,1,0.81028378,0.81028378,1,1,1
6825,1,0.3442,0.3442,1,0.793542922,0.793542922,0.3072,0.3072,1,0.786793113,0.786793113,1,1,1
6826,1,0.3798,0.3798,1,0.849826217,0.849826217,0.3169,0.3169,1,0.776749372,0.776749372,1,1,1
6827,1,0.3489,0.3489,1,0.874554634,0.874554634,0.3366,0.3366,1,0.818532526,0.818532526,1,1,1
6828,1,0.3266,0.3266,1,0.659747958,0.659747958,0.3289,0.3289,1,0.829108417,0.829108417,1,1,1
6829,1,0.3668,0.3668,1,0.494924843,0.494924843,0.4225,0.4225,1,0.852697492,0.852697492,1,1,1
6830,1,0.4595,0.4595,1,0.553969562,0.553969562,0.523,0.523,1,0.997888327,0.997888327,1,1,1
6831,1,0.4649,0.4649,1,0.77623862,0.77623862,0.5302,0.5302,1,0.999800384,0.999800384,1,1,1
6832,1,0.4132,0.4132,1,0.84847939,0.84847939,0.4438,0.4438,1,0.997300982,0.997300982,1,1,1
6833,1,0.229,0.229,1,0.97064364,0.97064364,0.2561,0.2561,1,0.999264538,0.999264538,1,1,1
6834,1,0,0,1,0.973420501,0.973420501,0.0053,0.0053,1,0.99183321,0.99183321,1,1,1
6835,1,0,0,1,0.798064232,0.798064232,0,0,1,0.975390792,0.975390792,1,1,1
6836,1,0,0,1,0.555297434,0.555297434,0,0,1,0.955265999,0.955265999,1,1,1
6837,1,0,0,1,0.450853497,0.450853497,0,0,1,0.973061502,0.973061502,1,1,1
6838,1,0,0,1,0.594661534,0.594661534,0,0,1,0.986815333,0.986815333,1,1,1
6839,1,0,0,1,0.467327714,0.467327714,0,0,1,0.988525033,0.988525033,1,1,1
6840,1,0,0,1,0.3903763,0.3903763,0,0,1,0.966357589,0.966357589,1,1,1
6841,1,0,0,1,0.520009756,0.520009756,0,0,1,0.912703753,0.912703753,1,1,1
6842,1,0,0,1,0.514183044,0.514183044,0,0,1,0.848674238,0.848674238,1,1,1
6843,1,0,0,1,0.573809564,0.573809564,0,0,1,0.794100404,0.794100404,1,1,1
6844,1,0,0,1,0.63374722,0.63374722,0,0,1,0.718448102,0.718448102,1,1,1
6845,1,0,0,1,0.273744553,0.273744553,0,0,1,0.667887986,0.667887986,1,1,1
6846,1,0,0,1,0.155090034,0.155090034,0,0,1,0.532807231,0.532807231,1,1,1
6847,1,0,0,1,0.065947801,0.065947801,0,0,1,0.401518703,0.401518703,1,1,1
6848,1,0.2314,0.2314,1,0.016227309,0.016227309,0.2318,0.2318,1,0.425947964,0.425947964,1,1,1
6849,1,0.4563,0.4563,1,0.010441148,0.010441148,0.4584,0.4584,1,0.373137802,0.373137802,1,1,1
6850,1,0.6192,0.6192,1,0.055029586,0.055029586,0.618,0.618,1,0.320001811,0.320001811,1,1,1
6851,1,0.7183,0.7183,1,0.060212169,0.060212169,0.7168,0.7168,1,0.497031391,0.497031391,1,1,1
6852,1,0.7242,0.7242,1,0.009492141,0.009492141,0.7267,0.7267,1,0.663752794,0.663752794,1,1,1
6853,1,0.7279,0.7279,1,0.093838513,0.093838513,0.7341,0.7341,1,0.554917932,0.554917932,1,1,1
6854,1,0.7191,0.7191,1,0.051691096,0.051691096,0.7258,0.7258,1,0.503821611,0.503821611,1,1,1
6855,1,0.6208,0.6208,1,0.091907829,0.091907829,0.6391,0.6391,1,0.4406991,0.4406991,1,1,1
6856,1,0.4198,0.4198,1,0.124609262,0.124609262,0.3326,0.3326,1,0.468746305,0.468746305,1,1,1
6857,1,0.1447,0.1447,1,0.080428898,0.080428898,0.1212,0.1212,1,0.181470871,0.181470871,1,1,1
6858,1,0,0,1,0.05572122,0.05572122,0.0016,0.0016,1,0.126308754,0.126308754,1,1,1
6859,1,0,0,1,0.403289109,0.403289109,0,0,1,0.176664174,0.176664174,1,1,1
6860,1,0,0,1,0.439800203,0.439800203,0,0,1,0.299645334,0.299645334,1,1,1
6861,1,0,0,1,0.684147179,0.684147179,0,0,1,0.310724348,0.310724348,1,1,1
6862,1,0,0,1,0.821253717,0.821253717,0,0,1,0.569564641,0.569564641,1,1,1
6863,1,0,0,1,0.844636917,0.844636917,0,0,1,0.635767341,0.635767341,1,1,1
6864,1,0,0,1,0.928524017,0.928524017,0,0,1,0.771565318,0.771565318,1,1,1
6865,1,0,0,1,0.973256946,0.973256946,0,0,1,0.766265631,0.766265631,1,1,1
6866,1,0,0,1,0.98031801,0.98031801,0,0,1,0.825291634,0.825291634,1,1,1
6867,1,0,0,1,0.97805959,0.97805959,0,0,1,0.82798636,0.82798636,1,1,1
6868,1,0,0,1,0.972352087,0.972352087,0,0,1,0.728311837,0.728311837,1,1,1
6869,1,0,0,1,0.969721198,0.969721198,0,0,1,0.613039911,0.613039911,1,1,1
6870,1,0,0,1,0.958485186,0.958485186,0,0,1,0.498878062,0.498878062,1,1,1
6871,1,0,0,1,0.873157978,0.873157978,0,0,1,0.514073312,0.514073312,1,1,1
6872,1,0.0215,0.0215,1,0.93300271,0.93300271,0.0097,0.0097,1,0.582130432,0.582130432,1,1,1
6873,1,0.1102,0.1102,1,0.947054029,0.947054029,0.1175,0.1175,1,0.526664078,0.526664078,1,1,1
6874,1,0.18,0.18,1,0.97704047,0.97704047,0.2176,0.2176,1,0.387471616,0.387471616,1,1,1
6875,1,0.3108,0.3108,1,0.936715662,0.936715662,0.3359,0.3359,1,0.332711607,0.332711607,1,1,1
6876,1,0.2751,0.2751,1,0.84050864,0.84050864,0.3336,0.3336,1,0.240938216,0.240938216,1,1,1
6877,1,0.2799,0.2799,1,0.637986302,0.637986302,0.3762,0.3762,1,0.21453312,0.21453312,1,1,1
6878,1,0.3584,0.3584,1,0.652715683,0.652715683,0.4341,0.4341,1,0.133675739,0.133675739,1,1,1
6879,1,0.3817,0.3817,1,0.909101725,0.909101725,0.4454,0.4454,1,0.095664777,0.095664777,1,1,1
6880,1,0.3267,0.3267,1,0.895211756,0.895211756,0.362,0.362,1,0.120998204,0.120998204,1,1,1
6881,1,0.132,0.132,1,0.541547298,0.541547298,0.1677,0.1677,1,0.197106719,0.197106719,1,1,1
6882,1,0,0,1,0.610845327,0.610845327,0,0,1,0.275644362,0.275644362,1,1,1
6883,1,0,0,1,0.838811159,0.838811159,0,0,1,0.255327553,0.255327553,1,1,1
6884,1,0,0,1,0.968714952,0.968714952,0,0,1,0.403449237,0.403449237,1,1,1
6885,1,0,0,1,0.981149793,0.981149793,0,0,1,0.419306397,0.419306397,1,1,1
6886,1,0,0,1,0.993087888,0.993087888,0,0,1,0.478286386,0.478286386,1,1,1
6887,1,0,0,1,0.982717752,0.982717752,0,0,1,0.601003826,0.601003826,1,1,1
6888,1,0,0,1,0.983977854,0.983977854,0,0,1,0.639689088,0.639689088,1,1,1
6889,1,0,0,1,0.993170738,0.993170738,0,0,1,0.684344947,0.684344947,1,1,1
6890,1,0,0,1,0.986391783,0.986391783,0,0,1,0.762121081,0.762121081,1,1,1
6891,1,0,0,1,0.985191524,0.985191524,0,0,1,0.842633247,0.842633247,1,1,1
6892,1,0,0,1,0.977532983,0.977532983,0,0,1,0.771954536,0.771954536,1,1,1
6893,1,0,0,1,0.992018521,0.992018521,0,0,1,0.78239125,0.78239125,1,1,1
6894,1,0,0,1,0.978590786,0.978590786,0,0,1,0.82505703,0.82505703,1,1,1
6895,1,0,0,1,0.86108613,0.86108613,0,0,1,0.907191992,0.907191992,1,1,1
6896,1,0.0605,0.0605,1,0.90645504,0.90645504,0.043,0.043,1,0.92545855,0.92545855,1,1,1
6897,1,0.2056,0.2056,1,0.980823457,0.980823457,0.1647,0.1647,1,0.886749029,0.886749029,1,1,1
6898,1,0.3067,0.3067,1,0.905999482,0.905999482,0.3382,0.3382,1,0.866063833,0.866063833,1,1,1
6899,1,0.3923,0.3923,1,0.955959141,0.955959141,0.3577,0.3577,1,0.8367697,0.8367697,1,1,1
6900,1,0.4101,0.4101,1,0.956791401,0.956791401,0.307,0.307,1,0.844833016,0.844833016,1,1,1
6901,1,0.3265,0.3265,1,0.610010505,0.610010505,0.3225,0.3225,1,0.856024802,0.856024802,1,1,1
6902,1,0.3543,0.3543,1,0.555813551,0.555813551,0.3443,0.3443,1,0.789561987,0.789561987,1,1,1
6903,1,0.3239,0.3239,1,0.476414591,0.476414591,0.2887,0.2887,1,0.697618365,0.697618365,1,1,1
6904,1,0.2139,0.2139,1,0.118382618,0.118382618,0.1717,0.1717,1,0.717000365,0.717000365,1,1,1
6905,1,0.072,0.072,1,0.219050586,0.219050586,0.0553,0.0553,1,0.715849638,0.715849638,1,1,1
6906,1,0,0,1,0.408761621,0.408761621,0,0,1,0.611682713,0.611682713,1,1,1
6907,1,0,0,1,0.507191718,0.507191718,0,0,1,0.509513378,0.509513378,1,1,1
6908,1,0,0,1,0.188159958,0.188159958,0,0,1,0.662385643,0.662385643,1,1,1
6909,1,0,0,1,0.145243108,0.145243108,0,0,1,0.531807899,0.531807899,1,1,1
6910,1,0,0,1,0.204861507,0.204861507,0,0,1,0.4906151,0.4906151,1,1,1
6911,1,0,0,1,0.053678736,0.053678736,0,0,1,0.577703774,0.577703774,1,1,1
6912,1,0,0,1,0.275273234,0.275273234,0,0,1,0.497141749,0.497141749,1,1,1
6913,1,0,0,1,0.670831561,0.670831561,0,0,1,0.357533723,0.357533723,1,1,1
6914,1,0,0,1,0.852585375,0.852585375,0,0,1,0.338484794,0.338484794,1,1,1
6915,1,0,0,1,0.950297058,0.950297058,0,0,1,0.274052173,0.274052173,1,1,1
6916,1,0,0,1,0.940219402,0.940219402,0,0,1,0.276765674,0.276765674,1,1,1
6917,1,0,0,1,0.92296797,0.92296797,0,0,1,0.228949204,0.228949204,1,1,1
6918,1,0,0,1,0.922572851,0.922572851,0,0,1,0.293798834,0.293798834,1,1,1
6919,1,0,0,1,0.928044617,0.928044617,0,0,1,0.485212088,0.485212088,1,1,1
6920,1,0.1037,0.1037,1,0.942382634,0.942382634,0.1888,0.1888,1,0.503619492,0.503619492,1,1,1
6921,1,0.3738,0.3738,1,0.997856736,0.997856736,0.3754,0.3754,1,0.685714483,0.685714483,1,1,1
6922,1,0.4981,0.4981,1,1,1,0.5028,0.5028,1,0.791653097,0.791653097,1,1,1
6923,1,0.612,0.612,1,1,1,0.6248,0.6248,1,0.871738315,0.871738315,1,1,1
6924,1,0.6376,0.6376,1,1,1,0.6784,0.6784,1,0.841710687,0.841710687,1,1,1
6925,1,0.6688,0.6688,1,1,1,0.7137,0.7137,1,0.919550598,0.919550598,1,1,1
6926,1,0.5734,0.5734,1,1,1,0.5941,0.5941,1,0.962088227,0.962088227,1,1,1
6927,1,0.5992,0.5992,1,0.999822497,0.999822497,0.6349,0.6349,1,0.994622588,0.994622588,1,1,1
6928,1,0.4377,0.4377,1,0.999640048,0.999640048,0.4757,0.4757,1,0.978479803,0.978479803,1,1,1
6929,1,0.2159,0.2159,1,0.948697388,0.948697388,0.2589,0.2589,1,0.922472,0.922472,1,1,1
6930,1,0,0,1,0.924775958,0.924775958,0,0,1,0.987218022,0.987218022,1,1,1
6931,1,0,0,1,0.794654906,0.794654906,0,0,1,0.956002712,0.956002712,1,1,1
6932,1,0,0,1,0.496170223,0.496170223,0,0,1,0.865619838,0.865619838,1,1,1
6933,1,0,0,1,0.382007331,0.382007331,0,0,1,0.824476957,0.824476957,1,1,1
6934,1,0,0,1,0.458192676,0.458192676,0,0,1,0.72318989,0.72318989,1,1,1
6935,1,0,0,1,0.219945371,0.219945371,0,0,1,0.650988221,0.650988221,1,1,1
6936,1,0,0,1,0.672615945,0.672615945,0,0,1,0.746117115,0.746117115,1,1,1
6937,1,0,0,1,0.790695429,0.790695429,0,0,1,0.841066897,0.841066897,1,1,1
6938,1,0,0,1,0.751924276,0.751924276,0,0,1,0.872008085,0.872008085,1,1,1
6939,1,0,0,1,0.611951411,0.611951411,0,0,1,0.746564746,0.746564746,1,1,1
6940,1,0,0,1,0.620411396,0.620411396,0,0,1,0.73396647,0.73396647,1,1,1
6941,1,0,0,1,0.386622071,0.386622071,0,0,1,0.796435595,0.796435595,1,1,1
6942,1,0,0,1,0.312067747,0.312067747,0,0,1,0.81863457,0.81863457,1,1,1
6943,1,0,0,1,0.047345538,0.047345538,0,0,1,0.725407004,0.725407004,1,1,1
6944,1,0.1905,0.1905,1,0.071744822,0.071744822,0.1796,0.1796,1,0.642841816,0.642841816,1,1,1
6945,1,0.4178,0.4178,1,0.028206639,0.028206639,0.4105,0.4105,1,0.598981798,0.598981798,1,1,1
6946,1,0.5817,0.5817,1,0.00011331,0.00011331,0.562,0.562,1,0.379219294,0.379219294,1,1,1
6947,1,0.6532,0.6532,1,0.026262281,0.026262281,0.6477,0.6477,1,0.308797598,0.308797598,1,1,1
6948,1,0.6672,0.6672,1,0,0,0.6139,0.6139,1,0.235533953,0.235533953,1,1,1
6949,1,0.6623,0.6623,1,0,0,0.6443,0.6443,1,0.110605441,0.110605441,1,1,1
6950,1,0.6657,0.6657,1,0,0,0.6354,0.6354,1,0.131094754,0.131094754,1,1,1
6951,1,0.5627,0.5627,1,0,0,0.5505,0.5505,1,0.122508883,0.122508883,1,1,1
6952,1,0.3873,0.3873,1,0,0,0.3941,0.3941,1,0.060505453,0.060505453,1,1,1
6953,1,0.1657,0.1657,1,0.003144653,0.003144653,0.1819,0.1819,1,0.026443888,0.026443888,1,1,1
6954,1,0,0,1,0.065051302,0.065051302,0,0,1,0.038878784,0.038878784,1,1,1
6955,1,0,0,1,0.041126672,0.041126672,0,0,1,0.067580946,0.067580946,1,1,1
6956,1,0,0,1,0.099054694,0.099054694,0,0,1,0.061323173,0.061323173,1,1,1
6957,1,0,0,1,0.090165757,0.090165757,0,0,1,0.037877019,0.037877019,1,1,1
6958,1,0,0,1,0.299225628,0.299225628,0,0,1,0.045391329,0.045391329,1,1,1
6959,1,0,0,1,0.612574279,0.612574279,0,0,1,0.055416323,0.055416323,1,1,1
6960,1,0,0,1,0.703891098,0.703891098,0,0,1,0.089966379,0.089966379,1,1,1
6961,1,0,0,1,0.733086348,0.733086348,0,0,1,0.116398066,0.116398066,1,1,1
6962,1,0,0,1,0.634197354,0.634197354,0,0,1,0.215699196,0.215699196,1,1,1
6963,1,0,0,1,0.396869719,0.396869719,0,0,1,0.231511623,0.231511623,1,1,1
6964,1,0,0,1,0.151167691,0.151167691,0,0,1,0.180385232,0.180385232,1,1,1
6965,1,0,0,1,0.047037389,0.047037389,0,0,1,0.180215091,0.180215091,1,1,1
6966,1,0,0,1,0.210611314,0.210611314,0,0,1,0.198262438,0.198262438,1,1,1
6967,1,0,0,1,0.522927701,0.522927701,0,0,1,0.326084971,0.326084971,1,1,1
6968,1,0.1736,0.1736,1,0.564324081,0.564324081,0.1846,0.1846,1,0.495108426,0.495108426,1,1,1
6969,1,0.3956,0.3956,1,0.517066121,0.517066121,0.4174,0.4174,1,0.477659822,0.477659822,1,1,1
6970,1,0.5752,0.5752,1,0.176015064,0.176015064,0.5731,0.5731,1,0.404312402,0.404312402,1,1,1
6971,1,0.6762,0.6762,1,0.022595532,0.022595532,0.6413,0.6413,1,0.434353948,0.434353948,1,1,1
6972,1,0.69,0.69,1,0.121439934,0.121439934,0.6823,0.6823,1,0.522014022,0.522014022,1,1,1
6973,1,0.6997,0.6997,1,0.241908461,0.241908461,0.701,0.701,1,0.703405857,0.703405857,1,1,1
6974,1,0.688,0.688,1,0.463194638,0.463194638,0.6745,0.6745,1,0.758583069,0.758583069,1,1,1
6975,1,0.5822,0.5822,1,0.635374784,0.635374784,0.5811,0.5811,1,0.838125706,0.838125706,1,1,1
6976,1,0.416,0.416,1,0.929497361,0.929497361,0.4471,0.4471,1,0.735728621,0.735728621,1,1,1
6977,1,0.1969,0.1969,1,0.778412879,0.778412879,0.2126,0.2126,1,0.675085187,0.675085187,1,1,1
6978,1,0,0,1,0.52072829,0.52072829,0,0,1,0.760095179,0.760095179,1,1,1
6979,1,0,0,1,0.832364023,0.832364023,0,0,1,0.862771988,0.862771988,1,1,1
6980,1,0,0,1,0.853689492,0.853689492,0,0,1,0.865571737,0.865571737,1,1,1
6981,1,0,0,1,0.666222036,0.666222036,0,0,1,0.890111268,0.890111268,1,1,1
6982,1,0,0,1,0.521987855,0.521987855,0,0,1,0.878307402,0.878307402,1,1,1
6983,1,0,0,1,0.4261536,0.4261536,0,0,1,0.89946574,0.89946574,1,1,1
6984,1,0,0,1,0.902489185,0.902489185,0,0,1,0.875834942,0.875834942,1,1,1
6985,1,0,0,1,0.671697974,0.671697974,0,0,1,0.832332015,0.832332015,1,1,1
6986,1,0,0,1,0.79030633,0.79030633,0,0,1,0.752482891,0.752482891,1,1,1
6987,1,0,0,1,0.762399733,0.762399733,0,0,1,0.574376285,0.574376285,1,1,1
6988,1,0,0,1,0.833920181,0.833920181,0,0,1,0.595435739,0.595435739,1,1,1
