Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,,1938,16390,23000,12007,20025,26377,14450
,,,,,,,,1939,17967,25214,12601,21083,28214,14385
,,,,,,,,1940,18146,25467,12568,20940,28473,14042
,,,,,,,,1941,17743,24900,12236,20445,28021,13475
,,,,,,,,1942,16795,23571,11594,19279,26746,12618
,,,,,,,,1943,15391,21599,10850,18057,24738,11981
,,,,,,,,1944,14261,20014,10347,17309,23021,11670
,,,,,,,,1945,13571,19044,10104,17005,22200,11486
,,,,,,,,1946,13197,18520,10065,16892,21946,11551
,,,,,,,,1947,12806,17972,10087,16972,22023,11780
,,,,,,,,1948,12822,17992,10358,17480,22478,12070
,,,,,,,,1949,13178,18450,10937,18754,23761,12659
,,,,,,,,1950,12868,18894,12039,20411,26436,13242
,,,,,,,,1951,12376,19060,12830,20422,29794,13277
,,,,,,,,1952,11773,17940,12857,19371,30689,13186
,,,,,,,,1953,11014,16669,12501,18352,29486,12840
,,,,,,,,1954,10603,16703,12116,17752,28187,12445
,,,,,,,,1955,10596,16674,11786,17030,26665,12280
,,,,,,,,1956,10924,16962,11494,16772,25632,12186
,,,,,,,,1957,11565,17619,11253,16782,24748,12267
,,,,,,,,1958,12774,19223,11058,16998,24010,12320
,,,,,,,,1959,14254,20767,10865,17486,23470,12711
,,,,,,,,1960,15796,22425,10823,18237,23234,13007
,,,,,,,,1961,16115,22615,10888,18930,23313,13248
,,,,,,,,1962,16362,22962,11343,19987,24137,13746
,,,,,,,,1963,17679,24811,11885,20958,25703,13926
,,,,,,,,1964,17767,24934,11946,20851,26126,13689
,,,,,,,,1965,17278,24248,11616,20202,25766,13177
,,,,,,,,1966,16277,22842,10975,19012,24466,12360
,,,,,,,,1967,14901,20911,10234,17810,22576,11750
,,,,,,,,1968,13617,19110,9769,17041,20988,11416
,,,,,,,,1969,13077,18352,9488,16648,20040,11164
,,,,,,,,1970,12619,17709,9451,16519,19716,11254
,,,,,,,,1971,12358,17342,9480,16577,19724,11553
,,,,,,,,1972,12325,17296,9687,17014,20102,11815
,,,,,,,,1973,12429,17013,10212,18145,21220,12359
,,,,,,,,1974,11598,15910,11177,19281,23493,12780
,,,,,,,,1975,11216,15709,11944,18832,26639,12667
,,,,,,,,1976,10862,15489,12045,17856,27739,12596
,,,,,,,,1977,10435,15099,11837,17217,27081,12337
,,,,,,,,1978,10328,15095,11586,16839,26316,12117
,,,,,,,,1979,10595,15554,11356,16622,25680,11995
,,,,,,,,1980,11124,16331,11089,16412,25084,11918
,,,,,,,,1981,11928,17478,10925,16641,24461,11878
,,,,,,,,1982,13194,19207,10770,16852,24022,11966
,,,,,,,,1983,14753,21310,10576,17365,23587,12179
,,,,,,,,1984,16220,23014,10475,18186,23498,12435
,,,,,,,,1985,16453,23089,10490,18786,23830,12602
,,,,,,,,1986,16472,23116,10845,19667,24687,13103
,,,,,,,,1987,17452,24491,11342,20496,25746,13210
,,,,,,,,1988,17349,24347,11229,20340,25561,13022
,,,,,,,,1989,16783,23554,10943,19810,24822,12582
,,,,,,,,1990,15932,22358,10452,18801,23733,11928
,,,,,,,,1991,14727,20667,9868,17823,22089,11421
,,,,,,,,1992,13535,18994,9420,17048,20673,11175
,,,,,,,,1993,12816,17985,9152,16593,19704,10999
,,,,,,,,1994,12395,17395,9042,16408,19173,10989
,,,,,,,,1995,12043,16901,9025,16374,18976,11142
,,,,,,,,1996,11897,16696,9107,16476,19016,11260
,,,,,,,,1997,11903,16419,9318,16907,19415,11460
,,,,,,,,1998,11087,14646,9786,17136,20435,11356
,,,,,,,,1999,9599,12977,10109,16805,21780,11238
,,,,,,,,2000,8666,12897,10509,16690,23219,11370
,,,,,,,,2001,8448,13942,10763,16509,24504,11315
,,,,,,,,2002,8513,14755,10771,16331,25046,11292
,,,,,,,,2003,8761,14982,10642,16118,25008,11240
,,,,,,,,2004,9144,15260,10472,15994,24693,11159
,,,,,,,,2005,9815,15986,10286,16009,24115,11107
,,,,,,,,2006,10831,16960,10171,16233,23760,11235
,,,,,,,,2007,12226,18235,10031,16736,23350,11360
,,,,,,,,2008,13712,19568,10019,17563,23237,11687
,,,,,,,,2009,14154,19862,10187,18273,23467,12065
,,,,,,,,2010,14662,20576,10612,19202,24283,12644
,,,,,,,,2011,16043,22514,11039,20064,25308,12794
,,,,,,,,2012,16084,22572,10938,19740,25123,12655
,,,,,,,,2013,15641,21951,10670,19146,24473,12272
,,,,,,,,2014,14926,20947,10206,18273,23391,11713
,,,,,,,,2015,13876,19474,9634,17420,22050,11192
,,,,,,,,2016,12837,18014,9256,16723,20636,10848
,,,,,,,,2017,13245,18587,10458,17382,22711,12242
,,,,,,,,2018,12631,17726,10267,17128,22066,12451
,,,,,,,,2019,12173,17084,10164,17004,21599,12345
,,,,,,,,2020,11867,16653,10127,17047,21404,12314
,,,,,,,,2021,11771,16519,10259,17304,21593,12339
,,,,,,,,2022,11854,15360,10538,17737,22250,12480
,,,,,,,,2023,11701,13463,10837,17167,23254,12200
,,,,,,,,2024,11252,11929,11125,16553,24277,12205
,,,,,,,,2025,11084,11547,11325,15974,25108,12144
,,,,,,,,2026,10897,11669,11392,15647,25647,12103
,,,,,,,,2027,10868,12238,11287,15491,25601,12045
,,,,,,,,2028,10441,12987,11165,15383,25257,12121
,,,,,,,,2029,10229,14178,10997,15389,24918,12182
,,,,,,,,2030,11532,15931,10803,15677,24477,12395
,,,,,,,,2031,12985,17998,10725,16266,24072,12680
,,,,,,,,2032,13408,18816,10937,17237,24140,13184
,,,,,,,,2033,13966,19600,11774,18584,25765,14285
,,,,,,,,2034,15960,22398,12367,20070,27627,14608
,,,,,,,,2035,16375,22981,12292,19993,27560,14377
,,,,,,,,2036,16152,22667,12133,19731,27166,14149
,,,,,,,,2037,15778,22143,11854,19257,26481,13745
,,,,,,,,2038,15180,21304,11300,18450,25390,13036
,,,,,,,,2039,14231,19971,10775,17595,23808,12461
,,,,,,,,2040,13192,18513,10316,16985,22344,12212
,,,,,,,,2041,12375,17367,10077,16566,21443,12159
,,,,,,,,2042,11857,16639,9976,16417,20992,12445
,,,,,,,,2043,11568,16234,9967,16481,20906,12428
,,,,,,,,2044,11496,16134,10120,16772,21211,12549
,,,,,,,,2045,11679,16390,10442,17416,21986,12794
,,,,,,,,2046,12174,15987,10998,18271,23407,13217
,,,,,,,,2047,12756,14818,11588,18049,25096,12751
,,,,,,,,2048,13042,13781,11917,17472,26426,12780
,,,,,,,,2049,13596,13698,12104,17094,27333,12689
,,,,,,,,2050,14128,14089,12240,16966,28099,12643
,,,,,,,,2051,14203,15025,12261,16716,28504,12550
,,,,,,,,2052,13951,15838,12041,16564,28376,12462
,,,,,,,,2053,13748,16924,11827,16574,27746,12449
,,,,,,,,2054,14088,18566,11658,16841,27127,12620
,,,,,,,,2055,14703,20428,11559,17460,26696,12966
,,,,,,,,2056,14947,20976,11765,18353,26886,13572
,,,,,,,,2057,15395,21604,12497,19689,28266,14694
,,,,,,,,2058,17286,24259,12939,21092,29389,14799
,,,,,,,,2059,17644,24761,12800,21051,29216,14657
,,,,,,,,2060,17320,24307,12598,20783,28475,14427
,,,,,,,,2061,16806,23585,12171,20190,27347,13942
,,,,,,,,2062,15933,22359,11512,19152,25772,13144
,,,,,,,,2063,14687,20611,10740,17968,23737,12389
,,,,,,,,2064,13395,18799,10213,17298,21826,12092
,,,,,,,,2065,12502,17544,9922,16877,20845,11938
,,,,,,,,2066,12012,16857,9825,16767,20339,12167
,,,,,,,,2067,11782,16534,9881,16836,20205,12258
,,,,,,,,2068,11745,16482,10037,17297,20479,12336
,,,,,,,,2069,12125,17017,10586,18340,21544,12890
,,,,,,,,2070,12808,18171,11593,19973,23863,13599
,,,,,,,,2071,12425,18921,12593,20013,26909,13606
,,,,,,,,2072,11786,17445,12845,19060,28439,13665
,,,,,,,,2073,11314,16461,12624,18463,28144,13524
,,,,,,,,2074,11279,16344,12488,18199,27685,13526
,,,,,,,,2075,11588,16791,12315,17767,27203,13414
,,,,,,,,2076,12256,17581,12067,17842,26654,13322
,,,,,,,,2077,13449,18654,11854,17871,26296,13326
,,,,,,,,2078,14894,20571,11713,18266,25970,13602
,,,,,,,,2079,16057,22318,11591,18548,25700,13907
,,,,,,,,2080,16220,22763,11719,18792,25778,14292
,,,,,,,,2081,16471,23115,12467,20047,27250,15174
,,,,,,,,2082,18148,25469,12956,21413,28691,15168
,,,,,,,,2083,18379,25791,12892,21432,28585,14913
,,,,,,,,2084,17983,25236,12724,21150,28004,14557
,,,,,,,,2085,17375,24384,12337,20508,27180,13970
,,,,,,,,2086,16403,23018,11686,19348,25797,13129
,,,,,,,,2087,15115,21212,10949,18139,23787,12527
,,,,,,,,2088,13918,19533,10422,17371,22046,12085
,,,,,,,,2089,13084,18362,10184,17057,20986,12019
,,,,,,,,2090,12547,17609,10091,16939,20563,12286
,,,,,,,,2091,12265,17212,10106,17044,20471,12371
,,,,,,,,2092,12220,17148,10295,17589,20679,12535
,,,,,,,,2093,12557,17622,10804,18735,21693,13036
,,,,,,,,2094,13314,17447,11823,20452,23981,13780
,,,,,,,,2095,13342,17157,12826,21119,27040,13893
,,,,,,,,2096,12436,16716,13044,20484,28743,13570
,,,,,,,,2097,11892,16226,12852,19750,28314,13273
,,,,,,,,2098,11735,16138,12663,19414,27736,13144
,,,,,,,,2099,11842,16517,12369,18964,27271,13068
,,,,,,,,2100,13736,17277,12162,18719,27003,12889
,,,,,,,,2101,14877,18445,11988,18617,26738,12967
,,,,,,,,2102,15710,20390,11755,18568,26507,13177
,,,,,,,,2103,16664,22564,11732,18545,26259,13495
,,,,,,,,2104,16648,23363,11859,18753,26479,14010
,,,,,,,,2105,16852,23650,12538,19925,27742,14864
,,,,,,,,2106,18372,25783,13010,21225,29048,14900
,,,,,,,,2107,18496,25956,12894,21205,28835,14715
,,,,,,,,2108,18033,25307,12656,20946,28107,14383
,,,,,,,,2109,17421,24448,12248,20153,27167,13836
,,,,,,,,2110,16423,23048,11513,19056,25435,12995
,,,,,,,,2111,15126,21228,10698,17939,23453,12301
,,,,,,,,2112,13919,19534,10145,17238,21606,11883
,,,,,,,,2113,13128,18424,9849,16863,20495,11768
,,,,,,,,2114,12565,17634,9742,16748,20044,11949
,,,,,,,,2115,12265,17212,9725,16826,19895,11989
,,,,,,,,2116,12237,17172,9953,17378,20162,12170
,,,,,,,,2117,12602,17686,10468,18559,21203,12682
,,,,,,,,2118,13510,18319,11460,20366,23425,13428
,,,,,,,,2119,14744,17901,12428,20335,26482,13444
,,,,,,,,2120,15102,17011,12636,19094,28211,13127
,,,,,,,,2121,15411,16641,12460,18108,27774,12771
,,,,,,,,2122,15684,16543,12341,17520,27292,12644
,,,,,,,,2123,15611,16986,12199,17126,26932,12530
,,,,,,,,2124,16178,18148,11896,16886,26404,12587
,,,,,,,,2125,16469,19111,11779,17052,26083,12913
,,,,,,,,2126,16536,21018,11649,17419,25825,13177
,,,,,,,,2127,16657,22897,11558,18087,25561,13315
,,,,,,,,2128,16593,23286,11721,18641,25668,13765
,,,,,,,,2129,16707,23445,12307,19806,27161,14590
,,,,,,,,2130,18167,25495,12933,21206,29129,14737
,,,,,,,,2131,18351,25753,12893,21196,29420,14535
,,,,,,,,2132,17876,25086,12738,20969,29036,14169
,,,,,,,,2133,17296,24273,12399,20367,28427,13566
,,,,,,,,2134,16472,23117,11757,19289,27038,12809
,,,,,,,,2135,15169,21288,10989,18177,24973,12148
,,,,,,,,2136,13947,19573,10512,17387,23237,11739
,,,,,,,,2137,13154,18459,10286,17081,22264,11693
,,,,,,,,2138,12599,17682,10227,17021,21799,11872
,,,,,,,,2139,12299,17260,10287,17139,21776,11888
,,,,,,,,2140,12256,17199,10486,17635,22088,12079
,,,,,,,,2141,12580,17655,11012,18848,23227,12533
,,,,,,,,2142,13362,17548,12018,20553,25543,13344
,,,,,,,,2143,13773,17398,12883,20445,28633,13390
,,,,,,,,2144,13417,16925,13179,19217,30410,13273
,,,,,,,,2145,12633,16621,13077,18185,30223,13019
,,,,,,,,2146,11759,16472,12941,17534,29694,12878
,,,,,,,,2147,11978,16892,12714,17063,29162,12747
,,,,,,,,2148,12648,17418,12425,16777,28578,12727
,,,,,,,,2149,13201,18366,12209,16801,28143,12846
,,,,,,,,2150,14397,20057,12070,17153,27875,13124
,,,,,,,,2151,15780,21858,11984,17730,27719,13270
,,,,,,,,2152,15979,22425,12178,18452,28057,13576
,,,,,,,,2153,16193,22725,12747,19438,29278,14495
,,,,,,,,2154,17725,24875,13098,20631,30454,14625
,,,,,,,,2155,17839,25035,12898,20516,30139,14463
,,,,,,,,2156,17378,24388,12622,20353,29230,14168
,,,,,,,,2157,16905,23725,12313,19947,28403,13755
,,,,,,,,2158,16121,22624,11806,19147,27124,13068
,,,,,,,,2159,15081,21165,11153,18235,25295,12567
,,,,,,,,2160,14079,19758,10642,17684,23736,12151
,,,,,,,,2161,13281,18638,10284,17252,22518,12026
,,,,,,,,2162,12693,17814,10118,17050,21906,12116
,,,,,,,,2163,12322,17291,10070,17054,21670,12153
,,,,,,,,2164,12166,17074,10160,17328,21686,12184
,,,,,,,,2165,12244,17182,10387,17800,22117,12360
,,,,,,,,2166,12602,16294,10806,18615,23196,12628
,,,,,,,,2167,12829,15004,11334,18511,24654,12573
,,,,,,,,2168,12345,13945,11733,17960,26055,12651
,,,,,,,,2169,11814,13677,12090,17410,27307,12710
,,,,,,,,2170,11437,13965,12217,16946,27991,12666
,,,,,,,,2171,10552,14232,12111,16639,28019,12614
,,,,,,,,2172,10617,14733,11939,16318,27697,12542
,,,,,,,,2173,11238,15645,11699,16223,27110,12669
,,,,,,,,2174,12354,17149,11485,16485,26432,12972
,,,,,,,,2175,13777,19165,11431,17058,25984,13289
,,,,,,,,2176,14109,19799,11593,17954,26049,13803
,,,,,,,,2177,14519,20376,12290,19175,27240,14581
,,,,,,,,2178,16315,22896,12794,20429,28451,14557
,,,,,,,,2179,16704,23442,12647,20300,28162,14319
,,,,,,,,2180,16410,23028,12442,20037,27566,14057
,,,,,,,,2181,16025,22488,12158,19723,26884,13621
,,,,,,,,2182,15445,21675,11729,18965,25900,12993
,,,,,,,,2183,14507,20359,11073,18135,24375,12471
,,,,,,,,2184,13660,19170,10605,17583,22852,12123
,,,,,,,,2185,12880,18075,10359,16900,22841,11745
,,,,,,,,2186,12301,17263,10192,16783,22257,11919
,,,,,,,,2187,11984,16818,10142,16864,21985,11897
,,,,,,,,2188,11837,16612,10191,17050,21998,11895
,,,,,,,,2189,11871,16660,10414,17596,22337,12025
,,,,,,,,2190,12110,16868,10796,18300,23188,12203
,,,,,,,,2191,12270,17027,11236,18791,24468,12300
,,,,,,,,2192,12246,16920,11654,18893,25962,12504
,,,,,,,,2193,12420,17275,11933,18700,27140,12582
,,,,,,,,2194,12684,18165,11978,18433,27914,12563
,,,,,,,,2195,13538,19136,11999,18350,28331,12488
,,,,,,,,2196,14282,19607,12000,18208,28409,12572
,,,,,,,,2197,14393,19668,11947,18022,28250,12593
,,,,,,,,2198,14409,19703,11846,17899,27996,13002
,,,,,,,,2199,14492,20144,11842,17872,27762,13273
,,,,,,,,2200,14567,20443,12038,18374,27772,13623
,,,,,,,,2201,14964,21000,12558,19486,28380,14612
,,,,,,,,2202,16533,23201,13103,21033,29855,14938
,,,,,,,,2203,17037,23909,12960,21043,29754,14601
,,,,,,,,2204,16837,23629,12756,20853,29157,14282
,,,,,,,,2205,16608,23307,12455,20489,28521,13836
,,,,,,,,2206,15796,22166,11805,19420,27021,13033
,,,,,,,,2207,14505,20356,11065,18290,25102,12458
,,,,,,,,2208,13303,18670,10552,17685,23412,12037
,,,,,,,,2209,12464,17490,10250,17430,22451,11957
,,,,,,,,2210,11948,16768,10151,17404,22017,12258
,,,,,,,,2211,11684,16397,10171,17602,22022,12276
,,,,,,,,2212,11681,16393,10366,18204,22454,12548
,,,,,,,,2213,12070,16939,10919,19565,23709,12959
,,,,,,,,2214,13130,18333,11992,21577,26238,13849
,,,,,,,,2215,14689,20606,13007,21942,29560,14044
,,,,,,,,2216,15197,22078,13276,20715,31340,13907
,,,,,,,,2217,14649,22369,13119,19741,30877,13822
,,,,,,,,2218,14889,22708,13010,19076,30146,13581
,,,,,,,,2219,15089,22794,12933,18334,29460,13409
,,,,,,,,2220,15278,22775,12751,18343,28642,13382
,,,,,,,,2221,15692,22884,12591,18456,27955,13349
,,,,,,,,2222,16559,23233,12492,18622,27332,13555
,,,,,,,,2223,16835,23582,12423,18962,27010,13733
,,,,,,,,2224,16814,23596,12662,19592,27210,14121
,,,,,,,,2225,16994,23848,13219,20702,28522,14919
,,,,,,,,2226,18335,25729,13779,22028,30756,15215
,,,,,,,,2227,18883,26499,13698,22061,31224,15003
,,,,,,,,2228,18548,26030,13502,21813,30951,14647
,,,,,,,,2229,17941,25177,13082,21077,30123,14081
,,,,,,,,2230,16886,23698,12320,19806,28514,13217
,,,,,,,,2231,15386,21592,11501,18532,26292,12562
,,,,,,,,2232,13996,19642,10944,17674,24436,12202
,,,,,,,,2233,13051,18315,10621,17226,23321,12072
,,,,,,,,2234,12548,17610,10560,17168,22874,12249
,,,,,,,,2235,12266,17213,10578,17223,22771,12362
,,,,,,,,2236,12214,17142,10808,17763,23074,12550
,,,,,,,,2237,12579,17653,11316,19056,24211,13099
,,,,,,,,2238,13577,18690,12386,21051,26617,13891
,,,,,,,,2239,14754,20208,13428,21269,29830,14054
,,,,,,,,2240,14849,20288,13573,20040,31482,13953
,,,,,,,,2241,14615,19006,13379,19046,31085,14083
,,,,,,,,2242,14634,18241,13189,18531,30690,13968
,,,,,,,,2243,14222,18151,13030,18338,30353,13941
,,,,,,,,2244,14718,18771,12835,18238,29970,13932
,,,,,,,,2245,14777,19428,12740,17934,29580,13951
,,,,,,,,2246,15883,21363,12650,17912,29386,14219
,,,,,,,,2247,16059,22312,12629,18414,29262,14493
,,,,,,,,2248,16072,22556,12697,18889,29332,14790
,,,,,,,,2249,16345,22938,13126,19919,30083,15258
,,,,,,,,2250,17872,25080,13660,21557,31250,15404
,,,,,,,,2251,18436,25872,13532,21631,30887,15090
,,,,,,,,2252,18136,25452,13267,21414,30054,14835
,,,,,,,,2253,17664,24788,12843,20760,28980,14240
,,,,,,,,2254,16625,23331,12014,19507,27119,13369
,,,,,,,,2255,15127,21230,11183,18342,24792,12717
,,,,,,,,2256,13774,19330,10606,17644,22863,12354
,,,,,,,,2257,12992,18233,10284,17326,21754,12245
,,,,,,,,2258,12536,17593,10105,17215,21122,12344
,,,,,,,,2259,12251,17192,10101,17360,20941,12456
,,,,,,,,2260,12183,17098,10195,17888,21083,12635
,,,,,,,,2261,12547,17609,10679,19142,22022,13168
,,,,,,,,2262,13529,17887,11675,21030,24250,13941
,,,,,,,,2263,14856,18397,12640,20953,27468,14040
,,,,,,,,2264,15112,17615,12804,19527,29136,13762
,,,,,,,,2265,13976,16768,12534,18416,28758,13576
,,,,,,,,2266,13094,16435,12421,17420,28207,13392
,,,,,,,,2267,13216,16692,12243,17042,27692,13226
,,,,,,,,2268,13720,17271,12022,16924,27264,13010
,,,,,,,,2269,14179,18338,11853,17003,26866,13114
,,,,,,,,2270,15005,20185,11746,17213,26450,13351
,,,,,,,,2271,16013,22386,11645,17736,26100,13600
,,,,,,,,2272,16443,23076,11812,18594,26313,13807
,,,,,,,,2273,16519,23182,12277,19514,27412,14556
,,,,,,,,2274,17695,24832,12910,21124,29142,14885
,,,,,,,,2275,18378,25790,12897,21373,29290,14618
,,,,,,,,2276,17979,25231,12689,21081,28751,14325
,,,,,,,,2277,17427,24456,12322,20571,27971,13744
,,,,,,,,2278,16447,23081,11629,19433,26533,12927
,,,,,,,,2279,15016,21073,10902,18261,24502,12292
,,,,,,,,2280,13708,19238,10385,17613,22734,11953
,,,,,,,,2281,12897,18098,10056,17275,21687,11781
,,,,,,,,2282,12346,17326,9932,17215,21162,11974
,,,,,,,,2283,12102,16984,9894,17378,20935,12095
,,,,,,,,2284,12073,16942,10051,17987,21049,12274
,,,,,,,,2285,12410,17415,10507,19315,22018,12752
,,,,,,,,2286,12841,17536,11514,21222,24380,13535
,,,,,,,,2287,12920,17796,12449,21023,27676,13562
,,,,,,,,2288,12509,17445,12691,19596,29388,13361
,,,,,,,,2289,11885,16878,12566,18399,29005,13198
,,,,,,,,2290,11674,16411,12487,17669,28294,13042
,,,,,,,,2291,12043,16803,12370,17175,27766,13017
,,,,,,,,2292,12548,17519,12141,16839,26961,13131
,,,,,,,,2293,13176,18428,11987,16846,26457,13143
,,,,,,,,2294,14416,20494,11918,17139,26176,13345
,,,,,,,,2295,15881,22524,11885,17709,25885,13514
,,,,,,,,2296,16476,23122,12001,18449,25995,13792
,,,,,,,,2297,16466,23107,12447,19265,27044,14537
,,,,,,,,2298,17536,24610,13060,20812,29320,14832
,,,,,,,,2299,18074,25365,13074,21006,30029,14688
,,,,,,,,2300,17668,24795,12928,20791,29815,14354
,,,,,,,,2301,17178,24106,12581,20265,29310,13886
,,,,,,,,2302,16260,22819,11955,19158,27984,13122
,,,,,,,,2303,15024,21084,11234,17985,25938,12494
,,,,,,,,2304,13757,19306,10742,17332,24397,12144
,,,,,,,,2305,12877,18071,10495,16991,23405,11986
,,,,,,,,2306,12357,17341,10408,16918,23067,12119
,,,,,,,,2307,12083,16957,10474,17020,23187,12196
,,,,,,,,2308,12034,16887,10659,17600,23651,12388
,,,,,,,,2309,12392,17382,11237,18834,24966,12954
,,,,,,,,2310,12261,16135,12309,20633,27528,13732
,,,,,,,,2311,11935,16033,13287,20390,30910,13853
,,,,,,,,2312,11452,15653,13555,19083,32674,13776
,,,,,,,,2313,10954,15187,13403,18086,32367,13902
,,,,,,,,2314,10846,15172,13125,17372,31398,13861
,,,,,,,,2315,11041,15509,12849,16941,30420,13699
,,,,,,,,2316,11402,16037,12592,16746,29238,13716
,,,,,,,,2317,12195,17103,12331,16657,28230,13612
,,,,,,,,2318,13602,18954,12070,16892,27274,13680
,,,,,,,,2319,15237,21273,11934,17484,26808,13733
,,,,,,,,2320,15845,22236,11963,18414,26735,13984
,,,,,,,,2321,15906,22320,12404,19232,27761,14714
,,,,,,,,2322,16934,23765,13105,20447,29965,15087
,,,,,,,,2323,17482,24533,13128,20480,30485,14864
,,,,,,,,2324,17063,23945,12975,20242,30177,14590
,,,,,,,,2325,16541,23213,12705,19835,29634,14199
,,,,,,,,2326,15805,22180,12243,19004,28588,13555
,,,,,,,,2327,14811,20785,11616,18121,26869,12854
,,,,,,,,2328,13833,19414,11116,17412,25257,12591
,,,,,,,,2329,13038,18297,10854,16986,24225,12487
,,,,,,,,2330,12501,17544,10775,16836,23650,12637
,,,,,,,,2331,12178,17091,10735,16821,23455,12713
,,,,,,,,2332,12042,16900,10814,17004,23509,12788
,,,,,,,,2333,12140,17030,11053,17618,24004,12961
,,,,,,,,2334,11822,15539,11515,18376,25046,13199
,,,,,,,,2335,10719,14253,12078,18202,26550,13104
,,,,,,,,2336,9804,13335,12474,17835,28220,13192
,,,,,,,,2337,9637,13358,12724,17361,29395,13365
,,,,,,,,2338,9656,13622,12742,16985,29901,13316
,,,,,,,,2339,9878,14081,12590,16583,29651,13122
,,,,,,,,2340,10227,14625,12235,16222,28874,12824
,,,,,,,,2341,10837,15519,11875,16085,27873,12566
,,,,,,,,2342,11938,17040,11580,16262,27055,12674
,,,,,,,,2343,13489,19127,11411,16858,26468,12743
,,,,,,,,2344,14285,20048,11509,17726,26363,13090
,,,,,,,,2345,14432,20254,11995,18613,26962,13869
,,,,,,,,2346,15620,21921,12642,20143,28540,14255
,,,,,,,,2347,16503,23160,12649,20281,28616,14081
,,,,,,,,2348,16236,22785,12425,19970,27979,13839
,,,,,,,,2349,15836,22223,12195,19633,27290,13494
,,,,,,,,2350,15191,21319,11678,18897,26167,12967
,,,,,,,,2351,14341,20126,11115,18076,24610,12491
,,,,,,,,2352,13431,18848,10687,17607,23161,12097
,,,,,,,,2353,17129,24037,10515,21823,19527,11676
,,,,,,,,2354,16175,22700,10188,21048,18836,11517
,,,,,,,,2355,15427,21650,9965,20547,18372,11378
,,,,,,,,2356,15058,21108,9883,20363,18150,11280
,,,,,,,,2357,14249,19786,9874,20104,18221,11336
,,,,,,,,2358,12970,18011,9949,19465,18431,11006
,,,,,,,,2359,11559,16195,10260,19817,19064,10890
,,,,,,,,2360,10996,15568,10819,21113,20169,11176
,,,,,,,,2361,11564,16491,11514,22773,21543,11441
,,,,,,,,2362,12424,17756,12186,24588,22564,11922
,,,,,,,,2363,13777,19676,12833,26163,23367,12243
,,,,,,,,2364,15323,21871,13415,27608,23934,12598
,,,,,,,,2365,17098,24413,13726,29169,24253,12998
,,,,,,,,2366,18879,26982,13995,30590,24583,13509
,,,,,,,,2367,20820,29730,14295,31762,24933,14048
,,,,,,,,2368,22672,32229,14456,32607,25230,14522
,,,,,,,,2369,23765,33418,14464,32786,25684,14944
,,,,,,,,2370,23751,33331,14242,31988,25787,15002
,,,,,,,,2371,23142,32476,13996,31405,25510,14816
,,,,,,,,2372,22352,31368,13860,30597,25322,14852
,,,,,,,,2373,22315,31317,13371,29039,24951,14256
,,,,,,,,2374,21227,29789,12421,26956,23725,13381
,,,,,,,,2375,19344,27148,11572,25092,21874,12680
,,,,,,,,2376,17675,24805,10947,23577,20326,12210
,,,,,,,,2377,16460,23099,10516,22529,19169,11886
,,,,,,,,2378,15838,22226,10228,21847,18570,11711
,,,,,,,,2379,15373,21573,10114,21356,18262,11587
,,,,,,,,2380,15110,21163,10247,21456,18401,11758
,,,,,,,,2381,14564,20247,10688,22070,19201,12246
,,,,,,,,2382,13895,19538,11206,22361,20578,12524
,,,,,,,,2383,13484,19442,11775,22965,22027,12493
,,,,,,,,2384,13866,20263,12480,24176,23318,12769
,,,,,,,,2385,14626,21771,13108,25721,24442,12951
,,,,,,,,2386,15722,24620,13746,27319,25437,13423
,,,,,,,,2387,17093,27743,14313,28790,26163,13753
,,,,,,,,2388,18567,30189,14804,30125,26764,13971
,,,,,,,,2389,20037,32137,15285,31513,27351,14321
,,,,,,,,2390,21783,33899,15626,32844,27751,14593
,,,,,,,,2391,23728,35591,15798,33737,27994,14879
,,,,,,,,2392,25560,36885,15799,33822,28291,15212
,,,,,,,,2393,26517,37288,15642,33214,28026,15428
,,,,,,,,2394,26076,36593,15370,32205,27904,15384
,,,,,,,,2395,25154,35300,15084,31992,27279,15322
,,,,,,,,2396,24154,33897,14728,31066,26924,15425
,,,,,,,,2397,23866,33492,14029,29447,26425,14712
,,,,,,,,2398,22444,31497,12931,27252,24788,13759
,,,,,,,,2399,20276,28455,11949,25364,22725,13035
,,,,,,,,2400,18230,25583,11262,23906,20848,12607
,,,,,,,,2401,17069,23954,10758,22793,19720,12408
,,,,,,,,2402,16289,22859,10406,22066,19005,12286
,,,,,,,,2403,15651,21965,10265,21634,18637,12160
,,,,,,,,2404,15328,21494,10368,21788,18658,12241
,,,,,,,,2405,14643,20632,10769,22354,19408,12670
,,,,,,,,2406,14088,20635,11280,22835,20661,12856
,,,,,,,,2407,13899,21178,11784,23395,22159,12882
,,,,,,,,2408,14183,21893,12364,24338,23318,13083
,,,,,,,,2409,14847,22299,12908,25694,24159,13454
,,,,,,,,2410,15941,22780,13507,26969,24926,13947
,,,,,,,,2411,17131,23840,14031,28071,25512,14314
,,,,,,,,2412,17705,25157,14541,29226,25965,14731
,,,,,,,,2413,19224,27356,14928,30402,26256,15272
,,,,,,,,2414,21130,29732,15233,31464,26578,15905
