Time_Index,CA_N_biomass_1,CA_N_conventional_hydroelectric_1,CA_N_geothermal_1,CA_N_hydroelectric_pumped_storage_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combined_cycle_2,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_natural_gas_fired_combustion_turbine_2,CA_N_onshore_wind_turbine_1,CA_N_small_hydroelectric_1,CA_N_solar_photovoltaic_1,CA_S_biomass_1,CA_S_conventional_hydroelectric_1,CA_S_geothermal_1,CA_S_hydroelectric_pumped_storage_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combined_cycle_2,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_fired_combustion_turbine_2,CA_S_onshore_wind_turbine_1,CA_S_small_hydroelectric_1,CA_S_solar_photovoltaic_1,WECC_N_biomass_1,WECC_N_conventional_hydroelectric_1,WECC_N_conventional_steam_coal_1,WECC_N_conventional_steam_coal_2,WECC_N_geothermal_1,WECC_N_natural_gas_fired_combined_cycle_1,WECC_N_natural_gas_fired_combined_cycle_2,WECC_N_natural_gas_fired_combustion_turbine_1,WECC_N_natural_gas_fired_combustion_turbine_2,WECC_N_onshore_wind_turbine_1,WECC_N_solar_photovoltaic_1,WECC_NMAZ_biomass_1,WECC_NMAZ_conventional_hydroelectric_1,WECC_NMAZ_conventional_steam_coal_1,WECC_NMAZ_conventional_steam_coal_2,WECC_NMAZ_geothermal_1,WECC_NMAZ_hydroelectric_pumped_storage_1,WECC_NMAZ_natural_gas_fired_combined_cycle_1,WECC_NMAZ_natural_gas_fired_combined_cycle_2,WECC_NMAZ_natural_gas_fired_combustion_turbine_1,WECC_NMAZ_natural_gas_fired_combustion_turbine_2,WECC_NMAZ_nuclear_1,WECC_NMAZ_onshore_wind_turbine_1,WECC_NMAZ_solar_photovoltaic_1,WECC_PNW_biomass_1,WECC_PNW_conventional_hydroelectric_1,WECC_PNW_geothermal_1,WECC_PNW_hydroelectric_pumped_storage_1,WECC_PNW_natural_gas_fired_combined_cycle_1,WECC_PNW_natural_gas_fired_combined_cycle_2,WECC_PNW_natural_gas_fired_combustion_turbine_1,WECC_PNW_natural_gas_fired_combustion_turbine_2,WECC_PNW_nuclear_1,WECC_PNW_onshore_wind_turbine_1,WECC_PNW_solar_photovoltaic_1,WECC_WYCO_biomass_1,WECC_WYCO_conventional_hydroelectric_1,WECC_WYCO_conventional_steam_coal_1,WECC_WYCO_conventional_steam_coal_2,WECC_WYCO_hydroelectric_pumped_storage_1,WECC_WYCO_natural_gas_fired_combined_cycle_1,WECC_WYCO_natural_gas_fired_combined_cycle_2,WECC_WYCO_natural_gas_fired_combustion_turbine_1,WECC_WYCO_natural_gas_fired_combustion_turbine_2,WECC_WYCO_onshore_wind_turbine_1,WECC_WYCO_solar_photovoltaic_1,CA_N_naturalgas_ccavgcf_mid_0,CA_N_naturalgas_ctavgcf_mid_0,CA_N_naturalgas_ccccsavgcf_mid_0,CA_N_nuclear_mid_0,CA_N_naturalgas_ccs100_mid_0,CA_N_offshorewind_otrg6_low_floating_1_180_1,CA_N_offshorewind_otrg6_low_floating_1_180_2,CA_N_offshorewind_otrg6_low_floating_1_180_3,CA_N_offshorewind_otrg6_low_floating_1_180_4,CA_N_offshorewind_otrg6_low_floating_1_180_5,CA_N_offshorewind_otrg6_low_floating_1_180_6,CA_S_naturalgas_ccavgcf_mid_0,CA_S_naturalgas_ctavgcf_mid_0,CA_S_naturalgas_ccccsavgcf_mid_0,CA_S_nuclear_mid_0,CA_S_naturalgas_ccs100_mid_0,WECC_N_naturalgas_ccavgcf_mid_0,WECC_N_naturalgas_ctavgcf_mid_0,WECC_N_naturalgas_ccccsavgcf_mid_0,WECC_N_nuclear_mid_0,WECC_N_naturalgas_ccs100_mid_0,WECC_NMAZ_naturalgas_ccavgcf_mid_0,WECC_NMAZ_naturalgas_ctavgcf_mid_0,WECC_NMAZ_naturalgas_ccccsavgcf_mid_0,WECC_NMAZ_nuclear_mid_0,WECC_NMAZ_naturalgas_ccs100_mid_0,WECC_PNW_naturalgas_ccavgcf_mid_0,WECC_PNW_naturalgas_ctavgcf_mid_0,WECC_PNW_naturalgas_ccccsavgcf_mid_0,WECC_PNW_nuclear_mid_0,WECC_PNW_naturalgas_ccs100_mid_0,WECC_PNW_offshorewind_otrg6_low_floating_1_150_1,WECC_PNW_offshorewind_otrg6_low_floating_1_150_2,WECC_PNW_offshorewind_otrg6_low_floating_1_150_3,WECC_WYCO_naturalgas_ccavgcf_mid_0,WECC_WYCO_naturalgas_ctavgcf_mid_0,WECC_WYCO_naturalgas_ccccsavgcf_mid_0,WECC_WYCO_nuclear_mid_0,WECC_WYCO_naturalgas_ccs100_mid_0,CA_N_ev_load_shifting_1,CA_S_ev_load_shifting_1,WECC_N_ev_load_shifting_1,WECC_NMAZ_ev_load_shifting_1,WECC_PNW_ev_load_shifting_1,WECC_WYCO_ev_load_shifting_1
88,1,0.343207634,1,1,1,1,1,1,0.287,0.343207634,0.6378,1,0.221374598,1,1,1,1,1,1,0.175744896,0.221374598,0.426977379,1,0.363726102,1,1,1,1,1,1,1,0.075377198,0.579531998,1,0.250618893,1,1,1,1,1,1,1,1,1,0.133239802,0.44007215,1,0.4174,1,1,1,1,1,1,1,0.0061,0.6803,1,0.371570936,1,1,1,1,1,1,1,0.495114281,0.567981993,1,1,1,1,1,1,1,0.997045994,0.294689476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.717307389,1,1,1,1,1,0.46382691,0.463808025,0.482954545,0.482976282,0.810939061,0.507287706
89,1,0.343007634,1,1,1,1,1,1,0.3362,0.343007634,0.5644,1,0.221408332,1,1,1,1,1,1,0.315611821,0.221408332,0.332838663,1,0.363408545,1,1,1,1,1,1,1,0.050276568,0.508717357,1,0.25041625,1,1,1,1,1,1,1,1,1,0.165809918,0.33903679,1,0.417,1,1,1,1,1,1,1,0.0187,0.6021,1,0.371430097,1,1,1,1,1,1,1,0.458882925,0.414373141,1,1,1,1,1,1,1,0.998489618,0.510962963,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.766396523,1,1,1,1,1,0.623732252,0.623918175,0.62012987,0.620122418,0.959290709,0.678311153
90,1,0.342800422,1,1,1,1,1,1,0.4059,0.342800422,0.3916,1,0.22148383,1,1,1,1,1,1,0.308787896,0.22148383,0.188172689,1,0.363052636,1,1,1,1,1,1,1,0.058730671,0.317906949,1,0.25021625,1,1,1,1,1,1,1,1,1,0.218170318,0.108054104,1,0.4166,1,1,1,1,1,1,1,0.1249,0.4414,1,0.371209379,1,1,1,1,1,1,1,0.401424264,0.153311533,1,1,1,1,1,1,1,1,0.600346029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.831247747,1,1,1,1,1,0.805273834,0.80540257,0.733766234,0.734123948,0.764735265,0.873415716
91,1,0.342600422,1,1,1,1,1,1,0.3586,0.342600422,0.1551,1,0.221515989,1,1,1,1,1,1,0.26386134,0.221515989,0.029197186,1,0.36269649,1,1,1,1,1,1,1,0.075821485,0.071966231,1,0.250013607,1,1,1,1,1,1,1,1,1,0.242772423,0,1,0.4162,1,1,1,1,1,1,1,0.2339,0.2161,1,0.37106854,1,1,1,1,1,1,1,0.418205577,0,1,1,1,1,1,1,1,1,0.641335368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.998320341,0.775787354,1,1,1,1,1,0.891649763,0.891686336,0.757305195,0.757268554,0.441308691,0.954214195
92,1,0.342393209,1,1,1,1,1,1,0.4221,0.342393209,0,1,0.221547285,1,1,1,1,1,1,0.251185531,0.221547285,0,1,0.362379171,1,1,1,1,1,1,1,0.105508619,0,1,0.249810964,1,1,1,1,1,1,1,1,1,0.233437956,0,1,0.4158,1,1,1,1,1,1,1,0.3519,0,1,0.370847822,1,1,1,1,1,1,1,0.456818064,0,1,1,1,1,1,1,1,1,0.59444505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.801063418,1,1,1,1,1,0.666497634,0.666535536,0.555194805,0.555087988,0.316933067,0.694787706
93,1,0.342100422,1,1,1,1,1,1,0.5237,0.342100422,0,1,0.221526796,1,1,1,1,1,1,0.356360284,0.221526796,0,1,0.362023024,1,1,1,1,1,1,1,0.139044685,0,1,0.249608321,1,1,1,1,1,1,1,1,1,0.250820282,0,1,0.4154,1,1,1,1,1,1,1,0.3759,0,1,0.370706983,1,1,1,1,1,1,1,0.438120267,0,1,1,1,1,1,1,1,1,0.64507401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9942559,0.687080026,1,1,1,1,1,0.376774848,0.376737477,0.329545455,0.329762816,0.238011988,0.392427123
94,1,0.341893209,1,1,1,1,1,1,0.5737,0.341893209,0,1,0.221558955,1,1,1,1,1,1,0.543350528,0.221558955,0,1,0.361610969,1,1,1,1,1,1,1,0.177104345,0,1,0.249408321,1,1,1,1,1,1,1,1,1,0.243293199,0,1,0.415,1,1,1,1,1,1,1,0.2647,0,1,0.370566145,1,1,1,1,1,1,1,0.370252569,0,1,1,1,1,1,1,1,1,0.487169147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.939929485,0.969322205,0.667538166,1,1,1,1,1,0.294455713,0.294387621,0.25487013,0.254781943,0.16033966,0.292617237
95,1,0.341693209,1,1,1,1,1,1,0.6843,0.341693209,0,1,0.221634453,1,1,1,1,1,1,0.621266034,0.221634453,0,1,0.36129365,1,1,1,1,1,1,1,0.124560328,0,1,0.249205678,1,1,1,1,1,1,1,1,1,0.284469776,0,1,0.4146,1,1,1,1,1,1,1,0.2511,0,1,0.370345426,1,1,1,1,1,1,1,0.359713121,0,1,1,1,1,1,1,1,1,0.420562685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.773794532,0.84353596,0.62475884,1,1,1,1,1,0.219574037,0.219512195,0.189123377,0.188791125,0.113136863,0.210313688
96,1,0.341493209,1,1,1,1,1,1,0.7069,0.341493209,0,1,0.221668187,1,1,1,1,1,1,0.609317406,0.221668187,0,1,0.360937504,1,1,1,1,1,1,1,0.113901138,0,1,0.249003035,1,1,1,1,1,1,1,1,1,0.359336216,0,1,0.4142,1,1,1,1,1,1,1,0.2164,0,1,0.370204587,1,1,1,1,1,1,1,0.406794198,0,1,1,1,1,1,1,1,1,0.384223968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.701400399,0.85893476,0.665696621,1,1,1,1,1,0.145706558,0.145685812,0.12987013,0.129877582,0.065934066,0.139971483
97,1,0.341285997,1,1,1,1,1,1,0.765,0.341285997,0,1,0.221697908,1,1,1,1,1,1,0.56069603,0.221697908,0,1,0.360581595,1,1,1,1,1,1,1,0.133271317,0,1,0.248800392,1,1,1,1,1,1,1,1,1,0.298812104,0,1,0.4138,1,1,1,1,1,1,1,0.2652,0,1,0.369983869,1,1,1,1,1,1,1,0.424254224,0,1,1,1,1,1,1,1,1,0.312508672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.790110767,0.905430555,0.676362753,1,1,1,1,1,0.101757945,0.101757147,0.091720779,0.091813313,0.041458541,0.097591888
98,1,0.341085997,1,1,1,1,1,1,0.7063,0.341085997,0,1,0.221731642,1,1,1,1,1,1,0.586669054,0.221731642,0,1,0.360264038,1,1,1,1,1,1,1,0.171226842,0,1,0.248600392,1,1,1,1,1,1,1,1,1,0.27547865,0,1,0.4134,1,1,1,1,1,1,1,0.3314,0,1,0.36984303,1,1,1,1,1,1,1,0.411702418,0,1,1,1,1,1,1,0.991651773,1,0.447437972,0.985282421,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.716290355,0.893712521,0.656223893,1,1,1,1,1,0.057471264,0.05743509,0.053571429,0.053940321,0.020979021,0.055053866
99,1,0.340878784,1,1,1,1,1,1,0.5574,0.340878784,0,1,0.221711154,1,1,1,1,1,1,0.607781194,0.221711154,0,1,0.359902865,1,1,1,1,1,1,1,0.186543314,0,1,0.248397749,1,1,1,1,1,1,1,1,1,0.18502833,0,1,0.4129,1,1,1,1,1,1,1,0.3241,0,1,0.369622311,1,1,1,1,1,1,1,0.347105287,0,1,1,1,1,1,1,0.986362457,1,0.613006711,0.968380153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.793172479,0.978888392,0.751969278,1,1,1,1,1,0.037694388,0.037634409,0.034090909,0.033856159,0.022977023,0.03398289
100,1,0.340678784,1,1,1,1,1,1,0.4536,0.340678784,0,1,0.221785076,1,1,1,1,1,1,0.465535679,0.221785076,0,1,0.359585309,1,1,1,1,1,1,1,0.216316603,0,1,0.248195106,1,1,1,1,1,1,1,1,1,0.141793191,0,1,0.4125,1,1,1,1,1,1,1,0.3419,0,1,0.369481473,1,1,1,1,1,1,1,0.326063593,0,1,1,1,1,1,1,0.978819549,1,0.437842131,0.948323309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.867847204,0.992730379,0.798988283,1,1,1,1,1,0.019607843,0.019538421,0.021103896,0.021231829,0.013986014,0.019486692
101,1,0.340378784,1,1,1,1,1,1,0.3621,0.340378784,0,1,0.221818811,1,1,1,1,1,1,0.321520141,0.221818811,0,1,0.3592294,1,1,1,1,1,1,1,0.175439387,0,1,0.247995106,1,1,1,1,1,1,1,1,1,0.044957825,0,1,0.4121,1,1,1,1,1,1,1,0.4194,0,1,0.369260754,1,1,1,1,1,1,1,0.301885128,0,1,1,1,1,1,1,0.981102169,1,0.345075965,0.95572263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91895175,1,0.901796579,1,1,1,1,1,0.023157539,0.02307894,0.022727273,0.022570773,0.045704296,0.021546261
102,1,0.340178784,1,1,1,1,1,1,0.5208,0.340178784,0,1,0.221850106,1,1,1,1,1,1,0.305755159,0.221850106,0,1,0.358873253,1,1,1,1,1,1,1,0.167316528,0.001353462,1,0.247792463,1,1,1,1,1,1,1,1,1,0.034337406,0.022611372,1,0.4117,1,1,1,1,1,1,1,0.4456,0,1,0.369119916,1,1,1,1,1,1,1,0.283469665,0.194911297,1,1,1,1,1,1,1,1,0.279244065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9945786,0.941361427,0.795537174,1,1,1,1,1,0.017748479,0.017833727,0.027597403,0.027543994,0.121628372,0.022179975
103,1,0.339971572,1,1,1,1,1,1,0.333,0.339971572,0.1636,1,0.221883841,1,1,1,1,1,1,0.238106525,0.221883841,0.127160587,1,0.358555934,1,1,1,1,1,1,1,0.178070546,0.179572303,1,0.24758982,1,1,1,1,1,1,1,1,1,0.018476034,0.168555081,1,0.4113,1,1,1,1,1,1,1,0.3227,0.1754,1,0.368899197,1,1,1,1,1,1,1,0.232854965,0.460610504,1,1,1,1,1,1,0.994594812,1,0.342634171,0.990470886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99452889,0.87178576,0.839138508,1,1,1,1,1,0.064063556,0.064122738,0.086038961,0.086457536,0.228771229,0.073669202
104,1,0.339771572,1,1,1,1,1,1,0.5403,0.339771572,0.4093,1,0.221861777,1,1,1,1,1,1,0.078524067,0.221861777,0.350234435,1,0.358199788,1,1,1,1,1,1,1,0.160092365,0.367249549,1,0.247387177,1,1,1,1,1,1,1,1,1,0.004151291,0.363048602,1,0.4109,1,1,1,1,1,1,1,0.2764,0.4008,1,0.368758359,1,1,1,1,1,1,1,0.182516409,0.613810369,1,1,1,1,1,1,0.987005472,1,0.346442133,0.972619057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.842547357,0.826005936,1,1,1,1,1,0.150270453,0.150275374,0.184253247,0.184391737,0.257492507,0.165240811
105,1,0.33956436,1,1,1,1,1,1,0.446,0.33956436,0.557,1,0.221937275,1,1,1,1,1,1,0.05863661,0.221937275,0.502381826,1,0.357843879,1,1,1,1,1,1,1,0.061290054,0.435164814,1,0.247187177,1,1,1,1,1,1,1,1,1,0.007755072,0.503934514,1,0.4105,1,1,1,1,1,1,1,0.0979,0.5608,1,0.36861752,1,1,1,1,1,1,1,0.317386074,0.700760057,1,1,1,1,1,1,0.98917222,1,0.379334569,0.97740078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.994130909,0.823016882,0.8332026,1,1,1,1,1,0.253211629,0.253212693,0.275162338,0.274866106,0.242007992,0.266397338
106,1,0.33936436,1,1,1,1,1,1,0.4506,0.33936436,0.673,1,0.221971009,1,1,1,1,1,1,0.042718238,0.221971009,0.581883332,1,0.357526322,1,1,1,1,1,1,1,0.054656632,0.521870144,1,0.246984534,1,1,1,1,1,1,1,1,1,0.022426411,0.573991549,1,0.4101,1,1,1,1,1,1,1,0.0538,0.6455,1,0.368396801,1,1,1,1,1,1,1,0.333203568,0.733679987,1,1,1,1,1,1,0.998036087,1,0.639765024,0.996537685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.932203174,0.814627051,0.749909639,1,1,1,1,1,0.270453009,0.270390768,0.283279221,0.283664881,0.26998002,0.281131179
107,1,0.339157147,1,1,1,1,1,1,0.4828,0.339157147,0.7123,1,0.22200073,1,1,1,1,1,1,0.025464902,0.22200073,0.632383733,1,0.357114267,1,1,1,1,1,1,1,0.047596122,0.503271359,1,0.246781891,1,1,1,1,1,1,1,1,1,0.048144215,0.613225492,1,0.4097,1,1,1,1,1,1,1,0.1581,0.7013,1,0.368255963,1,1,1,1,1,1,1,0.295454728,0.741989917,1,1,1,1,1,1,1,1,0.707823992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.994591534,0.813629627,0.573410094,1,1,1,1,1,0.254394861,0.254392867,0.271103896,0.271231829,0.331418581,0.271308619
108,1,0.338957147,1,1,1,1,1,1,0.3622,0.338957147,0.7278,1,0.222034464,1,1,1,1,1,1,0.035741066,0.222034464,0.661613845,1,0.356758358,1,1,1,1,1,1,1,0.088758872,0.489084212,1,0.246579248,1,1,1,1,1,1,1,1,1,0.070416282,0.631634498,1,0.4093,1,1,1,1,1,1,1,0.1331,0.7227,1,0.368035244,1,1,1,1,1,1,1,0.361868472,0.749680172,1,1,1,1,1,1,1,1,0.56401813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.83701843,0.520398915,1,1,1,1,1,0.289722786,0.289666929,0.314935065,0.31503443,0.387112887,0.313529785
109,1,0.338657147,1,1,1,1,1,1,0.3576,0.338657147,0.72,1,0.222068199,1,1,1,1,1,1,0.068204293,0.222068199,0.670380377,1,0.356440802,1,1,1,1,1,1,1,0.11677711,0.512195952,1,0.246379248,1,1,1,1,1,1,1,1,1,0.207378771,0.628253102,1,0.4089,1,1,1,1,1,1,1,0.2041,0.7309,1,0.367894406,1,1,1,1,1,1,1,0.389144735,0.741120334,1,1,1,1,1,1,1,1,0.782454491,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.82501471,0.510430157,1,1,1,1,1,0.350236646,0.350249148,0.375,0.374904361,0.402847153,0.378723067
110,1,0.338457147,1,1,1,1,1,1,0.5474,0.338457147,0.7086,1,0.222087898,1,1,1,1,1,1,0.122574035,0.222087898,0.629590893,1,0.356084893,1,1,1,1,1,1,1,0.14281293,0.47673888,1,0.246176605,1,1,1,1,1,1,1,1,1,0.151833155,0.589247456,1,0.4085,1,1,1,1,1,1,1,0.3723,0.7052,1,0.367673687,1,1,1,1,1,1,1,0.38988804,0.718020216,1,1,1,1,1,1,1,0.975645065,0.849832058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.921537995,0.566404939,1,1,1,1,1,0.392325896,0.392341988,0.405844156,0.405508799,0.454295704,0.421894804
111,1,0.338257147,1,1,1,1,1,1,0.5551,0.338257147,0.7177,1,0.222121632,1,1,1,1,1,1,0.194035444,0.222121632,0.616010307,1,0.355728747,1,1,1,1,1,1,1,0.131424939,0.527130092,1,0.245973962,1,1,1,1,1,1,1,1,1,0.191589418,0.573214879,1,0.4081,1,1,1,1,1,1,1,0.5351,0.7148,1,0.367532848,1,1,1,1,1,1,1,0.332866506,0.676190288,1,1,1,1,1,1,1,1,0.996675849,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.998379111,0.617714286,1,1,1,1,1,0.403651116,0.403750328,0.415584416,0.415646519,0.598651349,0.439876426
112,1,0.338049935,1,1,1,1,1,1,0.5792,0.338049935,0.6798,1,0.222152928,1,1,1,1,1,1,0.311380644,0.222152928,0.588701836,1,0.355411427,1,1,1,1,1,1,1,0.136312779,0.437269621,1,0.245773962,1,1,1,1,1,1,1,1,1,0.130265752,0.511586085,1,0.4077,1,1,1,1,1,1,1,0.6341,0.661,1,0.36731213,1,1,1,1,1,1,1,0.424201655,0.572160361,1,1,1,1,1,1,1,1,0.987173855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.971200585,0.60881418,1,1,1,1,1,0.470926302,0.470889064,0.481331169,0.481063504,0.781468531,0.521308619
113,1,0.337849935,1,1,1,1,1,1,0.6724,0.337849935,0.6092,1,0.222185087,1,1,1,1,1,1,0.232445775,0.222185087,0.490988863,1,0.355055281,1,1,1,1,1,1,1,0.178741313,0.417728582,1,0.245571319,1,1,1,1,1,1,1,1,1,0.152728257,0.375240001,1,0.4072,1,1,1,1,1,1,1,0.674,0.5602,1,0.367171291,1,1,1,1,1,1,1,0.410452397,0.396911701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.968200445,0.64533484,1,1,1,1,1,0.629310345,0.629294519,0.616071429,0.616488141,0.913836164,0.699302915
114,1,0.337642722,1,1,1,1,1,1,0.6551,0.337642722,0.4475,1,0.222218822,1,1,1,1,1,1,0.135762132,0.222218822,0.301750858,1,0.354699372,1,1,1,1,1,1,1,0.17186618,0.23315067,1,0.245368676,1,1,1,1,1,1,1,1,1,0.256630281,0.152157456,1,0.4068,1,1,1,1,1,1,1,0.7384,0.4062,1,0.366950573,1,1,1,1,1,1,1,0.451474468,0.108660934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93512249,0.614616513,1,1,1,1,1,0.813556457,0.813532651,0.731331169,0.73144606,0.728521479,0.901299113
115,1,0.337442722,1,1,1,1,1,1,0.6087,0.337442722,0.2005,1,0.222240097,1,1,1,1,1,1,0.164384091,0.222240097,0.068236934,1,0.354381815,1,1,1,1,1,1,1,0.188810478,0.034894484,1,0.245166033,1,1,1,1,1,1,1,1,1,0.245155898,0,1,0.4064,1,1,1,1,1,1,1,0.726,0.1878,1,0.366809734,1,1,1,1,1,1,1,0.426643059,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.923721433,0.577908635,1,1,1,1,1,0.905341447,0.905323892,0.762175325,0.762241775,0.423076923,0.975443599
116,1,0.337142722,1,1,1,1,1,1,0.6471,0.337142722,0,1,0.222272256,1,1,1,1,1,1,0.174499295,0.222272256,0,1,0.354025907,1,1,1,1,1,1,1,0.244554403,0,1,0.244966033,1,1,1,1,1,1,1,1,1,0.267685127,0,1,0.406,1,1,1,1,1,1,1,0.7757,0,1,0.366668896,1,1,1,1,1,1,1,0.490042586,0,1,1,1,1,1,1,1,1,0.998616815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.913689613,0.568188012,1,1,1,1,1,0.67494929,0.674927878,0.556818182,0.557000765,0.304445554,0.708095691
117,1,0.336942722,1,1,1,1,1,1,0.6757,0.336942722,0,1,0.222303551,1,1,1,1,1,1,0.299883035,0.222303551,0,1,0.353703086,1,1,1,1,1,1,1,0.23572556,0,1,0.24476339,1,1,1,1,1,1,1,1,1,0.403940879,0,1,0.4056,1,1,1,1,1,1,1,0.7589,0,1,0.366448177,1,1,1,1,1,1,1,0.510834258,0,1,1,1,1,1,1,1,0.994498253,0.972155094,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.961871624,0.553428352,1,1,1,1,1,0.383874239,0.383949646,0.332792208,0.332823259,0.22952048,0.398447402
118,1,0.33673551,1,1,1,1,1,1,0.7537,0.33673551,0,1,0.222337286,1,1,1,1,1,1,0.432642159,0.222337286,0,1,0.353347177,1,1,1,1,1,1,1,0.323438563,0,1,0.244560747,1,1,1,1,1,1,1,1,1,0.345231091,0,1,0.4052,1,1,1,1,1,1,1,0.5481,0,1,0.366307338,1,1,1,1,1,1,1,0.501072803,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9480865,0.522999644,1,1,1,1,1,0.302569304,0.302517703,0.258116883,0.257842387,0.155844156,0.295389734
119,1,0.33653551,1,1,1,1,1,1,0.7133,0.33653551,0,1,0.222371021,1,1,1,1,1,1,0.646835702,0.222371021,0,1,0.352991031,1,1,1,1,1,1,1,0.459778436,0,1,0.244358104,1,1,1,1,1,1,1,1,1,0.385624071,0,1,0.4048,1,1,1,1,1,1,1,0.5154,0,1,0.36608662,1,1,1,1,1,1,1,0.486675651,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.888844371,0.788913846,0.443576157,1,1,1,1,1,0.224475997,0.224495148,0.190746753,0.19089518,0.11013986,0.210868188
120,1,0.336328297,1,1,1,1,1,1,0.5237,0.336328297,0,1,0.222444943,1,1,1,1,1,1,0.569141351,0.222444943,0,1,0.352617803,1,1,1,1,1,1,1,0.407370431,0,1,0.244158104,1,1,1,1,1,1,1,1,1,0.418162278,0,1,0.4044,1,1,1,1,1,1,1,0.4363,0,1,0.365945781,1,1,1,1,1,1,1,0.543953761,0,1,1,1,1,1,0.999065518,0.997943342,1,1,0.996374249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.581950665,0.624123871,0.42811048,1,1,1,1,1,0.148918188,0.14896407,0.130681818,0.130833971,0.061688312,0.139813054
121,1,0.336128297,1,1,1,1,1,1,0.3181,0.336128297,0,1,0.222424454,1,1,1,1,1,1,0.462234496,0.222424454,0,1,0.352261656,1,1,1,1,1,1,1,0.422199612,0,1,0.243955461,1,1,1,1,1,1,1,1,1,0.42391697,0,1,0.404,1,1,1,1,1,1,1,0.333,0,1,0.365725063,1,1,1,1,1,1,1,0.584902311,0,1,1,1,1,1,0.999750137,0.972619057,1,0.996658802,0.955022812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.296215832,0.509994268,0.501383424,1,1,1,1,1,0.103279243,0.10319958,0.092532468,0.092195868,0.038461538,0.097195817
