Time_Index,CA_N_utilitypv_losangeles_low_90_0_2_1,CA_N_utilitypv_losangeles_low_90_0_2_2,CA_N_utilitypv_losangeles_low_90_0_2_3,CA_N_utilitypv_losangeles_low_90_0_2_4,CA_S_utilitypv_losangeles_low_90_0_2_1,CA_S_utilitypv_losangeles_low_90_0_2_2,CA_S_utilitypv_losangeles_low_90_0_2_3,CA_S_utilitypv_losangeles_low_90_0_2_4,WECC_N_utilitypv_losangeles_low_70_0_2_1,WECC_N_utilitypv_losangeles_low_70_0_2_2,WECC_N_utilitypv_losangeles_low_70_0_2_3,WECC_N_utilitypv_losangeles_low_70_0_2_4,WECC_N_utilitypv_losangeles_low_70_0_2_5,WECC_N_utilitypv_losangeles_low_70_0_2_6,WECC_N_utilitypv_losangeles_low_70_0_2_7,WECC_N_utilitypv_losangeles_low_70_0_2_8,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_1,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_2,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_3,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_4,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_5,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_6,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_7,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_8,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_9,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_10,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_11,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_12,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_13,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_14,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_15,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_16,WECC_PNW_utilitypv_losangeles_low_70_0_2_1,WECC_PNW_utilitypv_losangeles_low_70_0_2_2,WECC_PNW_utilitypv_losangeles_low_70_0_2_3,WECC_PNW_utilitypv_losangeles_low_70_0_2_4,WECC_WYCO_utilitypv_losangeles_low_70_0_2_1,WECC_WYCO_utilitypv_losangeles_low_70_0_2_2,WECC_WYCO_utilitypv_losangeles_low_70_0_2_3,WECC_WYCO_utilitypv_losangeles_low_70_0_2_4,WECC_WYCO_utilitypv_losangeles_low_70_0_2_5,CA_N_battery_low_0,CA_S_battery_low_0,WECC_N_battery_low_0,WECC_NMAZ_battery_low_0,WECC_PNW_battery_low_0,WECC_WYCO_battery_low_0,CA_N_landbasedwind_ltrg1_low_110_1,CA_N_landbasedwind_ltrg1_low_110_2,CA_N_landbasedwind_ltrg1_low_110_3,CA_N_landbasedwind_ltrg1_low_110_4,CA_N_landbasedwind_ltrg1_low_110_5,CA_S_landbasedwind_ltrg1_low_90_1,CA_S_landbasedwind_ltrg1_low_90_2,CA_S_landbasedwind_ltrg1_low_90_3,CA_S_landbasedwind_ltrg1_low_90_4,CA_S_landbasedwind_ltrg1_low_90_5,CA_S_landbasedwind_ltrg1_low_90_6,CA_S_landbasedwind_ltrg1_low_90_7,CA_S_landbasedwind_ltrg1_low_90_8,CA_S_landbasedwind_ltrg1_low_90_9,CA_S_landbasedwind_ltrg1_low_90_10,WECC_N_landbasedwind_ltrg1_low_70_1,WECC_N_landbasedwind_ltrg1_low_70_2,WECC_N_landbasedwind_ltrg1_low_70_3,WECC_N_landbasedwind_ltrg1_low_70_4,WECC_N_landbasedwind_ltrg1_low_70_5,WECC_N_landbasedwind_ltrg1_low_70_6,WECC_N_landbasedwind_ltrg1_low_70_7,WECC_N_landbasedwind_ltrg1_low_70_8,WECC_N_landbasedwind_ltrg1_low_70_9,WECC_NMAZ_landbasedwind_ltrg1_low_70_1,WECC_NMAZ_landbasedwind_ltrg1_low_70_2,WECC_NMAZ_landbasedwind_ltrg1_low_70_3,WECC_NMAZ_landbasedwind_ltrg1_low_70_4,WECC_NMAZ_landbasedwind_ltrg1_low_70_5,WECC_NMAZ_landbasedwind_ltrg1_low_70_6,WECC_NMAZ_landbasedwind_ltrg1_low_70_7,WECC_NMAZ_landbasedwind_ltrg1_low_70_8,WECC_NMAZ_landbasedwind_ltrg1_low_70_9,WECC_NMAZ_landbasedwind_ltrg1_low_70_10,WECC_PNW_landbasedwind_ltrg1_low_70_1,WECC_PNW_landbasedwind_ltrg1_low_70_2,WECC_PNW_landbasedwind_ltrg1_low_70_3,WECC_PNW_landbasedwind_ltrg1_low_70_4,WECC_PNW_landbasedwind_ltrg1_low_70_5,WECC_PNW_landbasedwind_ltrg1_low_70_6,WECC_PNW_landbasedwind_ltrg1_low_70_7,WECC_PNW_landbasedwind_ltrg1_low_70_8,WECC_WYCO_landbasedwind_ltrg1_low_70_1,WECC_WYCO_landbasedwind_ltrg1_low_70_2,WECC_WYCO_landbasedwind_ltrg1_low_70_3,WECC_WYCO_landbasedwind_ltrg1_low_70_4,WECC_WYCO_landbasedwind_ltrg1_low_70_5,WECC_WYCO_landbasedwind_ltrg1_low_70_6,WECC_WYCO_landbasedwind_ltrg1_low_70_7,WECC_WYCO_landbasedwind_ltrg1_low_70_8
175,0.237231672,0.262986481,0.238056064,0.2567707,0.339071214,0.307921976,0.303129792,0.285140723,0.31393981,0.307768881,0.280293226,0.330904752,0.308818579,0.38797456,0.302622646,0.390900314,0.234478578,0.366452634,0.229292959,0.327690512,0.384778231,0.357856661,0.232469946,0.308082104,0.386983007,0.361434102,0.230438381,0.35381335,0.418003321,0.377862036,0.357657939,0.236605138,0.467183053,0.451023906,0.528828025,0.456034124,0.717922568,0.623942971,0.710577667,0.592564106,0.694618523,1,1,1,1,1,1,0.255467206,0.065331601,0.101372927,0.193965852,0.108747572,0.538404346,0.488928795,0.123419307,0.303380549,0.235719353,0.42713654,0.180493414,0.094879329,0.139499158,0,0.455308616,0.184320286,0.269842565,0.23898688,0.236106202,0.390651971,0.153738573,0.214774609,0.278987318,0.114233784,0.444508076,0.066484101,0.042653173,0.357437968,0.051484145,0.377814561,0.055180855,0.06089282,0.362249374,0.300539106,0.379647374,0.210608393,0.178575873,0.170880944,0.08620166,0.193051845,0.097159117,0.449321032,0.45332095,0.490582347,0.432676435,0.293725073,0.323614269,0.335565656,0.263206482
176,0.575772345,0.57179749,0.562527895,0.568059444,0.610240459,0.586055458,0.574207783,0.584253669,0.61705476,0.648526192,0.438460827,0.597625613,0.500019014,0.651615977,0.537318707,0.602892518,0.428368211,0.633662939,0.419610143,0.620750546,0.639346182,0.629664063,0.418584436,0.607947052,0.618345022,0.591247797,0.402608275,0.623806357,0.61796999,0.610733807,0.574241221,0.412468344,0.722777724,0.708530784,0.759444535,0.713174105,0.86897558,0.746646941,0.850744307,0.732329667,0.82733655,1,1,1,1,1,1,0.173284337,0.023413721,0.019833762,0.216093868,0.066805169,0.245997801,0.226057783,0.131223276,0.092282355,0.10033834,0.14316,0.1628526,0.162838027,0.050721638,0,0.13637571,0.099143885,0.139848158,0.111166298,0.088823177,0.252126366,0.088596076,0.090400845,0.156683892,0.043707315,0.533007622,0.040529042,0.036292583,0.40092504,0.039388109,0.174966976,0.033323593,0.017717835,0.366801322,0.215667889,0.208566308,0.204617098,0.081188545,0.137583807,0.121018685,0.164523602,0.090405978,0.239464983,0.268503487,0.283211708,0.308662891,0.283260524,0.236971974,0.245153055,0.200733662
177,0.774753571,0.760427833,0.77331233,0.766490579,0.779108286,0.761372447,0.741634071,0.769276917,0.82954675,0.82022059,0.777387023,0.705509067,0.766953468,0.804726839,0.709414959,0.730689287,0.72525835,0.797359228,0.618742585,0.741853833,0.773710191,0.791348636,0.625632763,0.766734123,0.744890869,0.757710934,0.574802518,0.787572145,0.74530232,0.749278307,0.747953176,0.564385176,0.872789681,0.862783313,0.856355131,0.866642058,0.87874043,0.693262696,0.847100139,0.759083033,0.839692473,1,1,1,1,1,1,0.210483253,0.018162016,0,0.18058145,0.082950875,0.120307907,0.092816666,0.084494069,0.016023099,0.038021885,0.020288769,0.068764187,0.107181244,0.02427277,0,0.000119871,0.049060039,0.060646221,0.035938196,0.061115392,0.056270991,0.060500395,0.067364216,0.054690562,0.01435706,0.324917018,0.088418223,0.105701074,0.277556002,0.128432631,0.07048367,0.102005959,0.06826745,0.219958305,0.135922745,0.067828625,0.058916524,0.003269294,0.036565326,0.019755382,0.049711816,0.007773633,0.219405442,0.277469516,0.295280635,0.358933866,0.304159641,0.340879202,0.331066132,0.276944131
178,0.840057075,0.824807882,0.830097914,0.841754615,0.82818985,0.822924018,0.794954181,0.836022973,0.893241823,0.886328042,0.835720122,0.803433597,0.801518202,0.746622324,0.782897234,0.8024894,0.830916941,0.854179323,0.788975,0.826437235,0.803825259,0.849342883,0.72472626,0.825928271,0.789889693,0.818018079,0.651208878,0.838632047,0.791162372,0.769734144,0.819078803,0.647027969,0.918263555,0.911945045,0.883620262,0.913788795,0.726972878,0.616703928,0.761906683,0.704483747,0.764126182,1,1,1,1,1,1,0.197718918,0,0.000659471,0.045787457,0.098234892,0.026029434,0.073480025,0.046670832,0.003990422,0.009924173,0.000341176,0.024194673,0.061838537,0.026482258,0,0,0.029296141,0.020619288,0.016382542,0.082666665,0.015235303,0.021712754,0.0733473,0.024174089,0.069945678,0.254950464,0.149394289,0.190165937,0.255004227,0.198086083,0.042448796,0.172658414,0.151907742,0.198458552,0.133608878,0.057194613,0.017152518,0.001715791,0.012199892,0.012156936,0.022129659,0.004386324,0.24671936,0.330970079,0.341905117,0.404331028,0.315095633,0.363042533,0.355472803,0.298853487
179,0.865196168,0.850927234,0.849062324,0.869951069,0.836988211,0.833965063,0.822156549,0.867871881,0.920288801,0.910163164,0.919178605,0.871808946,0.91077137,0.666760087,0.841189027,0.77692008,0.855066299,0.879801989,0.74736166,0.846136212,0.848850369,0.877643704,0.756978035,0.850098848,0.807258248,0.8380602,0.738714457,0.866852999,0.842420816,0.774929523,0.836255372,0.751336396,0.932356715,0.928279161,0.947095335,0.928862691,0.652750015,0.616876364,0.629195333,0.649235249,0.642931342,1,1,1,1,1,1,0.137575433,0,0.030985598,0.005409003,0.078052737,0.023790691,0.08033859,0.032352034,0.010647888,0.004342494,0,0.013905792,0.003417187,0.02029774,0,0,0.051175632,0.012165489,0.035405971,0.036629342,0.003454122,0.021712452,0.04676564,0.043892492,0.153354526,0.237097025,0.229187697,0.271624148,0.173474953,0.215437293,0.010552687,0.220165372,0.288846254,0.124404296,0.16070877,0.076598011,0.00835156,0.001400099,0.020384789,0.018679388,0.024228159,0.00951888,0.155160755,0.205656797,0.23659274,0.304824948,0.332939118,0.319100499,0.291906416,0.249259546
180,0.87736392,0.866323471,0.859099865,0.883451939,0.802279174,0.822865784,0.844220698,0.877041221,0.934769869,0.923917174,0.933716118,0.894942999,0.927935004,0.690725625,0.875689387,0.777022243,0.762870133,0.899983764,0.803934753,0.855048776,0.878821909,0.888896942,0.837528348,0.85276711,0.804431558,0.840086818,0.802289248,0.882963896,0.905070662,0.785145104,0.848051667,0.792513609,0.95495975,0.9477036,0.91271174,0.943283558,0.537536085,0.597333848,0.59767586,0.625098407,0.595995426,1,1,1,1,1,1,0.096811563,0.028047699,0.134278774,0.011012539,0.075341597,0.049324974,0.082688019,0.019466378,0.054214086,0.00392112,0.015007592,0.025275936,0.00408125,0.023142995,0,0.032932129,0.142800763,0.009010551,0.162590891,0.026731055,0.02093864,0.034220725,0.055270642,0.122694492,0.224439308,0.098273247,0.401831478,0.42097491,0.066152275,0.337579608,0.028249543,0.35473606,0.425467789,0.063545316,0.170792401,0.084023297,0.003102022,0.011287861,0.012592382,0.034076352,0.013271163,0.033076763,0.302544296,0.232890293,0.247740507,0.315204978,0.278104454,0.322028995,0.309577167,0.272857398
181,0.879735827,0.878959239,0.844541907,0.890426159,0.715021372,0.781175971,0.858122826,0.854837775,0.938910484,0.931052387,0.922400892,0.871839702,0.889022827,0.8752141,0.868625939,0.875362098,0.860872209,0.886611462,0.884168386,0.838286281,0.917894959,0.820174217,0.847324669,0.843064785,0.723038673,0.800350785,0.835069895,0.878027916,0.939636886,0.777481437,0.824447274,0.804244995,0.970733404,0.961283803,0.957378447,0.955376863,0.539692044,0.53309226,0.579909265,0.566263497,0.594825089,1,1,1,1,1,1,0.093732856,0.014943547,0.183337763,0.005128778,0.106171682,0.08736591,0.143919885,0.037350945,0.144497097,0.067711875,0.140624583,0.029213119,0.052012496,0.059094068,0,0.056074612,0.144740462,0.038796972,0.248200059,0.079529494,0.043768991,0.061481133,0.103033692,0.259132266,0.343727648,0.105317354,0.565931201,0.612895131,0.080372453,0.560613394,0.023598261,0.492552698,0.523372233,0.079165727,0.250749856,0.141617134,0.009553274,0.076027356,0.025683135,0.087135211,0.02311939,0.097786143,0.502583802,0.350448251,0.338726461,0.416250288,0.373829275,0.405511439,0.419042766,0.401924789
182,0.929089546,0.924333811,0.882087231,0.942029297,0.657943845,0.723680675,0.878893554,0.829384565,0.994534254,0.979750454,0.925688148,0.869179487,0.895311415,0.921461999,0.823117971,0.814303875,0.932408333,0.835131526,0.881130576,0.81683147,0.91441977,0.77946949,0.823002696,0.774575412,0.661184907,0.695444465,0.794226527,0.902112842,0.925467849,0.830441892,0.68806088,0.773612022,0.999164343,0.998121321,0.995259345,0.997797251,0.457861662,0.494273603,0.531988621,0.481682062,0.567915142,1,1,1,1,1,1,0.181279898,0.041510396,0.354601353,0.002852144,0.166653469,0.040918466,0.077472031,0.069332197,0.280275583,0.416733861,0.036270376,0.061366837,0.031396355,0.066147849,0,0.101354323,0.300508142,0.049262173,0.394007981,0.228679717,0.057892002,0.125538304,0.174893364,0.368656635,0.437614679,0.384359539,0.420553565,0.512139201,0.271627218,0.464935869,0.041475058,0.454914451,0.49064815,0.185921043,0.285649806,0.199315727,0.037093416,0.165514052,0.049725082,0.152891695,0.046411507,0.159736663,0.40299511,0.408385098,0.39973253,0.415697843,0.445593774,0.384514093,0.406594276,0.401496649
183,0.861450255,0.851565242,0.805006862,0.877435207,0.643267453,0.681900203,0.792519391,0.674202025,0.926153302,0.843233347,0.717930019,0.728953779,0.696679592,0.834239364,0.672546864,0.776187778,0.674063087,0.793293953,0.621644378,0.427133113,0.88563168,0.744298816,0.667507529,0.548749804,0.618293285,0.486170501,0.665162802,0.832442164,0.864753962,0.719294667,0.502460122,0.686650872,0.973227978,0.961434305,0.952538133,0.951376915,0.292547196,0.431427956,0.329024941,0.449766338,0.34099257,1,1,1,1,1,1,0.313988328,0.055215005,0.332873762,0.02005654,0.244707704,0.057291843,0.109724998,0.097513869,0.150729299,0.556214333,0.111165561,0.059348878,0.031630728,0.075581744,0.003,0.153653473,0.266780227,0.025389565,0.305608809,0.315991908,0.08076632,0.073373444,0.268057168,0.283141255,0.531437933,0.243413895,0.375775248,0.410708547,0.223106027,0.407281876,0.117485136,0.42115593,0.43747884,0.175862074,0.221871868,0.142603263,0.030764209,0.139186174,0.035158485,0.156627283,0.040788304,0.168286607,0.24587056,0.412354469,0.362123787,0.281624675,0.320885003,0.324729025,0.34307605,0.361050844
184,0.856731296,0.794022441,0.798874736,0.871539056,0.637404263,0.659379542,0.729248166,0.592437208,0.818545878,0.746565282,0.561428428,0.657202899,0.535916328,0.858157277,0.599512219,0.809232354,0.609269083,0.75628674,0.56883961,0.265814483,0.719085932,0.740154624,0.582753539,0.326557696,0.571004272,0.329723209,0.544326901,0.806377172,0.659020185,0.661837339,0.355573267,0.543606102,0.96103704,0.950656593,0.932909727,0.943145573,0.280151844,0.375659406,0.271515727,0.37497884,0.289601684,1,1,1,1,1,1,0.332492739,0.236169159,0.195034832,0.079263985,0.279018193,0.143451124,0.068841837,0.257700115,0.16180703,0.693795502,0.145875826,0.121769026,0.119935229,0.03708028,0,0.045764904,0.408451855,0.02679114,0.370553613,0.28006351,0.052543707,0.090590045,0.25159952,0.355271339,0.600274444,0.348473489,0.606779039,0.555579424,0.328498006,0.545955539,0.106580645,0.463194817,0.445130318,0.236163259,0.32876125,0.2171745,0.060931709,0.183810234,0.089127466,0.150269896,0.066990338,0.157677129,0.307244241,0.401652217,0.361883134,0.242970198,0.299722672,0.374396026,0.397767663,0.419894189
185,0.804282069,0.705574989,0.731871188,0.837228894,0.554163456,0.610454679,0.587934375,0.487554431,0.644763589,0.611805916,0.356902659,0.556449056,0.318973064,0.843348444,0.50317663,0.821120024,0.446677387,0.683564544,0.406994015,0.170693502,0.396078587,0.704824865,0.392578483,0.18462114,0.505494714,0.206006706,0.354770362,0.742492437,0.342811823,0.54880017,0.241278544,0.352757096,0.935337543,0.922870517,0.886054218,0.917413533,0.269806772,0.27843532,0.222748429,0.26983425,0.255559087,1,1,1,1,1,1,0.247485429,0.428641558,0.308640301,0.035473097,0.192509621,0.06139667,0.117097795,0.270654172,0.131090701,0.499165773,0.016462354,0.082325704,0.347054183,0.127160668,0.078599989,0.063712753,0.415139616,0.044184681,0.434895068,0.224344134,0.062606961,0.086804301,0.252331018,0.426529169,0.614851356,0.458382726,0.57269901,0.507456601,0.453763127,0.49238348,0.071068369,0.443761736,0.468524009,0.346405804,0.450000316,0.36666435,0.201843604,0.369724005,0.221355349,0.219884738,0.10903693,0.268672973,0.310202479,0.358992279,0.398008287,0.376379371,0.255138814,0.478679031,0.481891006,0.51743722
186,0.635111094,0.528444588,0.613102078,0.642097294,0.463878512,0.447098285,0.358588934,0.347499937,0.465960205,0.422108978,0.226141214,0.42561084,0.232802629,0.702604532,0.429649055,0.698353052,0.159927055,0.475798219,0.154030621,0.053861924,0.083086438,0.518370032,0.126471311,0.064668953,0.329739988,0.096398473,0.113220811,0.53428638,0.064401627,0.330314428,0.121239275,0.098187037,0.806781173,0.785998523,0.769010127,0.776929855,0.267002702,0.067604885,0.162171528,0.039669015,0.171361178,1,1,1,1,1,1,0.174410373,0.665709496,0.410616159,0.120365761,0.263843089,0.134821832,0.20740667,0.167624593,0.061302818,0.251649052,0.098819353,0.106149361,0.163427934,0.148340508,0.024899999,0.058969349,0.389468372,0.081390172,0.469822824,0.087498747,0.065942578,0.110107876,0.153216779,0.439603031,0.629259348,0.460032403,0.436243147,0.418038487,0.492761374,0.399881452,0.080101401,0.419760734,0.456396699,0.445856571,0.313956857,0.484076202,0.224709868,0.389564097,0.21215266,0.341735899,0.109860234,0.311574519,0.323306888,0.30493173,0.395343304,0.370574772,0.323802024,0.46921283,0.463798285,0.510396004
187,0.363966703,0.232307494,0.342033714,0.350648463,0.19875595,0.155463681,0.115776777,0.116707668,0.114145182,0.171052158,0,0.224813908,0,0.391656041,0.182932898,0.395456374,0,0.156941116,0,0,0,0.168606818,0,0,0,0,0,0.188438758,0,0,0,0,0.562410712,0.544264793,0.476550162,0.534587622,0,0,0,0,0,1,1,1,1,1,1,0.168789536,0.502817333,0.329146445,0.069230005,0.221017852,0.435284734,0.391214013,0.28306368,0.033204321,0.178098127,0.400750399,0.169326752,0.148986638,0.471465588,0.051600002,0.186402947,0.246872723,0.209092766,0.264391273,0.101212598,0.118405223,0.174566358,0.16475755,0.352441281,0.580971837,0.321996212,0.305755466,0.320697427,0.3945494,0.268108368,0.183091074,0.304056317,0.433592975,0.413074553,0.425127208,0.460406482,0.363102466,0.417074084,0.272993624,0.391116858,0.118399054,0.354947895,0.306038558,0.319757968,0.35895279,0.397049963,0.472254157,0.466949493,0.476454914,0.525760651
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09764836,0.058822773,0.077453427,0.05959674,0,0,0,0,0,1,1,1,1,1,1,0.143139705,0.753597736,0.502074778,0.39177528,0.309970737,0.601924479,0.389828414,0.513786614,0.019843286,0.24485217,0.635578275,0.193687201,0.401896656,0.503480971,0,0.420388818,0.133842006,0.262803674,0.138598502,0.20022665,0.239359051,0.252809584,0.222549379,0.348518372,0.520209432,0.201341897,0.373571038,0.360999405,0.266767859,0.348197639,0.166893154,0.332582384,0.435936391,0.304688632,0.543956816,0.43482545,0.560574293,0.465602934,0.424248874,0.428173751,0.269655675,0.403616309,0.4176763,0.339133888,0.401623577,0.471163929,0.535759807,0.516818821,0.477444172,0.459699869
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.154031426,0.789697886,0.374964297,0.591449857,0.438768148,0.63376087,0.311546415,0.54279995,0.019905824,0.21327728,0.758663356,0.167352259,0.32994616,0.301027477,0,0.608157039,0.162109882,0.307783663,0.183229178,0.270858794,0.416798949,0.31195572,0.333568126,0.38095513,0.552035213,0.349873662,0.289387167,0.321944475,0.382665396,0.311304599,0.220501736,0.329585195,0.394563198,0.348271221,0.630158663,0.738246441,0.744347274,0.661640644,0.625169873,0.661768675,0.47717303,0.592586756,0.589550555,0.501452446,0.569847107,0.578377366,0.392258763,0.543306351,0.493040264,0.481952816
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.226825282,0.781912267,0.358863622,0.559717238,0.446893841,0.449121773,0.353681386,0.484859943,0.026272487,0.156760231,0.699526489,0.079489566,0.270571172,0.322292268,0,0.607974112,0.222073376,0.295482218,0.235772192,0.34750253,0.447630346,0.283017844,0.447100937,0.399068415,0.651526034,0.250100911,0.329898417,0.340891242,0.335078299,0.371967256,0.372436702,0.388189286,0.405134827,0.327395529,0.566463947,0.770015717,0.730755925,0.634094119,0.593663752,0.485396683,0.472566158,0.362835169,0.695465267,0.604856551,0.634874046,0.596751392,0.504094779,0.492317915,0.425756127,0.405073553
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.197359487,0.597861409,0.362621337,0.630292058,0.371823192,0.35997957,0.556416631,0.48948738,0.059920188,0.093482956,0.594485343,0.102675766,0.259708881,0.407542139,0.040199995,0.663476229,0.245037064,0.296961755,0.305322111,0.372665584,0.474657178,0.268637836,0.467086732,0.411780387,0.721543133,0.18268992,0.39004916,0.344233453,0.258297026,0.355494261,0.621041536,0.391554505,0.345056236,0.258250296,0.544169664,0.757074118,0.777644277,0.579213083,0.647993088,0.441632986,0.55723691,0.349872649,0.711641729,0.604314923,0.605809093,0.596835375,0.486694872,0.483830333,0.460875839,0.449404418
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.369934618,0.355199993,0.295071542,0.645312965,0.361602247,0.606306612,0.632386446,0.487843752,0.643427908,0.343599051,0.631894231,0.214805603,0.291799814,0.479159892,0.435299963,0.685258687,0.3044568,0.292382628,0.410106987,0.392151833,0.496447474,0.235391468,0.466119409,0.474347055,0.476914704,0.141976953,0.31652081,0.289233357,0.215050757,0.308950722,0.516220987,0.318552017,0.268525124,0.228119463,0.527567267,0.749541998,0.763472915,0.502330065,0.618597806,0.404422283,0.549745739,0.295711219,0.715001106,0.594699621,0.582534969,0.569261968,0.447894603,0.491328001,0.513190031,0.436645329
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.494757771,0.145431474,0.213917464,0.651263356,0.322888076,0.723991215,0.518745542,0.367103159,0.630584955,0.526920319,0.752990127,0.320738912,0.2964724,0.312533796,0.24849999,0.648385644,0.331689954,0.261211157,0.364792883,0.473071575,0.580190718,0.201276928,0.48767978,0.392800093,0.578836918,0.146224409,0.384495348,0.322099119,0.211368948,0.342330694,0.535953045,0.34209308,0.266888738,0.214107901,0.453680009,0.665129662,0.735242605,0.368074179,0.550086617,0.328551054,0.49710691,0.232616559,0.728737831,0.623688698,0.600432634,0.55483979,0.408089519,0.501533806,0.524599612,0.434218645
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.507176697,0.051622935,0.160298854,0.635395646,0.365889907,0.700048685,0.428013057,0.337907732,0.495776594,0.431496501,0.699461222,0.26413095,0.346509546,0.172726095,0.150999993,0.550502777,0.324375451,0.257673562,0.334336758,0.520775676,0.481473476,0.177596524,0.529200435,0.286891282,0.653755188,0.183070779,0.358769834,0.335070789,0.225371167,0.364180803,0.554584384,0.349374712,0.303222597,0.212397546,0.387751877,0.392191052,0.749684036,0.3337318,0.562566459,0.356120348,0.607802987,0.237656027,0.712316275,0.650253892,0.582847118,0.513278842,0.36083588,0.505519927,0.505955696,0.357598066
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.458905458,0.010305746,0.123097062,0.644909441,0.21759285,0.529546857,0.385909647,0.264536321,0.400957018,0.327796519,0.374737531,0.139642984,0.236704513,0.05823401,0.023199998,0.298532754,0.23366338,0.294884622,0.25640893,0.567587674,0.351626992,0.201711372,0.557290077,0.237304747,0.618624926,0.384958208,0.283411801,0.295486361,0.389735401,0.323644251,0.442346811,0.319264352,0.244401395,0.307081759,0.405398816,0.257641971,0.634982646,0.386349112,0.485617697,0.389884472,0.59595412,0.26734674,0.737765074,0.685181499,0.604111671,0.51895088,0.373970151,0.506037176,0.487685174,0.357670724
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.324877888,0.091525987,0.090378433,0.631229758,0.180550158,0.495624363,0.247546673,0.158925384,0.239504606,0.155400351,0.430900633,0.100411303,0.071596697,0.04130955,0,0.210213542,0.186639354,0.305455208,0.209958643,0.665259361,0.300548732,0.222807705,0.613301635,0.182119474,0.649513245,0.522117734,0.296691746,0.33384949,0.444158971,0.34491086,0.529661,0.360444546,0.237066776,0.289366335,0.381519794,0.222271025,0.562731862,0.356333077,0.456583083,0.340051413,0.551767826,0.234544933,0.762713075,0.731932163,0.680185974,0.574259639,0.429974556,0.516239464,0.469485998,0.34490484
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.297328681,0.162886441,0.04601128,0.626708627,0.142752767,0.265240133,0.261651695,0.14122881,0.096767038,0.070387445,0.291041493,0.039381508,0.148009032,0.073395193,0,0.084299393,0.222112924,0.225466073,0.18633914,0.644056559,0.188985229,0.155248538,0.594503403,0.134669974,0.705645084,0.641446948,0.266891509,0.295849413,0.564570248,0.27703619,0.593572259,0.309200019,0.245667011,0.403869689,0.371144444,0.20544979,0.588787079,0.397096962,0.46424973,0.401539385,0.551370621,0.294370085,0.765108407,0.750301838,0.741258502,0.610613227,0.381812155,0.495022297,0.432235181,0.343734562
