Time_Index,ng,coal,biomass,nuclear,None
5038,3.6,1.95,1.02,0.66,0
5039,3.6,1.95,1.02,0.66,0
5040,3.6,1.95,1.02,0.66,0
5041,3.6,1.95,1.02,0.66,0
5042,3.6,1.95,1.02,0.66,0
5043,3.6,1.95,1.02,0.66,0
5044,3.6,1.95,1.02,0.66,0
5045,3.6,1.95,1.02,0.66,0
5046,3.6,1.95,1.02,0.66,0
5047,3.6,1.95,1.02,0.66,0
5048,3.6,1.95,1.02,0.66,0
5049,3.6,1.95,1.02,0.66,0
5050,3.6,1.95,1.02,0.66,0
5051,3.6,1.95,1.02,0.66,0
5052,3.6,1.95,1.02,0.66,0
5053,3.6,1.95,1.02,0.66,0
5054,3.6,1.95,1.02,0.66,0
5055,3.6,1.95,1.02,0.66,0
5056,3.6,1.95,1.02,0.66,0
5057,3.6,1.95,1.02,0.66,0
5058,3.6,1.95,1.02,0.66,0
5059,3.6,1.95,1.02,0.66,0
5060,3.6,1.95,1.02,0.66,0
5061,3.6,1.95,1.02,0.66,0
5062,3.6,1.95,1.02,0.66,0
5063,3.6,1.95,1.02,0.66,0
5064,3.6,1.95,1.02,0.66,0
5065,3.6,1.95,1.02,0.66,0
5066,3.6,1.95,1.02,0.66,0
5067,3.6,1.95,1.02,0.66,0
5068,3.6,1.95,1.02,0.66,0
5069,3.6,1.95,1.02,0.66,0
5070,3.6,1.95,1.02,0.66,0
5071,3.6,1.95,1.02,0.66,0
5072,3.6,1.95,1.02,0.66,0
5073,3.6,1.95,1.02,0.66,0
5074,3.6,1.95,1.02,0.66,0
5075,3.6,1.95,1.02,0.66,0
5076,3.6,1.95,1.02,0.66,0
5077,3.6,1.95,1.02,0.66,0
5078,3.6,1.95,1.02,0.66,0
5079,3.6,1.95,1.02,0.66,0
5080,3.6,1.95,1.02,0.66,0
5081,3.6,1.95,1.02,0.66,0
5082,3.6,1.95,1.02,0.66,0
5083,3.6,1.95,1.02,0.66,0
5084,3.6,1.95,1.02,0.66,0
5085,3.6,1.95,1.02,0.66,0
5086,3.6,1.95,1.02,0.66,0
5087,3.6,1.95,1.02,0.66,0
5088,3.6,1.95,1.02,0.66,0
5089,3.6,1.95,1.02,0.66,0
5090,3.6,1.95,1.02,0.66,0
5091,3.6,1.95,1.02,0.66,0
5092,3.6,1.95,1.02,0.66,0
5093,3.6,1.95,1.02,0.66,0
5094,3.6,1.95,1.02,0.66,0
5095,3.6,1.95,1.02,0.66,0
5096,3.6,1.95,1.02,0.66,0
5097,3.6,1.95,1.02,0.66,0
5098,3.6,1.95,1.02,0.66,0
5099,3.6,1.95,1.02,0.66,0
5100,3.6,1.95,1.02,0.66,0
5101,3.6,1.95,1.02,0.66,0
5102,3.6,1.95,1.02,0.66,0
5103,3.6,1.95,1.02,0.66,0
5104,3.6,1.95,1.02,0.66,0
5105,3.6,1.95,1.02,0.66,0
5106,3.6,1.95,1.02,0.66,0
5107,3.6,1.95,1.02,0.66,0
5108,3.6,1.95,1.02,0.66,0
5109,3.6,1.95,1.02,0.66,0
5110,3.6,1.95,1.02,0.66,0
5111,3.6,1.95,1.02,0.66,0
5112,3.6,1.95,1.02,0.66,0
5113,3.6,1.95,1.02,0.66,0
5114,3.6,1.95,1.02,0.66,0
5115,3.6,1.95,1.02,0.66,0
5116,3.6,1.95,1.02,0.66,0
5117,3.6,1.95,1.02,0.66,0
5118,3.6,1.95,1.02,0.66,0
5119,3.6,1.95,1.02,0.66,0
5120,3.6,1.95,1.02,0.66,0
5121,3.6,1.95,1.02,0.66,0
5122,3.6,1.95,1.02,0.66,0
5123,3.6,1.95,1.02,0.66,0
5124,3.6,1.95,1.02,0.66,0
5125,3.6,1.95,1.02,0.66,0
5126,3.6,1.95,1.02,0.66,0
5127,3.6,1.95,1.02,0.66,0
5128,3.6,1.95,1.02,0.66,0
5129,3.6,1.95,1.02,0.66,0
5130,3.6,1.95,1.02,0.66,0
5131,3.6,1.95,1.02,0.66,0
5132,3.6,1.95,1.02,0.66,0
5133,3.6,1.95,1.02,0.66,0
5134,3.6,1.95,1.02,0.66,0
5135,3.6,1.95,1.02,0.66,0
5136,3.6,1.95,1.02,0.66,0
5137,3.6,1.95,1.02,0.66,0
5138,3.6,1.95,1.02,0.66,0
5139,3.6,1.95,1.02,0.66,0
5140,3.6,1.95,1.02,0.66,0
5141,3.6,1.95,1.02,0.66,0
5142,3.6,1.95,1.02,0.66,0
5143,3.6,1.95,1.02,0.66,0
5144,3.6,1.95,1.02,0.66,0
5145,3.6,1.95,1.02,0.66,0
5146,3.6,1.95,1.02,0.66,0
5147,3.6,1.95,1.02,0.66,0
5148,3.6,1.95,1.02,0.66,0
5149,3.6,1.95,1.02,0.66,0
5150,3.6,1.95,1.02,0.66,0
5151,3.6,1.95,1.02,0.66,0
5152,3.6,1.95,1.02,0.66,0
5153,3.6,1.95,1.02,0.66,0
5154,3.6,1.95,1.02,0.66,0
5155,3.6,1.95,1.02,0.66,0
5156,3.6,1.95,1.02,0.66,0
5157,3.6,1.95,1.02,0.66,0
5158,3.6,1.95,1.02,0.66,0
5159,3.6,1.95,1.02,0.66,0
5160,3.6,1.95,1.02,0.66,0
5161,3.6,1.95,1.02,0.66,0
5162,3.6,1.95,1.02,0.66,0
5163,3.6,1.95,1.02,0.66,0
5164,3.6,1.95,1.02,0.66,0
5165,3.6,1.95,1.02,0.66,0
5166,3.6,1.95,1.02,0.66,0
5167,3.6,1.95,1.02,0.66,0
5168,3.6,1.95,1.02,0.66,0
5169,3.6,1.95,1.02,0.66,0
5170,3.6,1.95,1.02,0.66,0
5171,3.6,1.95,1.02,0.66,0
5172,3.6,1.95,1.02,0.66,0
5173,3.6,1.95,1.02,0.66,0
5174,3.6,1.95,1.02,0.66,0
5175,3.6,1.95,1.02,0.66,0
5176,3.6,1.95,1.02,0.66,0
5177,3.6,1.95,1.02,0.66,0
5178,3.6,1.95,1.02,0.66,0
5179,3.6,1.95,1.02,0.66,0
5180,3.6,1.95,1.02,0.66,0
5181,3.6,1.95,1.02,0.66,0
5182,3.6,1.95,1.02,0.66,0
5183,3.6,1.95,1.02,0.66,0
5184,3.6,1.95,1.02,0.66,0
5185,3.6,1.95,1.02,0.66,0
5186,3.6,1.95,1.02,0.66,0
5187,3.6,1.95,1.02,0.66,0
5188,3.6,1.95,1.02,0.66,0
5189,3.6,1.95,1.02,0.66,0
5190,3.6,1.95,1.02,0.66,0
5191,3.6,1.95,1.02,0.66,0
5192,3.6,1.95,1.02,0.66,0
5193,3.6,1.95,1.02,0.66,0
5194,3.6,1.95,1.02,0.66,0
5195,3.6,1.95,1.02,0.66,0
5196,3.6,1.95,1.02,0.66,0
5197,3.6,1.95,1.02,0.66,0
5198,3.6,1.95,1.02,0.66,0
5199,3.6,1.95,1.02,0.66,0
5200,3.6,1.95,1.02,0.66,0
5201,3.6,1.95,1.02,0.66,0
5202,3.6,1.95,1.02,0.66,0
5203,3.6,1.95,1.02,0.66,0
5204,3.6,1.95,1.02,0.66,0
5205,3.6,1.95,1.02,0.66,0
5206,3.6,1.95,1.02,0.66,0
5207,3.6,1.95,1.02,0.66,0
5208,3.6,1.95,1.02,0.66,0
5209,3.6,1.95,1.02,0.66,0
5210,3.6,1.95,1.02,0.66,0
5211,3.6,1.95,1.02,0.66,0
5212,3.6,1.95,1.02,0.66,0
5213,3.6,1.95,1.02,0.66,0
5214,3.6,1.95,1.02,0.66,0
5215,3.6,1.95,1.02,0.66,0
5216,3.6,1.95,1.02,0.66,0
5217,3.6,1.95,1.02,0.66,0
5218,3.6,1.95,1.02,0.66,0
5219,3.6,1.95,1.02,0.66,0
5220,3.6,1.95,1.02,0.66,0
5221,3.6,1.95,1.02,0.66,0
5222,3.6,1.95,1.02,0.66,0
5223,3.6,1.95,1.02,0.66,0
5224,3.6,1.95,1.02,0.66,0
5225,3.6,1.95,1.02,0.66,0
5226,3.6,1.95,1.02,0.66,0
5227,3.6,1.95,1.02,0.66,0
5228,3.6,1.95,1.02,0.66,0
5229,3.6,1.95,1.02,0.66,0
5230,3.6,1.95,1.02,0.66,0
5231,3.6,1.95,1.02,0.66,0
5232,3.6,1.95,1.02,0.66,0
5233,3.6,1.95,1.02,0.66,0
5234,3.6,1.95,1.02,0.66,0
5235,3.6,1.95,1.02,0.66,0
5236,3.6,1.95,1.02,0.66,0
5237,3.6,1.95,1.02,0.66,0
5238,3.6,1.95,1.02,0.66,0
5239,3.6,1.95,1.02,0.66,0
5240,3.6,1.95,1.02,0.66,0
5241,3.6,1.95,1.02,0.66,0
5242,3.6,1.95,1.02,0.66,0
5243,3.6,1.95,1.02,0.66,0
5244,3.6,1.95,1.02,0.66,0
5245,3.6,1.95,1.02,0.66,0
5246,3.6,1.95,1.02,0.66,0
5247,3.6,1.95,1.02,0.66,0
5248,3.6,1.95,1.02,0.66,0
5249,3.6,1.95,1.02,0.66,0
5250,3.6,1.95,1.02,0.66,0
5251,3.6,1.95,1.02,0.66,0
5252,3.6,1.95,1.02,0.66,0
5253,3.6,1.95,1.02,0.66,0
5254,3.6,1.95,1.02,0.66,0
5255,3.6,1.95,1.02,0.66,0
5256,3.6,1.95,1.02,0.66,0
5257,3.6,1.95,1.02,0.66,0
5258,3.6,1.95,1.02,0.66,0
5259,3.6,1.95,1.02,0.66,0
5260,3.6,1.95,1.02,0.66,0
5261,3.6,1.95,1.02,0.66,0
5262,3.6,1.95,1.02,0.66,0
5263,3.6,1.95,1.02,0.66,0
5264,3.6,1.95,1.02,0.66,0
5265,3.6,1.95,1.02,0.66,0
5266,3.6,1.95,1.02,0.66,0
5267,3.6,1.95,1.02,0.66,0
5268,3.6,1.95,1.02,0.66,0
5269,3.6,1.95,1.02,0.66,0
5270,3.6,1.95,1.02,0.66,0
5271,3.6,1.95,1.02,0.66,0
5272,3.6,1.95,1.02,0.66,0
5273,3.6,1.95,1.02,0.66,0
5274,3.6,1.95,1.02,0.66,0
5275,3.6,1.95,1.02,0.66,0
5276,3.6,1.95,1.02,0.66,0
5277,3.6,1.95,1.02,0.66,0
5278,3.6,1.95,1.02,0.66,0
5279,3.6,1.95,1.02,0.66,0
5280,3.6,1.95,1.02,0.66,0
5281,3.6,1.95,1.02,0.66,0
5282,3.6,1.95,1.02,0.66,0
5283,3.6,1.95,1.02,0.66,0
5284,3.6,1.95,1.02,0.66,0
5285,3.6,1.95,1.02,0.66,0
5286,3.6,1.95,1.02,0.66,0
5287,3.6,1.95,1.02,0.66,0
5288,3.6,1.95,1.02,0.66,0
5289,3.6,1.95,1.02,0.66,0
5290,3.6,1.95,1.02,0.66,0
5291,3.6,1.95,1.02,0.66,0
5292,3.6,1.95,1.02,0.66,0
5293,3.6,1.95,1.02,0.66,0
5294,3.6,1.95,1.02,0.66,0
5295,3.6,1.95,1.02,0.66,0
5296,3.6,1.95,1.02,0.66,0
5297,3.6,1.95,1.02,0.66,0
5298,3.6,1.95,1.02,0.66,0
5299,3.6,1.95,1.02,0.66,0
5300,3.6,1.95,1.02,0.66,0
5301,3.6,1.95,1.02,0.66,0
5302,3.6,1.95,1.02,0.66,0
5303,3.6,1.95,1.02,0.66,0
5304,3.6,1.95,1.02,0.66,0
5305,3.6,1.95,1.02,0.66,0
5306,3.6,1.95,1.02,0.66,0
5307,3.6,1.95,1.02,0.66,0
5308,3.6,1.95,1.02,0.66,0
5309,3.6,1.95,1.02,0.66,0
5310,3.6,1.95,1.02,0.66,0
5311,3.6,1.95,1.02,0.66,0
5312,3.6,1.95,1.02,0.66,0
5313,3.6,1.95,1.02,0.66,0
5314,3.6,1.95,1.02,0.66,0
5315,3.6,1.95,1.02,0.66,0
5316,3.6,1.95,1.02,0.66,0
5317,3.6,1.95,1.02,0.66,0
5318,3.6,1.95,1.02,0.66,0
5319,3.6,1.95,1.02,0.66,0
5320,3.6,1.95,1.02,0.66,0
5321,3.6,1.95,1.02,0.66,0
5322,3.6,1.95,1.02,0.66,0
5323,3.6,1.95,1.02,0.66,0
5324,3.6,1.95,1.02,0.66,0
5325,3.6,1.95,1.02,0.66,0
5326,3.6,1.95,1.02,0.66,0
5327,3.6,1.95,1.02,0.66,0
5328,3.6,1.95,1.02,0.66,0
5329,3.6,1.95,1.02,0.66,0
5330,3.6,1.95,1.02,0.66,0
5331,3.6,1.95,1.02,0.66,0
5332,3.6,1.95,1.02,0.66,0
5333,3.6,1.95,1.02,0.66,0
5334,3.6,1.95,1.02,0.66,0
5335,3.6,1.95,1.02,0.66,0
5336,3.6,1.95,1.02,0.66,0
5337,3.6,1.95,1.02,0.66,0
5338,3.6,1.95,1.02,0.66,0
5339,3.6,1.95,1.02,0.66,0
5340,3.6,1.95,1.02,0.66,0
5341,3.6,1.95,1.02,0.66,0
5342,3.6,1.95,1.02,0.66,0
5343,3.6,1.95,1.02,0.66,0
5344,3.6,1.95,1.02,0.66,0
5345,3.6,1.95,1.02,0.66,0
5346,3.6,1.95,1.02,0.66,0
5347,3.6,1.95,1.02,0.66,0
5348,3.6,1.95,1.02,0.66,0
5349,3.6,1.95,1.02,0.66,0
5350,3.6,1.95,1.02,0.66,0
5351,3.6,1.95,1.02,0.66,0
5352,3.6,1.95,1.02,0.66,0
5353,3.6,1.95,1.02,0.66,0
5354,3.6,1.95,1.02,0.66,0
5355,3.6,1.95,1.02,0.66,0
5356,3.6,1.95,1.02,0.66,0
5357,3.6,1.95,1.02,0.66,0
5358,3.6,1.95,1.02,0.66,0
5359,3.6,1.95,1.02,0.66,0
5360,3.6,1.95,1.02,0.66,0
5361,3.6,1.95,1.02,0.66,0
5362,3.6,1.95,1.02,0.66,0
5363,3.6,1.95,1.02,0.66,0
5364,3.6,1.95,1.02,0.66,0
5365,3.6,1.95,1.02,0.66,0
5366,3.6,1.95,1.02,0.66,0
5367,3.6,1.95,1.02,0.66,0
5368,3.6,1.95,1.02,0.66,0
5369,3.6,1.95,1.02,0.66,0
5370,3.6,1.95,1.02,0.66,0
5371,3.6,1.95,1.02,0.66,0
5372,3.6,1.95,1.02,0.66,0
5373,3.6,1.95,1.02,0.66,0
5374,3.6,1.95,1.02,0.66,0
5375,3.6,1.95,1.02,0.66,0
5376,3.6,1.95,1.02,0.66,0
5377,3.6,1.95,1.02,0.66,0
5378,3.6,1.95,1.02,0.66,0
5379,3.6,1.95,1.02,0.66,0
5380,3.6,1.95,1.02,0.66,0
5381,3.6,1.95,1.02,0.66,0
5382,3.6,1.95,1.02,0.66,0
5383,3.6,1.95,1.02,0.66,0
5384,3.6,1.95,1.02,0.66,0
5385,3.6,1.95,1.02,0.66,0
5386,3.6,1.95,1.02,0.66,0
5387,3.6,1.95,1.02,0.66,0
5388,3.6,1.95,1.02,0.66,0
5389,3.6,1.95,1.02,0.66,0
5390,3.6,1.95,1.02,0.66,0
5391,3.6,1.95,1.02,0.66,0
5392,3.6,1.95,1.02,0.66,0
5393,3.6,1.95,1.02,0.66,0
5394,3.6,1.95,1.02,0.66,0
5395,3.6,1.95,1.02,0.66,0
5396,3.6,1.95,1.02,0.66,0
5397,3.6,1.95,1.02,0.66,0
5398,3.6,1.95,1.02,0.66,0
5399,3.6,1.95,1.02,0.66,0
5400,3.6,1.95,1.02,0.66,0
5401,3.6,1.95,1.02,0.66,0
5402,3.6,1.95,1.02,0.66,0
5403,3.6,1.95,1.02,0.66,0
5404,3.6,1.95,1.02,0.66,0
5405,3.6,1.95,1.02,0.66,0
5406,3.6,1.95,1.02,0.66,0
5407,3.6,1.95,1.02,0.66,0
5408,3.6,1.95,1.02,0.66,0
5409,3.6,1.95,1.02,0.66,0
5410,3.6,1.95,1.02,0.66,0
5411,3.6,1.95,1.02,0.66,0
5412,3.6,1.95,1.02,0.66,0
5413,3.6,1.95,1.02,0.66,0
5414,3.6,1.95,1.02,0.66,0
5415,3.6,1.95,1.02,0.66,0
5416,3.6,1.95,1.02,0.66,0
5417,3.6,1.95,1.02,0.66,0
5418,3.6,1.95,1.02,0.66,0
5419,3.6,1.95,1.02,0.66,0
5420,3.6,1.95,1.02,0.66,0
5421,3.6,1.95,1.02,0.66,0
5422,3.6,1.95,1.02,0.66,0
5423,3.6,1.95,1.02,0.66,0
5424,3.6,1.95,1.02,0.66,0
5425,3.6,1.95,1.02,0.66,0
5426,3.6,1.95,1.02,0.66,0
5427,3.6,1.95,1.02,0.66,0
5428,3.6,1.95,1.02,0.66,0
5429,3.6,1.95,1.02,0.66,0
5430,3.6,1.95,1.02,0.66,0
5431,3.6,1.95,1.02,0.66,0
5432,3.6,1.95,1.02,0.66,0
5433,3.6,1.95,1.02,0.66,0
5434,3.6,1.95,1.02,0.66,0
5435,3.6,1.95,1.02,0.66,0
5436,3.6,1.95,1.02,0.66,0
5437,3.6,1.95,1.02,0.66,0
5438,3.6,1.95,1.02,0.66,0
5439,3.6,1.95,1.02,0.66,0
5440,3.6,1.95,1.02,0.66,0
5441,3.6,1.95,1.02,0.66,0
5442,3.6,1.95,1.02,0.66,0
5443,3.6,1.95,1.02,0.66,0
5444,3.6,1.95,1.02,0.66,0
5445,3.6,1.95,1.02,0.66,0
5446,3.6,1.95,1.02,0.66,0
5447,3.6,1.95,1.02,0.66,0
5448,3.6,1.95,1.02,0.66,0
5449,3.6,1.95,1.02,0.66,0
5450,3.6,1.95,1.02,0.66,0
5451,3.6,1.95,1.02,0.66,0
5452,3.6,1.95,1.02,0.66,0
5453,3.6,1.95,1.02,0.66,0
5454,3.6,1.95,1.02,0.66,0
5455,3.6,1.95,1.02,0.66,0
5456,3.6,1.95,1.02,0.66,0
5457,3.6,1.95,1.02,0.66,0
5458,3.6,1.95,1.02,0.66,0
5459,3.6,1.95,1.02,0.66,0
5460,3.6,1.95,1.02,0.66,0
5461,3.6,1.95,1.02,0.66,0
5462,3.6,1.95,1.02,0.66,0
5463,3.6,1.95,1.02,0.66,0
5464,3.6,1.95,1.02,0.66,0
5465,3.6,1.95,1.02,0.66,0
5466,3.6,1.95,1.02,0.66,0
5467,3.6,1.95,1.02,0.66,0
5468,3.6,1.95,1.02,0.66,0
5469,3.6,1.95,1.02,0.66,0
5470,3.6,1.95,1.02,0.66,0
5471,3.6,1.95,1.02,0.66,0
5472,3.6,1.95,1.02,0.66,0
5473,3.6,1.95,1.02,0.66,0
5474,3.6,1.95,1.02,0.66,0
5475,3.6,1.95,1.02,0.66,0
5476,3.6,1.95,1.02,0.66,0
5477,3.6,1.95,1.02,0.66,0
5478,3.6,1.95,1.02,0.66,0
5479,3.6,1.95,1.02,0.66,0
5480,3.6,1.95,1.02,0.66,0
5481,3.6,1.95,1.02,0.66,0
5482,3.6,1.95,1.02,0.66,0
5483,3.6,1.95,1.02,0.66,0
5484,3.6,1.95,1.02,0.66,0
5485,3.6,1.95,1.02,0.66,0
5486,3.6,1.95,1.02,0.66,0
5487,3.6,1.95,1.02,0.66,0
5488,3.6,1.95,1.02,0.66,0
5489,3.6,1.95,1.02,0.66,0
5490,3.6,1.95,1.02,0.66,0
5491,3.6,1.95,1.02,0.66,0
5492,3.6,1.95,1.02,0.66,0
5493,3.6,1.95,1.02,0.66,0
5494,3.6,1.95,1.02,0.66,0
5495,3.6,1.95,1.02,0.66,0
5496,3.6,1.95,1.02,0.66,0
5497,3.6,1.95,1.02,0.66,0
5498,3.6,1.95,1.02,0.66,0
5499,3.6,1.95,1.02,0.66,0
5500,3.6,1.95,1.02,0.66,0
5501,3.6,1.95,1.02,0.66,0
5502,3.6,1.95,1.02,0.66,0
5503,3.6,1.95,1.02,0.66,0
5504,3.6,1.95,1.02,0.66,0
5505,3.6,1.95,1.02,0.66,0
5506,3.6,1.95,1.02,0.66,0
5507,3.6,1.95,1.02,0.66,0
5508,3.6,1.95,1.02,0.66,0
5509,3.6,1.95,1.02,0.66,0
5510,3.6,1.95,1.02,0.66,0
5511,3.6,1.95,1.02,0.66,0
5512,3.6,1.95,1.02,0.66,0
5513,3.6,1.95,1.02,0.66,0
5514,3.6,1.95,1.02,0.66,0
5515,3.6,1.95,1.02,0.66,0
5516,3.6,1.95,1.02,0.66,0
5517,3.6,1.95,1.02,0.66,0
5518,3.6,1.95,1.02,0.66,0
5519,3.6,1.95,1.02,0.66,0
5520,3.6,1.95,1.02,0.66,0
5521,3.6,1.95,1.02,0.66,0
5522,3.6,1.95,1.02,0.66,0
5523,3.6,1.95,1.02,0.66,0
5524,3.6,1.95,1.02,0.66,0
5525,3.6,1.95,1.02,0.66,0
5526,3.6,1.95,1.02,0.66,0
5527,3.6,1.95,1.02,0.66,0
5528,3.6,1.95,1.02,0.66,0
5529,3.6,1.95,1.02,0.66,0
5530,3.6,1.95,1.02,0.66,0
5531,3.6,1.95,1.02,0.66,0
5532,3.6,1.95,1.02,0.66,0
5533,3.6,1.95,1.02,0.66,0
5534,3.6,1.95,1.02,0.66,0
5535,3.6,1.95,1.02,0.66,0
5536,3.6,1.95,1.02,0.66,0
5537,3.6,1.95,1.02,0.66,0
5538,3.6,1.95,1.02,0.66,0
5539,3.6,1.95,1.02,0.66,0
5540,3.6,1.95,1.02,0.66,0
5541,3.6,1.95,1.02,0.66,0
5542,3.6,1.95,1.02,0.66,0
5543,3.6,1.95,1.02,0.66,0
5544,3.6,1.95,1.02,0.66,0
5545,3.6,1.95,1.02,0.66,0
5546,3.6,1.95,1.02,0.66,0
5547,3.6,1.95,1.02,0.66,0
5548,3.6,1.95,1.02,0.66,0
5549,3.6,1.95,1.02,0.66,0
5550,3.6,1.95,1.02,0.66,0
5551,3.6,1.95,1.02,0.66,0
5552,3.6,1.95,1.02,0.66,0
5553,3.6,1.95,1.02,0.66,0
5554,3.6,1.95,1.02,0.66,0
5555,3.6,1.95,1.02,0.66,0
5556,3.6,1.95,1.02,0.66,0
5557,3.6,1.95,1.02,0.66,0
5558,3.6,1.95,1.02,0.66,0
5559,3.6,1.95,1.02,0.66,0
5560,3.6,1.95,1.02,0.66,0
5561,3.6,1.95,1.02,0.66,0
5562,3.6,1.95,1.02,0.66,0
5563,3.6,1.95,1.02,0.66,0
5564,3.6,1.95,1.02,0.66,0
5565,3.6,1.95,1.02,0.66,0
5566,3.6,1.95,1.02,0.66,0
5567,3.6,1.95,1.02,0.66,0
5568,3.6,1.95,1.02,0.66,0
5569,3.6,1.95,1.02,0.66,0
5570,3.6,1.95,1.02,0.66,0
5571,3.6,1.95,1.02,0.66,0
5572,3.6,1.95,1.02,0.66,0
5573,3.6,1.95,1.02,0.66,0
5574,3.6,1.95,1.02,0.66,0
5575,3.6,1.95,1.02,0.66,0
5576,3.6,1.95,1.02,0.66,0
5577,3.6,1.95,1.02,0.66,0
5578,3.6,1.95,1.02,0.66,0
5579,3.6,1.95,1.02,0.66,0
5580,3.6,1.95,1.02,0.66,0
5581,3.6,1.95,1.02,0.66,0
5582,3.6,1.95,1.02,0.66,0
5583,3.6,1.95,1.02,0.66,0
5584,3.6,1.95,1.02,0.66,0
5585,3.6,1.95,1.02,0.66,0
5586,3.6,1.95,1.02,0.66,0
5587,3.6,1.95,1.02,0.66,0
5588,3.6,1.95,1.02,0.66,0
5589,3.6,1.95,1.02,0.66,0
5590,3.6,1.95,1.02,0.66,0
5591,3.6,1.95,1.02,0.66,0
5592,3.6,1.95,1.02,0.66,0
5593,3.6,1.95,1.02,0.66,0
5594,3.6,1.95,1.02,0.66,0
5595,3.6,1.95,1.02,0.66,0
5596,3.6,1.95,1.02,0.66,0
5597,3.6,1.95,1.02,0.66,0
5598,3.6,1.95,1.02,0.66,0
5599,3.6,1.95,1.02,0.66,0
5600,3.6,1.95,1.02,0.66,0
5601,3.6,1.95,1.02,0.66,0
5602,3.6,1.95,1.02,0.66,0
5603,3.6,1.95,1.02,0.66,0
5604,3.6,1.95,1.02,0.66,0
5605,3.6,1.95,1.02,0.66,0
5606,3.6,1.95,1.02,0.66,0
5607,3.6,1.95,1.02,0.66,0
5608,3.6,1.95,1.02,0.66,0
5609,3.6,1.95,1.02,0.66,0
5610,3.6,1.95,1.02,0.66,0
5611,3.6,1.95,1.02,0.66,0
5612,3.6,1.95,1.02,0.66,0
5613,3.6,1.95,1.02,0.66,0
5614,3.6,1.95,1.02,0.66,0
5615,3.6,1.95,1.02,0.66,0
5616,3.6,1.95,1.02,0.66,0
5617,3.6,1.95,1.02,0.66,0
5618,3.6,1.95,1.02,0.66,0
5619,3.6,1.95,1.02,0.66,0
5620,3.6,1.95,1.02,0.66,0
5621,3.6,1.95,1.02,0.66,0
5622,3.6,1.95,1.02,0.66,0
5623,3.6,1.95,1.02,0.66,0
5624,3.6,1.95,1.02,0.66,0
5625,3.6,1.95,1.02,0.66,0
5626,3.6,1.95,1.02,0.66,0
5627,3.6,1.95,1.02,0.66,0
5628,3.6,1.95,1.02,0.66,0
5629,3.6,1.95,1.02,0.66,0
5630,3.6,1.95,1.02,0.66,0
5631,3.6,1.95,1.02,0.66,0
5632,3.6,1.95,1.02,0.66,0
5633,3.6,1.95,1.02,0.66,0
5634,3.6,1.95,1.02,0.66,0
5635,3.6,1.95,1.02,0.66,0
5636,3.6,1.95,1.02,0.66,0
5637,3.6,1.95,1.02,0.66,0
5638,3.6,1.95,1.02,0.66,0
5639,3.6,1.95,1.02,0.66,0
5640,3.6,1.95,1.02,0.66,0
5641,3.6,1.95,1.02,0.66,0
5642,3.6,1.95,1.02,0.66,0
5643,3.6,1.95,1.02,0.66,0
5644,3.6,1.95,1.02,0.66,0
5645,3.6,1.95,1.02,0.66,0
5646,3.6,1.95,1.02,0.66,0
5647,3.6,1.95,1.02,0.66,0
5648,3.6,1.95,1.02,0.66,0
5649,3.6,1.95,1.02,0.66,0
5650,3.6,1.95,1.02,0.66,0
5651,3.6,1.95,1.02,0.66,0
5652,3.6,1.95,1.02,0.66,0
5653,3.6,1.95,1.02,0.66,0
5654,3.6,1.95,1.02,0.66,0
5655,3.6,1.95,1.02,0.66,0
5656,3.6,1.95,1.02,0.66,0
5657,3.6,1.95,1.02,0.66,0
5658,3.6,1.95,1.02,0.66,0
5659,3.6,1.95,1.02,0.66,0
5660,3.6,1.95,1.02,0.66,0
5661,3.6,1.95,1.02,0.66,0
5662,3.6,1.95,1.02,0.66,0
5663,3.6,1.95,1.02,0.66,0
5664,3.6,1.95,1.02,0.66,0
5665,3.6,1.95,1.02,0.66,0
5666,3.6,1.95,1.02,0.66,0
5667,3.6,1.95,1.02,0.66,0
5668,3.6,1.95,1.02,0.66,0
5669,3.6,1.95,1.02,0.66,0
5670,3.6,1.95,1.02,0.66,0
5671,3.6,1.95,1.02,0.66,0
5672,3.6,1.95,1.02,0.66,0
5673,3.6,1.95,1.02,0.66,0
5674,3.6,1.95,1.02,0.66,0
5675,3.6,1.95,1.02,0.66,0
5676,3.6,1.95,1.02,0.66,0
5677,3.6,1.95,1.02,0.66,0
5678,3.6,1.95,1.02,0.66,0
5679,3.6,1.95,1.02,0.66,0
5680,3.6,1.95,1.02,0.66,0
5681,3.6,1.95,1.02,0.66,0
5682,3.6,1.95,1.02,0.66,0
5683,3.6,1.95,1.02,0.66,0
5684,3.6,1.95,1.02,0.66,0
5685,3.6,1.95,1.02,0.66,0
5686,3.6,1.95,1.02,0.66,0
5687,3.6,1.95,1.02,0.66,0
5688,3.6,1.95,1.02,0.66,0
5689,3.6,1.95,1.02,0.66,0
5690,3.6,1.95,1.02,0.66,0
5691,3.6,1.95,1.02,0.66,0
5692,3.6,1.95,1.02,0.66,0
5693,3.6,1.95,1.02,0.66,0
5694,3.6,1.95,1.02,0.66,0
5695,3.6,1.95,1.02,0.66,0
5696,3.6,1.95,1.02,0.66,0
5697,3.6,1.95,1.02,0.66,0
5698,3.6,1.95,1.02,0.66,0
5699,3.6,1.95,1.02,0.66,0
5700,3.6,1.95,1.02,0.66,0
5701,3.6,1.95,1.02,0.66,0
5702,3.6,1.95,1.02,0.66,0
