Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind
4342,1,0,1,0.827148199,0,1,0.665429473
4343,1,0,1,0.916300356,0,1,0.363048106
4344,1,0,1,0.881966531,0,1,0.269551873
4345,1,0,1,0.923477471,0,1,0.298874348
4346,1,0,1,0.94402045,0,1,0.40108496
4347,1,0,1,0.983298659,0,1,0.40505147
4348,1,0,1,0.978707671,0,1,0.491876811
4349,1,0,1,0.877108097,0,1,0.542218804
4350,1,0.1508,1,0.683879137,0.1576,1,0.470582634
4351,1,0.0868,1,0.204530478,0.1266,1,0.17655316
4352,1,0.2252,1,0.013544839,0.2581,1,0.053572584
4353,1,0.3843,1,0.00128691,0.4007,1,0.041943666
4354,1,0.4963,1,0.112565652,0.491,1,0.098297656
4355,1,0.5815,1,0.100983456,0.5893,1,0.074232459
4356,1,0.6222,1,0.084440075,0.6051,1,0.113935329
4357,1,0.6205,1,0.154688537,0.6034,1,0.090035737
4358,1,0.592,1,0.221458226,0.5631,1,0.13283354
4359,1,0.4165,1,0.204176635,0.3841,1,0.198076934
4360,1,0.2767,1,0.097894594,0.3151,1,0.199090481
4361,1,0.2584,1,0.139793471,0.3217,1,0.265329212
4362,1,0.1568,1,0.52677238,0.1621,1,0.392867118
4363,1,0.0537,1,0.307773411,0.0782,1,0.407925129
4364,1,0.0702,1,0.279155374,0.1001,1,0.320203125
4365,1,0,1,0.365559608,0,1,0.456091613
4366,1,0,1,0.502807021,0,1,0.464858532
4367,1,0,1,0.626967907,0,1,0.427509129
4368,1,0,1,0.705600381,0,1,0.304222256
4369,1,0,1,0.788164437,0,1,0.31698513
4370,1,0,1,0.832224965,0,1,0.466707349
4371,1,0,1,0.734846413,0,1,0.48304981
4372,1,0,1,0.590619326,0,1,0.487218082
4373,1,0,1,0.436024427,0,1,0.404704213
4374,1,0.1168,1,0.47070837,0.145,1,0.382660687
4375,1,0.091,1,0.1722188,0.1224,1,0.208374396
4376,1,0.2258,1,0.083201431,0.2575,1,0.070506454
4377,1,0.388,1,0.358199447,0.4072,1,0.090317294
4378,1,0.505,1,0.258043587,0.5021,1,0.109320909
4379,1,0.564,1,0.145203382,0.572,1,0.168696553
4380,1,0.5897,1,0.216392785,0.5861,1,0.248848855
4381,1,0.5797,1,0.052372407,0.566,1,0.232534766
4382,1,0.5759,1,0.241585031,0.5915,1,0.16820538
4383,1,0.5229,1,0.488935351,0.5309,1,0.250046492
4384,1,0.4212,1,0.506256759,0.4564,1,0.238736227
4385,1,0.3117,1,0.352107048,0.3339,1,0.258300006
4386,1,0.1674,1,0.081939735,0.2068,1,0.229248464
4387,1,0.0734,1,0.014518855,0.0833,1,0.266623139
4388,1,0.0566,1,0.005508712,0.1042,1,0.251803786
4389,1,0,1,0.108492963,0,1,0.332431704
4390,1,0,1,0.539468288,0,1,0.40594548
4391,1,0,1,0.761301816,0,1,0.336297512
4392,1,0,1,0.77053988,0,1,0.482383013
4393,1,0,1,0.853730261,0,1,0.567637086
4394,1,0,1,0.8607921,0,1,0.558970094
4395,1,0,1,0.904818296,0,1,0.579570055
4396,1,0,1,0.565592647,0,1,0.541389227
4397,1,0,1,0.626803935,0,1,0.539302111
4398,1,0.1441,1,0.539959848,0.156,1,0.485926986
4399,1,0.0922,1,0.242201939,0.1088,1,0.243870527
4400,1,0.2275,1,0.118469387,0.2604,1,0.066253163
4401,1,0.3968,1,0.100368783,0.4166,1,0.06194957
4402,1,0.5262,1,0.086505473,0.5314,1,0.157078743
4403,1,0.6258,1,0.128976002,0.6253,1,0.04875068
4404,1,0.6683,1,0.149094954,0.6604,1,0.09152814
4405,1,0.6589,1,0.240285978,0.6453,1,0.156948149
4406,1,0.6377,1,0.207831144,0.6279,1,0.140849531
4407,1,0.561,1,0.129709885,0.5698,1,0.158838287
4408,1,0.4526,1,0.057884358,0.4767,1,0.16310668
4409,1,0.3257,1,0.024031591,0.347,1,0.175824016
4410,1,0.1711,1,0.045733269,0.1762,1,0.078585453
4411,1,0.0727,1,0.044309758,0.0552,1,0.07656993
4412,1,0,1,0.027911447,0,1,0.199470565
4413,1,0,1,0.122761264,0,1,0.27295655
4414,1,0,1,0.274397761,0,1,0.221431777
4415,1,0,1,0.261478841,0,1,0.326765776
4416,1,0,1,0.455997854,0,1,0.388038516
4417,1,0,1,0.762791038,0,1,0.458334982
4418,1,0,1,0.774410903,0,1,0.52197957
4419,1,0,1,0.595910549,0,1,0.470977306
4420,1,0,1,0.598733366,0,1,0.480730295
4421,1,0,1,0.166959092,0,1,0.449190587
4422,1,0,1,0.135057524,0,1,0.42495504
4423,1,0.0269,1,0.017582571,0.0242,1,0.290037692
4424,1,0.1519,1,0.002247091,0.1591,1,0.272978425
4425,1,0.2952,1,0.005211891,0.3185,1,0.110674888
4426,1,0.4336,1,0.010208551,0.469,1,0.035665914
4427,1,0.6431,1,0.08069557,0.6608,1,0.059943836
4428,1,0.5725,1,0.021356922,0.5721,1,0.136569738
4429,1,0.5841,1,0.103507802,0.5845,1,0.124261856
4430,1,0.5682,1,0.178854465,0.5715,1,0.121735789
4431,1,0.5387,1,0.292314351,0.555,1,0.143184751
4432,1,0.448,1,0.151595533,0.4755,1,0.187098891
4433,1,0.3257,1,0.103266001,0.3598,1,0.136990011
4434,1,0.1648,1,0.288303316,0.2128,1,0.152241364
4435,1,0.0701,1,0.23853752,0.1095,1,0.14477244
4436,1,0,1,0.182607532,0.0028,1,0.188625872
4437,1,0,1,0.123560347,0,1,0.180078283
4438,1,0,1,0.31207189,0,1,0.223302037
4439,1,0,1,0.419083118,0,1,0.219136044
4440,1,0,1,0.481331021,0,1,0.263704121
4441,1,0,1,0.492821276,0,1,0.349621147
4442,1,0,1,0.662463129,0,1,0.289391518
4443,1,0,1,0.708400905,0,1,0.280486763
4444,1,0,1,0.772450924,0,1,0.264075249
4445,1,0,1,0.948050916,0,1,0.369113743
4446,1,0.1293,1,0.789685369,0.1483,1,0.406514585
4447,1,0.0851,1,0.268334955,0.1209,1,0.343498528
4448,1,0.2233,1,0.160880968,0.2531,1,0.354871213
4449,1,0.3887,1,0.108486898,0.4034,1,0.224676311
4450,1,0.5069,1,0.430068403,0.5103,1,0.396257639
4451,1,0.5897,1,0.531062961,0.5879,1,0.465635777
4452,1,0.5968,1,0.5456056,0.6018,1,0.295184284
4453,1,0.5784,1,0.414485067,0.5767,1,0.365677029
4454,1,0.5602,1,0.184052348,0.5315,1,0.330870688
4455,1,0.4569,1,0.303635746,0.4724,1,0.41617465
4456,1,0.3911,1,0.298843384,0.4094,1,0.397769928
4457,1,0.3015,1,0.348360151,0.323,1,0.435939074
4458,1,0.1686,1,0.316052973,0.2072,1,0.374507248
4459,1,0.0771,1,0.234347776,0.1078,1,0.203371882
4460,1,0.0584,1,0.173336685,0.1164,1,0.186623394
4461,1,0,1,0.243599489,0,1,0.271441758
4462,1,0,1,0.251311809,0,1,0.369772494
4463,1,0,1,0.038565498,0,1,0.419040084
4464,1,0,1,0.126415536,0,1,0.405873895
4465,1,0,1,0.060989495,0,1,0.379753292
4466,1,0,1,0.108155176,0,1,0.28668946
4467,1,0,1,0.224808738,0,1,0.243747875
4468,1,0,1,0.2039285,0,1,0.224649787
4469,1,0,1,0.155684158,0,1,0.106051169
4470,1,0.1516,1,0.029047702,0.1734,1,0.069049977
4471,1,0.0848,1,0.001756036,0.1214,1,0.072600737
4472,1,0.2216,1,0,0.2556,1,0.022467647
4473,1,0.3852,1,0.000349054,0.4092,1,0.025734708
4474,1,0.5053,1,0.038344413,0.5206,1,0.010768571
4475,1,0.5913,1,0.025628798,0.6145,1,0.019532131
4476,1,0.5977,1,0.032570399,0.5897,1,0.012849174
4477,1,0.6319,1,0.032221362,0.6352,1,0.044721618
4478,1,0.614,1,0.02276345,0.6337,1,0.076382384
4479,1,0.5582,1,0.106759861,0.5851,1,0.067581087
4480,1,0.4593,1,0.091493145,0.4851,1,0.11468032
4481,1,0.332,1,0.043252852,0.3765,1,0.120485827
4482,1,0.1649,1,0.029478092,0.2154,1,0.169971228
4483,1,0.0539,1,0.038957693,0.0699,1,0.173652768
4484,1,0.0018,1,0.055607766,0.0001,1,0.254878104
4485,1,0,1,0.085910328,0,1,0.384302497
4486,1,0,1,0.129977047,0,1,0.44468978
4487,1,0,1,0.213760972,0,1,0.557599604
4488,1,0,1,0.617086649,0,1,0.633634686
4489,1,0,1,0.887703776,0,1,0.6805709
4490,1,0,1,0.977663934,0,1,0.683052301
4491,1,0,1,0.878150344,0,1,0.669296384
4492,1,0,1,0.805306673,0,1,0.575817287
4493,1,0,1,0.781054676,0,1,0.452606678
4494,1,0.0746,1,0.81902343,0.1148,1,0.509432077
4495,1,0.094,1,0.193289608,0.1246,1,0.550223291
4496,1,0.2183,1,0.071149834,0.2414,1,0.359670728
4497,1,0.3221,1,0.04140747,0.3138,1,0.235168681
4498,1,0.3609,1,0.023127181,0.376,1,0.292001039
4499,1,0.3746,1,0.018036358,0.442,1,0.208436012
4500,1,0.4013,1,0.151401773,0.5073,1,0.248032346
4501,1,0.3806,1,0.290328741,0.4423,1,0.4999547
4502,1,0.377,1,0.544338703,0.3761,1,0.369528949
4503,1,0.3338,1,0.740216494,0.3463,1,0.491132915
4504,1,0.3031,1,0.514303327,0.275,1,0.381628722
4505,1,0.2765,1,0.51911068,0.2746,1,0.497562587
4506,1,0.1654,1,0.3693524,0.1788,1,0.499108523
4507,1,0.0663,1,0.426572591,0.0714,1,0.562345445
4508,1,0.0062,1,0.200955808,0,1,0.536700666
4509,1,0,1,0.522128522,0,1,0.687058449
4510,1,0,1,0.797224879,0,1,0.851549447
4511,1,0,1,0.777728558,0,1,0.887398005
4512,1,0,1,0.608555913,0,1,0.855390549
4513,1,0,1,0.823346257,0,1,0.884312391
4514,1,0,1,0.879634619,0,1,0.858291745
4515,1,0,1,0.909070611,0,1,0.842846215
4516,1,0,1,0.791829824,0,1,0.771972775
4517,1,0,1,0.855407894,0,1,0.689690709
4518,1,0.1241,1,0.79639715,0.1273,1,0.564794064
4519,1,0.0868,1,0.321388602,0.1108,1,0.44535768
4520,1,0.2205,1,0.141590819,0.2493,1,0.449637204
4521,1,0.385,1,0.081581973,0.4029,1,0.461119175
4522,1,0.5096,1,0.026064286,0.5159,1,0.565716326
4523,1,0.6007,1,0.001310702,0.5921,1,0.698195219
4524,1,0.631,1,0.124374069,0.6084,1,0.793317378
4525,1,0.6153,1,0.208482385,0.6164,1,0.852827907
4526,1,0.6066,1,0.154639259,0.6162,1,0.643935919
4527,1,0.5631,1,0.360254169,0.5802,1,0.899624407
4528,1,0.4664,1,0.58193475,0.4874,1,0.873248577
4529,1,0.3333,1,0.673164666,0.3753,1,0.858890235
4530,1,0.168,1,0.457451433,0.2182,1,0.722201943
4531,1,0.0733,1,0.424272448,0.1033,1,0.598738074
4532,1,0.0316,1,0.530714869,0.0648,1,0.470521897
4533,1,0,1,0.410839528,0,1,0.658088088
4534,1,0,1,0.609700978,0,1,0.650129676
4535,1,0,1,0.642342865,0,1,0.815157771
4536,1,0,1,0.928763568,0,1,0.884153783
4537,1,0,1,0.817797184,0,1,0.962591827
4538,1,0,1,0.888929725,0,1,0.923123181
4539,1,0,1,0.751034379,0,1,0.831858814
4540,1,0,1,0.79903245,0,1,0.815626502
4541,1,0,1,0.876591146,0,1,0.665987194
4542,1,0.1589,1,0.707008123,0.1619,1,0.522662103
4543,1,0.0943,1,0.088600382,0.1276,1,0.338464826
4544,1,0.2225,1,0.000809482,0.2324,1,0.211390138
4545,1,0.3699,1,0.000263533,0.3786,1,0.262747616
4546,1,0.5086,1,0.005281799,0.5158,1,0.481900901
4547,1,0.5908,1,0.065957956,0.601,1,0.67559731
4548,1,0.6336,1,0.255372465,0.6416,1,0.700909555
4549,1,0.6495,1,0.270025104,0.6538,1,0.572559476
4550,1,0.6516,1,0.23363024,0.6476,1,0.520779252
4551,1,0.5842,1,0.098080635,0.5803,1,0.58054179
4552,1,0.4786,1,0.004125754,0.4959,1,0.520184278
4553,1,0.3446,1,0.040038742,0.3844,1,0.626820385
4554,1,0.1706,1,0.09455841,0.2211,1,0.669668615
4555,1,0.0752,1,0.215795413,0.108,1,0.495085895
4556,1,0.1152,1,0.537878633,0.1398,1,0.479402661
4557,1,0,1,0.265307099,0,1,0.740881264
4558,1,0,1,0.242676929,0,1,0.854333758
4559,1,0,1,0.284396559,0,1,0.859905839
4560,1,0,1,0.700323761,0,1,0.872298837
4561,1,0,1,0.782878578,0,1,0.89959389
4562,1,0,1,0.781068265,0,1,0.852646232
4563,1,0,1,0.864242733,0,1,0.765143156
4564,1,0,1,0.701699257,0,1,0.644705117
4565,1,0,1,0.802221179,0,1,0.473367125
4566,1,0.1589,1,0.529627025,0.166,1,0.466383934
4567,1,0.089,1,0.139716625,0.1233,1,0.404371977
4568,1,0.2251,1,0.004609409,0.2577,1,0.179535657
4569,1,0.3939,1,0,0.4171,1,0.171064153
4570,1,0.5244,1,0,0.5388,1,0.17557855
4571,1,0.6196,1,0,0.6238,1,0.180777729
4572,1,0.6585,1,0.001204639,0.6613,1,0.331032664
4573,1,0.659,1,0.001477879,0.6531,1,0.392510831
4574,1,0.6504,1,0.010902325,0.6415,1,0.375513554
4575,1,0.5857,1,0.011755455,0.5953,1,0.381989688
4576,1,0.4782,1,0.075571179,0.4992,1,0.534682751
4577,1,0.3406,1,0.101943076,0.3779,1,0.476915896
4578,1,0.1721,1,0.108775333,0.2209,1,0.437347203
4579,1,0.0742,1,0.062693395,0.1052,1,0.332266152
4580,1,0.0396,1,0.116569161,0.0287,1,0.438831061
4581,1,0,1,0.092704207,0,1,0.624498606
4582,1,0,1,0.23583515,0,1,0.663919389
4583,1,0,1,0.204842225,0,1,0.725468278
4584,1,0,1,0.245853648,0,1,0.508997321
4585,1,0,1,0.247653484,0,1,0.48204875
4586,1,0,1,0.186836675,0,1,0.401856899
4587,1,0,1,0.092781231,0,1,0.365234554
4588,1,0,1,0.075210728,0,1,0.38432771
4589,1,0,1,0.053601258,0,1,0.317716032
4590,1,0.0857,1,0.022764446,0.0724,1,0.26640135
4591,1,0.0985,1,0.038315382,0.1164,1,0.204927266
4592,1,0.2236,1,0,0.2424,1,0.059406698
4593,1,0.3682,1,1.07E-05,0.3825,1,0.007268985
4594,1,0.461,1,0,0.4792,1,0.001936314
4595,1,0.5657,1,0.002635513,0.6047,1,0.002098743
4596,1,0.6113,1,0.027275627,0.635,1,0.039177664
4597,1,0.6112,1,0.021283705,0.6169,1,0.081791446
4598,1,0.7148,1,0.068118349,0.7353,1,0.103177123
4599,1,0.5522,1,0.197984576,0.5818,1,0.15871644
4600,1,0.4604,1,0.220261842,0.4931,1,0.145702109
4601,1,0.3336,1,0.30080384,0.3819,1,0.131346986
4602,1,0.1691,1,0.408814192,0.2235,1,0.123524368
4603,1,0.0764,1,0.199913591,0.1006,1,0.171917498
4604,1,0.0422,1,0.426000834,0.0385,1,0.286634326
4605,1,0,1,0.20293051,0,1,0.342288911
4606,1,0,1,0.50099647,0,1,0.433295488
4607,1,0,1,0.368808419,0,1,0.521863997
4608,1,0,1,0.100870162,0,1,0.53487587
4609,1,0,1,0.072634153,0,1,0.644737303
4610,1,0,1,0.136515558,0,1,0.700178027
4611,1,0,1,0.269426137,0,1,0.788835526
4612,1,0,1,0.312267452,0,1,0.732494175
4613,1,0,1,0.205833882,0,1,0.649236441
4614,1,0.1104,1,0.284998775,0.0658,1,0.661727667
4615,1,0.0878,1,0.183165148,0.1202,1,0.491339147
4616,1,0.2191,1,0.050369695,0.254,1,0.248544365
4617,1,0.3857,1,0.000220031,0.4076,1,0.114520662
4618,1,0.5104,1,0.00628757,0.5215,1,0.254401684
4619,1,0.6019,1,0.010242932,0.6039,1,0.260031074
4620,1,0.6436,1,0.013313625,0.6412,1,0.309670746
4621,1,0.6155,1,0.021124285,0.6345,1,0.389329493
4622,1,0.7403,1,0.040823564,0.7585,1,0.459581256
4623,1,0.5629,1,0.06583266,0.5834,1,0.441820174
4624,1,0.4731,1,0.141652644,0.4988,1,0.41475147
4625,1,0.3398,1,0.176141694,0.3796,1,0.348683596
4626,1,0.1685,1,0.22296156,0.2249,1,0.363346934
4627,1,0.073,1,0.267490387,0.1097,1,0.271154702
4628,1,0.0515,1,0.326519668,0.0755,1,0.224437058
4629,1,0,1,0.443631709,0,1,0.34814924
4630,1,0,1,0.558796465,0,1,0.396882057
4631,1,0,1,0.5950284,0,1,0.45529601
4632,1,0,1,0.763088822,0,1,0.430940121
4633,1,0,1,0.774059713,0,1,0.450038642
4634,1,0,1,0.866425455,0,1,0.438241184
4635,1,0,1,0.956704021,0,1,0.42793709
4636,1,0,1,0.835111439,0,1,0.48630777
4637,1,0,1,0.499104619,0,1,0.566731036
4638,1,0.1349,1,0.473318368,0.0848,1,0.628187001
4639,1,0.087,1,0.300047606,0.091,1,0.516454577
4640,1,0.2179,1,0.019017693,0.1993,1,0.22279796
4641,1,0.3662,1,0.000222957,0.3474,1,0.08899235
4642,1,0.453,1,0.00067973,0.4397,1,0.069031969
4643,1,0.5139,1,0.001896137,0.5108,1,0.063565858
4644,1,0.5027,1,0.002511985,0.4458,1,0.066698283
4645,1,0.486,1,0.029796394,0.4827,1,0.152992547
4646,1,0.5046,1,0.121206544,0.4512,1,0.206111357
4647,1,0.4792,1,0.154077724,0.4062,1,0.26776433
4648,1,0.4084,1,0.246447563,0.3605,1,0.236120731
4649,1,0.2899,1,0.227422833,0.2536,1,0.30843389
4650,1,0.1532,1,0.130244672,0.1258,1,0.319988668
4651,1,0.0512,1,0.268249333,0.0334,1,0.343753844
4652,1,0.0079,1,0.09147121,0,1,0.39291048
4653,1,0,1,0.210430145,0,1,0.48380667
4654,1,0,1,0.313427418,0,1,0.452286959
4655,1,0,1,0.294840246,0,1,0.405125558
4656,1,0,1,0.189340532,0,1,0.386858791
4657,1,0,1,0.311506182,0,1,0.417278826
4658,1,0,1,0.429367989,0,1,0.410167038
4659,1,0,1,0.666860759,0,1,0.533909023
4660,1,0,1,0.714906156,0,1,0.661154389
4661,1,0,1,0.753606141,0,1,0.700447381
4662,1,0.0009,1,0.745957077,0,1,0.758610725
4663,1,0.0476,1,0.553795636,0.069,1,0.730833173
4664,1,0.1894,1,0.232608795,0.2037,1,0.410654962
4665,1,0.3091,1,0.216478005,0.3469,1,0.170906514
4666,1,0.3908,1,0.0983219,0.4454,1,0.132971898
4667,1,0.4513,1,0.20118317,0.5356,1,0.111299545
4668,1,0.4954,1,0.175673634,0.5765,1,0.070892677
4669,1,0.5444,1,0.106838748,0.6069,1,0.094320223
4670,1,0.5906,1,0.100744501,0.621,1,0.254580468
4671,1,0.5663,1,0.096420929,0.5791,1,0.289869249
4672,1,0.463,1,0.108535677,0.48,1,0.298413754
4673,1,0.3344,1,0.157490104,0.3653,1,0.296498209
4674,1,0.1675,1,0.203478783,0.2149,1,0.306476951
4675,1,0.0696,1,0.237200379,0.1006,1,0.251269281
4676,1,0.0264,1,0.258274436,0.0248,1,0.246904761
4677,1,0,1,0.397927761,0,1,0.269306123
4678,1,0,1,0.552703142,0,1,0.275501251
4679,1,0,1,0.572329819,0,1,0.281742573
4680,1,0,1,0.566900074,0,1,0.268800199
4681,1,0,1,0.516343713,0,1,0.245486215
4682,1,0,1,0.379571438,0,1,0.318734169
4683,1,0,1,0.25224036,0,1,0.258571506
4684,1,0,1,0.188107312,0,1,0.197928727
4685,1,0,1,0.138289481,0,1,0.199667037
4686,1,0.1152,1,0.181085125,0.0347,1,0.191009521
4687,1,0.0873,1,0.061506607,0.1075,1,0.131597802
4688,1,0.2188,1,0.009964381,0.2322,1,0.041415401
4689,1,0.361,1,5.49E-05,0.3316,1,0.016327722
4690,1,0.4632,1,0.002230583,0.3595,1,0.017201526
4691,1,0.5972,1,0.010341065,0.4541,1,0.022785647
4692,1,0.464,1,0.068388782,0.4555,1,0.058574662
4693,1,0.4484,1,0.043731201,0.4176,1,0.09385588
4694,1,0.4266,1,0.09393847,0.3601,1,0.217545807
4695,1,0.4012,1,0.043836854,0.3141,1,0.238522217
4696,1,0.3295,1,0.09929195,0.2299,1,0.204888746
4697,1,0.2302,1,0.16745013,0.1561,1,0.305586934
4698,1,0.1164,1,0.253020108,0.0778,1,0.255524606
4699,1,0.0125,1,0.045722414,0.0004,1,0.238821268
4700,1,0,1,0.07418026,0,1,0.348031223
4701,1,0,1,0.07617934,0,1,0.14238359
4702,1,0,1,0.185299113,0,1,0.112149894
4703,1,0,1,0.049925163,0,1,0.07309211
4704,1,0,1,0.021917189,0,1,0.049112782
4705,1,0,1,0.069366634,0,1,0.059702866
4706,1,0,1,0.173460245,0,1,0.074365459
4707,1,0,1,0.330310285,0,1,0.062557846
4708,1,0,1,0.484885126,0,1,0.071087427
4709,1,0,1,0.506483376,0,1,0.075161591
4710,1,0.0316,1,0.51050359,0.0168,1,0.044340335
4711,1,0.0805,1,0.199067056,0.1067,1,0.05166579
4712,1,0.2149,1,0.356455564,0.2393,1,0.01513879
4713,1,0.3659,1,0.283349901,0.3837,1,0.016382087
4714,1,0.4898,1,0.25886184,0.4951,1,0.009380207
4715,1,0.5831,1,0.385790199,0.5785,1,0.023820121
4716,1,0.6085,1,0.518073618,0.6126,1,0.09957771
4717,1,0.5999,1,0.445449471,0.6174,1,0.080900639
4718,1,0.5772,1,0.387315661,0.6044,1,0.254250467
4719,1,0.5188,1,0.37337923,0.5663,1,0.181480706
4720,1,0.4201,1,0.503884971,0.4586,1,0.158758685
4721,1,0.3017,1,0.433672816,0.3374,1,0.189708054
4722,1,0.1691,1,0.605397165,0.2068,1,0.152186692
4723,1,0.0705,1,0.168280423,0.0937,1,0.108798154
4724,1,0,1,0.094467729,0,1,0.114200592
4725,1,0,1,0.062528327,0,1,0.16704531
4726,1,0,1,0.15690814,0,1,0.19962807
4727,1,0,1,0.118883848,0,1,0.168253437
4728,1,0,1,0.251304626,0,1,0.078460611
4729,1,0,1,0.46454832,0,1,0.091273665
4730,1,0,1,0.619871557,0,1,0.153806269
4731,1,0,1,0.782924116,0,1,0.185553581
4732,1,0,1,0.544351637,0,1,0.213648766
4733,1,0,1,0.388339579,0,1,0.246533602
4734,1,0.0259,1,0.188761607,0.0003,1,0.20844081
4735,1,0.096,1,0.056012779,0.0996,1,0.15391171
4736,1,0.2133,1,0.011642265,0.2184,1,0.141758978
4737,1,0.3624,1,0.005336904,0.3801,1,0.141372338
4738,1,0.4795,1,0.036412083,0.497,1,0.176750541
4739,1,0.5633,1,0.113800742,0.566,1,0.240983516
4740,1,0.5708,1,0.309363514,0.5632,1,0.291923583
4741,1,0.534,1,0.537328064,0.5305,1,0.310834885
4742,1,0.5641,1,0.75558275,0.5783,1,0.32536751
4743,1,0.5537,1,0.804839015,0.5735,1,0.281852484
4744,1,0.457,1,0.814335048,0.4853,1,0.264059514
4745,1,0.3439,1,0.82010901,0.4051,1,0.214059621
4746,1,0.1642,1,0.700861871,0.2135,1,0.283645898
4747,1,0.0638,1,0.377394527,0.0909,1,0.375071973
4748,1,0,1,0.301600695,0,1,0.475409746
4749,1,0,1,0.539320409,0,1,0.512138724
4750,1,0,1,0.604777336,0,1,0.561678171
4751,1,0,1,0.605847716,0,1,0.698435903
4752,1,0,1,0.867583036,0,1,0.629852653
4753,1,0,1,0.896252215,0,1,0.6318084
4754,1,0,1,0.902161598,0,1,0.730929375
4755,1,0,1,0.807876408,0,1,0.745003581
4756,1,0,1,0.481758773,0,1,0.693539083
4757,1,0,1,0.350461036,0,1,0.562577009
4758,1,0.0054,1,0.369291186,0.0003,1,0.480208516
4759,1,0.0826,1,0.327216417,0.1088,1,0.477022827
4760,1,0.2036,1,0.128708065,0.2241,1,0.218143106
4761,1,0.3215,1,0.109231159,0.3379,1,0.194244981
4762,1,0.4199,1,0.032121081,0.4303,1,0.267623186
4763,1,0.5034,1,0.165889904,0.5516,1,0.235411063
4764,1,0.5322,1,0.229558229,0.5807,1,0.330409825
4765,1,0.5403,1,0.552829027,0.5564,1,0.273507774
4766,1,0.4716,1,0.673825681,0.4414,1,0.400495827
4767,1,0.3179,1,0.909441948,0.2005,1,0.565150857
4768,1,0.1481,1,0.40397352,0.201,1,0.624679148
4769,1,0.1209,1,0.053071491,0.2205,1,0.632019281
4770,1,0.1182,1,0.009857893,0.1106,1,0.62109381
4771,1,0.0209,1,0.022703402,0.0083,1,0.588119864
4772,1,0,1,0.06118574,0,1,0.625629306
4773,1,0,1,0.155283213,0,1,0.692180157
4774,1,0,1,0.194212124,0,1,0.848867655
4775,1,0,1,0.325269014,0,1,0.804378629
4776,1,0,1,0.216164544,0,1,0.607896805
4777,1,0,1,0.294233441,0,1,0.649045944
4778,1,0,1,0.27193734,0,1,0.564376056
4779,1,0,1,0.172537595,0,1,0.66976577
4780,1,0,1,0.461593479,0,1,0.455647349
4781,1,0,1,0.475345463,0,1,0.362804651
4782,1,0.0124,1,0.302758217,0,1,0.430874139
4783,1,0.0858,1,0.147479713,0.0708,1,0.283736497
4784,1,0.1993,1,0.066136509,0.1866,1,0.209491715
4785,1,0.3012,1,0.048136499,0.3088,1,0.188906968
4786,1,0.4181,1,0.001305424,0.41,1,0.200804844
4787,1,0.5171,1,0.02227441,0.4767,1,0.180536553
4788,1,0.5313,1,0.010808986,0.5248,1,0.432551235
4789,1,0.5773,1,0.011530235,0.5645,1,0.437235355
4790,1,0.5196,1,0.058907609,0.5172,1,0.519850671
4791,1,0.4946,1,0.063854888,0.5145,1,0.718330741
4792,1,0.4443,1,0.145684391,0.4684,1,0.601710439
4793,1,0.3279,1,0.10168203,0.3687,1,0.695452809
4794,1,0.1745,1,0.104971349,0.2197,1,0.618776441
4795,1,0.071,1,0.01616681,0.0928,1,0.620671511
4796,1,0.0002,1,0.297574669,0,1,0.394486606
4797,1,0,1,0.367312461,0,1,0.647626281
4798,1,0,1,0.0007446,0,1,0.007264851
4799,1,0,1,0.068054058,0,1,0.717990816
4800,1,0,1,0.094593525,0,1,0.787509739
4801,1,0,1,0.213648081,0,1,0.724269986
4802,1,0,1,0.531912327,0,1,0.727548957
4803,1,0,1,0.692196727,0,1,0.753442526
4804,1,0,1,0.518783391,0,1,0.668654859
4805,1,0,1,0.676166594,0,1,0.503800452
4806,1,0.0042,1,0.510285676,0,1,0.366526216
4807,1,0.0398,1,0.148385465,0.0037,1,0.123009101
4808,1,0.1349,1,0.017506892,0.0539,1,0.004508218
4809,1,0.246,1,0.102544896,0.1719,1,0.004836794
4810,1,0.3214,1,0.135170639,0.2838,1,0.006659714
4811,1,0.3781,1,0.132621363,0.37,1,0.03347563
4812,1,0.4205,1,0.069042861,0.4164,1,0.066656902
4813,1,0.4431,1,0.048704062,0.387,1,0.12635231
4814,1,0.4225,1,0.026934966,0.3769,1,0.097560838
4815,1,0.4012,1,0.03281936,0.3819,1,0.046201877
4816,1,0.3611,1,0.031553883,0.3384,1,0.047009844
4817,1,0.2682,1,0.081398696,0.2655,1,0.058036353
4818,1,0.1522,1,0.036627773,0.1453,1,0.080282196
4819,1,0.0493,1,7.58E-06,0.0601,1,0.026029274
4820,1,0.0035,1,0.009274209,0,1,0.205130726
4821,1,0,1,0.005863861,0,1,0.239637733
4822,1,0,1,0.003044422,0,1,0.228756726
4823,1,0,1,0.005838812,0,1,0.265000641
4824,1,0,1,0.00170265,0,1,0.305796921
4825,1,0,1,0.005503632,0,1,0.253565937
4826,1,0,1,0.006187149,0,1,0.188861892
4827,1,0,1,0.105491459,0,1,0.158726007
4828,1,0,1,0.203179836,0,1,0.144552737
4829,1,0,1,0.31184566,0,1,0.151686087
4830,1,0.0958,1,0.15729934,0.0236,1,0.15887779
