Time_Index,MA_natural_gas,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery
1202,1.0,0.91023761,0.0,1.0,0.91023761,0.0,1.0,0.825002253,0.0,1.0,1.0,1.0
1203,1.0,0.839853764,0.0,1.0,0.839853764,0.0,1.0,0.878274798,0.0,1.0,1.0,1.0
1204,1.0,0.8865906,0.0,1.0,0.8865906,0.0,1.0,0.925702214,0.0,1.0,1.0,1.0
1205,1.0,0.94504863,0.0,1.0,0.94504863,0.0,1.0,0.900026917,0.0,1.0,1.0,1.0
1206,1.0,0.863669157,0.0,1.0,0.863669157,0.0,1.0,0.867172003,0.0,1.0,1.0,1.0
1207,1.0,0.646323919,0.0,1.0,0.646323919,0.0,1.0,0.851862907,0.0,1.0,1.0,1.0
1208,1.0,0.25566262,0.0,1.0,0.25566262,0.0,1.0,0.962050557,0.0,1.0,1.0,1.0
1209,1.0,0.324984014,0.109,1.0,0.324984014,0.1325,1.0,0.968221545,0.109,1.0,1.0,1.0
1210,1.0,0.710196197,0.3235,1.0,0.710196197,0.3044,1.0,0.936753988,0.3235,1.0,1.0,1.0
1211,1.0,0.438852191,0.3563,1.0,0.438852191,0.3022,1.0,0.894410849,0.3563,1.0,1.0,1.0
1212,1.0,0.312287986,0.3784,1.0,0.312287986,0.4041,1.0,0.729316831,0.3784,1.0,1.0,1.0
1213,1.0,0.569212019,0.3346,1.0,0.569212019,0.2614,1.0,0.705880165,0.3346,1.0,1.0,1.0
1214,1.0,0.766024351,0.2609,1.0,0.766024351,0.2753,1.0,0.748093069,0.2609,1.0,1.0,1.0
1215,1.0,0.711729348,0.2381,1.0,0.711729348,0.1934,1.0,0.817127466,0.2381,1.0,1.0,1.0
1216,1.0,0.659122467,0.1307,1.0,0.659122467,0.2166,1.0,0.8403548,0.1307,1.0,1.0,1.0
1217,1.0,0.482714176,0.0266,1.0,0.482714176,0.0182,1.0,0.906592369,0.0266,1.0,1.0,1.0
1218,1.0,0.74608326,0.0,1.0,0.74608326,0.0,1.0,0.94518286,0.0,1.0,1.0,1.0
1219,1.0,0.817704558,0.0,1.0,0.817704558,0.0,1.0,0.897846878,0.0,1.0,1.0,1.0
1220,1.0,0.881676972,0.0,1.0,0.881676972,0.0,1.0,0.937956572,0.0,1.0,1.0,1.0
1221,1.0,0.923290074,0.0,1.0,0.923290074,0.0,1.0,0.908633113,0.0,1.0,1.0,1.0
1222,1.0,0.881124794,0.0,1.0,0.881124794,0.0,1.0,0.971499681,0.0,1.0,1.0,1.0
1223,1.0,0.837216139,0.0,1.0,0.837216139,0.0,1.0,0.997881591,0.0,1.0,1.0,1.0
1224,1.0,0.935307026,0.0,1.0,0.935307026,0.0,1.0,0.981252551,0.0,1.0,1.0,1.0
1225,1.0,0.95678848,0.0,1.0,0.95678848,0.0,1.0,0.874063134,0.0,1.0,1.0,1.0
1226,1.0,0.960784912,0.0,1.0,0.960784912,0.0,1.0,0.785421908,0.0,1.0,1.0,1.0
1227,1.0,0.964077592,0.0,1.0,0.964077592,0.0,1.0,0.838933825,0.0,1.0,1.0,1.0
1228,1.0,0.821918488,0.0,1.0,0.821918488,0.0,1.0,0.836373806,0.0,1.0,1.0,1.0
1229,1.0,0.535242558,0.0,1.0,0.535242558,0.0,1.0,0.798461854,0.0,1.0,1.0,1.0
1230,1.0,0.421804518,0.0,1.0,0.421804518,0.0,1.0,0.835002184,0.0,1.0,1.0,1.0
1231,1.0,0.44402492,0.0,1.0,0.44402492,0.0,1.0,0.936725378,0.0,1.0,1.0,1.0
1232,1.0,0.506769657,0.0,1.0,0.506769657,0.0,1.0,0.92959249,0.0,1.0,1.0,1.0
1233,1.0,0.716469467,0.1008,1.0,0.716469467,0.1563,1.0,0.786107421,0.1008,1.0,1.0,1.0
1234,1.0,0.479748398,0.3571,1.0,0.479748398,0.4284,1.0,0.73866868,0.3571,1.0,1.0,1.0
1235,1.0,0.77202934,0.5425,1.0,0.77202934,0.5777,1.0,0.717252851,0.5425,1.0,1.0,1.0
1236,1.0,0.629349351,0.6327,1.0,0.629349351,0.6501,1.0,0.634071887,0.6327,1.0,1.0,1.0
1237,1.0,0.735723257,0.6563,1.0,0.735723257,0.6632,1.0,0.717576087,0.6563,1.0,1.0,1.0
1238,1.0,0.502739787,0.6462,1.0,0.502739787,0.6461,1.0,0.680005491,0.6462,1.0,1.0,1.0
1239,1.0,0.707346141,0.5642,1.0,0.707346141,0.5617,1.0,0.761096835,0.5642,1.0,1.0,1.0
1240,1.0,0.32747677,0.3954,1.0,0.32747677,0.3732,1.0,0.737764895,0.3954,1.0,1.0,1.0
1241,1.0,0.927522063,0.1551,1.0,0.927522063,0.1768,1.0,0.7636289,0.1551,1.0,1.0,1.0
1242,1.0,0.636502683,0.0,1.0,0.636502683,0.0,1.0,0.771935344,0.0,1.0,1.0,1.0
1243,1.0,0.664787829,0.0,1.0,0.664787829,0.0,1.0,0.867450655,0.0,1.0,1.0,1.0
1244,1.0,0.515376031,0.0,1.0,0.515376031,0.0,1.0,0.923220873,0.0,1.0,1.0,1.0
1245,1.0,0.439054638,0.0,1.0,0.439054638,0.0,1.0,0.93512392,0.0,1.0,1.0,1.0
1246,1.0,0.750679374,0.0,1.0,0.750679374,0.0,1.0,0.801682234,0.0,1.0,1.0,1.0
1247,1.0,0.814183295,0.0,1.0,0.814183295,0.0,1.0,0.73993969,0.0,1.0,1.0,1.0
1248,1.0,0.872650862,0.0,1.0,0.872650862,0.0,1.0,0.863863051,0.0,1.0,1.0,1.0
1249,1.0,0.888046741,0.0,1.0,0.888046741,0.0,1.0,0.794329345,0.0,1.0,1.0,1.0
1250,1.0,0.731665611,0.0,1.0,0.731665611,0.0,1.0,0.7056126,0.0,1.0,1.0,1.0
1251,1.0,0.777789474,0.0,1.0,0.777789474,0.0,1.0,0.764104486,0.0,1.0,1.0,1.0
1252,1.0,0.943983614,0.0,1.0,0.943983614,0.0,1.0,0.786875129,0.0,1.0,1.0,1.0
1253,1.0,0.947459102,0.0,1.0,0.947459102,0.0,1.0,0.886458337,0.0,1.0,1.0,1.0
1254,1.0,0.747204661,0.0,1.0,0.747204661,0.0,1.0,0.976139545,0.0,1.0,1.0,1.0
1255,1.0,0.933167934,0.0,1.0,0.933167934,0.0,1.0,0.972755671,0.0,1.0,1.0,1.0
1256,1.0,0.757942557,0.0,1.0,0.757942557,0.0,1.0,0.896742344,0.0,1.0,1.0,1.0
1257,1.0,0.785400927,0.2189,1.0,0.785400927,0.1756,1.0,0.984853625,0.2189,1.0,1.0,1.0
1258,1.0,0.641020477,0.4091,1.0,0.641020477,0.359,1.0,0.902690589,0.4091,1.0,1.0,1.0
1259,1.0,0.963223636,0.5094,1.0,0.963223636,0.4301,1.0,0.9146806,0.5094,1.0,1.0,1.0
1260,1.0,0.768399656,0.5486,1.0,0.768399656,0.4563,1.0,0.959157526,0.5486,1.0,1.0,1.0
1261,1.0,0.880754352,0.5372,1.0,0.880754352,0.3894,1.0,0.980083108,0.5372,1.0,1.0,1.0
1262,1.0,0.927021861,0.4018,1.0,0.927021861,0.4534,1.0,0.962692797,0.4018,1.0,1.0,1.0
1263,1.0,0.91498971,0.4305,1.0,0.91498971,0.5024,1.0,0.874517322,0.4305,1.0,1.0,1.0
1264,1.0,0.568014443,0.3475,1.0,0.568014443,0.3741,1.0,0.909573317,0.3475,1.0,1.0,1.0
1265,1.0,0.400734007,0.1858,1.0,0.400734007,0.207,1.0,0.887189507,0.1858,1.0,1.0,1.0
1266,1.0,0.370842636,0.0,1.0,0.370842636,0.0,1.0,0.914014876,0.0,1.0,1.0,1.0
1267,1.0,0.345947564,0.0,1.0,0.345947564,0.0,1.0,0.881599724,0.0,1.0,1.0,1.0
1268,1.0,0.52340579,0.0,1.0,0.52340579,0.0,1.0,0.903847158,0.0,1.0,1.0,1.0
1269,1.0,0.235718831,0.0,1.0,0.235718831,0.0,1.0,0.908420205,0.0,1.0,1.0,1.0
1270,1.0,0.353133857,0.0,1.0,0.353133857,0.0,1.0,0.877573609,0.0,1.0,1.0,1.0
1271,1.0,0.123410217,0.0,1.0,0.123410217,0.0,1.0,0.374645948,0.0,1.0,1.0,1.0
1272,1.0,0.159678772,0.0,1.0,0.159678772,0.0,1.0,0.802588284,0.0,1.0,1.0,1.0
1273,1.0,0.174881235,0.0,1.0,0.174881235,0.0,1.0,0.690074623,0.0,1.0,1.0,1.0
1274,1.0,0.268058985,0.0,1.0,0.268058985,0.0,1.0,0.677912593,0.0,1.0,1.0,1.0
1275,1.0,0.07365521,0.0,1.0,0.07365521,0.0,1.0,0.683205128,0.0,1.0,1.0,1.0
1276,1.0,0.09225262,0.0,1.0,0.09225262,0.0,1.0,0.589605987,0.0,1.0,1.0,1.0
1277,1.0,0.1769187,0.0,1.0,0.1769187,0.0,1.0,0.580307305,0.0,1.0,1.0,1.0
1278,1.0,0.047160737,0.0,1.0,0.047160737,0.0,1.0,0.634193897,0.0,1.0,1.0,1.0
1279,1.0,0.018978704,0.0,1.0,0.018978704,0.0,1.0,0.679633021,0.0,1.0,1.0,1.0
1280,1.0,0.007698048,0.0,1.0,0.007698048,0.0,1.0,0.686066628,0.0,1.0,1.0,1.0
1281,1.0,0.0,0.1243,1.0,0.0,0.1448,1.0,0.628320456,0.1243,1.0,1.0,1.0
1282,1.0,3.21e-6,0.3369,1.0,3.21e-6,0.381,1.0,0.540198147,0.3369,1.0,1.0,1.0
1283,1.0,0.0,0.5427,1.0,0.0,0.4255,1.0,0.395114601,0.5427,1.0,1.0,1.0
1284,1.0,0.0,0.5165,1.0,0.0,0.4001,1.0,0.167897642,0.5165,1.0,1.0,1.0
1285,1.0,0.0,0.4801,1.0,0.0,0.3675,1.0,0.094961971,0.4801,1.0,1.0,1.0
1286,1.0,0.0,0.4327,1.0,0.0,0.3052,1.0,0.083402254,0.4327,1.0,1.0,1.0
1287,1.0,0.016408831,0.3182,1.0,0.016408831,0.2707,1.0,0.081223026,0.3182,1.0,1.0,1.0
1288,1.0,0.121261552,0.1995,1.0,0.121261552,0.1831,1.0,0.027838761,0.1995,1.0,1.0,1.0
1289,1.0,0.194417536,0.0683,1.0,0.194417536,0.078,1.0,0.033720993,0.0683,1.0,1.0,1.0
1290,1.0,0.331171334,0.0,1.0,0.331171334,0.0,1.0,0.124309257,0.0,1.0,1.0,1.0
1291,1.0,0.57641989,0.0,1.0,0.57641989,0.0,1.0,0.199696913,0.0,1.0,1.0,1.0
1292,1.0,0.249798104,0.0,1.0,0.249798104,0.0,1.0,0.368104279,0.0,1.0,1.0,1.0
1293,1.0,0.31388849,0.0,1.0,0.31388849,0.0,1.0,0.412119091,0.0,1.0,1.0,1.0
1294,1.0,0.263796777,0.0,1.0,0.263796777,0.0,1.0,0.432690829,0.0,1.0,1.0,1.0
1295,1.0,0.322466075,0.0,1.0,0.322466075,0.0,1.0,0.638492703,0.0,1.0,1.0,1.0
1296,1.0,0.329577833,0.0,1.0,0.329577833,0.0,1.0,0.733269811,0.0,1.0,1.0,1.0
1297,1.0,0.705949306,0.0,1.0,0.705949306,0.0,1.0,0.780201435,0.0,1.0,1.0,1.0
1298,1.0,0.834924579,0.0,1.0,0.834924579,0.0,1.0,0.786337197,0.0,1.0,1.0,1.0
1299,1.0,0.832703173,0.0,1.0,0.832703173,0.0,1.0,0.797727823,0.0,1.0,1.0,1.0
1300,1.0,0.727586865,0.0,1.0,0.727586865,0.0,1.0,0.823553085,0.0,1.0,1.0,1.0
1301,1.0,0.626110256,0.0,1.0,0.626110256,0.0,1.0,0.758514643,0.0,1.0,1.0,1.0
1302,1.0,0.721315265,0.0,1.0,0.721315265,0.0,1.0,0.721159458,0.0,1.0,1.0,1.0
1303,1.0,0.785158873,0.0,1.0,0.785158873,0.0,1.0,0.718788862,0.0,1.0,1.0,1.0
1304,1.0,0.59819752,0.0,1.0,0.59819752,0.0,1.0,0.807962596,0.0,1.0,1.0,1.0
1305,1.0,0.567111433,0.0,1.0,0.567111433,0.0,1.0,0.934006155,0.0,1.0,1.0,1.0
1306,1.0,0.326491237,0.003,1.0,0.326491237,0.0064,1.0,0.948075294,0.003,1.0,1.0,1.0
1307,1.0,0.390583217,0.0852,1.0,0.390583217,0.116,1.0,0.981830955,0.0852,1.0,1.0,1.0
1308,1.0,0.287067473,0.1324,1.0,0.287067473,0.0999,1.0,0.98286736,0.1324,1.0,1.0,1.0
1309,1.0,0.229321212,0.1041,1.0,0.229321212,0.1202,1.0,0.940139234,0.1041,1.0,1.0,1.0
1310,1.0,0.154025629,0.1276,1.0,0.154025629,0.192,1.0,0.877916396,0.1276,1.0,1.0,1.0
1311,1.0,0.115687042,0.1108,1.0,0.115687042,0.1404,1.0,0.879350662,0.1108,1.0,1.0,1.0
1312,1.0,0.054644316,0.0825,1.0,0.054644316,0.0697,1.0,0.896614492,0.0825,1.0,1.0,1.0
1313,1.0,0.088804618,0.0043,1.0,0.088804618,0.0,1.0,0.837487161,0.0043,1.0,1.0,1.0
1314,1.0,0.72049433,0.0,1.0,0.72049433,0.0,1.0,0.721934199,0.0,1.0,1.0,1.0
1315,1.0,0.834395289,0.0,1.0,0.834395289,0.0,1.0,0.659873962,0.0,1.0,1.0,1.0
1316,1.0,0.950648248,0.0,1.0,0.950648248,0.0,1.0,0.497243434,0.0,1.0,1.0,1.0
1317,1.0,0.999782085,0.0,1.0,0.999782085,0.0,1.0,0.501666129,0.0,1.0,1.0,1.0
1318,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.587158203,0.0,1.0,1.0,1.0
1319,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.723627448,0.0,1.0,1.0,1.0
1320,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.83999908,0.0,1.0,1.0,1.0
1321,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.961806953,0.0,1.0,1.0,1.0
1322,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.997699499,0.0,1.0,1.0,1.0
1323,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.99966979,0.0,1.0,1.0,1.0
1324,1.0,0.999383628,0.0,1.0,0.999383628,0.0,1.0,0.996178329,0.0,1.0,1.0,1.0
1325,1.0,0.965365767,0.0,1.0,0.965365767,0.0,1.0,0.992918313,0.0,1.0,1.0,1.0
1326,1.0,0.79326117,0.0,1.0,0.79326117,0.0,1.0,0.974965513,0.0,1.0,1.0,1.0
1327,1.0,0.284757346,0.0,1.0,0.284757346,0.0,1.0,0.955787182,0.0,1.0,1.0,1.0
1328,1.0,0.51474309,0.0,1.0,0.51474309,0.0,1.0,0.939044178,0.0,1.0,1.0,1.0
1329,1.0,0.541716576,0.2499,1.0,0.541716576,0.2267,1.0,0.878550053,0.2499,1.0,1.0,1.0
1330,1.0,0.119267933,0.4155,1.0,0.119267933,0.3616,1.0,0.718334675,0.4155,1.0,1.0,1.0
1331,1.0,7.85e-5,0.5324,1.0,7.85e-5,0.4427,1.0,0.461677551,0.5324,1.0,1.0,1.0
1332,1.0,0.0,0.4953,1.0,0.0,0.4972,1.0,0.560474813,0.4953,1.0,1.0,1.0
1333,1.0,0.021236544,0.5597,1.0,0.021236544,0.6758,1.0,0.422075212,0.5597,1.0,1.0,1.0
1334,1.0,0.279601127,0.6671,1.0,0.279601127,0.7002,1.0,0.194490075,0.6671,1.0,1.0,1.0
1335,1.0,0.46427834,0.6148,1.0,0.46427834,0.6275,1.0,0.148848206,0.6148,1.0,1.0,1.0
1336,1.0,0.974582016,0.4365,1.0,0.974582016,0.3833,1.0,0.189681008,0.4365,1.0,1.0,1.0
1337,1.0,0.989060044,0.195,1.0,0.989060044,0.1751,1.0,0.334965825,0.195,1.0,1.0,1.0
1338,1.0,0.871624708,0.0,1.0,0.871624708,0.0,1.0,0.558297515,0.0,1.0,1.0,1.0
1339,1.0,0.820555329,0.0,1.0,0.820555329,0.0,1.0,0.723501265,0.0,1.0,1.0,1.0
1340,1.0,0.579907179,0.0,1.0,0.579907179,0.0,1.0,0.886326075,0.0,1.0,1.0,1.0
1341,1.0,0.888320148,0.0,1.0,0.888320148,0.0,1.0,0.97592932,0.0,1.0,1.0,1.0
1342,1.0,0.996523142,0.0,1.0,0.996523142,0.0,1.0,0.986805677,0.0,1.0,1.0,1.0
1343,1.0,0.996782899,0.0,1.0,0.996782899,0.0,1.0,0.991398931,0.0,1.0,1.0,1.0
1344,1.0,0.991666675,0.0,1.0,0.991666675,0.0,1.0,0.989534974,0.0,1.0,1.0,1.0
1345,1.0,0.778733015,0.0,1.0,0.778733015,0.0,1.0,0.516741395,0.0,1.0,1.0,1.0
1346,1.0,0.913042724,0.0,1.0,0.913042724,0.0,1.0,0.703350365,0.0,1.0,1.0,1.0
1347,1.0,0.807086647,0.0,1.0,0.807086647,0.0,1.0,0.76467824,0.0,1.0,1.0,1.0
1348,1.0,0.686692834,0.0,1.0,0.686692834,0.0,1.0,0.751399636,0.0,1.0,1.0,1.0
1349,1.0,0.686731339,0.0,1.0,0.686731339,0.0,1.0,0.746089935,0.0,1.0,1.0,1.0
1350,1.0,0.640052736,0.0,1.0,0.640052736,0.0,1.0,0.816596806,0.0,1.0,1.0,1.0
1351,1.0,0.483873397,0.0,1.0,0.483873397,0.0,1.0,0.811854243,0.0,1.0,1.0,1.0
1352,1.0,0.256917894,0.0,1.0,0.256917894,0.0,1.0,0.857294559,0.0,1.0,1.0,1.0
1353,1.0,0.257197738,0.0007,1.0,0.257197738,0.0,1.0,0.874639392,0.0007,1.0,1.0,1.0
1354,1.0,0.348806858,0.0505,1.0,0.348806858,0.0292,1.0,0.920261383,0.0505,1.0,1.0,1.0
1355,1.0,0.785438538,0.1048,1.0,0.785438538,0.1156,1.0,0.8873564,0.1048,1.0,1.0,1.0
1356,1.0,0.710183978,0.1705,1.0,0.710183978,0.2348,1.0,0.752746642,0.1705,1.0,1.0,1.0
1357,1.0,0.631953299,0.1971,1.0,0.631953299,0.1878,1.0,0.657651842,0.1971,1.0,1.0,1.0
1358,1.0,0.581832588,0.1052,1.0,0.581832588,0.1144,1.0,0.574343443,0.1052,1.0,1.0,1.0
1359,1.0,0.137682393,0.2212,1.0,0.137682393,0.2492,1.0,0.071220547,0.2212,1.0,1.0,1.0
1360,1.0,0.345120698,0.0074,1.0,0.345120698,0.0009,1.0,0.45094049,0.0074,1.0,1.0,1.0
1361,1.0,0.621117353,0.0,1.0,0.621117353,0.0,1.0,0.432250559,0.0,1.0,1.0,1.0
1362,1.0,0.686918616,0.0,1.0,0.686918616,0.0,1.0,0.504636049,0.0,1.0,1.0,1.0
1363,1.0,0.366182357,0.0,1.0,0.366182357,0.0,1.0,0.457022727,0.0,1.0,1.0,1.0
1364,1.0,0.401713967,0.0,1.0,0.401713967,0.0,1.0,0.388574898,0.0,1.0,1.0,1.0
1365,1.0,0.326962322,0.0,1.0,0.326962322,0.0,1.0,0.405814767,0.0,1.0,1.0,1.0
1366,1.0,0.272388577,0.0,1.0,0.272388577,0.0,1.0,0.472794116,0.0,1.0,1.0,1.0
1367,1.0,0.137915522,0.0,1.0,0.137915522,0.0,1.0,0.532806039,0.0,1.0,1.0,1.0
1368,1.0,0.491606623,0.0,1.0,0.491606623,0.0,1.0,0.708121538,0.0,1.0,1.0,1.0
1369,1.0,0.81550777,0.0,1.0,0.81550777,0.0,1.0,0.644795358,0.0,1.0,1.0,1.0
1370,1.0,0.468694687,0.0,1.0,0.468694687,0.0,1.0,0.047707498,0.0,1.0,1.0,1.0
1371,1.0,0.342943013,0.0,1.0,0.342943013,0.0,1.0,0.086663306,0.0,1.0,1.0,1.0
1372,1.0,0.217373967,0.0,1.0,0.217373967,0.0,1.0,0.129496828,0.0,1.0,1.0,1.0
1373,1.0,0.136482522,0.0,1.0,0.136482522,0.0,1.0,0.29490152,0.0,1.0,1.0,1.0
1374,1.0,0.165376976,0.0,1.0,0.165376976,0.0,1.0,0.256992638,0.0,1.0,1.0,1.0
1375,1.0,0.096116997,0.0,1.0,0.096116997,0.0,1.0,0.287277013,0.0,1.0,1.0,1.0
1376,1.0,0.112607621,0.0,1.0,0.112607621,0.0,1.0,0.135954767,0.0,1.0,1.0,1.0
1377,1.0,0.253948212,0.1639,1.0,0.253948212,0.1671,1.0,0.204432517,0.1639,1.0,1.0,1.0
1378,1.0,0.345307529,0.3664,1.0,0.345307529,0.3708,1.0,0.313680887,0.3664,1.0,1.0,1.0
1379,1.0,0.607268155,0.505,1.0,0.607268155,0.5054,1.0,0.341952682,0.505,1.0,1.0,1.0
1380,1.0,0.895347476,0.5522,1.0,0.895347476,0.5503,1.0,0.325699627,0.5522,1.0,1.0,1.0
1381,1.0,0.818963051,0.5432,1.0,0.818963051,0.5484,1.0,0.414384872,0.5432,1.0,1.0,1.0
1382,1.0,0.633790016,0.5046,1.0,0.633790016,0.5167,1.0,0.310681403,0.5046,1.0,1.0,1.0
1383,1.0,0.659967601,0.39,1.0,0.659967601,0.4102,1.0,0.286657661,0.39,1.0,1.0,1.0
1384,1.0,0.461394429,0.2203,1.0,0.461394429,0.2491,1.0,0.207193345,0.2203,1.0,1.0,1.0
1385,1.0,0.492189974,0.0,1.0,0.492189974,0.0018,1.0,0.097790241,0.0,1.0,1.0,1.0
1386,1.0,0.166118383,0.0,1.0,0.166118383,0.0,1.0,0.049327001,0.0,1.0,1.0,1.0
1387,1.0,0.193353608,0.0,1.0,0.193353608,0.0,1.0,0.097317398,0.0,1.0,1.0,1.0
1388,1.0,0.095966294,0.0,1.0,0.095966294,0.0,1.0,0.071823731,0.0,1.0,1.0,1.0
1389,1.0,0.067647651,0.0,1.0,0.067647651,0.0,1.0,0.078224644,0.0,1.0,1.0,1.0
1390,1.0,0.088506259,0.0,1.0,0.088506259,0.0,1.0,0.075439036,0.0,1.0,1.0,1.0
1391,1.0,0.073872171,0.0,1.0,0.073872171,0.0,1.0,0.05418491,0.0,1.0,1.0,1.0
1392,1.0,0.057433523,0.0,1.0,0.057433523,0.0,1.0,0.076728374,0.0,1.0,1.0,1.0
1393,1.0,0.093095124,0.0,1.0,0.093095124,0.0,1.0,0.033453707,0.0,1.0,1.0,1.0
1394,1.0,0.081526995,0.0,1.0,0.081526995,0.0,1.0,0.058150489,0.0,1.0,1.0,1.0
1395,1.0,0.039208543,0.0,1.0,0.039208543,0.0,1.0,0.024612814,0.0,1.0,1.0,1.0
1396,1.0,0.060384121,0.0,1.0,0.060384121,0.0,1.0,0.034473799,0.0,1.0,1.0,1.0
1397,1.0,0.181746393,0.0,1.0,0.181746393,0.0,1.0,0.244715124,0.0,1.0,1.0,1.0
1398,1.0,0.13813591,0.0,1.0,0.13813591,0.0,1.0,0.305245638,0.0,1.0,1.0,1.0
1399,1.0,0.097175375,0.0,1.0,0.097175375,0.0,1.0,0.29883039,0.0,1.0,1.0,1.0
1400,1.0,0.06015899,0.0,1.0,0.06015899,0.0,1.0,0.302222699,0.0,1.0,1.0,1.0
1401,1.0,0.006363994,0.1778,1.0,0.006363994,0.1731,1.0,0.3598966,0.1778,1.0,1.0,1.0
1402,1.0,2.03e-5,0.3212,1.0,2.03e-5,0.3189,1.0,0.013663233,0.3212,1.0,1.0,1.0
1403,1.0,0.001948284,0.4819,1.0,0.001948284,0.4777,1.0,0.103079036,0.4819,1.0,1.0,1.0
1404,1.0,0.016269868,0.481,1.0,0.016269868,0.4466,1.0,0.095783345,0.481,1.0,1.0,1.0
1405,1.0,0.017550495,0.4657,1.0,0.017550495,0.4597,1.0,0.065801904,0.4657,1.0,1.0,1.0
1406,1.0,0.05185781,0.4725,1.0,0.05185781,0.4995,1.0,0.055737235,0.4725,1.0,1.0,1.0
1407,1.0,0.09598355,0.3945,1.0,0.09598355,0.4403,1.0,0.083775587,0.3945,1.0,1.0,1.0
1408,1.0,0.074015401,0.2277,1.0,0.074015401,0.2698,1.0,0.135957122,0.2277,1.0,1.0,1.0
1409,1.0,0.044333924,0.0087,1.0,0.044333924,0.0372,1.0,0.175363272,0.0087,1.0,1.0,1.0
1410,1.0,0.155729219,0.0,1.0,0.155729219,0.0,1.0,0.261491388,0.0,1.0,1.0,1.0
1411,1.0,0.077974565,0.0,1.0,0.077974565,0.0,1.0,0.356069803,0.0,1.0,1.0,1.0
1412,1.0,0.106946424,0.0,1.0,0.106946424,0.0,1.0,0.426764488,0.0,1.0,1.0,1.0
1413,1.0,0.163002506,0.0,1.0,0.163002506,0.0,1.0,0.553423643,0.0,1.0,1.0,1.0
1414,1.0,0.125205025,0.0,1.0,0.125205025,0.0,1.0,0.531875134,0.0,1.0,1.0,1.0
1415,1.0,0.067675166,0.0,1.0,0.067675166,0.0,1.0,0.357487917,0.0,1.0,1.0,1.0
1416,1.0,0.006749248,0.0,1.0,0.006749248,0.0,1.0,0.398338258,0.0,1.0,1.0,1.0
1417,1.0,0.011403062,0.0,1.0,0.011403062,0.0,1.0,0.437442243,0.0,1.0,1.0,1.0
1418,1.0,0.015527932,0.0,1.0,0.015527932,0.0,1.0,0.423039585,0.0,1.0,1.0,1.0
1419,1.0,0.012834582,0.0,1.0,0.012834582,0.0,1.0,0.386880755,0.0,1.0,1.0,1.0
1420,1.0,0.034771759,0.0,1.0,0.034771759,0.0,1.0,0.38306734,0.0,1.0,1.0,1.0
1421,1.0,0.050172642,0.0,1.0,0.050172642,0.0,1.0,0.406823039,0.0,1.0,1.0,1.0
1422,1.0,0.076260507,0.0,1.0,0.076260507,0.0,1.0,0.425955921,0.0,1.0,1.0,1.0
1423,1.0,0.212555856,0.0,1.0,0.212555856,0.0,1.0,0.33593756,0.0,1.0,1.0,1.0
1424,1.0,0.258392602,0.0,1.0,0.258392602,0.0,1.0,0.355194688,0.0,1.0,1.0,1.0
1425,1.0,0.261120886,0.2204,1.0,0.261120886,0.2305,1.0,0.333629459,0.2204,1.0,1.0,1.0
1426,1.0,0.08972954,0.4407,1.0,0.08972954,0.4559,1.0,0.269762248,0.4407,1.0,1.0,1.0
1427,1.0,0.015675036,0.596,1.0,0.015675036,0.6076,1.0,0.119699918,0.596,1.0,1.0,1.0
1428,1.0,0.0,0.6674,1.0,0.0,0.6761,1.0,0.051054835,0.6674,1.0,1.0,1.0
1429,1.0,0.0,0.6674,1.0,0.0,0.6782,1.0,0.031588804,0.6674,1.0,1.0,1.0
1430,1.0,0.0,0.6298,1.0,0.0,0.6478,1.0,0.028848607,0.6298,1.0,1.0,1.0
1431,1.0,0.0,0.5087,1.0,0.0,0.5328,1.0,0.021987919,0.5087,1.0,1.0,1.0
1432,1.0,0.0,0.3243,1.0,0.0,0.3529,1.0,0.064300239,0.3243,1.0,1.0,1.0
1433,1.0,0.101061814,0.02,1.0,0.101061814,0.0951,1.0,0.129923359,0.02,1.0,1.0,1.0
1434,1.0,0.120749295,0.0,1.0,0.120749295,0.0,1.0,0.194932669,0.0,1.0,1.0,1.0
1435,1.0,0.182267532,0.0,1.0,0.182267532,0.0,1.0,0.292241454,0.0,1.0,1.0,1.0
1436,1.0,0.075609155,0.0,1.0,0.075609155,0.0,1.0,0.493766457,0.0,1.0,1.0,1.0
1437,1.0,0.138091385,0.0,1.0,0.138091385,0.0,1.0,0.507269502,0.0,1.0,1.0,1.0
1438,1.0,7.9e-5,0.0,1.0,7.9e-5,0.0,1.0,0.00347714,0.0,1.0,1.0,1.0
1439,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.003732788,0.0,1.0,1.0,1.0
1440,1.0,7.36e-5,0.0,1.0,7.36e-5,0.0,1.0,0.004459542,0.0,1.0,1.0,1.0
1441,1.0,0.000228847,0.0,1.0,0.000228847,0.0,1.0,0.004929205,0.0,1.0,1.0,1.0
