uranium,coal,natural_gas,none,coal_ccs,natural_gas_ccs,Time_Index
1.06,2.13,3.46,0,2.13,3.46,2398
1.06,2.13,3.46,0,2.13,3.46,2399
1.06,2.13,3.46,0,2.13,3.46,2400
1.06,2.13,3.46,0,2.13,3.46,2401
1.06,2.13,3.46,0,2.13,3.46,2402
1.06,2.13,3.46,0,2.13,3.46,2403
1.06,2.13,3.46,0,2.13,3.46,2404
1.06,2.13,3.46,0,2.13,3.46,2405
1.06,2.13,3.46,0,2.13,3.46,2406
1.06,2.13,3.46,0,2.13,3.46,2407
1.06,2.13,3.46,0,2.13,3.46,2408
1.06,2.13,3.46,0,2.13,3.46,2409
1.06,2.13,3.46,0,2.13,3.46,2410
1.06,2.13,3.46,0,2.13,3.46,2411
1.06,2.13,3.46,0,2.13,3.46,2412
1.06,2.13,3.46,0,2.13,3.46,2413
1.06,2.13,3.46,0,2.13,3.46,2414
1.06,2.13,3.46,0,2.13,3.46,2415
1.06,2.13,3.46,0,2.13,3.46,2416
1.06,2.13,3.46,0,2.13,3.46,2417
1.06,2.13,3.46,0,2.13,3.46,2418
1.06,2.13,3.46,0,2.13,3.46,2419
1.06,2.13,3.46,0,2.13,3.46,2420
1.06,2.13,3.46,0,2.13,3.46,2421
1.06,2.13,3.46,0,2.13,3.46,2422
1.06,2.13,3.46,0,2.13,3.46,2423
1.06,2.13,3.46,0,2.13,3.46,2424
1.06,2.13,3.46,0,2.13,3.46,2425
1.06,2.13,3.46,0,2.13,3.46,2426
1.06,2.13,3.46,0,2.13,3.46,2427
1.06,2.13,3.46,0,2.13,3.46,2428
1.06,2.13,3.46,0,2.13,3.46,2429
1.06,2.13,3.46,0,2.13,3.46,2430
1.06,2.13,3.46,0,2.13,3.46,2431
1.06,2.13,3.46,0,2.13,3.46,2432
1.06,2.13,3.46,0,2.13,3.46,2433
1.06,2.13,3.46,0,2.13,3.46,2434
1.06,2.13,3.46,0,2.13,3.46,2435
1.06,2.13,3.46,0,2.13,3.46,2436
1.06,2.13,3.46,0,2.13,3.46,2437
1.06,2.13,3.46,0,2.13,3.46,2438
1.06,2.13,3.46,0,2.13,3.46,2439
1.06,2.13,3.46,0,2.13,3.46,2440
1.06,2.13,3.46,0,2.13,3.46,2441
1.06,2.13,3.46,0,2.13,3.46,2442
1.06,2.13,3.46,0,2.13,3.46,2443
1.06,2.13,3.46,0,2.13,3.46,2444
1.06,2.13,3.46,0,2.13,3.46,2445
1.06,2.13,3.46,0,2.13,3.46,2446
1.06,2.13,3.46,0,2.13,3.46,2447
1.06,2.13,3.46,0,2.13,3.46,2448
1.06,2.13,3.46,0,2.13,3.46,2449
1.06,2.13,3.46,0,2.13,3.46,2450
1.06,2.13,3.46,0,2.13,3.46,2451
1.06,2.13,3.46,0,2.13,3.46,2452
1.06,2.13,3.46,0,2.13,3.46,2453
1.06,2.13,3.46,0,2.13,3.46,2454
1.06,2.13,3.46,0,2.13,3.46,2455
1.06,2.13,3.46,0,2.13,3.46,2456
1.06,2.13,3.46,0,2.13,3.46,2457
1.06,2.13,3.46,0,2.13,3.46,2458
1.06,2.13,3.46,0,2.13,3.46,2459
1.06,2.13,3.46,0,2.13,3.46,2460
1.06,2.13,3.46,0,2.13,3.46,2461
1.06,2.13,3.46,0,2.13,3.46,2462
1.06,2.13,3.46,0,2.13,3.46,2463
1.06,2.13,3.46,0,2.13,3.46,2464
1.06,2.13,3.46,0,2.13,3.46,2465
1.06,2.13,3.46,0,2.13,3.46,2466
1.06,2.13,3.46,0,2.13,3.46,2467
1.06,2.13,3.46,0,2.13,3.46,2468
1.06,2.13,3.46,0,2.13,3.46,2469
1.06,2.13,3.46,0,2.13,3.46,2470
1.06,2.13,3.46,0,2.13,3.46,2471
1.06,2.13,3.46,0,2.13,3.46,2472
1.06,2.13,3.46,0,2.13,3.46,2473
1.06,2.13,3.46,0,2.13,3.46,2474
1.06,2.13,3.46,0,2.13,3.46,2475
1.06,2.13,3.46,0,2.13,3.46,2476
1.06,2.13,3.46,0,2.13,3.46,2477
1.06,2.13,3.46,0,2.13,3.46,2478
1.06,2.13,3.46,0,2.13,3.46,2479
1.06,2.13,3.46,0,2.13,3.46,2480
1.06,2.13,3.46,0,2.13,3.46,2481
1.06,2.13,3.46,0,2.13,3.46,2482
1.06,2.13,3.46,0,2.13,3.46,2483
1.06,2.13,3.46,0,2.13,3.46,2484
1.06,2.13,3.46,0,2.13,3.46,2485
1.06,2.13,3.46,0,2.13,3.46,2486
1.06,2.13,3.46,0,2.13,3.46,2487
1.06,2.13,3.46,0,2.13,3.46,2488
1.06,2.13,3.46,0,2.13,3.46,2489
1.06,2.13,3.46,0,2.13,3.46,2490
1.06,2.13,3.46,0,2.13,3.46,2491
1.06,2.13,3.46,0,2.13,3.46,2492
1.06,2.13,3.46,0,2.13,3.46,2493
1.06,2.13,3.46,0,2.13,3.46,2494
1.06,2.13,3.46,0,2.13,3.46,2495
1.06,2.13,3.46,0,2.13,3.46,2496
1.06,2.13,3.46,0,2.13,3.46,2497
1.06,2.13,3.46,0,2.13,3.46,2498
1.06,2.13,3.46,0,2.13,3.46,2499
1.06,2.13,3.46,0,2.13,3.46,2500
1.06,2.13,3.46,0,2.13,3.46,2501
1.06,2.13,3.46,0,2.13,3.46,2502
1.06,2.13,3.46,0,2.13,3.46,2503
1.06,2.13,3.46,0,2.13,3.46,2504
1.06,2.13,3.46,0,2.13,3.46,2505
1.06,2.13,3.46,0,2.13,3.46,2506
1.06,2.13,3.46,0,2.13,3.46,2507
1.06,2.13,3.46,0,2.13,3.46,2508
1.06,2.13,3.46,0,2.13,3.46,2509
1.06,2.13,3.46,0,2.13,3.46,2510
1.06,2.13,3.46,0,2.13,3.46,2511
1.06,2.13,3.46,0,2.13,3.46,2512
1.06,2.13,3.46,0,2.13,3.46,2513
1.06,2.13,3.46,0,2.13,3.46,2514
1.06,2.13,3.46,0,2.13,3.46,2515
1.06,2.13,3.46,0,2.13,3.46,2516
1.06,2.13,3.46,0,2.13,3.46,2517
1.06,2.13,3.46,0,2.13,3.46,2518
1.06,2.13,3.46,0,2.13,3.46,2519
1.06,2.13,3.46,0,2.13,3.46,2520
1.06,2.13,3.46,0,2.13,3.46,2521
1.06,2.13,3.46,0,2.13,3.46,2522
1.06,2.13,3.46,0,2.13,3.46,2523
1.06,2.13,3.46,0,2.13,3.46,2524
1.06,2.13,3.46,0,2.13,3.46,2525
1.06,2.13,3.46,0,2.13,3.46,2526
1.06,2.13,3.46,0,2.13,3.46,2527
1.06,2.13,3.46,0,2.13,3.46,2528
1.06,2.13,3.46,0,2.13,3.46,2529
1.06,2.13,3.46,0,2.13,3.46,2530
1.06,2.13,3.46,0,2.13,3.46,2531
1.06,2.13,3.46,0,2.13,3.46,2532
1.06,2.13,3.46,0,2.13,3.46,2533
1.06,2.13,3.46,0,2.13,3.46,2534
1.06,2.13,3.46,0,2.13,3.46,2535
1.06,2.13,3.46,0,2.13,3.46,2536
1.06,2.13,3.46,0,2.13,3.46,2537
1.06,2.13,3.46,0,2.13,3.46,2538
1.06,2.13,3.46,0,2.13,3.46,2539
1.06,2.13,3.46,0,2.13,3.46,2540
1.06,2.13,3.46,0,2.13,3.46,2541
1.06,2.13,3.46,0,2.13,3.46,2542
1.06,2.13,3.46,0,2.13,3.46,2543
1.06,2.13,3.46,0,2.13,3.46,2544
1.06,2.13,3.46,0,2.13,3.46,2545
1.06,2.13,3.46,0,2.13,3.46,2546
1.06,2.13,3.46,0,2.13,3.46,2547
1.06,2.13,3.46,0,2.13,3.46,2548
1.06,2.13,3.46,0,2.13,3.46,2549
1.06,2.13,3.46,0,2.13,3.46,2550
1.06,2.13,3.46,0,2.13,3.46,2551
1.06,2.13,3.46,0,2.13,3.46,2552
1.06,2.13,3.46,0,2.13,3.46,2553
1.06,2.13,3.46,0,2.13,3.46,2554
1.06,2.13,3.46,0,2.13,3.46,2555
1.06,2.13,3.46,0,2.13,3.46,2556
1.06,2.13,3.46,0,2.13,3.46,2557
1.06,2.13,3.46,0,2.13,3.46,2558
1.06,2.13,3.46,0,2.13,3.46,2559
1.06,2.13,3.46,0,2.13,3.46,2560
1.06,2.13,3.46,0,2.13,3.46,2561
1.06,2.13,3.46,0,2.13,3.46,2562
1.06,2.13,3.46,0,2.13,3.46,2563
1.06,2.13,3.46,0,2.13,3.46,2564
1.06,2.13,3.46,0,2.13,3.46,2565
1.06,2.13,3.46,0,2.13,3.46,2566
1.06,2.13,3.46,0,2.13,3.46,2567
1.06,2.13,3.46,0,2.13,3.46,2568
1.06,2.13,3.46,0,2.13,3.46,2569
1.06,2.13,3.46,0,2.13,3.46,2570
1.06,2.13,3.46,0,2.13,3.46,2571
1.06,2.13,3.46,0,2.13,3.46,2572
1.06,2.13,3.46,0,2.13,3.46,2573
1.06,2.13,3.46,0,2.13,3.46,2574
1.06,2.13,3.46,0,2.13,3.46,2575
1.06,2.13,3.46,0,2.13,3.46,2576
1.06,2.13,3.46,0,2.13,3.46,2577
1.06,2.13,3.46,0,2.13,3.46,2578
1.06,2.13,3.46,0,2.13,3.46,2579
1.06,2.13,3.46,0,2.13,3.46,2580
1.06,2.13,3.46,0,2.13,3.46,2581
1.06,2.13,3.46,0,2.13,3.46,2582
1.06,2.13,3.46,0,2.13,3.46,2583
1.06,2.13,3.46,0,2.13,3.46,2584
1.06,2.13,3.46,0,2.13,3.46,2585
1.06,2.13,3.46,0,2.13,3.46,2586
1.06,2.13,3.46,0,2.13,3.46,2587
1.06,2.13,3.46,0,2.13,3.46,2588
1.06,2.13,3.46,0,2.13,3.46,2589
1.06,2.13,3.46,0,2.13,3.46,2590
1.06,2.13,3.46,0,2.13,3.46,2591
1.06,2.13,3.46,0,2.13,3.46,2592
1.06,2.13,3.46,0,2.13,3.46,2593
1.06,2.13,3.46,0,2.13,3.46,2594
1.06,2.13,3.46,0,2.13,3.46,2595
1.06,2.13,3.46,0,2.13,3.46,2596
1.06,2.13,3.46,0,2.13,3.46,2597
1.06,2.13,3.46,0,2.13,3.46,2598
1.06,2.13,3.46,0,2.13,3.46,2599
1.06,2.13,3.46,0,2.13,3.46,2600
1.06,2.13,3.46,0,2.13,3.46,2601
1.06,2.13,3.46,0,2.13,3.46,2602
1.06,2.13,3.46,0,2.13,3.46,2603
1.06,2.13,3.46,0,2.13,3.46,2604
1.06,2.13,3.46,0,2.13,3.46,2605
1.06,2.13,3.46,0,2.13,3.46,2606
1.06,2.13,3.46,0,2.13,3.46,2607
1.06,2.13,3.46,0,2.13,3.46,2608
1.06,2.13,3.46,0,2.13,3.46,2609
1.06,2.13,3.46,0,2.13,3.46,2610
1.06,2.13,3.46,0,2.13,3.46,2611
1.06,2.13,3.46,0,2.13,3.46,2612
1.06,2.13,3.46,0,2.13,3.46,2613
1.06,2.13,3.46,0,2.13,3.46,2614
1.06,2.13,3.46,0,2.13,3.46,2615
1.06,2.13,3.46,0,2.13,3.46,2616
1.06,2.13,3.46,0,2.13,3.46,2617
1.06,2.13,3.46,0,2.13,3.46,2618
1.06,2.13,3.46,0,2.13,3.46,2619
1.06,2.13,3.46,0,2.13,3.46,2620
1.06,2.13,3.46,0,2.13,3.46,2621
1.06,2.13,3.46,0,2.13,3.46,2622
1.06,2.13,3.46,0,2.13,3.46,2623
1.06,2.13,3.46,0,2.13,3.46,2624
1.06,2.13,3.46,0,2.13,3.46,2625
1.06,2.13,3.46,0,2.13,3.46,2626
1.06,2.13,3.46,0,2.13,3.46,2627
1.06,2.13,3.46,0,2.13,3.46,2628
1.06,2.13,3.46,0,2.13,3.46,2629
1.06,2.13,3.46,0,2.13,3.46,2630
1.06,2.13,3.46,0,2.13,3.46,2631
1.06,2.13,3.46,0,2.13,3.46,2632
1.06,2.13,3.46,0,2.13,3.46,2633
1.06,2.13,3.46,0,2.13,3.46,2634
1.06,2.13,3.46,0,2.13,3.46,2635
1.06,2.13,3.46,0,2.13,3.46,2636
1.06,2.13,3.46,0,2.13,3.46,2637
1.06,2.13,3.46,0,2.13,3.46,2638
1.06,2.13,3.46,0,2.13,3.46,2639
1.06,2.13,3.46,0,2.13,3.46,2640
1.06,2.13,3.46,0,2.13,3.46,2641
1.06,2.13,3.46,0,2.13,3.46,2642
1.06,2.13,3.46,0,2.13,3.46,2643
1.06,2.13,3.46,0,2.13,3.46,2644
1.06,2.13,3.46,0,2.13,3.46,2645
1.06,2.13,3.46,0,2.13,3.46,2646
1.06,2.13,3.46,0,2.13,3.46,2647
1.06,2.13,3.46,0,2.13,3.46,2648
1.06,2.13,3.46,0,2.13,3.46,2649
1.06,2.13,3.46,0,2.13,3.46,2650
1.06,2.13,3.46,0,2.13,3.46,2651
1.06,2.13,3.46,0,2.13,3.46,2652
1.06,2.13,3.46,0,2.13,3.46,2653
1.06,2.13,3.46,0,2.13,3.46,2654
1.06,2.13,3.46,0,2.13,3.46,2655
1.06,2.13,3.46,0,2.13,3.46,2656
1.06,2.13,3.46,0,2.13,3.46,2657
1.06,2.13,3.46,0,2.13,3.46,2658
1.06,2.13,3.46,0,2.13,3.46,2659
1.06,2.13,3.46,0,2.13,3.46,2660
1.06,2.13,3.46,0,2.13,3.46,2661
1.06,2.13,3.46,0,2.13,3.46,2662
1.06,2.13,3.46,0,2.13,3.46,2663
1.06,2.13,3.46,0,2.13,3.46,2664
1.06,2.13,3.46,0,2.13,3.46,2665
1.06,2.13,3.46,0,2.13,3.46,2666
1.06,2.13,3.46,0,2.13,3.46,2667
1.06,2.13,3.46,0,2.13,3.46,2668
1.06,2.13,3.46,0,2.13,3.46,2669
1.06,2.13,3.46,0,2.13,3.46,2670
1.06,2.13,3.46,0,2.13,3.46,2671
1.06,2.13,3.46,0,2.13,3.46,2672
1.06,2.13,3.46,0,2.13,3.46,2673
1.06,2.13,3.46,0,2.13,3.46,2674
1.06,2.13,3.46,0,2.13,3.46,2675
1.06,2.13,3.46,0,2.13,3.46,2676
1.06,2.13,3.46,0,2.13,3.46,2677
1.06,2.13,3.46,0,2.13,3.46,2678
1.06,2.13,3.46,0,2.13,3.46,2679
1.06,2.13,3.46,0,2.13,3.46,2680
1.06,2.13,3.46,0,2.13,3.46,2681
1.06,2.13,3.46,0,2.13,3.46,2682
1.06,2.13,3.46,0,2.13,3.46,2683
1.06,2.13,3.46,0,2.13,3.46,2684
1.06,2.13,3.46,0,2.13,3.46,2685
1.06,2.13,3.46,0,2.13,3.46,2686
1.06,2.13,3.46,0,2.13,3.46,2687
1.06,2.13,3.46,0,2.13,3.46,2688
1.06,2.13,3.46,0,2.13,3.46,2689
1.06,2.13,3.46,0,2.13,3.46,2690
1.06,2.13,3.46,0,2.13,3.46,2691
1.06,2.13,3.46,0,2.13,3.46,2692
1.06,2.13,3.46,0,2.13,3.46,2693
1.06,2.13,3.46,0,2.13,3.46,2694
1.06,2.13,3.46,0,2.13,3.46,2695
1.06,2.13,3.46,0,2.13,3.46,2696
1.06,2.13,3.46,0,2.13,3.46,2697
1.06,2.13,3.46,0,2.13,3.46,2698
1.06,2.13,3.46,0,2.13,3.46,2699
1.06,2.13,3.46,0,2.13,3.46,2700
1.06,2.13,3.46,0,2.13,3.46,2701
1.06,2.13,3.46,0,2.13,3.46,2702
1.06,2.13,3.46,0,2.13,3.46,2703
1.06,2.13,3.46,0,2.13,3.46,2704
1.06,2.13,3.46,0,2.13,3.46,2705
1.06,2.13,3.46,0,2.13,3.46,2706
1.06,2.13,3.46,0,2.13,3.46,2707
1.06,2.13,3.46,0,2.13,3.46,2708
1.06,2.13,3.46,0,2.13,3.46,2709
1.06,2.13,3.46,0,2.13,3.46,2710
1.06,2.13,3.46,0,2.13,3.46,2711
1.06,2.13,3.46,0,2.13,3.46,2712
1.06,2.13,3.46,0,2.13,3.46,2713
1.06,2.13,3.46,0,2.13,3.46,2714
1.06,2.13,3.46,0,2.13,3.46,2715
1.06,2.13,3.46,0,2.13,3.46,2716
1.06,2.13,3.46,0,2.13,3.46,2717
1.06,2.13,3.46,0,2.13,3.46,2718
1.06,2.13,3.46,0,2.13,3.46,2719
1.06,2.13,3.46,0,2.13,3.46,2720
1.06,2.13,3.46,0,2.13,3.46,2721
1.06,2.13,3.46,0,2.13,3.46,2722
1.06,2.13,3.46,0,2.13,3.46,2723
1.06,2.13,3.46,0,2.13,3.46,2724
1.06,2.13,3.46,0,2.13,3.46,2725
1.06,2.13,3.46,0,2.13,3.46,2726
1.06,2.13,3.46,0,2.13,3.46,2727
1.06,2.13,3.46,0,2.13,3.46,2728
1.06,2.13,3.46,0,2.13,3.46,2729
1.06,2.13,3.46,0,2.13,3.46,2730
1.06,2.13,3.46,0,2.13,3.46,2731
1.06,2.13,3.46,0,2.13,3.46,2732
1.06,2.13,3.46,0,2.13,3.46,2733
1.06,2.13,3.46,0,2.13,3.46,2734
1.06,2.13,3.46,0,2.13,3.46,2735
1.06,2.13,3.46,0,2.13,3.46,2736
1.06,2.13,3.46,0,2.13,3.46,2737
1.06,2.13,3.46,0,2.13,3.46,2738
1.06,2.13,3.46,0,2.13,3.46,2739
1.06,2.13,3.46,0,2.13,3.46,2740
1.06,2.13,3.46,0,2.13,3.46,2741
1.06,2.13,3.46,0,2.13,3.46,2742
1.06,2.13,3.46,0,2.13,3.46,2743
1.06,2.13,3.46,0,2.13,3.46,2744
1.06,2.13,3.46,0,2.13,3.46,2745
1.06,2.13,3.46,0,2.13,3.46,2746
1.06,2.13,3.46,0,2.13,3.46,2747
1.06,2.13,3.46,0,2.13,3.46,2748
1.06,2.13,3.46,0,2.13,3.46,2749
1.06,2.13,3.46,0,2.13,3.46,2750
1.06,2.13,3.46,0,2.13,3.46,2751
1.06,2.13,3.46,0,2.13,3.46,2752
1.06,2.13,3.46,0,2.13,3.46,2753
1.06,2.13,3.46,0,2.13,3.46,2754
1.06,2.13,3.46,0,2.13,3.46,2755
1.06,2.13,3.46,0,2.13,3.46,2756
1.06,2.13,3.46,0,2.13,3.46,2757
1.06,2.13,3.46,0,2.13,3.46,2758
1.06,2.13,3.46,0,2.13,3.46,2759
1.06,2.13,3.46,0,2.13,3.46,2760
1.06,2.13,3.46,0,2.13,3.46,2761
1.06,2.13,3.46,0,2.13,3.46,2762
1.06,2.13,3.46,0,2.13,3.46,2763
1.06,2.13,3.46,0,2.13,3.46,2764
1.06,2.13,3.46,0,2.13,3.46,2765
1.06,2.13,3.46,0,2.13,3.46,2766
1.06,2.13,3.46,0,2.13,3.46,2767
1.06,2.13,3.46,0,2.13,3.46,2768
1.06,2.13,3.46,0,2.13,3.46,2769
1.06,2.13,3.46,0,2.13,3.46,2770
1.06,2.13,3.46,0,2.13,3.46,2771
1.06,2.13,3.46,0,2.13,3.46,2772
1.06,2.13,3.46,0,2.13,3.46,2773
1.06,2.13,3.46,0,2.13,3.46,2774
1.06,2.13,3.46,0,2.13,3.46,2775
1.06,2.13,3.46,0,2.13,3.46,2776
1.06,2.13,3.46,0,2.13,3.46,2777
1.06,2.13,3.46,0,2.13,3.46,2778
1.06,2.13,3.46,0,2.13,3.46,2779
1.06,2.13,3.46,0,2.13,3.46,2780
1.06,2.13,3.46,0,2.13,3.46,2781
1.06,2.13,3.46,0,2.13,3.46,2782
1.06,2.13,3.46,0,2.13,3.46,2783
1.06,2.13,3.46,0,2.13,3.46,2784
1.06,2.13,3.46,0,2.13,3.46,2785
1.06,2.13,3.46,0,2.13,3.46,2786
1.06,2.13,3.46,0,2.13,3.46,2787
1.06,2.13,3.46,0,2.13,3.46,2788
1.06,2.13,3.46,0,2.13,3.46,2789
1.06,2.13,3.46,0,2.13,3.46,2790
1.06,2.13,3.46,0,2.13,3.46,2791
1.06,2.13,3.46,0,2.13,3.46,2792
1.06,2.13,3.46,0,2.13,3.46,2793
1.06,2.13,3.46,0,2.13,3.46,2794
1.06,2.13,3.46,0,2.13,3.46,2795
1.06,2.13,3.46,0,2.13,3.46,2796
1.06,2.13,3.46,0,2.13,3.46,2797
1.06,2.13,3.46,0,2.13,3.46,2798
1.06,2.13,3.46,0,2.13,3.46,2799
1.06,2.13,3.46,0,2.13,3.46,2800
1.06,2.13,3.46,0,2.13,3.46,2801
1.06,2.13,3.46,0,2.13,3.46,2802
1.06,2.13,3.46,0,2.13,3.46,2803
1.06,2.13,3.46,0,2.13,3.46,2804
1.06,2.13,3.46,0,2.13,3.46,2805
1.06,2.13,3.46,0,2.13,3.46,2806
1.06,2.13,3.46,0,2.13,3.46,2807
1.06,2.13,3.46,0,2.13,3.46,2808
1.06,2.13,3.46,0,2.13,3.46,2809
1.06,2.13,3.46,0,2.13,3.46,2810
1.06,2.13,3.46,0,2.13,3.46,2811
1.06,2.13,3.46,0,2.13,3.46,2812
1.06,2.13,3.46,0,2.13,3.46,2813
1.06,2.13,3.46,0,2.13,3.46,2814
1.06,2.13,3.46,0,2.13,3.46,2815
1.06,2.13,3.46,0,2.13,3.46,2816
1.06,2.13,3.46,0,2.13,3.46,2817
1.06,2.13,3.46,0,2.13,3.46,2818
1.06,2.13,3.46,0,2.13,3.46,2819
1.06,2.13,3.46,0,2.13,3.46,2820
1.06,2.13,3.46,0,2.13,3.46,2821
1.06,2.13,3.46,0,2.13,3.46,2822
1.06,2.13,3.46,0,2.13,3.46,2823
1.06,2.13,3.46,0,2.13,3.46,2824
1.06,2.13,3.46,0,2.13,3.46,2825
1.06,2.13,3.46,0,2.13,3.46,2826
1.06,2.13,3.46,0,2.13,3.46,2827
1.06,2.13,3.46,0,2.13,3.46,2828
1.06,2.13,3.46,0,2.13,3.46,2829
1.06,2.13,3.46,0,2.13,3.46,2830
1.06,2.13,3.46,0,2.13,3.46,2831
1.06,2.13,3.46,0,2.13,3.46,2832
1.06,2.13,3.46,0,2.13,3.46,2833
1.06,2.13,3.46,0,2.13,3.46,2834
1.06,2.13,3.46,0,2.13,3.46,2835
1.06,2.13,3.46,0,2.13,3.46,2836
1.06,2.13,3.46,0,2.13,3.46,2837
1.06,2.13,3.46,0,2.13,3.46,2838
1.06,2.13,3.46,0,2.13,3.46,2839
1.06,2.13,3.46,0,2.13,3.46,2840
1.06,2.13,3.46,0,2.13,3.46,2841
1.06,2.13,3.46,0,2.13,3.46,2842
1.06,2.13,3.46,0,2.13,3.46,2843
1.06,2.13,3.46,0,2.13,3.46,2844
1.06,2.13,3.46,0,2.13,3.46,2845
1.06,2.13,3.46,0,2.13,3.46,2846
1.06,2.13,3.46,0,2.13,3.46,2847
1.06,2.13,3.46,0,2.13,3.46,2848
1.06,2.13,3.46,0,2.13,3.46,2849
1.06,2.13,3.46,0,2.13,3.46,2850
1.06,2.13,3.46,0,2.13,3.46,2851
1.06,2.13,3.46,0,2.13,3.46,2852
1.06,2.13,3.46,0,2.13,3.46,2853
1.06,2.13,3.46,0,2.13,3.46,2854
1.06,2.13,3.46,0,2.13,3.46,2855
1.06,2.13,3.46,0,2.13,3.46,2856
1.06,2.13,3.46,0,2.13,3.46,2857
1.06,2.13,3.46,0,2.13,3.46,2858
1.06,2.13,3.46,0,2.13,3.46,2859
1.06,2.13,3.46,0,2.13,3.46,2860
1.06,2.13,3.46,0,2.13,3.46,2861
1.06,2.13,3.46,0,2.13,3.46,2862
1.06,2.13,3.46,0,2.13,3.46,2863
1.06,2.13,3.46,0,2.13,3.46,2864
1.06,2.13,3.46,0,2.13,3.46,2865
1.06,2.13,3.46,0,2.13,3.46,2866
1.06,2.13,3.46,0,2.13,3.46,2867
1.06,2.13,3.46,0,2.13,3.46,2868
1.06,2.13,3.46,0,2.13,3.46,2869
1.06,2.13,3.46,0,2.13,3.46,2870
1.06,2.13,3.46,0,2.13,3.46,2871
1.06,2.13,3.46,0,2.13,3.46,2872
1.06,2.13,3.46,0,2.13,3.46,2873
1.06,2.13,3.46,0,2.13,3.46,2874
1.06,2.13,3.46,0,2.13,3.46,2875
1.06,2.13,3.46,0,2.13,3.46,2876
1.06,2.13,3.46,0,2.13,3.46,2877
1.06,2.13,3.46,0,2.13,3.46,2878
1.06,2.13,3.46,0,2.13,3.46,2879
1.06,2.13,3.46,0,2.13,3.46,2880
1.06,2.13,3.46,0,2.13,3.46,2881
1.06,2.13,3.46,0,2.13,3.46,2882
1.06,2.13,3.46,0,2.13,3.46,2883
1.06,2.13,3.46,0,2.13,3.46,2884
1.06,2.13,3.46,0,2.13,3.46,2885
1.06,2.13,3.46,0,2.13,3.46,2886
1.06,2.13,3.46,0,2.13,3.46,2887
1.06,2.13,3.46,0,2.13,3.46,2888
1.06,2.13,3.46,0,2.13,3.46,2889
1.06,2.13,3.46,0,2.13,3.46,2890
1.06,2.13,3.46,0,2.13,3.46,2891
1.06,2.13,3.46,0,2.13,3.46,2892
1.06,2.13,3.46,0,2.13,3.46,2893
1.06,2.13,3.46,0,2.13,3.46,2894
1.06,2.13,3.46,0,2.13,3.46,2895
1.06,2.13,3.46,0,2.13,3.46,2896
1.06,2.13,3.46,0,2.13,3.46,2897
1.06,2.13,3.46,0,2.13,3.46,2898
1.06,2.13,3.46,0,2.13,3.46,2899
1.06,2.13,3.46,0,2.13,3.46,2900
1.06,2.13,3.46,0,2.13,3.46,2901
1.06,2.13,3.46,0,2.13,3.46,2902
1.06,2.13,3.46,0,2.13,3.46,2903
1.06,2.13,3.46,0,2.13,3.46,2904
1.06,2.13,3.46,0,2.13,3.46,2905
1.06,2.13,3.46,0,2.13,3.46,2906
1.06,2.13,3.46,0,2.13,3.46,2907
1.06,2.13,3.46,0,2.13,3.46,2908
1.06,2.13,3.46,0,2.13,3.46,2909
1.06,2.13,3.46,0,2.13,3.46,2910
1.06,2.13,3.46,0,2.13,3.46,2911
1.06,2.13,3.46,0,2.13,3.46,2912
1.06,2.13,3.46,0,2.13,3.46,2913
1.06,2.13,3.46,0,2.13,3.46,2914
1.06,2.13,3.46,0,2.13,3.46,2915
1.06,2.13,3.46,0,2.13,3.46,2916
1.06,2.13,3.46,0,2.13,3.46,2917
1.06,2.13,3.46,0,2.13,3.46,2918
1.06,2.13,3.46,0,2.13,3.46,2919
1.06,2.13,3.46,0,2.13,3.46,2920
1.06,2.13,3.46,0,2.13,3.46,2921
1.06,2.13,3.46,0,2.13,3.46,2922
1.06,2.13,3.46,0,2.13,3.46,2923
1.06,2.13,3.46,0,2.13,3.46,2924
1.06,2.13,3.46,0,2.13,3.46,2925
1.06,2.13,3.46,0,2.13,3.46,2926
1.06,2.13,3.46,0,2.13,3.46,2927
1.06,2.13,3.46,0,2.13,3.46,2928
1.06,2.13,3.46,0,2.13,3.46,2929
1.06,2.13,3.46,0,2.13,3.46,2930
1.06,2.13,3.46,0,2.13,3.46,2931
1.06,2.13,3.46,0,2.13,3.46,2932
1.06,2.13,3.46,0,2.13,3.46,2933
1.06,2.13,3.46,0,2.13,3.46,2934
1.06,2.13,3.46,0,2.13,3.46,2935
1.06,2.13,3.46,0,2.13,3.46,2936
1.06,2.13,3.46,0,2.13,3.46,2937
1.06,2.13,3.46,0,2.13,3.46,2938
1.06,2.13,3.46,0,2.13,3.46,2939
1.06,2.13,3.46,0,2.13,3.46,2940
1.06,2.13,3.46,0,2.13,3.46,2941
1.06,2.13,3.46,0,2.13,3.46,2942
1.06,2.13,3.46,0,2.13,3.46,2943
1.06,2.13,3.46,0,2.13,3.46,2944
1.06,2.13,3.46,0,2.13,3.46,2945
1.06,2.13,3.46,0,2.13,3.46,2946
1.06,2.13,3.46,0,2.13,3.46,2947
1.06,2.13,3.46,0,2.13,3.46,2948
1.06,2.13,3.46,0,2.13,3.46,2949
1.06,2.13,3.46,0,2.13,3.46,2950
1.06,2.13,3.46,0,2.13,3.46,2951
1.06,2.13,3.46,0,2.13,3.46,2952
1.06,2.13,3.46,0,2.13,3.46,2953
1.06,2.13,3.46,0,2.13,3.46,2954
1.06,2.13,3.46,0,2.13,3.46,2955
