Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,UseExtremePeriods,ClusterMethod,ScalingMethod,MinPeriods,MaxPeriods,Threshold,nReps,IterativelyAddPeriods,IterateMethod,LoadWeight,ClusterFuelPrices
,,,,7101,15976.73787,20957.67866,24778.2458,25060.89185,,,,,,,,,,,,,,
,,,,7102,15040.67516,19260.36479,22797.55635,22491.92801,,,,,,,,,,,,,,
,,,,7103,14009.46984,17913.91373,20943.96318,20042.27611,,,,,,,,,,,,,,
,,,,7104,12964.85986,17068.39881,19290.6712,18144.91051,,,,,,,,,,,,,,
,,,,7105,12249.35932,16671.49488,18288.34146,17044.12684,,,,,,,,,,,,,,
,,,,7106,11851.14804,16595.66087,17731.84863,16431.40563,,,,,,,,,,,,,,
,,,,7107,11767.43386,16878.95807,17597.53183,16241.57034,,,,,,,,,,,,,,
,,,,7108,11815.88004,18058.2652,17834.61908,16878.13292,,,,,,,,,,,,,,
,,,,7109,12230.23934,20571.20695,18928.4608,18758.92786,,,,,,,,,,,,,,
,,,,7110,13405.35243,22408.13291,21400.93791,20663.41362,,,,,,,,,,,,,,
,,,,7111,14779.55651,22636.67394,23168.78577,21496.53868,,,,,,,,,,,,,,
,,,,7112,14869.96099,22598.09414,23089.2866,22613.3175,,,,,,,,,,,,,,
,,,,7113,14994.92714,22460.92424,23376.16858,24373.09587,,,,,,,,,,,,,,
,,,,7114,15192.4477,22455.11046,23822.96531,25962.33066,,,,,,,,,,,,,,
,,,,7115,15408.63499,22474.72478,24256.30662,27274.33406,,,,,,,,,,,,,,
,,,,7116,15558.86556,22689.04297,24646.63773,28497.42014,,,,,,,,,,,,,,
,,,,7117,15710.63833,22929.05462,25075.57287,29310.60276,,,,,,,,,,,,,,
,,,,7118,16017.35444,23186.94355,25567.05566,29937.62155,,,,,,,,,,,,,,
,,,,7119,16252.35327,23369.77207,25934.81215,30463.36639,,,,,,,,,,,,,,
,,,,7120,16457.75453,23379.78966,26218.01454,30401.98184,,,,,,,,,,,,,,
,,,,7121,16513.68352,23445.76287,26196.69189,29885.93019,,,,,,,,,,,,,,
,,,,7122,16384.1091,24326.60718,25970.69113,29924.76528,,,,,,,,,,,,,,
,,,,7123,16742.74773,23985.72547,26876.57841,29642.73498,,,,,,,,,,,,,,
,,,,7124,16658.9264,22729.8627,26445.66358,28050.1027,,,,,,,,,,,,,,
,,,,7125,16063.60058,20925.72539,25112.51047,25747.71026,,,,,,,,,,,,,,
,,,,7126,15171.77745,19228.82639,23074.26098,22841.93465,,,,,,,,,,,,,,
,,,,7127,13998.00142,17821.17454,21019.67053,20282.15933,,,,,,,,,,,,,,
,,,,7128,12954.63593,16974.75421,19404.58774,18608.17507,,,,,,,,,,,,,,
,,,,7129,12313.60944,16498.94939,18480.9149,17583.94262,,,,,,,,,,,,,,
,,,,7130,11931.94185,16373.95847,17914.76699,17054.35835,,,,,,,,,,,,,,
,,,,7131,11809.61908,16613.4413,17819.356,16921.16406,,,,,,,,,,,,,,
,,,,7132,11867.0268,17745.37208,18058.47404,17669.16518,,,,,,,,,,,,,,
,,,,7133,12223.00331,20188.20337,19182.06537,19690.41386,,,,,,,,,,,,,,
,,,,7134,13423.87067,21893.58957,21641.84194,21697.42965,,,,,,,,,,,,,,
,,,,7135,14843.60536,22178.38451,23530.2748,22594.76825,,,,,,,,,,,,,,
,,,,7136,14961.91997,22165.12624,23383.67467,23674.36838,,,,,,,,,,,,,,
,,,,7137,14943.42997,22332.54491,23644.53444,25349.69326,,,,,,,,,,,,,,
,,,,7138,15087.70519,22567.04988,24127.20061,26898.26345,,,,,,,,,,,,,,
,,,,7139,15379.16736,22844.99753,24729.62096,28275.31355,,,,,,,,,,,,,,
,,,,7140,15616.27577,23307.16254,25292.17765,29645.73883,,,,,,,,,,,,,,
,,,,7141,15864.52085,23754.23662,25868.5165,30645.68363,,,,,,,,,,,,,,
,,,,7142,16265.71804,24187.30106,26452.46617,31301.76179,,,,,,,,,,,,,,
,,,,7143,16540.69219,24509.39833,26812.35644,31613.77259,,,,,,,,,,,,,,
,,,,7144,16889.59013,24442.41329,27274.37743,31482.85734,,,,,,,,,,,,,,
,,,,7145,16760.50418,24311.36468,27212.51876,30989.52694,,,,,,,,,,,,,,
,,,,7146,16664.9496,24932.49575,26827.3963,30764.6992,,,,,,,,,,,,,,
,,,,7147,16907.1282,24527.65236,27531.57517,30361.29481,,,,,,,,,,,,,,
,,,,7148,16703.96663,23260.61834,26941.16534,28684.04176,,,,,,,,,,,,,,
,,,,7149,16188.02435,21427.63423,25549.45387,26433.65113,,,,,,,,,,,,,,
,,,,7150,15251.54575,19691.28529,23645.96596,23667.12078,,,,,,,,,,,,,,
,,,,7151,14059.63077,18180.77028,21502.0931,21142.76171,,,,,,,,,,,,,,
,,,,7152,13066.07722,17114.53579,19833.52758,19295.94627,,,,,,,,,,,,,,
,,,,7153,12422.30715,16637.08536,18857.26894,18243.62273,,,,,,,,,,,,,,
,,,,7154,12018.0521,16347.58645,18184.00901,17594.31611,,,,,,,,,,,,,,
,,,,7155,11811.00897,16529.53833,17940.72943,17459.29126,,,,,,,,,,,,,,
,,,,7156,11769.66197,17536.7805,18120.48948,18258.1621,,,,,,,,,,,,,,
,,,,7157,12171.28483,19923.49843,19223.20349,20332.46451,,,,,,,,,,,,,,
,,,,7158,13268.04341,21618.81509,21615.1648,22409.07799,,,,,,,,,,,,,,
,,,,7159,14591.54445,21834.77827,23405.9407,23270.23758,,,,,,,,,,,,,,
,,,,7160,14709.27851,22085.46378,23289.07271,23872.81137,,,,,,,,,,,,,,
,,,,7161,14787.15614,22548.77638,23705.34507,25047.95073,,,,,,,,,,,,,,
,,,,7162,14995.50964,22987.16202,24390.95989,26448.58289,,,,,,,,,,,,,,
,,,,7163,15340.95117,23413.14506,25093.65025,27639.06242,,,,,,,,,,,,,,
,,,,7164,15596.50841,23841.43124,25685.01262,28365.39054,,,,,,,,,,,,,,
,,,,7165,15879.02902,24235.29463,26113.9558,28736.66252,,,,,,,,,,,,,,
,,,,7166,16219.68466,24486.99907,26525.68993,28524.6909,,,,,,,,,,,,,,
,,,,7167,16427.02869,24695.87091,26761.25318,28328.12413,,,,,,,,,,,,,,
,,,,7168,16545.29504,24448.91957,26862.22527,27979.25235,,,,,,,,,,,,,,
,,,,7169,16590.09268,24437.31836,26675.34041,27828.59186,,,,,,,,,,,,,,
,,,,7170,16353.10023,25116.12694,26386.75115,27972.50755,,,,,,,,,,,,,,
,,,,7171,16690.26298,24818.04396,27335.50334,27923.38267,,,,,,,,,,,,,,
,,,,7172,16741.02928,23586.79361,27007.05443,26759.41377,,,,,,,,,,,,,,
,,,,7173,16256.73687,21845.07556,25740.37705,24883.60901,,,,,,,,,,,,,,
,,,,7174,15305.44641,19969.36104,23743.03038,22693.04685,,,,,,,,,,,,,,
,,,,7175,14072.46937,18379.17074,21643.32022,20452.04526,,,,,,,,,,,,,,
,,,,7176,12854.63195,17329.31267,19922.00731,18800.55829,,,,,,,,,,,,,,
,,,,7177,12224.87057,16725.32307,18827.43088,17786.90193,,,,,,,,,,,,,,
,,,,7178,11887.59031,16519.96316,18213.19198,17124.99436,,,,,,,,,,,,,,
,,,,7179,11695.15192,16527.2137,17879.02725,16844.86835,,,,,,,,,,,,,,
,,,,7180,11636.29581,17408.86968,17974.67452,17397.07955,,,,,,,,,,,,,,
,,,,7181,12009.84163,19429.66865,18917.5924,18947.75985,,,,,,,,,,,,,,
,,,,7182,13061.03693,21129.85012,21102.45237,20946.63177,,,,,,,,,,,,,,
,,,,7183,14356.03991,21545.76254,22893.80982,22177.86843,,,,,,,,,,,,,,
,,,,7184,14496.70256,21873.20736,22824.66437,23141.32446,,,,,,,,,,,,,,
,,,,7185,14675.01719,22382.73799,23370.12928,24628.87257,,,,,,,,,,,,,,
,,,,7186,14950.79197,22602.54655,24060.77932,26037.34503,,,,,,,,,,,,,,
,,,,7187,15208.38221,22731.38792,24841.94387,26893.13364,,,,,,,,,,,,,,
,,,,7188,15313.93567,22979.32417,25337.43438,27530.96643,,,,,,,,,,,,,,
,,,,7189,15416.75616,23089.72407,25840.17053,28132.98295,,,,,,,,,,,,,,
,,,,7190,15512.53066,22930.21558,26227.70482,28422.45096,,,,,,,,,,,,,,
,,,,7191,15560.42235,22749.00109,26443.11996,28501.91148,,,,,,,,,,,,,,
,,,,7192,15610.30263,22494.54729,26543.55745,28075.3045,,,,,,,,,,,,,,
,,,,7193,15657.54654,22477.52919,26240.88504,27295.51476,,,,,,,,,,,,,,
,,,,7194,15662.17137,23199.60643,25589.31778,26955.94045,,,,,,,,,,,,,,
,,,,7195,15909.29697,22820.03553,25888.7235,26486.34051,,,,,,,,,,,,,,
,,,,7196,15610.27148,21953.48493,25132.78317,25182.11703,,,,,,,,,,,,,,
,,,,7197,15214.13634,20777.94914,24026.93029,23621.50094,,,,,,,,,,,,,,
,,,,7198,14708.25117,19431.67277,22648.51587,21667.53462,,,,,,,,,,,,,,
,,,,7199,13893.54246,18047.24871,21057.33965,19663.79856,,,,,,,,,,,,,,
,,,,7200,13128.67352,17127.97537,19549.47302,18015.5866,,,,,,,,,,,,,,
,,,,7201,12375.08031,16488.58854,18377.42397,16915.82998,,,,,,,,,,,,,,
,,,,7202,12063.81185,16157.72009,17662.36608,16163.98198,,,,,,,,,,,,,,
,,,,7203,11842.71686,16065.6231,17267.75565,15789.83202,,,,,,,,,,,,,,
,,,,7204,11841.79464,16303.20199,17184.63507,15707.4041,,,,,,,,,,,,,,
,,,,7205,12012.06678,16966.60537,17473.896,16217.8998,,,,,,,,,,,,,,
,,,,7206,12345.42475,17863.37211,18089.55937,17041.51016,,,,,,,,,,,,,,
,,,,7207,12961.02156,18711.45389,19147.19102,18425.67511,,,,,,,,,,,,,,
,,,,7208,13619.65051,19523.91846,19986.96242,20168.56976,,,,,,,,,,,,,,
,,,,7209,14209.84071,20272.92879,21090.9418,21895.91585,,,,,,,,,,,,,,
,,,,7210,14664.01709,20607.99774,21850.25355,22995.1442,,,,,,,,,,,,,,
,,,,7211,14796.97308,20641.83744,22156.84726,23681.30583,,,,,,,,,,,,,,
,,,,7212,14706.46898,20564.49251,22309.37813,24049.82246,,,,,,,,,,,,,,
,,,,7213,14591.12494,20449.64113,22259.18462,24241.86098,,,,,,,,,,,,,,
,,,,7214,14361.73886,20231.50361,22188.31878,24299.93636,,,,,,,,,,,,,,
,,,,7215,14199.21466,20226.46934,22117.68624,24270.17128,,,,,,,,,,,,,,
,,,,7216,14225.92353,20312.11541,21995.15295,23954.28963,,,,,,,,,,,,,,
,,,,7217,14318.25316,20821.40906,21953.70413,23510.47609,,,,,,,,,,,,,,
,,,,7218,14580.54078,21602.95062,22187.44159,23708.50007,,,,,,,,,,,,,,
,,,,7219,15232.8675,21424.18433,23245.38087,23724.42252,,,,,,,,,,,,,,
,,,,7220,15222.42071,20666.50396,23131.21553,22682.38794,,,,,,,,,,,,,,
,,,,7221,14850.72941,19669.79572,22339.25627,21406.39767,,,,,,,,,,,,,,
,,,,7222,14421.03582,18278.06988,21338.97318,19726.46431,,,,,,,,,,,,,,
,,,,7223,13722.9003,17175.99782,19995.68822,18110.03685,,,,,,,,,,,,,,
,,,,7224,13164.9704,16282.93415,18756.64001,16742.68395,,,,,,,,,,,,,,
,,,,7225,12640.0136,15825.32746,17895.48346,15758.18644,,,,,,,,,,,,,,
,,,,7226,12363.59006,15404.54776,17325.43689,15199.39936,,,,,,,,,,,,,,
,,,,7227,12134.27143,15280.88074,16957.77089,14930.34001,,,,,,,,,,,,,,
,,,,7228,12099.50588,15416.09223,16947.76762,14918.39287,,,,,,,,,,,,,,
,,,,7229,12256.2609,16003.25138,17163.85436,15262.06994,,,,,,,,,,,,,,
,,,,7230,12620.98787,16839.69782,17719.03292,15945.49232,,,,,,,,,,,,,,
,,,,7231,13197.92836,17845.24307,18700.01792,17063.55958,,,,,,,,,,,,,,
,,,,7232,13862.66473,18830.03187,19750.18793,18897.033,,,,,,,,,,,,,,
,,,,7233,14526.68325,19321.06533,20938.38888,20736.43348,,,,,,,,,,,,,,
,,,,7234,14730.35374,19417.33852,21558.67423,21802.90693,,,,,,,,,,,,,,
,,,,7235,14558.29539,19598.32035,21605.18426,22645.32617,,,,,,,,,,,,,,
,,,,7236,14324.39193,19752.36581,21589.69117,23164.92599,,,,,,,,,,,,,,
,,,,7237,14252.98615,19738.66805,21701.56589,23453.0936,,,,,,,,,,,,,,
,,,,7238,14149.83692,19591.54202,21671.29463,23537.51258,,,,,,,,,,,,,,
,,,,7239,14002.88659,19665.35269,21560.02788,23403.75544,,,,,,,,,,,,,,
,,,,7240,13951.32673,19957.57768,21619.09409,23195.6047,,,,,,,,,,,,,,
,,,,7241,14164.26027,20704.9888,21880.89056,22922.77908,,,,,,,,,,,,,,
,,,,7242,14580.19334,21792.70609,22684.95852,23432.24907,,,,,,,,,,,,,,
,,,,7243,15640.07374,21920.64871,24282.04931,23476.96353,,,,,,,,,,,,,,
,,,,7244,15923.28323,21169.48341,24409.80433,22289.02776,,,,,,,,,,,,,,
,,,,7245,15687.37356,19934.72793,23562.54298,20578.71073,,,,,,,,,,,,,,
,,,,7246,15145.71424,18718.46485,22242.99334,18448.89494,,,,,,,,,,,,,,
,,,,7247,14378.48466,17681.24197,20759.53962,16523.5279,,,,,,,,,,,,,,
,,,,7248,13702.46197,16954.8219,19550.15245,15150.54241,,,,,,,,,,,,,,
,,,,7249,13345.40596,16662.56889,18823.12675,14454.55354,,,,,,,,,,,,,,
,,,,7250,13229.53222,16753.8824,18638.50138,13994.20025,,,,,,,,,,,,,,
,,,,7251,13318.14703,17106.38,18716.24152,14002.43404,,,,,,,,,,,,,,
,,,,7252,13588.97372,18440.37954,19206.35004,14795.68432,,,,,,,,,,,,,,
,,,,7253,14177.22089,20964.46828,20686.53399,16786.71797,,,,,,,,,,,,,,
,,,,7254,15628.30364,23024.23174,23578.75479,18841.85294,,,,,,,,,,,,,,
,,,,7255,17332.50755,23486.89971,25751.08917,19819.66478,,,,,,,,,,,,,,
,,,,7256,17635.68069,23653.15168,25767.7946,20396.95672,,,,,,,,,,,,,,
,,,,7257,17407.96791,23765.86902,25737.30642,21059.66658,,,,,,,,,,,,,,
,,,,7258,17186.56875,23736.76702,25591.78631,21470.42555,,,,,,,,,,,,,,
,,,,7259,16812.85929,23651.72044,25290.74403,21646.5733,,,,,,,,,,,,,,
,,,,7260,16577.09903,23536.36857,24849.90919,21578.97312,,,,,,,,,,,,,,
,,,,7261,16212.33801,23304.21367,24412.64487,21551.94728,,,,,,,,,,,,,,
,,,,7262,15940.86217,23267.98811,23958.69484,21601.16798,,,,,,,,,,,,,,
,,,,7263,15643.30495,23520.13221,23630.57217,21680.70263,,,,,,,,,,,,,,
,,,,7264,15621.10298,24196.76274,23616.32895,21750.02124,,,,,,,,,,,,,,
,,,,7265,15850.73342,25438.80736,24067.39115,22059.33843,,,,,,,,,,,,,,
,,,,7266,16381.5986,26706.06613,25078.67431,23128.82362,,,,,,,,,,,,,,
,,,,7267,17534.86769,26616.09159,27175.78162,23536.47949,,,,,,,,,,,,,,
,,,,7268,17621.89614,25522.96492,27149.56096,22310.92958,,,,,,,,,,,,,,
,,,,7269,17324.32405,24043.69128,26132.59926,20469.9903,,,,,,,,,,,,,,
,,,,7270,16689.91447,22383.22642,24581.42977,18279.70682,,,,,,,,,,,,,,
,,,,7271,15657.17861,21121.33669,22852.20743,16431.9661,,,,,,,,,,,,,,
,,,,7272,15100.63543,20363.23268,21573.26758,15315.53485,,,,,,,,,,,,,,
,,,,7273,14470.42626,20141.4976,20871.08835,14670.11758,,,,,,,,,,,,,,
,,,,7274,14319.66244,20026.23758,20627.03638,14428.36834,,,,,,,,,,,,,,
,,,,7275,14342.76176,20395.92108,20688.79685,14617.46713,,,,,,,,,,,,,,
,,,,7276,14499.94272,21613.42888,21227.39377,15604.01428,,,,,,,,,,,,,,
,,,,7277,15131.721,23988.97968,22826.31041,17971.30396,,,,,,,,,,,,,,
,,,,7278,16491.21238,25807.66963,25732.25174,20481.80448,,,,,,,,,,,,,,
,,,,7279,18026.57918,25888.45112,27696.03907,21484.12464,,,,,,,,,,,,,,
,,,,7280,18123.52368,25776.77569,27370.80824,21664.51146,,,,,,,,,,,,,,
,,,,7281,17848.16458,25643.1516,27173.6294,21861.95595,,,,,,,,,,,,,,
,,,,7282,17638.06483,25321.76191,26870.52064,21862.29969,,,,,,,,,,,,,,
,,,,7283,17311.81214,24867.11725,26286.25921,21618.74536,,,,,,,,,,,,,,
,,,,7284,16885.00537,24444.50156,25574.18364,21495.62778,,,,,,,,,,,,,,
,,,,7285,16439.3696,24145.10154,25108.68015,21132.15962,,,,,,,,,,,,,,
,,,,7286,16093.6894,23844.42578,24419.82231,20963.55841,,,,,,,,,,,,,,
,,,,7287,15846.35646,24053.00451,24107.254,20994.08203,,,,,,,,,,,,,,
,,,,7288,15786.60529,24558.20216,24075.21617,21135.7902,,,,,,,,,,,,,,
,,,,7289,15969.42267,25706.57765,24470.14089,21543.63056,,,,,,,,,,,,,,
,,,,7290,16364.97897,26862.59831,25414.44378,22808.06063,,,,,,,,,,,,,,
,,,,7291,17335.90533,26722.86212,27269.8358,23304.31685,,,,,,,,,,,,,,
,,,,7292,17413.08561,25673.27461,27326.90178,22315.72482,,,,,,,,,,,,,,
,,,,7293,17194.78626,24229.7673,26483.81344,20648.33127,,,,,,,,,,,,,,
,,,,7294,16478.08163,22518.94775,24845.58589,18553.67093,,,,,,,,,,,,,,
,,,,7295,15569.97524,21343.48723,23122.57375,16635.77585,,,,,,,,,,,,,,
,,,,7296,14839.61998,20701.36798,21868.85569,15451.93847,,,,,,,,,,,,,,
,,,,7297,14421.20081,20495.59,21216.63281,14954.75088,,,,,,,,,,,,,,
,,,,7298,14243.59142,20555.43547,20924.55461,14748.67519,,,,,,,,,,,,,,
,,,,7299,14285.82246,20912.13768,20987.4877,14900.22549,,,,,,,,,,,,,,
,,,,7300,14448.4621,22277.35311,21484.97416,15914.41281,,,,,,,,,,,,,,
,,,,7301,15067.92589,24828.90943,23144.83668,18405.59553,,,,,,,,,,,,,,
,,,,7302,16431.78808,26637.39282,26013.23596,20804.09524,,,,,,,,,,,,,,
,,,,7303,17924.46876,26618.4803,27821.99156,21532.10722,,,,,,,,,,,,,,
,,,,7304,18102.21072,26040.59036,27544.42045,21543.02018,,,,,,,,,,,,,,
,,,,7305,17658.80355,25219.74991,26997.17482,21573.2865,,,,,,,,,,,,,,
,,,,7306,16995.89337,24395.89293,26173.38573,21511.61685,,,,,,,,,,,,,,
,,,,7307,16477.20947,23645.6334,25402.19105,21452.61472,,,,,,,,,,,,,,
,,,,7308,16009.83741,22952.91095,24700.84574,21386.39763,,,,,,,,,,,,,,
,,,,7309,15634.30764,22549.92279,24111.26541,21417.09556,,,,,,,,,,,,,,
,,,,7310,15351.31868,22190.35239,23667.63818,21618.09949,,,,,,,,,,,,,,
,,,,7311,15120.93684,22279.29714,23378.26255,21828.29648,,,,,,,,,,,,,,
,,,,7312,15047.91996,22176.08913,23325.00337,21854.20342,,,,,,,,,,,,,,
,,,,7313,15061.47314,22781.06667,23282.66944,21637.46449,,,,,,,,,,,,,,
,,,,7314,15181.20971,23733.93995,23400.3589,21668.98815,,,,,,,,,,,,,,
,,,,7315,15772.2824,24056.93199,24395.99213,21602.4036,,,,,,,,,,,,,,
,,,,7316,15853.76879,24053.46576,24534.48518,21210.20446,,,,,,,,,,,,,,
,,,,7317,16033.38672,23117.5073,24441.33676,20311.65296,,,,,,,,,,,,,,
,,,,7318,15884.90056,21686.65295,23454.66342,18184.64899,,,,,,,,,,,,,,
,,,,7319,15162.78011,20689.07489,21893.99436,16259.65961,,,,,,,,,,,,,,
,,,,7320,14476.45706,20107.37267,20680.72455,14989.96514,,,,,,,,,,,,,,
,,,,7321,14129.12749,19975.038,20076.81167,14430.03555,,,,,,,,,,,,,,
,,,,7322,14145.35624,20125.47586,19975.7366,14157.732,,,,,,,,,,,,,,
,,,,7323,14277.79796,20733.98218,20154.4823,14227.31006,,,,,,,,,,,,,,
,,,,7324,14473.1424,22190.94649,20699.65231,15093.97348,,,,,,,,,,,,,,
,,,,7325,15081.58328,24840.23278,22314.91042,17120.89874,,,,,,,,,,,,,,
,,,,7326,16526.81879,26765.4799,25194.85677,19365.46746,,,,,,,,,,,,,,
,,,,7327,18157.96378,26810.76093,27204.63835,20223.64438,,,,,,,,,,,,,,
,,,,7328,18298.15912,26057.85416,27044.86555,20588.37076,,,,,,,,,,,,,,
,,,,7329,17763.7561,24951.70522,26466.63438,21194.90009,,,,,,,,,,,,,,
,,,,7330,16989.41539,24062.44934,25770.73033,21692.24375,,,,,,,,,,,,,,
,,,,7331,16384.58947,23181.26329,25059.37018,22023.19164,,,,,,,,,,,,,,
,,,,7332,15907.33906,22593.62649,24406.6748,22355.45896,,,,,,,,,,,,,,
,,,,7333,15639.26457,22047.03224,24057.96889,22667.57887,,,,,,,,,,,,,,
,,,,7334,15359.9986,21924.06022,23661.39199,22952.82011,,,,,,,,,,,,,,
,,,,7335,15139.65988,21750.43532,23409.35167,23120.15739,,,,,,,,,,,,,,
,,,,7336,15126.79778,21971.30378,23387.06537,23192.85426,,,,,,,,,,,,,,
,,,,7337,15291.38875,23100.08933,23492.48282,23342.05712,,,,,,,,,,,,,,
,,,,7338,15499.43355,24830.32073,24159.46837,24248.98055,,,,,,,,,,,,,,
,,,,7339,16590.96159,25178.02851,25936.43758,24403.84687,,,,,,,,,,,,,,
,,,,7340,16780.01839,24608.45358,25967.92777,23051.89664,,,,,,,,,,,,,,
,,,,7341,16536.64711,23580.26005,25120.36338,21184.20633,,,,,,,,,,,,,,
,,,,7342,15836.87599,22177.83148,23702.0138,18877.97831,,,,,,,,,,,,,,
,,,,7343,14893.53465,21186.22367,22113.60831,16859.8091,,,,,,,,,,,,,,
,,,,7344,14148.93928,20764.82944,20901.60935,15411.03137,,,,,,,,,,,,,,
,,,,7345,13721.99009,20736.54999,20302.77082,14743.03473,,,,,,,,,,,,,,
,,,,7346,13489.038,20904.94812,20052.77519,14380.896,,,,,,,,,,,,,,
,,,,7347,13422.30394,21500.9304,20036.66613,14438.3889,,,,,,,,,,,,,,
,,,,7348,13479.12881,22921.98894,20502.94615,15285.89608,,,,,,,,,,,,,,
,,,,7349,13917.6787,25448.62295,21929.53103,17456.06089,,,,,,,,,,,,,,
,,,,7350,15197.12119,27176.38954,24711.82357,19755.83224,,,,,,,,,,,,,,
,,,,7351,16546.82477,27114.40682,26500.65332,20827.32954,,,,,,,,,,,,,,
,,,,7352,16594.02603,26404.93955,26236.35108,21427.40577,,,,,,,,,,,,,,
,,,,7353,16196.29179,25246.02041,25604.83899,21969.45838,,,,,,,,,,,,,,
,,,,7354,15718.83038,23995.20057,24845.64451,22300.85723,,,,,,,,,,,,,,
,,,,7355,15374.85583,22964.32283,24116.39358,22580.45988,,,,,,,,,,,,,,
,,,,7356,15086.45708,22353.57895,23611.59642,22941.01824,,,,,,,,,,,,,,
,,,,7357,14983.42561,21753.10453,23386.85842,23301.0796,,,,,,,,,,,,,,
,,,,7358,14802.45108,21283.8744,23217.38681,23703.47638,,,,,,,,,,,,,,
,,,,7359,14700.16919,21087.79086,23123.17541,23982.03558,,,,,,,,,,,,,,
,,,,7360,14782.97348,21056.70697,23136.00851,23883.75998,,,,,,,,,,,,,,
,,,,7361,14835.9631,21756.8381,23124.54746,23456.01702,,,,,,,,,,,,,,
,,,,7362,14854.65466,22787.97705,23159.98072,23459.76264,,,,,,,,,,,,,,
,,,,7363,15533.03872,22847.38718,24095.47909,23065.11697,,,,,,,,,,,,,,
,,,,7364,15419.43001,22379.31864,23681.10209,21764.82352,,,,,,,,,,,,,,
,,,,7365,15105.10676,21694.87463,22886.91224,20222.02595,,,,,,,,,,,,,,
,,,,7366,14635.69191,20624.58966,21763.10627,18435.14037,,,,,,,,,,,,,,
,,,,7367,13933.90008,19627.10141,20462.12094,16691.54484,,,,,,,,,,,,,,
,,,,7368,13318.71384,19118.34573,19221.76904,15366.8988,,,,,,,,,,,,,,
,,,,7369,12814.88874,18960.88158,18361.50909,14587.13713,,,,,,,,,,,,,,
,,,,7370,12660.84964,19132.13937,17848.44667,14174.30606,,,,,,,,,,,,,,
,,,,7371,12624.38623,19523.10382,17699.70944,14022.16605,,,,,,,,,,,,,,
,,,,7372,12722.3438,20357.57016,17880.71898,14249.68822,,,,,,,,,,,,,,
,,,,7373,13052.4025,21612.62275,18487.25908,14959.1551,,,,,,,,,,,,,,
,,,,7374,13598.43821,22952.32097,19469.77159,16051.75669,,,,,,,,,,,,,,
,,,,7375,14264.59551,24042.89102,20724.928,17409.60031,,,,,,,,,,,,,,
,,,,7376,14764.78185,24253.22002,21636.01761,18941.37029,,,,,,,,,,,,,,
,,,,7377,15079.92356,23322.4241,22429.41137,20216.47005,,,,,,,,,,,,,,
,,,,7378,14976.15899,22247.34132,22550.78334,21086.88415,,,,,,,,,,,,,,
,,,,7379,14733.5537,21256.72373,22393.06593,21748.84155,,,,,,,,,,,,,,
,,,,7380,14580.73716,20403.32862,22358.92781,22440.76998,,,,,,,,,,,,,,
,,,,7381,14503.50323,19876.56157,22368.84208,23134.76423,,,,,,,,,,,,,,
,,,,7382,14498.49669,19598.90798,22549.12491,23878.67437,,,,,,,,,,,,,,
,,,,7383,14473.23738,19547.72731,22741.08278,24419.20716,,,,,,,,,,,,,,
,,,,7384,14615.41754,19657.43627,22983.58305,24503.1703,,,,,,,,,,,,,,
,,,,7385,14750.42925,20429.10765,23071.02924,24058.90002,,,,,,,,,,,,,,
,,,,7386,14944.36415,21547.0012,23142.77793,24004.29567,,,,,,,,,,,,,,
,,,,7387,15382.44827,21730.14638,23987.62754,23618.8514,,,,,,,,,,,,,,
,,,,7388,15280.39579,21380.34372,23627.26675,22353.06951,,,,,,,,,,,,,,
,,,,7389,14816.45996,20679.34363,22651.3483,20789.04287,,,,,,,,,,,,,,
,,,,7390,14243.88693,19670.62826,21521.18066,18915.59615,,,,,,,,,,,,,,
,,,,7391,13490.90352,18649.81607,20149.05159,17263.40051,,,,,,,,,,,,,,
,,,,7392,12783.17163,18003.73466,18947.25764,15652.68993,,,,,,,,,,,,,,
,,,,7393,12132.09205,17667.70973,17820.08546,14688.53595,,,,,,,,,,,,,,
,,,,7394,11641.00491,17411.40874,17060.37841,14103.37403,,,,,,,,,,,,,,
,,,,7395,11392.26265,17420.23092,16446.16156,13899.31699,,,,,,,,,,,,,,
,,,,7396,11416.60745,17700.90583,16499.6944,13948.28463,,,,,,,,,,,,,,
,,,,7397,11585.6593,18251.40693,16703.15121,14321.38692,,,,,,,,,,,,,,
,,,,7398,12045.65046,19140.01176,17190.96633,15041.85727,,,,,,,,,,,,,,
,,,,7399,12664.42106,20249.23804,18106.47117,16572.50609,,,,,,,,,,,,,,
,,,,7400,13481.69014,21265.52768,19271.02714,18910.13798,,,,,,,,,,,,,,
,,,,7401,14092.93843,21202.41134,20733.48949,20635.93612,,,,,,,,,,,,,,
,,,,7402,14174.00241,20502.9262,21430.15897,21845.73225,,,,,,,,,,,,,,
,,,,7403,13912.08769,19955.11807,21522.60163,22927.25869,,,,,,,,,,,,,,
,,,,7404,13767.21346,19840.32544,21667.12644,24107.04926,,,,,,,,,,,,,,
,,,,7405,13740.98149,19736.96575,21921.67148,24967.59915,,,,,,,,,,,,,,
,,,,7406,13680.14082,19643.85419,22050.05911,25461.87726,,,,,,,,,,,,,,
