Time_Index,Hydro_Res_1_1,Hydro_RoR_1_1,PHS_1_1,Li-ion_1,PV_1_0_1,Wind_1_0_1,Wind_1_1_1,Wind_1_2_1,CCGT_old_1,OCGT_old_1,NGST_old_1,Nuclear_old_1,Bio_1,CCGT_1,OCGT_F_1,Coal_1,Hydro_Res_2_2,Hydro_RoR_2_2,PHS_2_2,Li-ion_2,PV_2_0_2,Wind_2_0_2,Wind_2_1_2,Wind_2_2_2,CCGT_old_2,OCGT_old_2,NGST_old_2,Nuclear_old_2,Bio_2,CCGT_2,OCGT_F_2,Coal_2,Hydro_Res_3_3,Hydro_RoR_3_3,PHS_3_3,Li-ion_3,PV_3_0_3,Wind_3_0_3,Wind_3_1_3,Wind_3_2_3,CCGT_old_3,OCGT_old_3,NGST_old_3,Nuclear_old_3,Bio_3,CCGT_3,OCGT_F_3,Coal_3,Hydro_Res_4_4,Hydro_RoR_4_4,Li-ion_4,PV_4_0_4,Wind_4_0_4,Wind_4_1_4,Wind_4_2_4,CCGT_old_4,OCGT_old_4,NGST_old_4,Nuclear_old_4,Bio_4,CCGT_4,OCGT_F_4,Coal_4
1605,0.129055676,0.149311509,1.0,1.0,0.0,0.254645743,0.250881788,0.206108938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.188817758,0.105378416,1.0,1.0,0.0,0.572969938,0.384570071,0.14159281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.106851144,0.090254662,1.0,1.0,0.0,0.377500664,0.294453381,0.207996052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04845342,1.0,0.0,0.427384617,0.457162118,0.487174634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1606,0.129055676,0.149311509,1.0,1.0,0.0,0.232538951,0.198385448,0.160784792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.188817758,0.105378416,1.0,1.0,0.0,0.523568183,0.397685036,0.123202002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.106851144,0.090254662,1.0,1.0,0.0,0.386437014,0.322438257,0.215473765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04845342,1.0,0.0,0.41999754,0.434678244,0.453283242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1607,0.129055676,0.149311509,1.0,1.0,0.0,0.202033738,0.151788235,0.163468424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.188817758,0.105378416,1.0,1.0,0.0,0.498354696,0.402501772,0.117246301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.106851144,0.090254662,1.0,1.0,0.0,0.405045674,0.322313253,0.204562814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04845342,1.0,0.0,0.435109085,0.421432047,0.415387268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1608,0.129055676,0.149311509,1.0,1.0,0.0,0.176005006,0.135039664,0.171781724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.188817758,0.105378416,1.0,1.0,0.0,0.486911251,0.412254584,0.07881928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.106851144,0.090254662,1.0,1.0,0.0,0.402586431,0.310825798,0.19959115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04845342,1.0,0.0,0.438386389,0.418003993,0.413786378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1609,0.281681878,0.177964095,1.0,1.0,0.0,0.15185935,0.114891091,0.151075045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.0,0.445827677,0.409876976,0.087362441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.0,0.397950464,0.289400278,0.169443741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.0,0.442330368,0.421261967,0.421804297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1610,0.281681878,0.177964095,1.0,1.0,0.0,0.129891147,0.087498437,0.097362618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.0,0.374606475,0.376993425,0.06772058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.0,0.393529022,0.278576597,0.141813649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.0,0.459865155,0.425544652,0.419429084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1611,0.281681878,0.177964095,1.0,1.0,0.0,0.111537757,0.075429941,0.076804845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.0,0.294561289,0.313204178,0.043456412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.0,0.377119998,0.267760846,0.130039164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.0,0.453789191,0.434319766,0.43865943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1612,0.281681878,0.177964095,1.0,1.0,0.0,0.104712157,0.076815433,0.067094056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.0,0.225881358,0.244741698,0.026142172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.0,0.347404807,0.253381812,0.116472486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.0,0.447656507,0.444053347,0.46417436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1613,0.281681878,0.177964095,1.0,1.0,0.01,0.104588562,0.076357164,0.058392314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.049847861,0.171362029,0.182113385,0.02209101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.0,0.328619762,0.235411771,0.105505982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.01,0.444712224,0.44082175,0.495238034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1614,0.281681878,0.177964095,1.0,1.0,0.162230497,0.104848481,0.072390582,0.044401465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.319903592,0.11312103,0.120059652,0.016873717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.11711003,0.336312774,0.225994498,0.094443066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.088298261,0.442355224,0.448372794,0.512347217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1615,0.281681878,0.177964095,1.0,1.0,0.470598657,0.091575215,0.049802672,0.018620139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.590452003,0.025980006,0.021520433,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.362209132,0.19330182,0.123189272,0.046383772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.181544715,0.313598786,0.311147899,0.446270985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1616,0.281681878,0.177964095,1.0,1.0,0.665131845,0.021164516,0.011895347,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.721547793,0.033639786,0.034968076,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.497983168,0.088460417,0.050280506,0.011030823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.240194452,0.350755206,0.295643795,0.39528691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1617,0.281681878,0.177964095,1.0,1.0,0.773290263,0.018522319,0.01404621,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.77945799,0.034299782,0.030787087,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.557034713,0.094284662,0.05258453,0.015682605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.325877635,0.389840359,0.337483872,0.409893686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1618,0.281681878,0.177964095,1.0,1.0,0.819017368,0.01979185,0.017006365,0.013147827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.792178618,0.038645542,0.020917823,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.595274752,0.114645909,0.065034122,0.022965988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.398459053,0.437078745,0.358489254,0.434739141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1619,0.281681878,0.177964095,1.0,1.0,0.80403435,0.037091188,0.022307967,0.019659593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.801373412,0.052981353,0.022075483,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.629462796,0.145471417,0.084131173,0.033254367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.413409733,0.471533403,0.385876945,0.443258044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1620,0.281681878,0.177964095,1.0,1.0,0.731916112,0.058211391,0.041310927,0.03520625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.791848561,0.078381104,0.039455072,0.046722879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.640171922,0.181704094,0.119437753,0.075423208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.372900987,0.50931133,0.443482525,0.481531306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1621,0.281681878,0.177964095,1.0,1.0,0.691565396,0.078492588,0.0656842,0.089340505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.77882388,0.107596775,0.067545814,0.069533598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.612427599,0.234580813,0.172468742,0.121776401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.3239155,0.555736136,0.492202203,0.512663871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1622,0.281681878,0.177964095,1.0,1.0,0.648496672,0.119136835,0.099185157,0.145117624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.742101623,0.148734368,0.092557039,0.104495091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.558955704,0.281150493,0.212242399,0.16866643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.255823806,0.589460984,0.507555578,0.524594803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1623,0.281681878,0.177964095,1.0,1.0,0.593364269,0.150676067,0.135217994,0.173617768,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.66333502,0.197378629,0.12198006,0.132058466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.480152393,0.289535815,0.230268418,0.143939696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.180248784,0.567542968,0.492720773,0.550325758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1624,0.281681878,0.177964095,1.0,1.0,0.5321716,0.182604023,0.159208456,0.193909503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.528127985,0.244180466,0.152130323,0.120543022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.361455638,0.304110946,0.241581397,0.156511778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.113312481,0.562802081,0.467214754,0.528280459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1625,0.281681878,0.177964095,1.0,1.0,0.421379094,0.199463292,0.186162371,0.188353782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.343393971,0.298554136,0.177336381,0.155399086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.225940747,0.324332027,0.25584135,0.157057072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.070735418,0.584042662,0.417782455,0.488710312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1626,0.281681878,0.177964095,1.0,1.0,0.242905771,0.209565544,0.199686357,0.173131941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.116846667,0.371575036,0.208495716,0.179790228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.093292568,0.334553327,0.256089848,0.182320398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.028359937,0.541876416,0.399285231,0.519161605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1627,0.281681878,0.177964095,1.0,1.0,0.04276397,0.237508236,0.191481416,0.114401003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.01,0.465914116,0.29103136,0.148752993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.01,0.322470627,0.253669536,0.196091226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.0,0.494750013,0.435594661,0.534944834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1628,0.281681878,0.177964095,1.0,1.0,0.0,0.313496599,0.279078254,0.108584264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.0,0.577461205,0.357434318,0.159479241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.0,0.363662297,0.315673826,0.233179907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.0,0.463485544,0.441960097,0.568139889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1629,0.281681878,0.177964095,1.0,1.0,0.0,0.331605632,0.301637628,0.135183667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.0,0.56614971,0.376099051,0.134470253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.0,0.359622582,0.337937384,0.259272473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.0,0.462701106,0.456871073,0.593209157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1630,0.281681878,0.177964095,1.0,1.0,0.0,0.326233454,0.29939974,0.144827079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.0,0.551964793,0.387254442,0.097882333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.0,0.348709105,0.330330013,0.273041996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.0,0.452190599,0.473064333,0.590816415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1631,0.281681878,0.177964095,1.0,1.0,0.0,0.296041541,0.250136695,0.135327677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.0,0.535773976,0.365442028,0.077466051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.0,0.318492282,0.308145897,0.243360826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.0,0.441738021,0.484585908,0.596359462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1632,0.281681878,0.177964095,1.0,1.0,0.0,0.260634444,0.208266503,0.120262348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.0,0.498014228,0.339673843,0.037370332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.0,0.277106006,0.268385548,0.211260563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.0,0.456502883,0.495967379,0.606743059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1633,0.281681878,0.177964095,1.0,1.0,0.0,0.240557138,0.185456193,0.09418713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.0,0.435982016,0.312694952,0.022183488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.0,0.240560427,0.233573298,0.178280499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.0,0.468821784,0.509385152,0.591491332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1634,0.281681878,0.177964095,1.0,1.0,0.0,0.218035,0.166855265,0.087761451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.0,0.364653004,0.276885169,0.02363664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.0,0.227081941,0.209728655,0.145800495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.0,0.470256319,0.525981796,0.614280023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1635,0.281681878,0.177964095,1.0,1.0,0.0,0.187073484,0.15556041,0.057392415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.0,0.294623639,0.225474229,0.021018054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.0,0.221814009,0.190572296,0.127077512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.0,0.494916972,0.53430751,0.626480362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1636,0.281681878,0.177964095,1.0,1.0,0.0,0.159498294,0.133061139,0.044006558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.0,0.238073722,0.166250558,0.01273555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.0,0.211067069,0.18419799,0.115395596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.0,0.536392653,0.570181768,0.647487618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1637,0.281681878,0.177964095,1.0,1.0,0.0,0.134883799,0.113806014,0.041835747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.016894651,0.185209529,0.114761112,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.0,0.221742281,0.182350469,0.103966685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.0,0.592597466,0.630439869,0.690541455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1638,0.281681878,0.177964095,1.0,1.0,0.08459376,0.112000024,0.0970803,0.039537112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.10315976,0.127679183,0.080519113,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.046571624,0.249972538,0.197797071,0.091559899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.051829223,0.620226728,0.662039927,0.718540593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1639,0.281681878,0.177964095,1.0,1.0,0.270310512,0.068413114,0.051857937,0.016148746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.239869381,0.063391606,0.034377551,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.168701882,0.281694709,0.184485158,0.060929031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.131694251,0.629441783,0.692665289,0.784400096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1640,0.281681878,0.177964095,1.0,1.0,0.41657796,0.01529523,0.011716476,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.35580584,0.062871622,0.018791624,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.266337776,0.288118195,0.14870834,0.023459035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.219875541,0.621251471,0.707053475,0.800883808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1641,0.281681878,0.177964095,1.0,1.0,0.514397563,0.01075491,0.01,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.39964572,0.094066844,0.030900199,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.348990123,0.32509636,0.172745629,0.031784272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.355844799,0.627322554,0.733913436,0.812884714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1642,0.281681878,0.177964095,1.0,1.0,0.569610907,0.01,0.011101057,0.012887807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.417400988,0.143569188,0.055473099,0.014003807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.41478911,0.372414012,0.206805825,0.056301535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.532938896,0.614029289,0.748160599,0.807965869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1643,0.281681878,0.177964095,1.0,1.0,0.569193345,0.01122443,0.012579513,0.017688817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.411107212,0.206461317,0.090240898,0.039950334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.455481306,0.434029505,0.265801445,0.111634564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.595616379,0.625614594,0.741824201,0.818762711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1644,0.281681878,0.177964095,1.0,1.0,0.572708429,0.023327353,0.027608653,0.02937671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.374024012,0.280799397,0.13178208,0.084784909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.452913554,0.496836684,0.32763367,0.167539778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.647317672,0.623139503,0.73756475,0.82209365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1645,0.281681878,0.177964095,1.0,1.0,0.598689062,0.065556193,0.082548955,0.071258704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.325834649,0.356362965,0.17313765,0.133448077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.426380701,0.544289317,0.381694477,0.217198672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.677985508,0.612227216,0.735989919,0.824710255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1646,0.281681878,0.177964095,1.0,1.0,0.573589582,0.09713139,0.148525257,0.146524393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.258668131,0.439023883,0.221007303,0.182232438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.391786361,0.56626571,0.40742637,0.24692673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.654246277,0.655619748,0.71843171,0.825887247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1647,0.281681878,0.177964095,1.0,1.0,0.511317865,0.136207974,0.231969364,0.218993245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.184212839,0.512414245,0.29539696,0.219067198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.359873612,0.567200166,0.417377294,0.245880694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.569164302,0.614228845,0.70701065,0.817786646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1648,0.281681878,0.177964095,1.0,1.0,0.411998793,0.155438633,0.231935626,0.221418658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.118338256,0.559145779,0.349743074,0.21362415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.303511638,0.573184065,0.414793526,0.241249722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.486998326,0.60073163,0.704915007,0.816962842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1649,0.281681878,0.177964095,1.0,1.0,0.282301786,0.170852364,0.191763272,0.254955116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176337332,0.10915525,1.0,1.0,0.07332643,0.589941573,0.356109162,0.207271897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121203035,0.07371649,1.0,1.0,0.243612588,0.570778053,0.406441168,0.238134539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047249431,1.0,0.471589247,0.600684342,0.729320109,0.804071436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
