Time_Index,CCGT_3,OCGT_F_3,Hydro_Res_3_3,Hydro_RoR_3_3,PHS_3_3,Li-ion_3,PV_3_0_3,Wind_3_0_3,Wind_3_1_3,Wind_3_2_3,CCGT_old_3,OCGT_old_3,NGST_old_3,Nuclear_old_3,Bio_3,Coal_3,Hydro_Res_1_1,Hydro_RoR_1_1,PHS_1_1,Li-ion_1,PV_1_0_1,Wind_1_0_1,Wind_1_1_1,Wind_1_2_1,CCGT_old_1,OCGT_old_1,NGST_old_1,Nuclear_old_1,Bio_1,CCGT_1,OCGT_F_1,Coal_1,Hydro_Res_2_2,Hydro_RoR_2_2,PHS_2_2,Li-ion_2,PV_2_0_2,Wind_2_0_2,Wind_2_1_2,Wind_2_2_2,CCGT_old_2,OCGT_old_2,NGST_old_2,Nuclear_old_2,Bio_2,CCGT_2,OCGT_F_2,Coal_2,Hydro_Res_4_4,Hydro_RoR_4_4,Li-ion_4,PV_4_0_4,Wind_4_0_4,Wind_4_1_4,Wind_4_2_4,CCGT_old_4,OCGT_old_4,NGST_old_4,Nuclear_old_4,Bio_4,CCGT_4,OCGT_F_4,Coal_4
61,1,1,0.234150418,0.361688467,1,1,0.367052055,0.098914211,0.053843028,0.054866227,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.574547192,0.198270143,0.102459628,0.06969254,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.542125037,0.066618893,0.033049944,0.042736736,1,1,1,1,1,1,1,1,0,0.113198925,1,0.453503429,0.159266168,0.081482681,0.031487333,1,1,1,1,1,1,1,1
62,1,1,0.234150418,0.361688467,1,1,0.33495225,0.094157619,0.054296087,0.0552805,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.604156009,0.236819526,0.120615206,0.089203001,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.557299711,0.068592296,0.03753189,0.061575658,1,1,1,1,1,1,1,1,0,0.113198925,1,0.46478407,0.172144451,0.085505058,0.030115487,1,1,1,1,1,1,1,1
63,1,1,0.234150418,0.361688467,1,1,0.263288849,0.093248226,0.055593287,0.058935539,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.5903431,0.257063811,0.135804952,0.102291296,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.479573168,0.070469731,0.038261364,0.061088509,1,1,1,1,1,1,1,1,0,0.113198925,1,0.442695891,0.200359752,0.104698559,0.043265396,1,1,1,1,1,1,1,1
64,1,1,0.234150418,0.361688467,1,1,0.154531204,0.105002624,0.063706904,0.062599183,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.405211415,0.264175875,0.14252374,0.103799104,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.203343518,0.079258776,0.044478807,0.067396923,1,1,1,1,1,1,1,1,0,0.113198925,1,0.278738187,0.205261471,0.135010889,0.074925606,1,1,1,1,1,1,1,1
65,1,1,0.234150418,0.361688467,1,1,0.025215909,0.166631024,0.111753731,0.101942136,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.067985446,0.351948071,0.210782104,0.140666281,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.01,0.147412441,0.082481404,0.098048451,1,1,1,1,1,1,1,1,0,0.113198925,1,0.035781853,0.217099114,0.179588493,0.111726398,1,1,1,1,1,1,1,1
66,1,1,0.234150418,0.361688467,1,1,0,0.251243916,0.181449015,0.167267231,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.50116322,0.311045935,0.172889198,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.214565429,0.112102165,0.113530366,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.249648674,0.23516281,0.175745993,1,1,1,1,1,1,1,1
67,1,1,0.234150418,0.361688467,1,1,0,0.297114202,0.225361199,0.209374464,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.603611046,0.377269767,0.18758883,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.246231003,0.122374948,0.12047345,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.271482821,0.256419478,0.235531201,1,1,1,1,1,1,1,1
68,1,1,0.234150418,0.361688467,1,1,0,0.322741017,0.249583766,0.209470812,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.662925009,0.425932591,0.199485694,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.264683224,0.110290115,0.126818557,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.254618232,0.257810422,0.262923819,1,1,1,1,1,1,1,1
69,1,1,0.234150418,0.361688467,1,1,0,0.326726532,0.27018261,0.206138337,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.685255471,0.46213737,0.196931887,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.275052027,0.098529926,0.12035042,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.228589292,0.250123661,0.28696975,1,1,1,1,1,1,1,1
70,1,1,0.234150418,0.361688467,1,1,0,0.323666316,0.28546065,0.210038806,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.702156896,0.483702494,0.183462292,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.278826098,0.081270108,0.110337704,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.214460982,0.249180213,0.296542837,1,1,1,1,1,1,1,1
71,1,1,0.234150418,0.361688467,1,1,0,0.314080618,0.294834974,0.209559171,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.725844937,0.502403409,0.178922368,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.274874453,0.071788153,0.119664805,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.205257277,0.249952669,0.319841834,1,1,1,1,1,1,1,1
72,1,1,0.234150418,0.361688467,1,1,0,0.314863413,0.297043425,0.211596347,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.74399925,0.517215786,0.160539636,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.267379216,0.072063592,0.138862255,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.206060925,0.254020505,0.365269195,1,1,1,1,1,1,1,1
73,1,1,0.234150418,0.361688467,1,1,0,0.31559178,0.303561088,0.218867593,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.752974199,0.515410796,0.14137257,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.259448888,0.078832563,0.154703994,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.21125799,0.258197459,0.397528341,1,1,1,1,1,1,1,1
74,1,1,0.234150418,0.361688467,1,1,0,0.314657924,0.307427963,0.225264423,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.753494337,0.502475828,0.130173467,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.245953076,0.080839843,0.144336764,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.211844167,0.271183394,0.417933921,1,1,1,1,1,1,1,1
75,1,1,0.234150418,0.361688467,1,1,0,0.309219122,0.300816452,0.231645261,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.750542231,0.499878863,0.115737719,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.240771063,0.079139727,0.143579353,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.215625071,0.288525594,0.434551901,1,1,1,1,1,1,1,1
76,1,1,0.234150418,0.361688467,1,1,0,0.30410352,0.299755648,0.217442741,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.743706742,0.478107619,0.104807776,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.247119269,0.080052569,0.137415645,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.225513919,0.297779661,0.444070022,1,1,1,1,1,1,1,1
77,1,1,0.234150418,0.361688467,1,1,0,0.304754717,0.309815113,0.219756693,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.735385048,0.465341439,0.102566678,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.253897633,0.074306166,0.130399842,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.23288216,0.31106268,0.454093051,1,1,1,1,1,1,1,1
78,1,1,0.234150418,0.361688467,1,1,0,0.317673384,0.329777987,0.233065108,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.725641159,0.460004982,0.099880301,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.262490869,0.072500388,0.130195471,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.248601146,0.321742425,0.461531552,1,1,1,1,1,1,1,1
79,1,1,0.234150418,0.361688467,1,1,0,0.327321497,0.349826092,0.256900986,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.714503227,0.442788622,0.100699075,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.010692309,0.267824234,0.070747357,0.105389956,1,1,1,1,1,1,1,1,0,0.113198925,1,0.021310705,0.260016007,0.322849703,0.475782601,1,1,1,1,1,1,1,1
80,1,1,0.234150418,0.361688467,1,1,0.020748581,0.33091337,0.36342227,0.270587947,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.049233181,0.705298569,0.437830804,0.102586572,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.127570176,0.267715802,0.067195275,0.085532406,1,1,1,1,1,1,1,1,0,0.113198925,1,0.179812129,0.266514945,0.308943759,0.473870554,1,1,1,1,1,1,1,1
81,1,1,0.234150418,0.361688467,1,1,0.068449226,0.300679275,0.329059432,0.251930552,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.143792311,0.677494726,0.40767087,0.09630983,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.271671134,0.237386118,0.059495794,0.074215578,1,1,1,1,1,1,1,1,0,0.113198925,1,0.373646272,0.202490049,0.195082545,0.21226354,1,1,1,1,1,1,1,1
82,1,1,0.234150418,0.361688467,1,1,0.140143639,0.23129836,0.229284869,0.174745802,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.185944294,0.597645801,0.330490514,0.051275545,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.322742082,0.17242499,0.033520232,0.033997355,1,1,1,1,1,1,1,1,0,0.113198925,1,0.446702597,0.176705268,0.146544141,0.228699504,1,1,1,1,1,1,1,1
83,1,1,0.234150418,0.361688467,1,1,0.203956441,0.171335514,0.153611427,0.103846589,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.205822056,0.511857253,0.26911203,0.05658858,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.333943838,0.139267059,0.025013958,0.034718066,1,1,1,1,1,1,1,1,0,0.113198925,1,0.466992638,0.163833895,0.16872102,0.295812629,1,1,1,1,1,1,1,1
84,1,1,0.234150418,0.361688467,1,1,0.237870682,0.136287852,0.112976533,0.084408572,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.192790441,0.467905373,0.274271611,0.095365899,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.328849192,0.135937384,0.029238949,0.066321008,1,1,1,1,1,1,1,1,0,0.113198925,1,0.469856123,0.202185768,0.182618243,0.28642129,1,1,1,1,1,1,1,1
85,1,1,0.234150418,0.361688467,1,1,0.228675727,0.141524539,0.119145722,0.096562408,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.15691235,0.477144397,0.304355986,0.122822727,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.300334399,0.155628344,0.040272095,0.113686215,1,1,1,1,1,1,1,1,0,0.113198925,1,0.45482034,0.227683381,0.193293944,0.264261239,1,1,1,1,1,1,1,1
86,1,1,0.234150418,0.361688467,1,1,0.190652281,0.164145157,0.149526627,0.121516618,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.118597566,0.510837712,0.344139024,0.148061718,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.254699588,0.182668944,0.051448794,0.151594595,1,1,1,1,1,1,1,1,0,0.113198925,1,0.404585535,0.24755014,0.202200958,0.244290806,1,1,1,1,1,1,1,1
87,1,1,0.234150418,0.361688467,1,1,0.136746803,0.191804609,0.186283482,0.143138073,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.077310649,0.557427544,0.38528075,0.16641909,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.194063459,0.201451723,0.059699707,0.152548949,1,1,1,1,1,1,1,1,0,0.113198925,1,0.28440401,0.278538607,0.217735351,0.244443348,1,1,1,1,1,1,1,1
88,1,1,0.234150418,0.361688467,1,1,0.080081047,0.218044575,0.227196891,0.202291339,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.040841836,0.644296514,0.444807362,0.158259663,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.081312577,0.220918493,0.077516155,0.151392039,1,1,1,1,1,1,1,1,0,0.113198925,1,0.142715902,0.298415412,0.230950389,0.253306771,1,1,1,1,1,1,1,1
89,1,1,0.234150418,0.361688467,1,1,0.014209295,0.296749714,0.318078128,0.313042711,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.01,0.738836496,0.542053201,0.189099179,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.310575738,0.122815803,0.196881982,1,1,1,1,1,1,1,1,0,0.113198925,1,0.018132558,0.320995859,0.236365662,0.264073637,1,1,1,1,1,1,1,1
90,1,1,0.234150418,0.361688467,1,1,0,0.413677218,0.440207921,0.409962658,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.777066771,0.608979975,0.203374764,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.384611806,0.160857528,0.150583188,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.403004575,0.326738687,0.398238131,1,1,1,1,1,1,1,1
91,1,1,0.234150418,0.361688467,1,1,0,0.482294981,0.511873035,0.479119886,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.773624895,0.650713201,0.215632853,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.435110902,0.197141743,0.101820014,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.485881229,0.416311912,0.490565398,1,1,1,1,1,1,1,1
92,1,1,0.234150418,0.361688467,1,1,0,0.521388724,0.55601922,0.512291047,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.765169165,0.665816583,0.231690232,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.464870179,0.210523059,0.099673357,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.541221944,0.492195689,0.534800117,1,1,1,1,1,1,1,1
93,1,1,0.234150418,0.361688467,1,1,0,0.546367937,0.596510638,0.520695938,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.752847131,0.676809781,0.25128621,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.489307185,0.220343495,0.107073998,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.586923694,0.542529142,0.563699119,1,1,1,1,1,1,1,1
94,1,1,0.234150418,0.361688467,1,1,0,0.561106236,0.622012475,0.53467096,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.755635052,0.690104579,0.313015537,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.507609348,0.237305303,0.07134584,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.644593452,0.590242554,0.586164175,1,1,1,1,1,1,1,1
95,1,1,0.234150418,0.361688467,1,1,0,0.569208968,0.624335441,0.536442545,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.77572325,0.702147576,0.318967166,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.510507017,0.273543304,0.058714516,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.707373545,0.653466781,0.635777693,1,1,1,1,1,1,1,1
96,1,1,0.234150418,0.361688467,1,1,0,0.56759654,0.617464379,0.523158051,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.781284195,0.698743074,0.282146131,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.502049203,0.316156474,0.051111043,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.750889954,0.713299147,0.677432486,1,1,1,1,1,1,1,1
97,1,1,0.234150418,0.361688467,1,1,0,0.583799811,0.611883008,0.493469517,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.771177076,0.705135463,0.287446979,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.487838399,0.352203003,0.050095112,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.772914582,0.758017367,0.720654641,1,1,1,1,1,1,1,1
98,1,1,0.234150418,0.361688467,1,1,0,0.60019407,0.606677878,0.452643173,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.753638784,0.685245875,0.279223235,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.47709425,0.366269086,0.044966724,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.794417706,0.777093185,0.742469022,1,1,1,1,1,1,1,1
99,1,1,0.234150418,0.361688467,1,1,0,0.626305387,0.608797103,0.42615606,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.749722844,0.66269942,0.255305663,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.480456247,0.383995226,0.057774542,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.795362243,0.792422794,0.763502271,1,1,1,1,1,1,1,1
100,1,1,0.234150418,0.361688467,1,1,0,0.652853757,0.619225845,0.454915127,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.735922561,0.648834578,0.239330828,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.493318698,0.379656268,0.055888107,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.798808471,0.794050168,0.770461825,1,1,1,1,1,1,1,1
101,1,1,0.234150418,0.361688467,1,1,0,0.686475589,0.628036513,0.482949418,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.72068717,0.63747981,0.225409668,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.503735477,0.370790667,0.064004647,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.794670097,0.793730334,0.777379584,1,1,1,1,1,1,1,1
102,1,1,0.234150418,0.361688467,1,1,0,0.710127479,0.631398492,0.499524035,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.703262688,0.63324769,0.226474157,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.519224013,0.382755605,0.066298239,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.789066529,0.784338563,0.784064127,1,1,1,1,1,1,1,1
103,1,1,0.234150418,0.361688467,1,1,0,0.714458348,0.603145273,0.494794471,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.691605591,0.621239103,0.242422419,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.538806961,0.411939523,0.072318222,1,1,1,1,1,1,1,1,0,0.113198925,1,0.011233689,0.7822146,0.782409701,0.798060187,1,1,1,1,1,1,1,1
104,1,1,0.234150418,0.361688467,1,1,0.032619838,0.700893128,0.586852693,0.494263861,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.025873978,0.665140971,0.601708499,0.261379317,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.043406281,0.564223551,0.44275767,0.081565139,1,1,1,1,1,1,1,1,0,0.113198925,1,0.11871351,0.740204555,0.768293871,0.784996609,1,1,1,1,1,1,1,1
105,1,1,0.234150418,0.361688467,1,1,0.098938124,0.663660262,0.579903961,0.481299847,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.097885105,0.645737355,0.600094077,0.291231934,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.095570215,0.571633202,0.464369976,0.099414401,1,1,1,1,1,1,1,1,0,0.113198925,1,0.262754695,0.632943729,0.667049512,0.660913093,1,1,1,1,1,1,1,1
106,1,1,0.234150418,0.361688467,1,1,0.15731665,0.612475908,0.526517227,0.437125144,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.159021921,0.621050075,0.578471439,0.305267909,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.140799828,0.488066016,0.462592808,0.088278656,1,1,1,1,1,1,1,1,0,0.113198925,1,0.324814399,0.532527743,0.600422299,0.628628491,1,1,1,1,1,1,1,1
107,1,1,0.234150418,0.361688467,1,1,0.204019624,0.58234066,0.483382507,0.404433658,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.188452731,0.588677574,0.538634642,0.311643432,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.173584757,0.467008035,0.44912679,0.150194618,1,1,1,1,1,1,1,1,0,0.113198925,1,0.376960302,0.488516171,0.579806614,0.629225763,1,1,1,1,1,1,1,1
108,1,1,0.234150418,0.361688467,1,1,0.234003715,0.563955641,0.477888567,0.422514032,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.215901761,0.572927544,0.523411078,0.327205853,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.219071838,0.512003655,0.496571227,0.214104983,1,1,1,1,1,1,1,1,0,0.113198925,1,0.418973197,0.472017478,0.505241295,0.586546497,1,1,1,1,1,1,1,1
109,1,1,0.234150418,0.361688467,1,1,0.240378167,0.563775135,0.504942823,0.483642042,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.223959796,0.57557256,0.535639791,0.343171973,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.234127534,0.563353392,0.551187249,0.265704636,1,1,1,1,1,1,1,1,0,0.113198925,1,0.412090927,0.441758023,0.488518268,0.580923034,1,1,1,1,1,1,1,1
110,1,1,0.234150418,0.361688467,1,1,0.264891594,0.569122862,0.54366726,0.514917088,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.220532242,0.584542587,0.548433225,0.401356513,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.238733538,0.600036954,0.606514264,0.322681202,1,1,1,1,1,1,1,1,0,0.113198925,1,0.331150913,0.4669102,0.483517985,0.556262169,1,1,1,1,1,1,1,1
111,1,1,0.234150418,0.361688467,1,1,0.301872651,0.592335904,0.548306568,0.526275245,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.232342902,0.584078141,0.547440793,0.45740303,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.245095657,0.607744441,0.610180924,0.413829226,1,1,1,1,1,1,1,1,0,0.113198925,1,0.249014708,0.495890165,0.470146803,0.485490192,1,1,1,1,1,1,1,1
112,1,1,0.234150418,0.361688467,1,1,0.285152632,0.577764668,0.535408798,0.516291806,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.232593283,0.559962975,0.51470445,0.433232045,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.110825115,0.630219409,0.623969864,0.501415998,1,1,1,1,1,1,1,1,0,0.113198925,1,0.185770501,0.479576426,0.421651442,0.416690996,1,1,1,1,1,1,1,1
113,1,1,0.234150418,0.361688467,1,1,0.075100141,0.57150182,0.509189631,0.485810922,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0.071322234,0.523528294,0.469376845,0.419367031,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0.01,0.721218831,0.665013338,0.540477259,1,1,1,1,1,1,1,1,0,0.113198925,1,0.033678218,0.439184861,0.371108835,0.38789834,1,1,1,1,1,1,1,1
114,1,1,0.234150418,0.361688467,1,1,0,0.653571179,0.622533987,0.590620791,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.581680981,0.529434513,0.452687948,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.762284414,0.673630718,0.61269806,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.43519968,0.368866095,0.412830458,1,1,1,1,1,1,1,1
115,1,1,0.234150418,0.361688467,1,1,0,0.704862641,0.67485242,0.632618818,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.5861952,0.560007996,0.488519445,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.764551482,0.686394381,0.61396581,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.451113461,0.377348775,0.373916703,1,1,1,1,1,1,1,1
116,1,1,0.234150418,0.361688467,1,1,0,0.729701478,0.697469166,0.646615676,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.568280503,0.55461913,0.529872876,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.765921655,0.689891926,0.541402793,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.466581632,0.385930886,0.299620098,1,1,1,1,1,1,1,1
117,1,1,0.234150418,0.361688467,1,1,0,0.723716695,0.690181752,0.632633791,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.541220637,0.54409593,0.53340891,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.773907588,0.69705818,0.575496942,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.508367777,0.384778418,0.23589438,1,1,1,1,1,1,1,1
118,1,1,0.234150418,0.361688467,1,1,0,0.70218988,0.662457617,0.604016801,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.505223814,0.51930222,0.530592828,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.784013751,0.6970685,0.524080332,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.514435096,0.357239462,0.188367636,1,1,1,1,1,1,1,1
119,1,1,0.234150418,0.361688467,1,1,0,0.669183449,0.627008454,0.58329133,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.468655465,0.492656531,0.51311059,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.78113095,0.714773618,0.46438987,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.506413287,0.326467496,0.172454417,1,1,1,1,1,1,1,1
120,1,1,0.234150418,0.361688467,1,1,0,0.63050017,0.598856016,0.562648476,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.441496232,0.47541952,0.47760669,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.771229314,0.719526604,0.431549829,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.479373545,0.300234205,0.173451958,1,1,1,1,1,1,1,1
121,1,1,0.234150418,0.361688467,1,1,0,0.583196164,0.564720991,0.521803828,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.408102847,0.464611887,0.461705562,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.76911593,0.719369772,0.390901772,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.441961479,0.276256362,0.184673986,1,1,1,1,1,1,1,1
122,1,1,0.234150418,0.361688467,1,1,0,0.528934588,0.523391796,0.483298843,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.382881277,0.436309975,0.450571541,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.7699851,0.712995818,0.369464723,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.393961651,0.260027655,0.193203779,1,1,1,1,1,1,1,1
123,1,1,0.234150418,0.361688467,1,1,0,0.479299266,0.471263771,0.447072398,1,1,1,1,1,1,0.561645861,0.566424135,1,1,0,0.352292923,0.39107874,0.439307523,1,1,1,1,1,1,1,1,0.580830121,0.251944299,1,1,0,0.767174809,0.699141195,0.377901406,1,1,1,1,1,1,1,1,0,0.113198925,1,0,0.36939716,0.25066035,0.194729562,1,1,1,1,1,1,1,1
