Time_Index,CA_N_biomass_1.0,CA_N_conventional_hydroelectric_1.0,CA_N_geothermal_1.0,CA_N_hydroelectric_pumped_storage_1.0,CA_N_natural_gas_fired_combined_cycle_1.0,CA_N_natural_gas_fired_combustion_turbine_1.0,CA_N_onshore_wind_turbine_1.0,CA_N_small_hydroelectric_1.0,CA_N_solar_photovoltaic_1.0,CA_S_biomass_1.0,CA_S_conventional_hydroelectric_1.0,CA_S_geothermal_1.0,CA_S_hydroelectric_pumped_storage_1.0,CA_S_natural_gas_fired_combined_cycle_1.0,CA_S_natural_gas_fired_combustion_turbine_1.0,CA_S_onshore_wind_turbine_1.0,CA_S_small_hydroelectric_1.0,CA_S_solar_photovoltaic_1.0,WECC_AZ_biomass_1.0,WECC_AZ_conventional_hydroelectric_1.0,WECC_AZ_conventional_steam_coal_1.0,WECC_AZ_hydroelectric_pumped_storage_1.0,WECC_AZ_natural_gas_fired_combined_cycle_1.0,WECC_AZ_natural_gas_fired_combined_cycle_2.0,WECC_AZ_natural_gas_fired_combined_cycle_3.0,WECC_AZ_natural_gas_fired_combustion_turbine_1.0,WECC_AZ_nuclear_1.0,WECC_AZ_onshore_wind_turbine_1.0,WECC_AZ_solar_photovoltaic_1.0,CA_N_naturalgas_ccccsavgcf_mid_0.0,CA_N_naturalgas_ccavgcf_mid_0.0,CA_N_naturalgas_ctavgcf_mid_0.0,CA_N_battery_mid_0.0,CA_N_nuclear_mid_0.0,CA_N_naturalgas_ccs100_mid_0.0,CA_N_landbasedwind_ltrg1_mid_110_1.0,CA_N_landbasedwind_ltrg1_mid_110_2.0,CA_N_offshorewind_otrg10_mid_floating_1_1.0,CA_N_offshorewind_otrg10_mid_floating_1_2.0,CA_N_offshorewind_otrg10_mid_floating_1_3.0,CA_S_naturalgas_ccccsavgcf_mid_0.0,CA_S_naturalgas_ccavgcf_mid_0.0,CA_S_naturalgas_ctavgcf_mid_0.0,CA_S_battery_mid_0.0,CA_S_nuclear_mid_0.0,CA_S_naturalgas_ccs100_mid_0.0,CA_S_landbasedwind_ltrg1_mid_100_1.0,CA_S_landbasedwind_ltrg1_mid_100_2.0,CA_S_landbasedwind_ltrg1_mid_100_3.0,CA_S_landbasedwind_ltrg1_mid_100_4.0,CA_S_utilitypv_losangeles_mid_75_0_2_1.0,CA_S_utilitypv_losangeles_mid_75_0_2_2.0,CA_S_utilitypv_losangeles_mid_75_0_2_3.0,CA_S_utilitypv_losangeles_mid_75_0_2_4.0,CA_S_utilitypv_losangeles_mid_75_0_2_5.0,WECC_AZ_naturalgas_ccccsavgcf_mid_0.0,WECC_AZ_naturalgas_ccavgcf_mid_0.0,WECC_AZ_naturalgas_ctavgcf_mid_0.0,WECC_AZ_battery_mid_0.0,WECC_AZ_nuclear_mid_0.0,WECC_AZ_naturalgas_ccs100_mid_0.0,WECC_AZ_utilitypv_losangeles_mid_0_2_1.0,WECC_AZ_utilitypv_losangeles_mid_0_2_2.0,WECC_AZ_utilitypv_losangeles_mid_0_2_3.0,CA_N_ev_load_shifting_1.0,CA_S_ev_load_shifting_1.0
165,1,0.19597878438833755,1,1,1,1,0.1,0.19597878438833755,0.3546,1,0.08471498935415188,1,1,1,1,0.04009620322662387,0.08471498935415188,0.28804014495798325,1,0.3122,1,1,1,1,1,1,1,0.2214,0.1821,1,1,1,1,1,1,0.09008188545703888,0.06270255893468857,0.26417961716651917,0.18845658004283905,0.4498631954193115,1,1,1,1,1,1,0.040644168853759766,0.061691947281360626,0.10892029106616974,0.13657325506210327,0.4583204984664917,0.3868175148963928,0.468794047832489,0.42820411920547485,0.4046659469604492,1,1,1,1,1,1,0.3057258129119873,0.29280948638916016,0.2980194389820099,0.37677484787018256,0.37686860739575134
166,1,0.19597878438833755,1,1,1,1,0.1619,0.19597878438833755,0.0012,1,0.08471498935415188,1,1,1,1,0.03829317087591857,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.3085,0.0,1,1,1,1,1,1,0.043886978179216385,0.07525152713060379,0.12580667436122894,0.0024737869389355183,0.15414707362651825,1,1,1,1,1,1,0.048974983394145966,0.17923468351364136,0.09690980613231659,0.13130763173103333,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.289553752535497,0.2895357985837923
167,1,0.19597878438833755,1,1,1,1,0.1052,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.0586470309992398,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.2896,0.0,1,1,1,1,1,1,0.05352454632520676,0.12390977889299393,0.12074638903141022,0.006840868853032589,0.1276436299085617,1,1,1,1,1,1,0.03391668573021889,0.34130823612213135,0.105708546936512,0.26986175775527954,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.22041920216362407,0.22043010752688172
168,1,0.19597878438833755,1,1,1,1,0.0592,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.051397645493707234,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.2976,0.0,1,1,1,1,1,1,0.021302036941051483,0.08721465617418289,0.09350044280290604,0.015401169657707214,0.05321575328707695,1,1,1,1,1,1,0.03380077704787254,0.22427526116371155,0.08751978725194931,0.2611927390098572,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.14452332657200812,0.14450563860477314
169,1,0.19597878438833755,1,1,1,1,0.0773,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.0515090864937917,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.3093,0.0,1,1,1,1,1,1,0.03539292886853218,0.10837961733341217,0.1077769473195076,0.0006402844446711242,0.0553465262055397,1,1,1,1,1,1,0.055942390114068985,0.1540556401014328,0.05025546997785568,0.22263780236244202,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.09905341446923596,0.0990034093889326
170,1,0.19597878438833755,1,1,1,1,0.0662,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.04713740180758509,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.217,0.0,1,1,1,1,1,1,0.05230718106031418,0.0735686868429184,0.08335614949464798,0.029749494045972824,0.04422791302204132,1,1,1,1,1,1,0.1352684199810028,0.1429344266653061,0.03602234646677971,0.17261603474617004,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.05358350236646382,0.05363231051665355
171,1,0.19597878438833755,1,1,1,1,0.1257,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.11992407931413124,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.188,0.0,1,1,1,1,1,1,0.052994098514318466,0.0964624285697937,0.07428821921348572,0.04650328680872917,0.019531771540641785,1,1,1,1,1,1,0.24187330901622772,0.19026008248329163,0.08497389405965805,0.16196779906749725,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.03211629479377958,0.03199580382900603
172,1,0.19597878438833755,1,1,1,1,0.0852,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.2837022911563476,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.2026,0.0,1,1,1,1,1,1,0.0207824744284153,0.13831916451454163,0.07295819371938705,0.112052321434021,0.014917921274900436,1,1,1,1,1,1,0.3478502333164215,0.07884520292282104,0.12778344750404358,0.1686304360628128,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.015720081135902637,0.015735641227380016
173,1,0.19597878438833755,1,1,1,1,0.0265,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.4452583917560604,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.1974,0.0,1,1,1,1,1,1,0.012232421897351742,0.06191599369049072,0.11654791980981827,0.12867793440818787,0.03097669780254364,1,1,1,1,1,1,0.42633479833602905,0.07587648928165436,0.23774293065071106,0.1978415697813034,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.017410412440838404,0.017440335693679518
174,1,0.19597878438833755,1,1,1,1,0.0003,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.5032882105752173,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.2251,0.0,1,1,1,1,1,1,0.009565700776875019,0.07669513672590256,0.1505218893289566,0.18109816312789917,0.0628666877746582,1,1,1,1,1,1,0.5124922394752502,0.028096185997128487,0.2491462528705597,0.2530052661895752,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.01284651791751183,0.012719643325465511
175,1,0.19597878438833755,1,1,1,1,0.0003,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.5151573485936312,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.3617,0.0,1,1,1,1,1,1,0.031851015985012054,0.0894835963845253,0.12580174207687378,0.18024137616157532,0.06642947345972061,1,1,1,1,1,1,0.4946977496147156,0.05008745193481445,0.24734506011009216,0.2830051779747009,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.04563894523326572,0.045633359559402044
176,1,0.19597878438833755,1,1,1,1,0.0005,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.3068372096460849,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.3541,0.0,1,1,1,1,1,1,0.08119592815637589,0.12557092308998108,0.09994855523109436,0.011343181133270264,0.058991290628910065,1,1,1,1,1,1,0.33238551020622253,0.12380503863096237,0.18735536932945251,0.18033459782600403,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.10564570655848546,0.1055599265670076
177,1,0.19597878438833755,1,1,1,1,0.0014,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.3319473435256356,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.247,0.0,1,1,1,1,1,1,0.23745852708816528,0.09456846863031387,0.08805875480175018,0.05078155919909477,0.02904333546757698,1,1,1,1,1,1,0.2966223657131195,0.2043132781982422,0.23229056596755981,0.19656799733638763,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.20165652467883705,0.2015473380540257
178,1,0.19597878438833755,1,1,1,1,0.0015,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.2081304882169102,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.3217,0.0706,1,1,1,1,1,1,0.3102480173110962,0.07786029577255249,0.04091465845704079,0.17656436562538147,0.010127008892595768,1,1,1,1,1,1,0.24374985694885254,0.18481270968914032,0.16702869534492493,0.18464171886444092,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.20175576210021973,0.20833075046539307,0.15267224609851837,0.23326572008113589,0.23328088119590873
179,1,0.19597878438833755,1,1,1,1,0.0015,0.19597878438833755,0.2716,1,0.08471498935415188,1,1,1,1,0.2399303171720584,0.08471498935415188,0.3048704653361345,1,0.3122,1,1,1,1,1,1,1,0.2767,0.3687,1,1,1,1,1,1,0.28384318947792053,0.09165411442518234,0.024535197764635086,0.1418171525001526,0.003830278990790248,1,1,1,1,1,1,0.2792809009552002,0.1778586059808731,0.24128064513206482,0.17904137074947357,0.46836981177330017,0.477067232131958,0.45136523246765137,0.49604037404060364,0.4884151220321655,1,1,1,1,1,1,0.589673638343811,0.5945551991462708,0.5693745613098145,0.2363083164300203,0.2362968790978232
180,1,0.19597878438833755,1,1,1,1,0.0072,0.19597878438833755,0.5248,1,0.08471498935415188,1,1,1,1,0.14253150181603175,0.08471498935415188,0.537415968487395,1,0.3122,1,1,1,1,1,1,1,0.278,0.5682,1,1,1,1,1,1,0.2979351878166199,0.06800614297389984,0.021842189133167267,0.06741836667060852,0.0009787332965061069,1,1,1,1,1,1,0.19753268361091614,0.09588095545768738,0.16141599416732788,0.08457913249731064,0.7644937038421631,0.7554095983505249,0.7548953294754028,0.7717060446739197,0.7705610394477844,1,1,1,1,1,1,0.8303495645523071,0.8325441479682922,0.8116549253463745,0.27315753887762,0.27314450563860476
181,1,0.19597878438833755,1,1,1,1,0.0003,0.19597878438833755,0.6887,1,0.08471498935415188,1,1,1,1,0.05834163780724723,0.08471498935415188,0.6854614611344539,1,0.3122,1,1,1,1,1,1,1,0.461,0.7,1,1,1,1,1,1,0.12825927138328552,0.018807169049978256,0.06491025537252426,0.05642594397068024,0.01645219326019287,1,1,1,1,1,1,0.07237027585506439,0.21857917308807373,0.068618044257164,0.04780913144350052,0.9488893747329712,0.9249868392944336,0.9375936388969421,0.9278777837753296,0.925969123840332,1,1,1,1,1,1,0.9746919274330139,0.975651741027832,0.9593656659126282,0.33755916159567273,0.3376606346708628
182,1,0.19597878438833755,1,1,1,1,0.009,0.19597878438833755,0.7574,1,0.08471498935415188,1,1,1,1,0.08567021496748034,0.08471498935415188,0.7546255966386556,1,0.3122,1,1,1,1,1,1,1,0.5274,0.7491,1,1,1,1,1,1,0.054784514009952545,0.01769552379846573,0.1587209403514862,0.10492783039808273,0.05643675476312637,1,1,1,1,1,1,0.05142943188548088,0.447019100189209,0.04634610563516617,0.066641665995121,0.997927725315094,0.9824373722076416,0.9956130385398865,0.9834557771682739,0.9712014198303223,1,1,1,1,1,1,0.9993758201599121,0.9970294237136841,0.9866677522659302,0.3857336037863421,0.38578547075793335
183,1,0.19597878438833755,1,1,1,1,0.0112,0.19597878438833755,0.7817,1,0.08471498935415188,1,1,1,1,0.0915294070445139,0.08471498935415188,0.775275587184874,1,0.3122,1,1,1,1,1,1,1,0.5078,0.7623,1,1,1,1,1,1,0.08689078688621521,0.017343198880553246,0.13117732107639313,0.07116769999265671,0.06502832472324371,1,1,1,1,1,1,0.04229864850640297,0.476304829120636,0.052770715206861496,0.07989270240068436,0.9999648928642273,0.9978086352348328,0.9993317723274231,0.9973017573356628,0.9812020063400269,1,1,1,1,1,1,0.9999911785125732,0.9979619979858398,0.994418740272522,0.39993238674780257,0.3999475478625754
184,1,0.19597878438833755,1,1,1,1,0.0392,0.19597878438833755,0.7799,1,0.08471498935415188,1,1,1,1,0.1247946405946448,0.08471498935415188,0.7780780672268909,1,0.3122,1,1,1,1,1,1,1,0.6115,0.7468,1,1,1,1,1,1,0.06285947561264038,0.030957112088799477,0.1888965368270874,0.01160675659775734,0.14525213837623596,1,1,1,1,1,1,0.06280834972858429,0.408980131149292,0.09887498617172241,0.07392922043800354,0.9999769926071167,0.9988515377044678,0.9995968341827393,0.9988213777542114,0.989592969417572,1,1,1,1,1,1,0.976318359375,0.9964091181755066,0.996837854385376,0.4685598377281947,0.46852871754523995
185,1,0.19597878438833755,1,1,1,1,0.0122,0.19597878438833755,0.8004,1,0.08471498935415188,1,1,1,1,0.18935698116394964,0.08471498935415188,0.7943177132352941,1,0.3122,1,1,1,1,1,1,1,0.5059,0.7588,1,1,1,1,1,1,0.05952834710478783,0.04850928112864494,0.1859779953956604,0.06088646128773689,0.15086615085601807,1,1,1,1,1,1,0.09566088765859604,0.46086686849594116,0.1457640528678894,0.08593079447746277,0.9999995231628418,1.0,0.9999837875366211,0.9826587438583374,0.9962817430496216,1,1,1,1,1,1,1.0,1.0,0.9991810321807861,0.6211967545638944,0.6212955677943877
186,1,0.19597878438833755,1,1,1,1,0.0105,0.19597878438833755,0.771,1,0.08471498935415188,1,1,1,1,0.24541339429005826,0.08471498935415188,0.7674496953781513,1,0.3122,1,1,1,1,1,1,1,0.4558,0.7206,1,1,1,1,1,1,0.03524672985076904,0.08788664638996124,0.13967540860176086,0.17215943336486816,0.15483137965202332,1,1,1,1,1,1,0.2163221389055252,0.2762637436389923,0.14446690678596497,0.08755090832710266,0.9998809099197388,0.9985625743865967,0.9982239007949829,0.9365242719650269,0.9821978807449341,1,1,1,1,1,1,0.9931279420852661,0.9627448916435242,0.9432251453399658,0.7949628127112914,0.7950432730133752
187,1,0.19597878438833755,1,1,1,1,0.0098,0.19597878438833755,0.7317,1,0.08471498935415188,1,1,1,1,0.10150869583579693,0.08471498935415188,0.7020701407563026,1,0.3122,1,1,1,1,1,1,1,0.3141,0.6097,1,1,1,1,1,1,0.11597335338592529,0.17395831644535065,0.15994873642921448,0.14347943663597107,0.1742570698261261,1,1,1,1,1,1,0.16322338581085205,0.17876413464546204,0.10168121010065079,0.07716959714889526,0.9781254529953003,0.9600987434387207,0.9813158512115479,0.8883248567581177,0.9307668805122375,1,1,1,1,1,1,0.8450875282287598,0.7703245282173157,0.8273951411247253,0.8960446247464503,0.8961447678992919
188,1,0.19597878438833755,1,1,1,1,0.0026,0.19597878438833755,0.6096,1,0.08471498935415188,1,1,1,1,0.04190675732747698,0.08471498935415188,0.5609166029411765,1,0.3122,1,1,1,1,1,1,1,0.205,0.4449,1,1,1,1,1,1,0.15255315601825714,0.15530388057231903,0.2075107991695404,0.23073872923851013,0.2646988332271576,1,1,1,1,1,1,0.1373821496963501,0.26189905405044556,0.03757423907518387,0.052944622933864594,0.8168864846229553,0.7935041785240173,0.8217651844024658,0.7599583864212036,0.7650750875473022,1,1,1,1,1,1,0.5682007074356079,0.5229864716529846,0.644599437713623,0.6795131845841784,0.6796485706792551
189,1,0.19597878438833755,1,1,1,1,0.0018,0.19597878438833755,0.3932,1,0.08471498935415188,1,1,1,1,0.03991153180167244,0.08471498935415188,0.325381968487395,1,0.3122,1,1,1,1,1,1,1,0.2254,0.1838,1,1,1,1,1,1,0.11503499746322632,0.13604405522346497,0.11885946244001389,0.45136335492134094,0.16914427280426025,1,1,1,1,1,1,0.13307040929794312,0.1514199674129486,0.041201550513505936,0.04649122804403305,0.5149106979370117,0.48931270837783813,0.5316699147224426,0.4838753938674927,0.4585105776786804,1,1,1,1,1,1,0.17646139860153198,0.20267437398433685,0.28226593136787415,0.3793103448275862,0.3793600839234199
190,1,0.19597878438833755,1,1,1,1,0.2152,0.19597878438833755,0.0021,1,0.08471498935415188,1,1,1,1,0.14145507010727257,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.2309,0.0,1,1,1,1,1,1,0.10754126310348511,0.1579296588897705,0.14082187414169312,0.7051624059677124,0.127332866191864,1,1,1,1,1,1,0.18523919582366943,0.0673251748085022,0.0642329528927803,0.07032452523708344,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.2914131169709263,0.29137162339365325
191,1,0.19597878438833755,1,1,1,1,0.3218,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.3629796836726074,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.288,0.0,1,1,1,1,1,1,0.19227924942970276,0.2105652540922165,0.09933487325906754,0.6917769908905029,0.06791990250349045,1,1,1,1,1,1,0.35271576046943665,0.0444207638502121,0.11872151494026184,0.11175516247749329,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.22278566599053415,0.2227904537109887
192,1,0.19597878438833755,1,1,1,1,0.1462,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.39051491891207024,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.3041,0.0,1,1,1,1,1,1,0.6336628198623657,0.25432467460632324,0.14864112436771393,0.9339584708213806,0.0917152613401413,1,1,1,1,1,1,0.47261011600494385,0.033970147371292114,0.14514677226543427,0.18301594257354736,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.14739688979039892,0.14739050616312616
193,1,0.19597878438833755,1,1,1,1,0.2123,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.6079413590674887,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.2243,0.0,1,1,1,1,1,1,0.7944046258926392,0.2394361048936844,0.24060788750648499,0.9849125146865845,0.17180009186267853,1,1,1,1,1,1,0.5781843662261963,0.06340788304805756,0.15629854798316956,0.2857316732406616,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.10226504394861392,0.1022816679779701
194,1,0.19597878438833755,1,1,1,1,0.1799,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.7116591308387531,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.2104,0.0,1,1,1,1,1,1,0.7306337356567383,0.2311224788427353,0.3205409049987793,0.9697108268737793,0.2878343462944031,1,1,1,1,1,1,0.6109695434570312,0.21128226816654205,0.25759196281433105,0.2952031195163727,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.055780933062880324,0.05586152635719906
195,1,0.19597878438833755,1,1,1,1,0.1892,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.715328539150266,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.1876,0.0,1,1,1,1,1,1,0.5713583827018738,0.27302634716033936,0.5520499348640442,0.8543357849121094,0.4539489150047302,1,1,1,1,1,1,0.6293535828590393,0.36185699701309204,0.3310614824295044,0.3257480561733246,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0341446923597025,0.034225019669551535
196,1,0.19597878438833755,1,1,1,1,0.2616,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.7188118569980572,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.1567,0.0,1,1,1,1,1,1,0.23197968304157257,0.31580880284309387,0.682460367679596,0.8088861703872681,0.6046609878540039,1,1,1,1,1,1,0.5467178821563721,0.37858712673187256,0.2659822106361389,0.337242990732193,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.01707234617985125,0.017178075006556517
197,1,0.19597878438833755,1,1,1,1,0.3123,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.7257972632823717,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.1822,0.0,1,1,1,1,1,1,0.16190557181835175,0.3238500952720642,0.6617134213447571,0.7981207370758057,0.567716121673584,1,1,1,1,1,1,0.48928752541542053,0.4578849673271179,0.2891952395439148,0.38155490159988403,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.01910074374577417,0.019145030159979017
198,1,0.19597878438833755,1,1,1,1,0.3336,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.7504847706731986,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.2071,0.0,1,1,1,1,1,1,0.160758376121521,0.2937234938144684,0.4414100646972656,0.8198856711387634,0.37750789523124695,1,1,1,1,1,1,0.46431225538253784,0.5237216353416443,0.34543341398239136,0.34353548288345337,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.01402974983096687,0.014030946761080512
199,1,0.19597878438833755,1,1,1,1,0.3917,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.7562624545992059,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.2097,0.0,1,1,1,1,1,1,0.12363425642251968,0.26333966851234436,0.33905431628227234,0.905612587928772,0.327766478061676,1,1,1,1,1,1,0.41899237036705017,0.6158334612846375,0.4030582010746002,0.33166369795799255,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.050033806626098715,0.05009179124049305
200,1,0.19597878438833755,1,1,1,1,0.2741,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.666336084128727,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.0701,0.0,1,1,1,1,1,1,0.11963681131601334,0.21486997604370117,0.1699322909116745,0.9703210592269897,0.1782267689704895,1,1,1,1,1,1,0.2840718924999237,0.6251861453056335,0.3352354168891907,0.26732105016708374,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.11375929682217714,0.11382113821138211
201,1,0.19597878438833755,1,1,1,1,0.2885,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.4317849459413801,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.1086,0.0,1,1,1,1,1,1,0.21603332459926605,0.2658163905143738,0.048240192234516144,0.9770597815513611,0.05757211521267891,1,1,1,1,1,1,0.17291903495788574,0.375253289937973,0.23921242356300354,0.2087002992630005,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.21112237998647734,0.2111198531340152
202,1,0.19597878438833755,1,1,1,1,0.2457,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.11593827814849225,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.1751,0.0785,1,1,1,1,1,1,0.35574641823768616,0.21962907910346985,0.03661421313881874,0.979561984539032,0.04942842572927475,1,1,1,1,1,1,0.0501931793987751,0.26654160022735596,0.11799830198287964,0.1876516044139862,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.20135806500911713,0.20595420897006989,0.15949665009975433,0.23901284651791752,0.23905061631261473
203,1,0.19597878438833755,1,1,1,1,0.0734,0.19597878438833755,0.2678,1,0.08471498935415188,1,1,1,1,0.3485530661373426,0.08471498935415188,0.30741001995798317,1,0.3122,1,1,1,1,1,1,1,0.0581,0.3579,1,1,1,1,1,1,0.14322401583194733,0.2675670087337494,0.43969935178756714,1.0,0.5156092643737793,1,1,1,1,1,1,0.2952606976032257,0.12219512462615967,0.11997123807668686,0.217288076877594,0.4589647948741913,0.4738854467868805,0.44032490253448486,0.4959162175655365,0.4831894040107727,1,1,1,1,1,1,0.5705145001411438,0.5733723640441895,0.5500349402427673,0.24087221095334685,0.24088644112247573
204,1,0.19597878438833755,1,1,1,1,0.1336,0.19597878438833755,0.5079,1,0.08471498935415188,1,1,1,1,0.09590960385167664,0.08471498935415188,0.5436376911764705,1,0.3122,1,1,1,1,1,1,1,0.041,0.5663,1,1,1,1,1,1,0.18468353152275085,0.09268724918365479,0.03970718011260033,0.90883469581604,0.05695008486509323,1,1,1,1,1,1,0.059295523911714554,0.014908638782799244,0.060921669006347656,0.18804457783699036,0.7709269523620605,0.7701128721237183,0.7546303272247314,0.7820248603820801,0.7775999307632446,1,1,1,1,1,1,0.8381757140159607,0.8385123610496521,0.8109378218650818,0.27907369844489516,0.2791765014424338
205,1,0.19597878438833755,1,1,1,1,0.186,0.19597878438833755,0.6653,1,0.08471498935415188,1,1,1,1,0.005129770250865782,0.08471498935415188,0.6873315703781513,1,0.3122,1,1,1,1,1,1,1,0.0713,0.6938,1,1,1,1,1,1,0.14163793623447418,0.04099537804722786,0.07469931244850159,0.7788959741592407,0.07929021120071411,1,1,1,1,1,1,0.010350927710533142,0.01725517213344574,0.02368190698325634,0.10342723876237869,0.9551403522491455,0.9408698081970215,0.9360063672065735,0.9271257519721985,0.9359833598136902,1,1,1,1,1,1,0.9741383790969849,0.9753341674804688,0.954750657081604,0.3390804597701149,0.33923419879360084
206,1,0.19597878438833755,1,1,1,1,0.2182,0.19597878438833755,0.7326,1,0.08471498935415188,1,1,1,1,0.016936952022974912,0.08471498935415188,0.7510189579831932,1,0.3122,1,1,1,1,1,1,1,0.0737,0.7475,1,1,1,1,1,1,0.13561736047267914,0.023983117192983627,0.08961110562086105,0.55701744556427,0.04502314329147339,1,1,1,1,1,1,0.008157826960086823,0.060060154646635056,0.028368636965751648,0.07359947264194489,0.9973487854003906,0.9898608922958374,0.9848850965499878,0.9729830026626587,0.982332706451416,1,1,1,1,1,1,0.9975982904434204,0.9978268146514893,0.9929965138435364,0.38556457065584854,0.3856543404143719
