Time_Index,CA_N_biomass_1,CA_N_conventional_hydroelectric_1,CA_N_geothermal_1,CA_N_hydroelectric_pumped_storage_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combined_cycle_2,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_natural_gas_fired_combustion_turbine_2,CA_N_onshore_wind_turbine_1,CA_N_small_hydroelectric_1,CA_N_solar_photovoltaic_1,CA_S_biomass_1,CA_S_conventional_hydroelectric_1,CA_S_geothermal_1,CA_S_hydroelectric_pumped_storage_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combined_cycle_2,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_fired_combustion_turbine_2,CA_S_onshore_wind_turbine_1,CA_S_small_hydroelectric_1,CA_S_solar_photovoltaic_1,WECC_N_biomass_1,WECC_N_conventional_hydroelectric_1,WECC_N_conventional_steam_coal_1,WECC_N_conventional_steam_coal_2,WECC_N_geothermal_1,WECC_N_natural_gas_fired_combined_cycle_1,WECC_N_natural_gas_fired_combined_cycle_2,WECC_N_natural_gas_fired_combustion_turbine_1,WECC_N_natural_gas_fired_combustion_turbine_2,WECC_N_onshore_wind_turbine_1,WECC_N_solar_photovoltaic_1,WECC_NMAZ_biomass_1,WECC_NMAZ_conventional_hydroelectric_1,WECC_NMAZ_conventional_steam_coal_1,WECC_NMAZ_conventional_steam_coal_2,WECC_NMAZ_geothermal_1,WECC_NMAZ_hydroelectric_pumped_storage_1,WECC_NMAZ_natural_gas_fired_combined_cycle_1,WECC_NMAZ_natural_gas_fired_combined_cycle_2,WECC_NMAZ_natural_gas_fired_combustion_turbine_1,WECC_NMAZ_natural_gas_fired_combustion_turbine_2,WECC_NMAZ_nuclear_1,WECC_NMAZ_onshore_wind_turbine_1,WECC_NMAZ_solar_photovoltaic_1,WECC_PNW_biomass_1,WECC_PNW_conventional_hydroelectric_1,WECC_PNW_geothermal_1,WECC_PNW_hydroelectric_pumped_storage_1,WECC_PNW_natural_gas_fired_combined_cycle_1,WECC_PNW_natural_gas_fired_combined_cycle_2,WECC_PNW_natural_gas_fired_combustion_turbine_1,WECC_PNW_natural_gas_fired_combustion_turbine_2,WECC_PNW_nuclear_1,WECC_PNW_onshore_wind_turbine_1,WECC_PNW_solar_photovoltaic_1,WECC_WYCO_biomass_1,WECC_WYCO_conventional_hydroelectric_1,WECC_WYCO_conventional_steam_coal_1,WECC_WYCO_conventional_steam_coal_2,WECC_WYCO_hydroelectric_pumped_storage_1,WECC_WYCO_natural_gas_fired_combined_cycle_1,WECC_WYCO_natural_gas_fired_combined_cycle_2,WECC_WYCO_natural_gas_fired_combustion_turbine_1,WECC_WYCO_natural_gas_fired_combustion_turbine_2,WECC_WYCO_onshore_wind_turbine_1,WECC_WYCO_solar_photovoltaic_1,CA_N_naturalgas_ccavgcf_mid_0,CA_N_naturalgas_ctavgcf_mid_0,CA_N_naturalgas_ccccsavgcf_mid_0,CA_N_nuclear_mid_0,CA_N_naturalgas_ccs100_mid_0,CA_N_offshorewind_otrg6_low_floating_1_180_1,CA_N_offshorewind_otrg6_low_floating_1_180_2,CA_N_offshorewind_otrg6_low_floating_1_180_3,CA_N_offshorewind_otrg6_low_floating_1_180_4,CA_N_offshorewind_otrg6_low_floating_1_180_5,CA_N_offshorewind_otrg6_low_floating_1_180_6,CA_S_naturalgas_ccavgcf_mid_0,CA_S_naturalgas_ctavgcf_mid_0,CA_S_naturalgas_ccccsavgcf_mid_0,CA_S_nuclear_mid_0,CA_S_naturalgas_ccs100_mid_0,WECC_N_naturalgas_ccavgcf_mid_0,WECC_N_naturalgas_ctavgcf_mid_0,WECC_N_naturalgas_ccccsavgcf_mid_0,WECC_N_nuclear_mid_0,WECC_N_naturalgas_ccs100_mid_0,WECC_NMAZ_naturalgas_ccavgcf_mid_0,WECC_NMAZ_naturalgas_ctavgcf_mid_0,WECC_NMAZ_naturalgas_ccccsavgcf_mid_0,WECC_NMAZ_nuclear_mid_0,WECC_NMAZ_naturalgas_ccs100_mid_0,WECC_PNW_naturalgas_ccavgcf_mid_0,WECC_PNW_naturalgas_ctavgcf_mid_0,WECC_PNW_naturalgas_ccccsavgcf_mid_0,WECC_PNW_nuclear_mid_0,WECC_PNW_naturalgas_ccs100_mid_0,WECC_PNW_offshorewind_otrg6_low_floating_1_150_1,WECC_PNW_offshorewind_otrg6_low_floating_1_150_2,WECC_PNW_offshorewind_otrg6_low_floating_1_150_3,WECC_WYCO_naturalgas_ccavgcf_mid_0,WECC_WYCO_naturalgas_ctavgcf_mid_0,WECC_WYCO_naturalgas_ccccsavgcf_mid_0,WECC_WYCO_nuclear_mid_0,WECC_WYCO_naturalgas_ccs100_mid_0,CA_N_ev_load_shifting_1,CA_S_ev_load_shifting_1,WECC_N_ev_load_shifting_1,WECC_NMAZ_ev_load_shifting_1,WECC_PNW_ev_load_shifting_1,WECC_WYCO_ev_load_shifting_1
27,1,0.22286865,1,1,1,1,1,1,0.0027,0.22286865,0,1,0.102300911,1,1,1,1,1,1,0.094851058,0.102300911,0,1,0.363055994,1,1,1,1,1,1,1,0.107076232,0,1,0.229044022,1,1,1,1,1,1,1,1,1,0.02722548,0,1,0.4173,1,1,1,1,1,1,1,0.0134,0,1,0.074541924,1,1,1,1,1,1,1,0.183132312,0,1,1,1,1,1,0.881305933,0.513987899,0.193228304,0.560471296,0.353536785,0.507887125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.928678989,0.787675381,0.740761936,1,1,1,1,1,0.048850575,0.048780488,0.046266234,0.045906656,0.026723277,0.046498733
28,1,0.223019137,1,1,1,1,1,1,0.0023,0.223019137,0,1,0.102350703,1,1,1,1,1,1,0.118245297,0.102350703,0,1,0.363188131,1,1,1,1,1,1,1,0.092423105,0,1,0.229044022,1,1,1,1,1,1,1,1,1,0.036009627,0,1,0.4177,1,1,1,1,1,1,1,0.0328,0,1,0.074861445,1,1,1,1,1,1,1,0.196003642,0,1,1,1,1,1,1,0.58203721,0.281870693,0.463000953,0.41217804,0.599853277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.935682654,0.588011861,0.765073955,1,1,1,1,1,0.03887762,0.038945712,0.035714286,0.035960214,0.007492507,0.0373891
29,1,0.223162412,1,1,1,1,1,1,0.0038,0.223162412,0,1,0.102400494,1,1,1,1,1,1,0.094063198,0.102400494,0,1,0.363381442,1,1,1,1,1,1,1,0.079193711,0,1,0.229046665,1,1,1,1,1,1,1,1,1,0.030079151,0,1,0.418,1,1,1,1,1,1,1,0.0674,0,1,0.075201086,1,1,1,1,1,1,1,0.246867236,0,1,1,1,1,1,1,0.64833951,0.525945365,0.654286504,0.516527176,0.712069035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933962345,0.648207664,0.760577559,1,1,1,1,1,0.025016903,0.025045896,0.021103896,0.020849273,0.013236763,0.023130545
30,1,0.223312899,1,1,1,1,1,1,0.0029,0.223312899,0,1,0.102450285,1,1,1,1,1,1,0.084624641,0.102450285,0,1,0.363557434,1,1,1,1,1,1,1,0.102196887,0,1,0.228951951,1,1,1,1,1,1,1,1,1,0.055271873,0,1,0.4184,1,1,1,1,1,1,1,0.0559,0,1,0.075600487,1,1,1,1,1,1,1,0.233944691,0,1,1,1,1,1,1,0.633857608,0.751451373,0.39229241,0.500804663,0.685913682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.930815578,0.756921351,0.703017592,1,1,1,1,1,0.006254226,0.006294256,0.008116883,0.00841622,0.028471528,0.00792142
31,1,0.223456173,1,1,1,1,1,1,0.0025,0.223456173,0,1,0.102500077,1,1,1,1,1,1,0.134677044,0.102500077,0,1,0.363745718,1,1,1,1,1,1,1,0.099256899,0,1,0.228951951,1,1,1,1,1,1,1,1,1,0.092553267,0.015678268,1,0.4188,1,1,1,1,1,1,1,0.0175,0,1,0.075940128,1,1,1,1,1,1,1,0.228138029,0.000270005,1,1,1,1,1,1,0.648390174,0.943996072,0.266181827,0.535254955,0.760094285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.918600559,0.709505081,0.783360839,1,1,1,1,1,0.017410412,0.017440336,0.020292208,0.020466718,0.047952048,0.020595691
32,1,0.22360666,1,1,1,1,1,1,0.0021,0.22360666,0.0032,1,0.102604091,1,1,1,1,1,1,0.162690003,0.102604091,0.11121293,1,0.363921709,1,1,1,1,1,1,1,0.097860479,0.12421745,1,0.228954594,1,1,1,1,1,1,1,1,1,0.065652943,0.220882791,1,0.4191,1,1,1,1,1,1,1,0.0095,0,1,0.076279768,1,1,1,1,1,1,1,0.186313872,0.302453161,1,1,1,1,1,1,0.753724694,1,0.197725758,0.712892532,0.94091177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.950814605,0.87658155,0.989956617,1,1,1,1,1,0.032623394,0.032651456,0.040584416,0.04055088,0.087662338,0.041825095
33,1,0.223749935,1,1,1,1,1,1,0.0026,0.223749935,0.2041,1,0.102653882,1,1,1,1,1,1,0.079638301,0.102653882,0.327168308,1,0.364109756,1,1,1,1,1,1,1,0.077047567,0.358263009,1,0.228954594,1,1,1,1,1,1,1,1,1,0.105892656,0.429830576,1,0.4195,1,1,1,1,1,1,1,0.0323,0.0855,1,0.076679169,1,1,1,1,1,1,1,0.169199538,0.455623639,1,1,1,1,1,1,0.734155416,1,0.3383407,0.70103085,0.958486319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.937119603,0.793570578,0.970529795,1,1,1,1,1,0.060175794,0.060188828,0.07224026,0.071920428,0.155594406,0.075570342
34,1,0.223900422,1,1,1,1,1,1,0.0024,0.223900422,0.3281,1,0.102703674,1,1,1,1,1,1,0.002870787,0.102703674,0.394631952,1,0.364285748,1,1,1,1,1,1,1,0.070807391,0.488807388,1,0.22885988,1,1,1,1,1,1,1,1,1,0.065476472,0.530568189,1,0.4199,1,1,1,1,1,1,1,0.0404,0.3189,1,0.07701881,1,1,1,1,1,1,1,0.189394004,0.514142826,1,1,1,1,1,1,0.883779287,1,0.287153602,0.839037538,0.987013221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.987558484,0.947259903,0.881437778,1,1,1,1,1,0.110209601,0.110149489,0.127435065,0.127773527,0.216033966,0.138545627
35,1,0.224043696,1,1,1,1,1,1,0.0239,0.224043696,0.3655,1,0.102753465,1,1,1,1,1,1,0.003718904,0.102753465,0.477084975,1,0.364479058,1,1,1,1,1,1,1,0.108104741,0.55067469,1,0.22885988,1,1,1,1,1,1,1,1,1,0.078335536,0.588356808,1,0.4202,1,1,1,1,1,1,1,0.0314,0.4147,1,0.077338331,1,1,1,1,1,1,1,0.184471641,0.505131428,1,1,1,1,1,1,0.828496933,0.975660801,0.247965574,0.801723599,0.981794536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.985514045,0.916620016,0.873564601,1,1,1,1,1,0.189824206,0.189876737,0.199675325,0.200076511,0.273226773,0.225602028
36,1,0.224194183,1,1,1,1,1,1,0.0685,0.224194183,0.3756,1,0.102800818,1,1,1,1,1,1,0.013273931,0.102800818,0.494615725,1,0.364650023,1,1,1,1,1,1,1,0.089337651,0.558380636,1,0.228862523,1,1,1,1,1,1,1,1,1,0.088494146,0.572138118,1,0.4206,1,1,1,1,1,1,1,0.0577,0.4385,1,0.077677972,1,1,1,1,1,1,1,0.241797399,0.485700303,1,1,1,1,1,1,0.790204048,0.98442328,0.555277944,0.763112605,0.967790484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.981428623,0.823369026,0.773887873,1,1,1,1,1,0.25811359,0.258195646,0.268668831,0.268745218,0.356393606,0.308776933
37,1,0.224337458,1,1,1,1,1,1,0.0306,0.224337458,0.3666,1,0.102850609,1,1,1,1,1,1,0.052256833,0.102850609,0.475108646,1,0.364843334,1,1,1,1,1,1,1,0.104862947,0.53714895,1,0.228865166,1,1,1,1,1,1,1,1,1,0.184194624,0.59343948,1,0.4209,1,1,1,1,1,1,1,0.0285,0.3304,1,0.078077373,1,1,1,1,1,1,1,0.230852127,0.426602141,1,1,1,1,1,1,0.798578143,1,0.331097156,0.765109837,0.981141806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.982533336,0.793224692,0.810415626,1,1,1,1,1,0.332995267,0.332939942,0.343344156,0.343152257,0.378871129,0.400586185
38,1,0.224487945,1,1,1,1,1,1,0.0018,0.224487945,0.3386,1,0.102954623,1,1,1,1,1,1,0.112062989,0.102954623,0.407296818,1,0.365019326,1,1,1,1,1,1,1,0.100995,0.48038939,1,0.228767809,1,1,1,1,1,1,1,1,1,0.218504453,0.535198146,1,0.4213,1,1,1,1,1,1,1,0.0514,0.2455,1,0.078417013,1,1,1,1,1,1,1,0.287483655,0.404659467,1,1,1,1,1,1,0.874888361,1,0.160250962,0.802761555,0.987956762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.991290331,0.690222561,0.814507008,1,1,1,1,1,0.423258959,0.423288749,0.414772727,0.41469013,0.378871129,0.498891001
39,1,0.224631219,1,1,1,1,1,1,0.0011,0.224631219,0.3392,1,0.103004414,1,1,1,1,1,1,0.089535345,0.103004414,0.362859004,1,0.365207372,1,1,1,1,1,1,1,0.098314304,0.369514329,1,0.228770452,1,1,1,1,1,1,1,1,1,0.246934313,0.379514081,1,0.4217,1,1,1,1,1,1,1,0.1074,0.209,1,0.078736534,1,1,1,1,1,1,1,0.228388061,0.315959653,1,1,1,1,1,1,0.852406383,1,0.153391853,0.804200172,0.983248651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.994880915,0.522927701,0.755443513,1,1,1,1,1,0.43627451,0.436270653,0.426136364,0.426166794,0.406093906,0.517585551
40,1,0.224781706,1,1,1,1,1,1,0.0012,0.224781706,0.2778,1,0.103054206,1,1,1,1,1,1,0.081590979,0.103054206,0.303032595,1,0.365383364,1,1,1,1,1,1,1,0.083942906,0.201275845,1,0.228770452,1,1,1,1,1,1,1,1,1,0.209237875,0.255925386,1,0.422,1,1,1,1,1,1,1,0.1122,0.1222,1,0.079156055,1,1,1,1,1,1,1,0.155224403,0.120530349,1,1,1,1,1,1,0.786438584,1,0.144466415,0.75149405,0.980469704,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.977137923,0.458884031,0.547571421,1,1,1,1,1,0.44168357,0.441646997,0.439123377,0.438982402,0.44030969,0.530576679
41,1,0.224924981,1,1,1,1,1,1,0.0013,0.224924981,0.143,1,0.103103997,1,1,1,1,1,1,0.019045449,0.103103997,0.100264633,1,0.365576674,1,1,1,1,1,1,1,0.044127777,0.004848048,1,0.228675738,1,1,1,1,1,1,1,1,1,0.14950617,0.032789825,1,0.4224,1,1,1,1,1,1,1,0.1261,0.0019,1,0.079495696,1,1,1,1,1,1,1,0.098742424,0,1,1,1,1,1,1,0.888470232,1,0.142531648,0.815395713,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.989209771,0.490438044,0.527333558,1,1,1,1,1,0.484956051,0.485051141,0.49025974,0.490244836,0.405094905,0.586185044
42,1,0.225075468,1,1,1,1,1,1,0.0063,0.225075468,0,1,0.103153789,1,1,1,1,1,1,0.005306278,0.103153789,0,1,0.36570905,1,1,1,1,1,1,1,0.042907376,0,1,0.228678381,1,1,1,1,1,1,1,1,1,0.045369298,0,1,0.4228,1,1,1,1,1,1,1,0.0523,0,1,0.079815217,1,1,1,1,1,1,1,0.062419041,0,1,1,1,1,1,1,0.939106107,1,0.15325053,0.836292386,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.994939685,0.502247274,0.508960009,1,1,1,1,1,0.528397566,0.528455285,0.520292208,0.520084162,0.493006993,0.618900507
43,1,0.225218742,1,1,1,1,1,1,0.0056,0.225218742,0,1,0.10320358,1,1,1,1,1,1,0.007440257,0.10320358,0,1,0.36594095,1,1,1,1,1,1,1,0.052936406,0,1,0.228678381,1,1,1,1,1,1,1,1,1,0.065602712,0,1,0.4231,1,1,1,1,1,1,1,0.0587,0,1,0.080234737,1,1,1,1,1,1,1,0.054608629,0,1,1,1,1,1,1,0.955628753,1,0.270991594,0.850988209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.642766714,0.546983838,1,1,1,1,1,0.5280595,0.528193024,0.528409091,0.52869166,0.516233766,0.606859949
44,1,0.225369229,1,1,1,1,1,1,0.0015,0.225369229,0,1,0.103253371,1,1,1,1,1,1,0.03197568,0.103253371,0,1,0.366078352,1,1,1,1,1,1,1,0.042219831,0,1,0.228681024,1,1,1,1,1,1,1,1,1,0.076858805,0,1,0.4235,1,1,1,1,1,1,1,0.0452,0,1,0.080554258,1,1,1,1,1,1,1,0.067924812,0,1,1,1,1,1,1,0.959324896,1,0.617706597,0.864507914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.868350804,0.71011585,1,1,1,1,1,0.621365788,0.621426698,0.596590909,0.596977812,0.451298701,0.694312421
45,1,0.225512504,1,1,1,1,1,1,0.0002,0.225512504,0,1,0.103357385,1,1,1,1,1,1,0.071651801,0.103357385,0,1,0.36624908,1,1,1,1,1,1,1,0.045261211,0,1,0.228583667,1,1,1,1,1,1,1,1,1,0.092484244,0,1,0.4239,1,1,1,1,1,1,1,0.0296,0,1,0.080893899,1,1,1,1,1,1,1,0.079013808,0,1,1,1,1,1,1,0.948783457,1,0.640609562,0.858550489,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99583447,0.688049078,0.616949022,1,1,1,1,1,0.596348884,0.596511933,0.560064935,0.560443764,0.383616384,0.653200253
46,1,0.225662991,1,1,1,1,1,1,0.0002,0.225662991,0,1,0.103404738,1,1,1,1,1,1,0.067224804,0.103404738,0,1,0.36644239,1,1,1,1,1,1,1,0.046719012,0,1,0.22858631,1,1,1,1,1,1,1,1,1,0.120866189,0,1,0.4242,1,1,1,1,1,1,1,0.0281,0,1,0.08121342,1,1,1,1,1,1,1,0.069492392,0,1,1,1,1,1,1,0.884753108,1,0.663128972,0.884913623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.675972402,0.672196031,1,1,1,1,1,0.507268425,0.507212169,0.471590909,0.471690895,0.306193806,0.546419518
47,1,0.225806265,1,1,1,1,1,1,0.0026,0.225806265,0,1,0.103454529,1,1,1,1,1,1,0.098226174,0.103454529,0,1,0.366618619,1,1,1,1,1,1,1,0.063309291,0,1,0.22858631,1,1,1,1,1,1,1,1,1,0.146670836,0,1,0.4246,1,1,1,1,1,1,1,0.0407,0,1,0.081632941,1,1,1,1,1,1,1,0.084650752,0,1,1,1,1,1,0.470448226,0.609408617,1,0.744336843,0.888700247,0.999395788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.840852976,0.709090471,1,1,1,1,1,0.420892495,0.420928403,0.383116883,0.383320581,0.216283716,0.442490494
48,1,0.225956752,1,1,1,1,1,1,0.0014,0.225956752,0,1,0.103504321,1,1,1,1,1,1,0.127925672,0.103504321,0,1,0.366806666,1,1,1,1,1,1,1,0.0730702,0,1,0.228588953,1,1,1,1,1,1,1,1,1,0.104259024,0,1,0.4249,1,1,1,1,1,1,1,0.0164,0,1,0.081952461,1,1,1,1,1,1,1,0.100605007,0,1,1,1,1,1,1,0.806376576,1,0.871367991,0.795722067,0.988454401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.972225785,0.940307856,0.603864253,1,1,1,1,1,0.327417174,0.327432468,0.292207792,0.292463657,0.066183816,0.331273764
49,1,0.226100027,1,1,1,1,1,1,0.0025,0.226100027,0,1,0.103554112,1,1,1,1,1,1,0.099937231,0.103554112,0,1,0.366982657,1,1,1,1,1,1,1,0.103163422,0,1,0.228494239,1,1,1,1,1,1,1,1,1,0.116666934,0,1,0.4253,1,1,1,1,1,1,1,0.0119,0,1,0.082292102,1,1,1,1,1,1,1,0.099647303,0,1,1,1,1,1,1,0.862709045,1,0.921934783,0.849625826,0.998255074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.977659345,0.979684412,0.850890219,1,1,1,1,1,0.215179175,0.215184894,0.179383117,0.179418516,0.031218781,0.197401774
50,1,0.226250514,1,1,1,1,1,1,0.0028,0.226250514,0,1,0.103603903,1,1,1,1,1,1,0.124528189,0.103603903,0,1,0.367170704,1,1,1,1,1,1,1,0.10533685,0,1,0.228494239,1,1,1,1,1,1,1,1,1,0.089148466,0,1,0.4257,1,1,1,1,1,1,1,0.0157,0,1,0.082691503,1,1,1,1,1,1,1,0.11363041,0,1,1,1,1,1,0.717294216,0.662880838,1,0.920553565,0.870044708,0.991886079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99533987,0.854347467,0.848440409,1,1,1,1,1,0.050709939,0.050616313,0.04788961,0.048010712,0.015484515,0.048558302
51,1,0.226393788,1,1,1,1,1,1,0.0067,0.226393788,0,1,0.103707918,1,1,1,1,1,1,0.089309213,0.103707918,0,1,0.367346696,1,1,1,1,1,1,1,0.112009304,0,1,0.228496882,1,1,1,1,1,1,1,1,1,0.078179103,0,1,0.426,1,1,1,1,1,1,1,0.061,0,1,0.083031144,1,1,1,1,1,1,1,0.118203105,0,1,1,1,1,1,0.470448226,0.606469095,1,0.985752702,0.884687662,0.992849052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.879473209,0.685906172,1,1,1,1,1,0.030933063,0.030946761,0.028409091,0.028309105,0.016733267,0.029309252
52,1,0.226544275,1,1,1,1,1,1,0.0082,0.226544275,0,1,0.103757709,1,1,1,1,1,1,0.153968295,0.103757709,0,1,0.367540244,1,1,1,1,1,1,1,0.103300747,0,1,0.228496882,1,1,1,1,1,1,1,1,1,0.076153356,0,1,0.4264,1,1,1,1,1,1,1,0.0296,0,1,0.083370785,1,1,1,1,1,1,1,0.114692338,0,1,1,1,1,1,0.162398785,0.634812474,1,1,0.974071264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.829103053,0.730955124,1,1,1,1,1,0.015551048,0.015604511,0.017045455,0.016832441,0.01023976,0.016476553
53,1,0.22668755,1,1,1,1,1,1,0.0081,0.22668755,0,1,0.1038075,1,1,1,1,1,1,0.220289243,0.1038075,0,1,0.367710971,1,1,1,1,1,1,1,0.097877529,0,1,0.228402168,1,1,1,1,1,1,1,1,1,0.0836866,0,1,0.4268,1,1,1,1,1,1,1,0.0201,0,1,0.083770186,1,1,1,1,1,1,1,0.095764614,0,1,1,1,1,1,0.014786436,0.643067956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.971569777,0.751289725,1,1,1,1,1,0.017917512,0.017833727,0.017045455,0.016832441,0.032467532,0.017823194
54,1,0.226838037,1,1,1,1,1,1,0.0086,0.226838037,0,1,0.103857292,1,1,1,1,1,1,0.233457931,0.103857292,0,1,0.367904282,1,1,1,1,1,1,1,0.115702671,0,1,0.228402168,1,1,1,1,1,1,1,1,1,0.090422079,0,1,0.4271,1,1,1,1,1,1,1,0.0444,0,1,0.084109826,1,1,1,1,1,1,1,0.152136363,0,1,1,1,1,1,0,0.643067956,0.987938643,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.761317074,1,1,1,1,1,0.013353617,0.013375295,0.020292208,0.02027544,0.084915085,0.018298479
55,1,0.226981311,1,1,1,1,1,1,0.0072,0.226981311,0,1,0.103907083,1,1,1,1,1,1,0.120508588,0.103907083,0,1,0.368080274,1,1,1,1,1,1,1,0.113175844,0,1,0.228404811,1,1,1,1,1,1,1,1,1,0.097260789,0.016733991,1,0.4275,1,1,1,1,1,1,1,0.0118,0,1,0.084429347,1,1,1,1,1,1,1,0.154691747,0,1,1,1,1,1,0,0.643067956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.900437355,1,1,1,1,1,0.047836376,0.047862575,0.064123377,0.063886764,0.165084915,0.060678074
56,1,0.227131798,1,1,1,1,1,1,0.1607,0.227131798,0.0031,1,0.103954436,1,1,1,1,1,1,0.123252371,0.103954436,0.10461387,1,0.36826832,1,1,1,1,1,1,1,0.117576093,0.09313856,1,0.228310097,1,1,1,1,1,1,1,1,1,0.10551408,0.226847463,1,0.4278,1,1,1,1,1,1,1,0.0403,0,1,0.084768988,1,1,1,1,1,1,1,0.147416731,0.245833165,1,1,1,1,1,0,0.643067956,0.959978104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.831169784,1,1,1,1,1,0.110547667,0.11054288,0.142045455,0.14192808,0.198551449,0.142664766
57,1,0.227275073,1,1,1,1,1,1,0.1671,0.227275073,0.0773,1,0.104004227,1,1,1,1,1,1,0.075100792,0.104004227,0.340012064,1,0.368405722,1,1,1,1,1,1,1,0.124089068,0.27912052,1,0.228310097,1,1,1,1,1,1,1,1,1,0.103209335,0.44119985,1,0.4282,1,1,1,1,1,1,1,0.091,0.0071,1,0.085168389,1,1,1,1,1,1,1,0.144822501,0.37801445,1,1,1,1,1,1,1,0.959978104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.200811359,0.200891686,0.218344156,0.218630451,0.188561439,0.238355513
58,1,0.22742556,1,1,1,1,1,1,0.4637,0.22742556,0.1671,1,0.104108241,1,1,1,1,1,1,0.038878037,0.104108241,0.478250602,1,0.36863786,1,1,1,1,1,1,1,0.145291181,0.410043898,1,0.22831274,1,1,1,1,1,1,1,1,1,0.136837827,0.548371888,1,0.4286,1,1,1,1,1,1,1,0.1822,0.0678,1,0.085508029,1,1,1,1,1,1,1,0.160411197,0.44178518,1,1,1,1,1,1,0.994248033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.229208925,0.229215841,0.231331169,0.231063504,0.20954046,0.254277567
59,1,0.227568834,1,1,1,1,1,1,0.4031,0.227568834,0.2719,1,0.104158033,1,1,1,1,1,1,0.051178351,0.104158033,0.555631674,1,0.368769998,1,1,1,1,1,1,1,0.163812373,0.450977473,1,0.22831274,1,1,1,1,1,1,1,1,1,0.102505206,0.614363223,1,0.4289,1,1,1,1,1,1,1,0.2391,0.137,1,0.08582755,1,1,1,1,1,1,1,0.188377767,0.388863868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.989942789,1,1,1,1,1,1,0.222954699,0.222921584,0.226461039,0.226090283,0.251748252,0.240811153
60,1,0.227719321,1,1,1,1,1,1,0.4284,0.227719321,0.4239,1,0.104207824,1,1,1,1,1,1,0.092535389,0.104207824,0.612715806,1,0.369001898,1,1,1,1,1,1,1,0.186757151,0.485565615,1,0.228218026,1,1,1,1,1,1,1,1,1,0.175055793,0.639118518,1,0.4293,1,1,1,1,1,1,1,0.2333,0.1858,1,0.086247071,1,1,1,1,1,1,1,0.238601923,0.351913151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.257099391,0.257146604,0.266233766,0.266449885,0.292207792,0.279942966
