Time_Index,MA_flex_coal_supercritical,MA_old_large_coal_PPA,MA_old_large_coal_PPA_InState,MA_solar_pv,MA_solar_pv_PPA,CT_flex_coal_supercritical,CT_old_large_coal_PPA,CT_old_large_coal_PPA_InState,CT_onshore_wind,CT_solar_pv,ME_flex_coal_supercritical,ME_old_large_coal_PPA,ME_old_large_coal_PPA_InState,ME_onshore_wind,MA_battery,CT_battery,ME_battery
6696,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.838870287,0,0.8,0.8,0.8,0.624520898,1,1,1
6697,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.829538107,0,0.8,0.8,0.8,0.648422956,1,1,1
6698,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.778481424,0,0.8,0.8,0.8,0.574498713,1,1,1
6699,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.738978922,0,0.8,0.8,0.8,0.624715686,1,1,1
6700,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.642461658,0,0.8,0.8,0.8,0.674745202,1,1,1
6701,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.605107188,0,0.8,0.8,0.8,0.727302074,1,1,1
6702,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.446995795,0,0.8,0.8,0.8,0.716182411,1,1,1
6703,0.8,0.8,0.8,0.0002,0.0002,0.8,0.8,0.8,0.375861287,0,0.8,0.8,0.8,0.589199841,1,1,1
6704,0.8,0.8,0.8,0.2052,0.2052,0.8,0.8,0.8,0.193335295,0.1866,0.8,0.8,0.8,0.397632778,1,1,1
6705,0.8,0.8,0.8,0.3909,0.3909,0.8,0.8,0.8,0.021394806,0.3581,0.8,0.8,0.8,0.175246477,1,1,1
6706,0.8,0.8,0.8,0.461,0.461,0.8,0.8,0.8,0.001876377,0.4225,0.8,0.8,0.8,0.131172612,1,1,1
6707,0.8,0.8,0.8,0.4752,0.4752,0.8,0.8,0.8,1.21E-05,0.3928,0.8,0.8,0.8,0.105622016,1,1,1
6708,0.8,0.8,0.8,0.3909,0.3909,0.8,0.8,0.8,0.003903061,0.3719,0.8,0.8,0.8,0.023547713,1,1,1
6709,0.8,0.8,0.8,0.3453,0.3453,0.8,0.8,0.8,9.20E-06,0.3312,0.8,0.8,0.8,0.019164173,1,1,1
6710,0.8,0.8,0.8,0.2928,0.2928,0.8,0.8,0.8,0,0.2789,0.8,0.8,0.8,0.008707074,1,1,1
6711,0.8,0.8,0.8,0.2181,0.2181,0.8,0.8,0.8,0,0.2256,0.8,0.8,0.8,0.009318352,1,1,1
6712,0.8,0.8,0.8,0.1528,0.1528,0.8,0.8,0.8,6.63E-05,0.2398,0.8,0.8,0.8,0.015307428,1,1,1
6713,0.8,0.8,0.8,0.0877,0.0877,0.8,0.8,0.8,0.007670181,0.1197,0.8,0.8,0.8,0.004995878,1,1,1
6714,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.019139618,0,0.8,0.8,0.8,0.015649065,1,1,1
6715,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.093613885,0,0.8,0.8,0.8,0.023264684,1,1,1
6716,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.121005848,0,0.8,0.8,0.8,0.06934312,1,1,1
6717,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.281658173,0,0.8,0.8,0.8,0.057530548,1,1,1
6718,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.335188657,0,0.8,0.8,0.8,0.067540213,1,1,1
6719,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.108515114,0,0.8,0.8,0.8,0.150110304,1,1,1
6720,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.094917461,0,0.8,0.8,0.8,0.132575721,1,1,1
6721,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.074863143,0,0.8,0.8,0.8,0.152338162,1,1,1
6722,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.015791694,0,0.8,0.8,0.8,0.112782978,1,1,1
6723,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.07222759,0,0.8,0.8,0.8,0.12545234,1,1,1
6724,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.050978284,0,0.8,0.8,0.8,0.187891424,1,1,1
6725,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.022532249,0,0.8,0.8,0.8,0.232976347,1,1,1
6726,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.025290325,0,0.8,0.8,0.8,0.200799718,1,1,1
6727,0.8,0.8,0.8,0.0002,0.0002,0.8,0.8,0.8,0.005792946,0,0.8,0.8,0.8,0.224025592,1,1,1
6728,0.8,0.8,0.8,0.21,0.21,0.8,0.8,0.8,0.070410952,0.1812,0.8,0.8,0.8,0.113569021,1,1,1
6729,0.8,0.8,0.8,0.403,0.403,0.8,0.8,0.8,0.078261301,0.3469,0.8,0.8,0.8,0.161678851,1,1,1
6730,0.8,0.8,0.8,0.5426,0.5426,0.8,0.8,0.8,0.001832685,0.4753,0.8,0.8,0.8,0.423885584,1,1,1
6731,0.8,0.8,0.8,0.5487,0.5487,0.8,0.8,0.8,0.002381909,0.5006,0.8,0.8,0.8,0.393696189,1,1,1
6732,0.8,0.8,0.8,0.4916,0.4916,0.8,0.8,0.8,0,0.4764,0.8,0.8,0.8,0.362006962,1,1,1
6733,0.8,0.8,0.8,0.5012,0.5012,0.8,0.8,0.8,1.92E-05,0.4148,0.8,0.8,0.8,0.221008793,1,1,1
6734,0.8,0.8,0.8,0.4069,0.4069,0.8,0.8,0.8,0,0.4005,0.8,0.8,0.8,0.103358626,1,1,1
6735,0.8,0.8,0.8,0.3289,0.3289,0.8,0.8,0.8,0,0.3656,0.8,0.8,0.8,0.076220885,1,1,1
6736,0.8,0.8,0.8,0.2941,0.2941,0.8,0.8,0.8,0,0.2759,0.8,0.8,0.8,0.076631434,1,1,1
6737,0.8,0.8,0.8,0.1047,0.1047,0.8,0.8,0.8,0,0.1485,0.8,0.8,0.8,0.031324591,1,1,1
6738,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0,0.0001,0.8,0.8,0.8,0.01576566,1,1,1
6739,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.004691816,0,0.8,0.8,0.8,0.019113895,1,1,1
6740,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.033015952,0,0.8,0.8,0.8,0.04972434,1,1,1
6741,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.000110749,0,0.8,0.8,0.8,0.061502814,1,1,1
6742,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.005399683,0,0.8,0.8,0.8,0.041930322,1,1,1
6743,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.013063043,0,0.8,0.8,0.8,0.029463997,1,1,1
6744,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.039996848,0,0.8,0.8,0.8,0.020454962,1,1,1
6745,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.095855094,0,0.8,0.8,0.8,0.033548683,1,1,1
6746,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.211680681,0,0.8,0.8,0.8,0.067406386,1,1,1
6747,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.485274285,0,0.8,0.8,0.8,0.104799449,1,1,1
6748,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.679504335,0,0.8,0.8,0.8,0.141130626,1,1,1
6749,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.703849554,0,0.8,0.8,0.8,0.290598631,1,1,1
6750,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.489447594,0,0.8,0.8,0.8,0.388224363,1,1,1
6751,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.422385931,0,0.8,0.8,0.8,0.484123707,1,1,1
6752,0.8,0.8,0.8,0.0868,0.0868,0.8,0.8,0.8,0.520522594,0.0828,0.8,0.8,0.8,0.546659291,1,1,1
6753,0.8,0.8,0.8,0.2012,0.2012,0.8,0.8,0.8,0.30972895,0.2441,0.8,0.8,0.8,0.437131643,1,1,1
6754,0.8,0.8,0.8,0.2911,0.2911,0.8,0.8,0.8,0.365128815,0.3888,0.8,0.8,0.8,0.239121646,1,1,1
6755,0.8,0.8,0.8,0.3811,0.3811,0.8,0.8,0.8,0.47549361,0.4413,0.8,0.8,0.8,0.294458628,1,1,1
6756,0.8,0.8,0.8,0.4499,0.4499,0.8,0.8,0.8,0.586961985,0.4674,0.8,0.8,0.8,0.266435981,1,1,1
6757,0.8,0.8,0.8,0.4285,0.4285,0.8,0.8,0.8,0.205066979,0.4583,0.8,0.8,0.8,0.133936524,1,1,1
6758,0.8,0.8,0.8,0.4819,0.4819,0.8,0.8,0.8,0.33122462,0.5278,0.8,0.8,0.8,0.366821408,1,1,1
6759,0.8,0.8,0.8,0.3705,0.3705,0.8,0.8,0.8,0.288680136,0.4113,0.8,0.8,0.8,0.283802003,1,1,1
6760,0.8,0.8,0.8,0.2989,0.2989,0.8,0.8,0.8,0.401927292,0.3361,0.8,0.8,0.8,0.32252112,1,1,1
6761,0.8,0.8,0.8,0.1446,0.1446,0.8,0.8,0.8,0.192439526,0.178,0.8,0.8,0.8,0.304774255,1,1,1
6762,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.06520357,0,0.8,0.8,0.8,0.16324994,1,1,1
6763,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.279574305,0,0.8,0.8,0.8,0.203854278,1,1,1
6764,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.408517808,0,0.8,0.8,0.8,0.352644026,1,1,1
6765,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.274033189,0,0.8,0.8,0.8,0.526471376,1,1,1
6766,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.281056643,0,0.8,0.8,0.8,0.4111875,1,1,1
6767,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.234785825,0,0.8,0.8,0.8,0.393920273,1,1,1
6768,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.208870262,0,0.8,0.8,0.8,0.391660154,1,1,1
6769,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.264787823,0,0.8,0.8,0.8,0.369925737,1,1,1
6770,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.247579262,0,0.8,0.8,0.8,0.347964376,1,1,1
6771,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.357962251,0,0.8,0.8,0.8,0.277161181,1,1,1
6772,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.347574234,0,0.8,0.8,0.8,0.17198281,1,1,1
6773,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.340925634,0,0.8,0.8,0.8,0.267533511,1,1,1
6774,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.175813347,0,0.8,0.8,0.8,0.342175245,1,1,1
6775,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.056677535,0,0.8,0.8,0.8,0.343644142,1,1,1
6776,0.8,0.8,0.8,0.0937,0.0937,0.8,0.8,0.8,0.350150049,0.078,0.8,0.8,0.8,0.463959962,1,1,1
6777,0.8,0.8,0.8,0.3591,0.3591,0.8,0.8,0.8,0.008406061,0.3725,0.8,0.8,0.8,0.030390345,1,1,1
6778,0.8,0.8,0.8,0.3972,0.3972,0.8,0.8,0.8,0.321496904,0.2741,0.8,0.8,0.8,0.345040977,1,1,1
6779,0.8,0.8,0.8,0.4549,0.4549,0.8,0.8,0.8,0.473465115,0.384,0.8,0.8,0.8,0.302305222,1,1,1
6780,0.8,0.8,0.8,0.4754,0.4754,0.8,0.8,0.8,0.289783418,0.3374,0.8,0.8,0.8,0.473428309,1,1,1
6781,0.8,0.8,0.8,0.3865,0.3865,0.8,0.8,0.8,0.114218697,0.3118,0.8,0.8,0.8,0.50897032,1,1,1
6782,0.8,0.8,0.8,0.3377,0.3377,0.8,0.8,0.8,0.136609733,0.2514,0.8,0.8,0.8,0.479141325,1,1,1
6783,0.8,0.8,0.8,0.2987,0.2987,0.8,0.8,0.8,0.171471208,0.2596,0.8,0.8,0.8,0.482378483,1,1,1
6784,0.8,0.8,0.8,0.1315,0.1315,0.8,0.8,0.8,0.168195963,0.2091,0.8,0.8,0.8,0.494033337,1,1,1
6785,0.8,0.8,0.8,0.0554,0.0554,0.8,0.8,0.8,0.246325552,0.1315,0.8,0.8,0.8,0.579122782,1,1,1
6786,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.693017006,0,0.8,0.8,0.8,0.717794538,1,1,1
6787,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.434224457,0,0.8,0.8,0.8,0.817179322,1,1,1
6788,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.971085012,0,0.8,0.8,0.8,0.815563798,1,1,1
6789,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.973399043,0,0.8,0.8,0.8,0.791605234,1,1,1
6790,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.718456984,0,0.8,0.8,0.8,0.832099438,1,1,1
6791,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.842675149,0,0.8,0.8,0.8,0.728105307,1,1,1
6792,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.990697861,0,0.8,0.8,0.8,0.865859807,1,1,1
6793,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.928383291,0,0.8,0.8,0.8,0.813503623,1,1,1
6794,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.764214098,0,0.8,0.8,0.8,0.95134294,1,1,1
6795,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.92094022,0,0.8,0.8,0.8,0.974441528,1,1,1
6796,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.976443172,0,0.8,0.8,0.8,0.947558224,1,1,1
6797,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.646432698,0,0.8,0.8,0.8,0.844825029,1,1,1
6798,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.940607846,0,0.8,0.8,0.8,0.986767769,1,1,1
6799,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.793730974,0,0.8,0.8,0.8,0.994575977,1,1,1
6800,0.8,0.8,0.8,0.2255,0.2255,0.8,0.8,0.8,0.845321894,0.2259,0.8,0.8,0.8,0.993339539,1,1,1
6801,0.8,0.8,0.8,0.4465,0.4465,0.8,0.8,0.8,0.552749991,0.4436,0.8,0.8,0.8,0.990706682,1,1,1
6802,0.8,0.8,0.8,0.6085,0.6085,0.8,0.8,0.8,0.597978055,0.6038,0.8,0.8,0.8,0.995974064,1,1,1
6803,0.8,0.8,0.8,0.702,0.702,0.8,0.8,0.8,0.893258274,0.6838,0.8,0.8,0.8,0.981895268,1,1,1
6804,0.8,0.8,0.8,0.6995,0.6995,0.8,0.8,0.8,0.846430779,0.6665,0.8,0.8,0.8,0.999667764,1,1,1
6805,0.8,0.8,0.8,0.6875,0.6875,0.8,0.8,0.8,0.799068213,0.6878,0.8,0.8,0.8,0.992875695,1,1,1
6806,0.8,0.8,0.8,0.6873,0.6873,0.8,0.8,0.8,0.66232115,0.7072,0.8,0.8,0.8,0.992026389,1,1,1
6807,0.8,0.8,0.8,0.6069,0.6069,0.8,0.8,0.8,0.346815556,0.64,0.8,0.8,0.8,0.991836309,1,1,1
6808,0.8,0.8,0.8,0.4491,0.4491,0.8,0.8,0.8,0.142787308,0.4869,0.8,0.8,0.8,0.972680092,1,1,1
6809,0.8,0.8,0.8,0.2325,0.2325,0.8,0.8,0.8,0.181944922,0.2774,0.8,0.8,0.8,0.879932642,1,1,1
6810,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.006646554,0.0048,0.8,0.8,0.8,0.433212101,1,1,1
6811,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.229983658,0,0.8,0.8,0.8,0.294914156,1,1,1
6812,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.690267026,0,0.8,0.8,0.8,0.425204247,1,1,1
6813,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.847729981,0,0.8,0.8,0.8,0.579375744,1,1,1
6814,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.932644665,0,0.8,0.8,0.8,0.64760673,1,1,1
6815,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.945961058,0,0.8,0.8,0.8,0.822746277,1,1,1
6816,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.984582067,0,0.8,0.8,0.8,0.801410615,1,1,1
6817,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.987069964,0,0.8,0.8,0.8,0.854403198,1,1,1
6818,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.983387053,0,0.8,0.8,0.8,0.953981161,1,1,1
6819,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.997238636,0,0.8,0.8,0.8,0.990794659,1,1,1
6820,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.987567604,0,0.8,0.8,0.8,0.969977498,1,1,1
6821,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.986968696,0,0.8,0.8,0.8,0.997210264,1,1,1
6822,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.968390822,0,0.8,0.8,0.8,0.976253033,1,1,1
6823,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.704657435,0,0.8,0.8,0.8,0.893569469,1,1,1
6824,0.8,0.8,0.8,0.1978,0.1978,0.8,0.8,0.8,0.987455189,0.1757,0.8,0.8,0.8,0.81028378,1,1,1
6825,0.8,0.8,0.8,0.3442,0.3442,0.8,0.8,0.8,0.793542922,0.3072,0.8,0.8,0.8,0.786793113,1,1,1
6826,0.8,0.8,0.8,0.3798,0.3798,0.8,0.8,0.8,0.849826217,0.3169,0.8,0.8,0.8,0.776749372,1,1,1
6827,0.8,0.8,0.8,0.3489,0.3489,0.8,0.8,0.8,0.874554634,0.3366,0.8,0.8,0.8,0.818532526,1,1,1
6828,0.8,0.8,0.8,0.3266,0.3266,0.8,0.8,0.8,0.659747958,0.3289,0.8,0.8,0.8,0.829108417,1,1,1
6829,0.8,0.8,0.8,0.3668,0.3668,0.8,0.8,0.8,0.494924843,0.4225,0.8,0.8,0.8,0.852697492,1,1,1
6830,0.8,0.8,0.8,0.4595,0.4595,0.8,0.8,0.8,0.553969562,0.523,0.8,0.8,0.8,0.997888327,1,1,1
6831,0.8,0.8,0.8,0.4649,0.4649,0.8,0.8,0.8,0.77623862,0.5302,0.8,0.8,0.8,0.999800384,1,1,1
6832,0.8,0.8,0.8,0.4132,0.4132,0.8,0.8,0.8,0.84847939,0.4438,0.8,0.8,0.8,0.997300982,1,1,1
6833,0.8,0.8,0.8,0.229,0.229,0.8,0.8,0.8,0.97064364,0.2561,0.8,0.8,0.8,0.999264538,1,1,1
6834,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.973420501,0.0053,0.8,0.8,0.8,0.99183321,1,1,1
6835,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.798064232,0,0.8,0.8,0.8,0.975390792,1,1,1
6836,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.555297434,0,0.8,0.8,0.8,0.955265999,1,1,1
6837,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.450853497,0,0.8,0.8,0.8,0.973061502,1,1,1
6838,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.594661534,0,0.8,0.8,0.8,0.986815333,1,1,1
6839,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.467327714,0,0.8,0.8,0.8,0.988525033,1,1,1
6840,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.3903763,0,0.8,0.8,0.8,0.966357589,1,1,1
6841,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.520009756,0,0.8,0.8,0.8,0.912703753,1,1,1
6842,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.514183044,0,0.8,0.8,0.8,0.848674238,1,1,1
6843,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.573809564,0,0.8,0.8,0.8,0.794100404,1,1,1
6844,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.63374722,0,0.8,0.8,0.8,0.718448102,1,1,1
6845,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.273744553,0,0.8,0.8,0.8,0.667887986,1,1,1
6846,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.155090034,0,0.8,0.8,0.8,0.532807231,1,1,1
6847,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.065947801,0,0.8,0.8,0.8,0.401518703,1,1,1
6848,0.8,0.8,0.8,0.2314,0.2314,0.8,0.8,0.8,0.016227309,0.2318,0.8,0.8,0.8,0.425947964,1,1,1
6849,0.8,0.8,0.8,0.4563,0.4563,0.8,0.8,0.8,0.010441148,0.4584,0.8,0.8,0.8,0.373137802,1,1,1
6850,0.8,0.8,0.8,0.6192,0.6192,0.8,0.8,0.8,0.055029586,0.618,0.8,0.8,0.8,0.320001811,1,1,1
6851,0.8,0.8,0.8,0.7183,0.7183,0.8,0.8,0.8,0.060212169,0.7168,0.8,0.8,0.8,0.497031391,1,1,1
6852,0.8,0.8,0.8,0.7242,0.7242,0.8,0.8,0.8,0.009492141,0.7267,0.8,0.8,0.8,0.663752794,1,1,1
6853,0.8,0.8,0.8,0.7279,0.7279,0.8,0.8,0.8,0.093838513,0.7341,0.8,0.8,0.8,0.554917932,1,1,1
6854,0.8,0.8,0.8,0.7191,0.7191,0.8,0.8,0.8,0.051691096,0.7258,0.8,0.8,0.8,0.503821611,1,1,1
6855,0.8,0.8,0.8,0.6208,0.6208,0.8,0.8,0.8,0.091907829,0.6391,0.8,0.8,0.8,0.4406991,1,1,1
6856,0.8,0.8,0.8,0.4198,0.4198,0.8,0.8,0.8,0.124609262,0.3326,0.8,0.8,0.8,0.468746305,1,1,1
6857,0.8,0.8,0.8,0.1447,0.1447,0.8,0.8,0.8,0.080428898,0.1212,0.8,0.8,0.8,0.181470871,1,1,1
6858,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.05572122,0.0016,0.8,0.8,0.8,0.126308754,1,1,1
6859,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.403289109,0,0.8,0.8,0.8,0.176664174,1,1,1
6860,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.439800203,0,0.8,0.8,0.8,0.299645334,1,1,1
6861,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.684147179,0,0.8,0.8,0.8,0.310724348,1,1,1
6862,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.821253717,0,0.8,0.8,0.8,0.569564641,1,1,1
6863,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.844636917,0,0.8,0.8,0.8,0.635767341,1,1,1
6864,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.928524017,0,0.8,0.8,0.8,0.771565318,1,1,1
6865,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.973256946,0,0.8,0.8,0.8,0.766265631,1,1,1
6866,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.98031801,0,0.8,0.8,0.8,0.825291634,1,1,1
6867,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.97805959,0,0.8,0.8,0.8,0.82798636,1,1,1
6868,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.972352087,0,0.8,0.8,0.8,0.728311837,1,1,1
6869,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.969721198,0,0.8,0.8,0.8,0.613039911,1,1,1
6870,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.958485186,0,0.8,0.8,0.8,0.498878062,1,1,1
6871,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.873157978,0,0.8,0.8,0.8,0.514073312,1,1,1
6872,0.8,0.8,0.8,0.0215,0.0215,0.8,0.8,0.8,0.93300271,0.0097,0.8,0.8,0.8,0.582130432,1,1,1
6873,0.8,0.8,0.8,0.1102,0.1102,0.8,0.8,0.8,0.947054029,0.1175,0.8,0.8,0.8,0.526664078,1,1,1
6874,0.8,0.8,0.8,0.18,0.18,0.8,0.8,0.8,0.97704047,0.2176,0.8,0.8,0.8,0.387471616,1,1,1
6875,0.8,0.8,0.8,0.3108,0.3108,0.8,0.8,0.8,0.936715662,0.3359,0.8,0.8,0.8,0.332711607,1,1,1
6876,0.8,0.8,0.8,0.2751,0.2751,0.8,0.8,0.8,0.84050864,0.3336,0.8,0.8,0.8,0.240938216,1,1,1
6877,0.8,0.8,0.8,0.2799,0.2799,0.8,0.8,0.8,0.637986302,0.3762,0.8,0.8,0.8,0.21453312,1,1,1
6878,0.8,0.8,0.8,0.3584,0.3584,0.8,0.8,0.8,0.652715683,0.4341,0.8,0.8,0.8,0.133675739,1,1,1
6879,0.8,0.8,0.8,0.3817,0.3817,0.8,0.8,0.8,0.909101725,0.4454,0.8,0.8,0.8,0.095664777,1,1,1
6880,0.8,0.8,0.8,0.3267,0.3267,0.8,0.8,0.8,0.895211756,0.362,0.8,0.8,0.8,0.120998204,1,1,1
6881,0.8,0.8,0.8,0.132,0.132,0.8,0.8,0.8,0.541547298,0.1677,0.8,0.8,0.8,0.197106719,1,1,1
6882,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.610845327,0,0.8,0.8,0.8,0.275644362,1,1,1
6883,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.838811159,0,0.8,0.8,0.8,0.255327553,1,1,1
6884,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.968714952,0,0.8,0.8,0.8,0.403449237,1,1,1
6885,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.981149793,0,0.8,0.8,0.8,0.419306397,1,1,1
6886,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.993087888,0,0.8,0.8,0.8,0.478286386,1,1,1
6887,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.982717752,0,0.8,0.8,0.8,0.601003826,1,1,1
6888,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.983977854,0,0.8,0.8,0.8,0.639689088,1,1,1
6889,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.993170738,0,0.8,0.8,0.8,0.684344947,1,1,1
6890,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.986391783,0,0.8,0.8,0.8,0.762121081,1,1,1
6891,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.985191524,0,0.8,0.8,0.8,0.842633247,1,1,1
6892,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.977532983,0,0.8,0.8,0.8,0.771954536,1,1,1
6893,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.992018521,0,0.8,0.8,0.8,0.78239125,1,1,1
6894,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.978590786,0,0.8,0.8,0.8,0.82505703,1,1,1
6895,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.86108613,0,0.8,0.8,0.8,0.907191992,1,1,1
6896,0.8,0.8,0.8,0.0605,0.0605,0.8,0.8,0.8,0.90645504,0.043,0.8,0.8,0.8,0.92545855,1,1,1
6897,0.8,0.8,0.8,0.2056,0.2056,0.8,0.8,0.8,0.980823457,0.1647,0.8,0.8,0.8,0.886749029,1,1,1
6898,0.8,0.8,0.8,0.3067,0.3067,0.8,0.8,0.8,0.905999482,0.3382,0.8,0.8,0.8,0.866063833,1,1,1
6899,0.8,0.8,0.8,0.3923,0.3923,0.8,0.8,0.8,0.955959141,0.3577,0.8,0.8,0.8,0.8367697,1,1,1
6900,0.8,0.8,0.8,0.4101,0.4101,0.8,0.8,0.8,0.956791401,0.307,0.8,0.8,0.8,0.844833016,1,1,1
6901,0.8,0.8,0.8,0.3265,0.3265,0.8,0.8,0.8,0.610010505,0.3225,0.8,0.8,0.8,0.856024802,1,1,1
