Resource,MA_natural_gas_combined_cycle,MA_solar_pv_1,MA_solar_pv_2,CT_natural_gas_combined_cycle,CT_onshore_wind_1,CT_onshore_wind_2,CT_solar_pv_1,CT_solar_pv_2,ME_natural_gas_combined_cycle,ME_onshore_wind_1,ME_onshore_wind_2,MA_battery,CT_battery,ME_battery,Total
t162,0.0,0.0,0.0,4243.6075925194245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4495.418120397978
t163,0.0,0.0,0.0,4133.596565434506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4385.40709331306
t164,0.0,0.0,0.0,4578.837810053684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4830.648337932237
t165,0.0,0.0,0.0,5030.218937935635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5282.029465814188
t166,0.0,0.0,0.0,5720.184648444975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5971.9951763235285
t167,96.02834459415499,0.0,0.0,6502.117139052178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6849.956011524886
t168,1022.3151532974116,0.0,0.0,6502.117139052178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7776.242820228143
t169,5013.761923763058,0.0,0.0,2542.4868827498085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7808.05933439142
t170,5013.761923763058,0.0,0.0,2893.13204730701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8158.704498948621
t171,5013.761923763058,0.0,0.0,3012.410127850845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8277.982579492456
t172,5013.761923763058,0.0,0.0,3003.14307439193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8268.715526033542
t173,5013.761923763058,0.0,0.0,2850.9695243548085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8116.54197599642
t174,5013.761923763058,0.0,0.0,2499.307978161739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7764.88042980335
t175,5013.761923763058,0.0,0.0,1930.6859236436376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7196.258375285249
t176,5013.761923763058,0.0,3.552713678800501e-15,1316.6901553774005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6582.262607019012
t177,4434.102331883723,0.0,2.842170943040401e-14,1131.2327607200332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5817.14562048231
t178,4009.4802375001054,0.0,2.842170943040401e-14,1004.185056236649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5265.475821615308
t179,3806.8706525745647,0.0,0.0,942.1857764487595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5000.8669569018775
t180,3780.2912939163343,0.0,0.0,927.9564335466202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4960.058255341508
t181,3839.553424280175,0.0,0.0,940.1530131770251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5031.516965335753
t182,3968.164601470052,0.0,0.0,972.6772255247706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5192.652354873376
t183,4074.0291923374925,0.0,0.0,1004.185056236649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5330.024776452695
t184,3949.1496209793277,0.0,0.0,988.9393316986443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5189.899480556525
t185,3374.533584376046,0.0,-2.842170943040401e-14,865.9571537587308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4492.30126601333
t186,2145.454070094137,0.0,0.0,585.4358222594255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,2982.7004202321164
t187,1678.2955640807331,0.0,0.0,472.6174606781806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,2402.7235526374675
t188,1912.5860801058025,0.0,0.0,530.551213922603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,2694.9478219069592
t189,2380.130750596628,0.0,0.0,648.4514836831822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3280.392762158364
t190,3153.2612272434008,0.0,0.0,842.5803761337866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4247.652131255741
t191,4035.387200607999,0.0,0.0,1064.1515727528058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5351.349301239358
t192,4873.715767612449,0.0,0.0,1274.5425713772875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6400.06886686829
t193,5013.761923763058,0.0,0.0,1851.4923896673954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7117.064841309007
t194,5013.761923763058,0.0,0.0,2204.203129671997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7469.775581313608
t195,5013.761923763058,0.0,0.0,2344.027669166935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7609.600120808546
t196,5013.761923763058,0.0,0.0,2314.2265576941245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7579.799009335736
t197,5013.761923763058,0.0,0.0,1964.6101757099968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7230.182627351608
t198,4700.538380499148,0.0,0.0,1230.8381610350043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6183.187069412706
t199,3181.7753109763316,0.0,0.0,849.6950475848571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4283.280886439742
t200,2442.574446684579,0.0,4.440892098500626e-16,663.6972082211869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3358.0821827843197
t201,2490.9881655959107,0.0,0.0,649.4678653190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3392.266558793512
t202,2656.371662890474,0.0,0.0,668.7791164005212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3576.961307169549
t203,2769.803199818991,0.0,2.842170943040401e-14,688.0903674819965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3709.704095179541
t204,2891.649214912268,0.0,0.0,716.5490532862732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3860.0087960770948
t205,3160.0590627715983,0.0,5.684341886080802e-14,776.51556980243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4188.385160452582
t206,3360.394653131948,0.0,5.684341886080802e-14,823.269125052313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4435.474306062814
t207,3567.092365893581,0.0,0.0,879.170115025001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4698.073008797135
t208,3586.7223199527625,0.0,0.0,898.4813661064782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4737.014213937794
t209,3219.5342223073667,0.0,-1.4210854715202004e-14,827.3346515957837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4298.679401781704
t210,2108.409331807835,0.0,0.0,576.2883875366206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,2936.508247223009
t211,1671.1620027482213,0.0,0.0,470.5846974064443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,2393.5572280332194
t212,1925.81684121151,0.0,0.0,535.6331221019373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,2713.260491192001
t213,2401.5112729970488,0.0,0.0,653.5333918625147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3306.8551927381172
t214,3225.5727173364776,0.0,0.0,860.8752455793965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4338.258490794427
t215,4310.406361509506,0.0,0.0,1132.2491423559004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5694.466031743959
t216,5013.761923763058,0.0,0.0,1664.3534040536333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6929.9258556952445
t217,5013.761923763058,0.0,0.0,2459.1906194184803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7724.7630710600915
t218,5013.761923763058,0.0,0.0,2866.38447137775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8131.956923019361
t219,5013.761923763058,0.0,0.0,3015.484074632858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8281.05652627447
t220,5013.761923763058,0.0,0.0,3019.607215226406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8285.179666868018
t221,5013.761923763058,0.0,0.0,2673.0771809615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7938.649632603111
t222,5013.761923763058,0.0,0.0,1596.5048999209157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6862.077351562527
t223,3685.9838264947966,0.0,0.0,975.7263704323759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4913.520724805726
t224,2952.0044759197363,0.0,0.0,791.7612943404365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3995.5762981387265
t225,2986.6638359634335,0.0,0.0,779.5647147100299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4018.039078552017
t226,3085.115105006599,0.0,0.0,789.7285310687002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4126.654163953853
t227,3136.6370860466195,0.0,2.842170943040401e-14,794.8104392480382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4183.258053173211
t228,3268.7136978979715,0.0,0.0,821.2363617805804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4341.760587557105
t229,3404.618255636731,0.0,0.0,856.8097190359294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4513.238502551214
t230,3550.3881772878303,0.0,2.842170943040401e-14,884.2520232043389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4686.450728370723
t231,3616.3285768313153,0.0,-2.842170943040401e-14,917.7926171879499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4785.9317218978185
t232,3656.092212641508,0.0,0.0,934.0547233618236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4841.957463881885
t233,3360.6305992579764,0.0,1.4210854715202004e-14,872.0554435739341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4484.496570710464
t234,2347.3248712254435,0.0,-8.881784197001252e-16,639.3040489603773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3238.4394480643746
t235,1991.014931569187,0.0,0.0,550.8788466399437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,2793.7043060876845
t236,2328.1835829417723,0.0,0.0,635.2385224169084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3215.2326332372345
t237,2831.3758984980386,0.0,0.0,762.2862269002908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3845.472653276883
t238,3648.3037815049584,0.0,0.0,966.5789357095691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4866.693245093081
t239,4715.8217031263675,0.0,0.0,1233.887305942606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6201.519536947527
t240,5013.761923763058,0.0,0.0,2126.0383782688305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7391.610829910442
t241,5013.761923763058,0.0,0.0,2937.33973446815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8202.912186109761
t242,5013.761923763058,0.0,0.0,3371.248350181014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8636.820801822625
t243,5013.761923763058,0.0,0.0,3582.0485640048128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8847.621015646424
t244,5013.761923763058,0.0,0.0,3603.6442167674504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8869.21666840906
t245,5013.761923763058,0.0,0.0,3307.4901744661747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8573.062626107787
t246,5013.761923763058,0.0,0.0,2221.6756418410823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7487.248093482694
t247,4198.36226490508,0.0,0.0,1104.806838187491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5554.979630971125
t248,3376.3332204900507,0.0,0.0,898.4813661064782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4526.625114475082
t249,3271.341115551746,0.0,-7.105427357601002e-15,857.8261006717948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4380.977744102094
t250,3290.8218448638763,0.0,1.4210854715202004e-14,847.6622843131227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4390.294657055552
t251,3293.7403200389454,0.0,2.842170943040401e-14,839.5312312261885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4385.082079143687
t252,3354.519895932228,0.0,-2.842170943040401e-14,852.7441924924588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4459.07461630324
t253,3497.2440925598976,0.0,0.0,888.317549747806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4637.372170186257
t254,3565.350474656506,0.0,2.842170943040401e-14,905.5960375575469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4722.757040092606
t255,3715.9118111920934,0.0,2.842170943040401e-14,939.1366315411597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4906.858970611806
t256,3730.677457804555,0.0,-2.842170943040401e-14,951.3332111715645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4933.821196854673
t257,3384.283900935762,0.0,0.0,878.1537333891374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4514.248162203453
t258,2441.725288742735,0.0,-5.551115123125783e-17,663.6972082211851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3357.2330248424737
t259,2144.8240346093608,0.0,0.0,589.5013488028926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,2986.135911290807
t260,2453.458440651905,0.0,0.0,666.7463531287885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3372.0153216592475
t261,2977.0352402435,0.0,0.0,798.8759657915052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4027.721733913559
t262,3798.048084696331,0.0,0.0,1004.185056236649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5054.043668811533
t263,4878.796767423449,0.0,0.0,1274.5425713772875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6405.1498666792895
t264,5013.761923763058,0.0,0.0,2383.1038443999187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7648.67629604153
t265,5013.761923763058,0.0,0.0,3137.8361019587073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8403.408553600319
t266,5013.761923763058,0.0,0.0,3538.8572584795384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8804.42971012115
t267,5013.761923763058,0.0,0.0,3692.0595910897337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8957.632042731346
t268,5013.761923763058,0.0,0.0,3619.0795750288553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8884.652026670467
t269,5013.761923763058,0.0,0.0,3274.5947049728866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8540.167156614498
t270,5013.761923763058,0.0,0.0,2132.219084008525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7397.791535650136
t271,4129.099374698606,0.0,0.0,1086.5119687418828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5467.421871319042
t272,3380.398020338851,0.0,0.0,899.4977477423436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4531.706295959748
t273,3385.3482111727217,0.0,1.4210854715202004e-14,876.120970117403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4513.279709168678
t274,3427.005119827417,0.0,2.842170943040401e-14,871.0390619380669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4549.854709644037
t275,3522.5292365913483,0.0,-2.842170943040401e-14,877.1373517532702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4651.477116223172
t276,3564.445949898726,0.0,-2.842170943040401e-14,892.383076291273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4708.639554068553
t277,3603.419850513951,0.0,-2.842170943040401e-14,911.6943273727484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4766.924705765253
t278,3592.4273477323795,0.0,2.842170943040401e-14,912.7107090086156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4756.9485846195485
t279,3670.42740142037,0.0,0.0,934.0547233618272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4856.292652660751
t280,3580.5615889870933,0.0,1.4210854715202004e-14,922.874525367286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4755.246642232933
t281,3084.937468516915,0.0,7.105427357601002e-15,816.1544536012461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4152.9024499967145
t282,2255.8519312515855,0.0,0.0,616.9436529713021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3124.6061121014413
t283,2085.7433056219934,0.0,0.0,575.2720059007515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,2912.8258394012987
t284,2415.778395662066,0.0,0.0,657.5989184059836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3325.1878419466034
t285,2927.120472513042,0.0,0.0,785.6630045252332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3964.594004916829
t286,3753.2344783739836,0.0,0.0,993.0048582421114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4998.049864494648
t287,4841.096560836502,0.0,0.0,1265.3951366544843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6358.30222536954
t288,5013.761923763058,0.0,0.0,2317.3005044761403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7582.8729561177515
t289,5013.761923763058,0.0,0.0,3158.402972148273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8423.975423789885
t290,5013.761923763058,0.0,0.0,3637.5684688338124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8903.140920475424
t291,5013.761923763058,0.0,0.0,3891.5599881828875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9157.1324398245
t292,5013.761923763058,0.0,0.0,3932.6937285620143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9198.266180203625
t293,5013.761923763058,0.0,0.0,3664.31604476307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8929.888496404681
t294,5013.761923763058,0.0,0.0,2676.1511277435147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7941.723579385126
t295,4650.623612768691,0.0,0.0,1217.6251997687305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6120.0593404159745
t296,3788.882123439422,0.0,0.0,1002.1522929649163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5042.844944282891
t297,3590.7984664937294,0.0,7.105427357601002e-15,941.1693948128941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4783.778389185177
t298,3607.620252051074,0.0,1.4210854715202004e-14,924.9072886390204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4784.338068568648
t299,3644.964433435818,0.0,2.842170943040401e-14,920.8417620955515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4817.616723409923
t300,3756.0477826629594,0.0,-2.842170943040401e-14,943.2021580846285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4951.060468626141
t301,3975.551720443871,0.0,-2.842170943040401e-14,994.0212398779786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5221.383488200403
t302,4128.024779331071,0.0,0.0,1028.5782154974586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5408.413522707083
t303,4325.431352078825,0.0,5.684341886080802e-14,1076.3481523832106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5653.590032340589
t304,4373.9570531641775,0.0,2.842170943040401e-14,1101.7576932798856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5727.5252743226165
t305,4109.4143790876915,0.0,-1.4210854715202004e-14,1053.9877563941354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5415.21266336038
t306,3239.587291889987,0.0,-3.552713678800501e-15,860.8752455793965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4352.273065347937
t307,2866.007343601277,0.0,0.0,770.4172799872267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3888.2351514670577
t308,3174.6417496438216,0.0,0.0,847.6622843131227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4274.114561835498
t309,3584.142052706593,0.0,0.0,950.3168295356954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4786.269410120842
t310,4166.779419688444,0.0,0.0,1096.6757851005532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5515.265732667551
t311,4983.707302695373,0.0,0.0,1300.9684939098315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787854506,6536.48632448375
t312,5013.761923763058,0.0,0.0,2342.998886593864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7608.571338235475
t313,5013.761923763058,0.0,0.0,3136.8073193856344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8402.379771027247
t314,5013.761923763058,0.0,0.0,3586.1512933598997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8851.72374500151
t315,5013.761923763058,0.0,0.0,3796.9515071837022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9062.523958825313
t316,5013.761923763058,0.0,0.0,3885.399693681654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9150.972145323265
t317,5013.761923763058,0.0,0.0,3777.4134195672104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9042.985871208823
t318,5013.761923763058,0.0,0.0,3332.192586186493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8597.765037828105
t319,5013.761923763058,0.0,0.0,2632.992634393906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7898.565086035517
t320,5013.761923763058,0.0,0.0,1906.1012870367122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7171.673738678323
t321,4942.26920952814,0.0,2.842170943040401e-14,1257.2640835675484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6451.343820974242
t322,4648.297264534377,0.0,-2.842170943040401e-14,1162.7405914319133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6062.848383844844
t323,4595.874369897137,0.0,0.0,1135.2982872635002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5982.98318503919
t324,4702.8657406324155,0.0,0.0,1157.6586832525754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6112.334951763544
t325,4910.259483901271,0.0,0.0,1211.526909953529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6373.596921733353
t326,5013.761923763058,0.0,0.0,1427.1550221678535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6692.727473809465
t327,5013.761923763058,0.0,-2.842170943040401e-14,1608.0296957518094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6873.602147393421
t328,5013.761923763058,0.0,-2.842170943040401e-14,1528.7148998536577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6794.287351495269
t329,4793.738852353966,0.0,1.4210854715202004e-14,1228.8053977632699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6274.354777995789
t330,3843.6451792022754,0.0,0.0,1012.3161093235867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5107.771816404415
