Time_Index,NG,west_north_central_naturalgas_ccs90,None,west_north_central_naturalgas_ccs100,west_north_central_uranium
5373,3.23,4.32,0,4.45,0.66
5374,3.23,4.32,0,4.45,0.66
5375,3.23,4.32,0,4.45,0.66
5376,3.23,4.32,0,4.45,0.66
5377,3.23,4.32,0,4.45,0.66
5378,3.23,4.32,0,4.45,0.66
5379,3.23,4.32,0,4.45,0.66
5380,3.23,4.32,0,4.45,0.66
5381,3.23,4.32,0,4.45,0.66
5382,3.23,4.32,0,4.45,0.66
5383,3.23,4.32,0,4.45,0.66
5384,3.23,4.32,0,4.45,0.66
5385,3.23,4.32,0,4.45,0.66
5386,3.23,4.32,0,4.45,0.66
5387,3.23,4.32,0,4.45,0.66
5388,3.23,4.32,0,4.45,0.66
5389,3.23,4.32,0,4.45,0.66
5390,3.23,4.32,0,4.45,0.66
5391,3.23,4.32,0,4.45,0.66
5392,3.23,4.32,0,4.45,0.66
5393,3.23,4.32,0,4.45,0.66
5394,3.23,4.32,0,4.45,0.66
5395,3.23,4.32,0,4.45,0.66
5396,3.23,4.32,0,4.45,0.66
5397,3.23,4.32,0,4.45,0.66
5398,3.23,4.32,0,4.45,0.66
5399,3.23,4.32,0,4.45,0.66
5400,3.23,4.32,0,4.45,0.66
5401,3.23,4.32,0,4.45,0.66
5402,3.23,4.32,0,4.45,0.66
5403,3.23,4.32,0,4.45,0.66
5404,3.23,4.32,0,4.45,0.66
5405,3.23,4.32,0,4.45,0.66
5406,3.23,4.32,0,4.45,0.66
5407,3.23,4.32,0,4.45,0.66
5408,3.23,4.32,0,4.45,0.66
5409,3.23,4.32,0,4.45,0.66
5410,3.23,4.32,0,4.45,0.66
5411,3.23,4.32,0,4.45,0.66
5412,3.23,4.32,0,4.45,0.66
5413,3.23,4.32,0,4.45,0.66
5414,3.23,4.32,0,4.45,0.66
5415,3.23,4.32,0,4.45,0.66
5416,3.23,4.32,0,4.45,0.66
5417,3.23,4.32,0,4.45,0.66
5418,3.23,4.32,0,4.45,0.66
5419,3.23,4.32,0,4.45,0.66
5420,3.23,4.32,0,4.45,0.66
5421,3.23,4.32,0,4.45,0.66
5422,3.23,4.32,0,4.45,0.66
5423,3.23,4.32,0,4.45,0.66
5424,3.23,4.32,0,4.45,0.66
5425,3.23,4.32,0,4.45,0.66
5426,3.23,4.32,0,4.45,0.66
5427,3.23,4.32,0,4.45,0.66
5428,3.23,4.32,0,4.45,0.66
5429,3.23,4.32,0,4.45,0.66
5430,3.23,4.32,0,4.45,0.66
5431,3.23,4.32,0,4.45,0.66
5432,3.23,4.32,0,4.45,0.66
5433,3.23,4.32,0,4.45,0.66
5434,3.23,4.32,0,4.45,0.66
5435,3.23,4.32,0,4.45,0.66
5436,3.23,4.32,0,4.45,0.66
5437,3.23,4.32,0,4.45,0.66
5438,3.23,4.32,0,4.45,0.66
5439,3.23,4.32,0,4.45,0.66
5440,3.23,4.32,0,4.45,0.66
5441,3.23,4.32,0,4.45,0.66
5442,3.23,4.32,0,4.45,0.66
5443,3.23,4.32,0,4.45,0.66
5444,3.23,4.32,0,4.45,0.66
5445,3.23,4.32,0,4.45,0.66
5446,3.23,4.32,0,4.45,0.66
5447,3.23,4.32,0,4.45,0.66
5448,3.23,4.32,0,4.45,0.66
5449,3.23,4.32,0,4.45,0.66
5450,3.23,4.32,0,4.45,0.66
5451,3.23,4.32,0,4.45,0.66
5452,3.23,4.32,0,4.45,0.66
5453,3.23,4.32,0,4.45,0.66
5454,3.23,4.32,0,4.45,0.66
5455,3.23,4.32,0,4.45,0.66
5456,3.23,4.32,0,4.45,0.66
5457,3.23,4.32,0,4.45,0.66
5458,3.23,4.32,0,4.45,0.66
5459,3.23,4.32,0,4.45,0.66
5460,3.23,4.32,0,4.45,0.66
5461,3.23,4.32,0,4.45,0.66
5462,3.23,4.32,0,4.45,0.66
5463,3.23,4.32,0,4.45,0.66
5464,3.23,4.32,0,4.45,0.66
5465,3.23,4.32,0,4.45,0.66
5466,3.23,4.32,0,4.45,0.66
5467,3.23,4.32,0,4.45,0.66
5468,3.23,4.32,0,4.45,0.66
5469,3.23,4.32,0,4.45,0.66
5470,3.23,4.32,0,4.45,0.66
5471,3.23,4.32,0,4.45,0.66
5472,3.23,4.32,0,4.45,0.66
5473,3.23,4.32,0,4.45,0.66
5474,3.23,4.32,0,4.45,0.66
5475,3.23,4.32,0,4.45,0.66
5476,3.23,4.32,0,4.45,0.66
5477,3.23,4.32,0,4.45,0.66
5478,3.23,4.32,0,4.45,0.66
5479,3.23,4.32,0,4.45,0.66
5480,3.23,4.32,0,4.45,0.66
5481,3.23,4.32,0,4.45,0.66
5482,3.23,4.32,0,4.45,0.66
5483,3.23,4.32,0,4.45,0.66
5484,3.23,4.32,0,4.45,0.66
5485,3.23,4.32,0,4.45,0.66
5486,3.23,4.32,0,4.45,0.66
5487,3.23,4.32,0,4.45,0.66
5488,3.23,4.32,0,4.45,0.66
5489,3.23,4.32,0,4.45,0.66
5490,3.23,4.32,0,4.45,0.66
5491,3.23,4.32,0,4.45,0.66
5492,3.23,4.32,0,4.45,0.66
5493,3.23,4.32,0,4.45,0.66
5494,3.23,4.32,0,4.45,0.66
5495,3.23,4.32,0,4.45,0.66
5496,3.23,4.32,0,4.45,0.66
5497,3.23,4.32,0,4.45,0.66
5498,3.23,4.32,0,4.45,0.66
5499,3.23,4.32,0,4.45,0.66
5500,3.23,4.32,0,4.45,0.66
5501,3.23,4.32,0,4.45,0.66
5502,3.23,4.32,0,4.45,0.66
5503,3.23,4.32,0,4.45,0.66
5504,3.23,4.32,0,4.45,0.66
5505,3.23,4.32,0,4.45,0.66
5506,3.23,4.32,0,4.45,0.66
5507,3.23,4.32,0,4.45,0.66
5508,3.23,4.32,0,4.45,0.66
5509,3.23,4.32,0,4.45,0.66
5510,3.23,4.32,0,4.45,0.66
5511,3.23,4.32,0,4.45,0.66
5512,3.23,4.32,0,4.45,0.66
5513,3.23,4.32,0,4.45,0.66
5514,3.23,4.32,0,4.45,0.66
5515,3.23,4.32,0,4.45,0.66
5516,3.23,4.32,0,4.45,0.66
5517,3.23,4.32,0,4.45,0.66
5518,3.23,4.32,0,4.45,0.66
5519,3.23,4.32,0,4.45,0.66
5520,3.23,4.32,0,4.45,0.66
5521,3.23,4.32,0,4.45,0.66
5522,3.23,4.32,0,4.45,0.66
5523,3.23,4.32,0,4.45,0.66
5524,3.23,4.32,0,4.45,0.66
5525,3.23,4.32,0,4.45,0.66
5526,3.23,4.32,0,4.45,0.66
5527,3.23,4.32,0,4.45,0.66
5528,3.23,4.32,0,4.45,0.66
5529,3.23,4.32,0,4.45,0.66
5530,3.23,4.32,0,4.45,0.66
5531,3.23,4.32,0,4.45,0.66
5532,3.23,4.32,0,4.45,0.66
5533,3.23,4.32,0,4.45,0.66
5534,3.23,4.32,0,4.45,0.66
5535,3.23,4.32,0,4.45,0.66
5536,3.23,4.32,0,4.45,0.66
5537,3.23,4.32,0,4.45,0.66
5538,3.23,4.32,0,4.45,0.66
5539,3.23,4.32,0,4.45,0.66
5540,3.23,4.32,0,4.45,0.66
5541,3.23,4.32,0,4.45,0.66
5542,3.23,4.32,0,4.45,0.66
5543,3.23,4.32,0,4.45,0.66
5544,3.23,4.32,0,4.45,0.66
5545,3.23,4.32,0,4.45,0.66
5546,3.23,4.32,0,4.45,0.66
5547,3.23,4.32,0,4.45,0.66
5548,3.23,4.32,0,4.45,0.66
5549,3.23,4.32,0,4.45,0.66
5550,3.23,4.32,0,4.45,0.66
5551,3.23,4.32,0,4.45,0.66
5552,3.23,4.32,0,4.45,0.66
5553,3.23,4.32,0,4.45,0.66
5554,3.23,4.32,0,4.45,0.66
5555,3.23,4.32,0,4.45,0.66
5556,3.23,4.32,0,4.45,0.66
5557,3.23,4.32,0,4.45,0.66
5558,3.23,4.32,0,4.45,0.66
5559,3.23,4.32,0,4.45,0.66
5560,3.23,4.32,0,4.45,0.66
5561,3.23,4.32,0,4.45,0.66
5562,3.23,4.32,0,4.45,0.66
5563,3.23,4.32,0,4.45,0.66
5564,3.23,4.32,0,4.45,0.66
5565,3.23,4.32,0,4.45,0.66
5566,3.23,4.32,0,4.45,0.66
5567,3.23,4.32,0,4.45,0.66
5568,3.23,4.32,0,4.45,0.66
5569,3.23,4.32,0,4.45,0.66
5570,3.23,4.32,0,4.45,0.66
5571,3.23,4.32,0,4.45,0.66
5572,3.23,4.32,0,4.45,0.66
5573,3.23,4.32,0,4.45,0.66
5574,3.23,4.32,0,4.45,0.66
5575,3.23,4.32,0,4.45,0.66
5576,3.23,4.32,0,4.45,0.66
5577,3.23,4.32,0,4.45,0.66
5578,3.23,4.32,0,4.45,0.66
5579,3.23,4.32,0,4.45,0.66
5580,3.23,4.32,0,4.45,0.66
5581,3.23,4.32,0,4.45,0.66
5582,3.23,4.32,0,4.45,0.66
5583,3.23,4.32,0,4.45,0.66
5584,3.23,4.32,0,4.45,0.66
5585,3.23,4.32,0,4.45,0.66
5586,3.23,4.32,0,4.45,0.66
5587,3.23,4.32,0,4.45,0.66
5588,3.23,4.32,0,4.45,0.66
5589,3.23,4.32,0,4.45,0.66
5590,3.23,4.32,0,4.45,0.66
5591,3.23,4.32,0,4.45,0.66
5592,3.23,4.32,0,4.45,0.66
5593,3.23,4.32,0,4.45,0.66
5594,3.23,4.32,0,4.45,0.66
5595,3.23,4.32,0,4.45,0.66
5596,3.23,4.32,0,4.45,0.66
5597,3.23,4.32,0,4.45,0.66
5598,3.23,4.32,0,4.45,0.66
5599,3.23,4.32,0,4.45,0.66
5600,3.23,4.32,0,4.45,0.66
5601,3.23,4.32,0,4.45,0.66
5602,3.23,4.32,0,4.45,0.66
5603,3.23,4.32,0,4.45,0.66
5604,3.23,4.32,0,4.45,0.66
5605,3.23,4.32,0,4.45,0.66
5606,3.23,4.32,0,4.45,0.66
5607,3.23,4.32,0,4.45,0.66
5608,3.23,4.32,0,4.45,0.66
5609,3.23,4.32,0,4.45,0.66
5610,3.23,4.32,0,4.45,0.66
5611,3.23,4.32,0,4.45,0.66
5612,3.23,4.32,0,4.45,0.66
5613,3.23,4.32,0,4.45,0.66
5614,3.23,4.32,0,4.45,0.66
5615,3.23,4.32,0,4.45,0.66
5616,3.23,4.32,0,4.45,0.66
5617,3.23,4.32,0,4.45,0.66
5618,3.23,4.32,0,4.45,0.66
5619,3.23,4.32,0,4.45,0.66
5620,3.23,4.32,0,4.45,0.66
5621,3.23,4.32,0,4.45,0.66
5622,3.23,4.32,0,4.45,0.66
5623,3.23,4.32,0,4.45,0.66
5624,3.23,4.32,0,4.45,0.66
5625,3.23,4.32,0,4.45,0.66
5626,3.23,4.32,0,4.45,0.66
5627,3.23,4.32,0,4.45,0.66
5628,3.23,4.32,0,4.45,0.66
5629,3.23,4.32,0,4.45,0.66
5630,3.23,4.32,0,4.45,0.66
5631,3.23,4.32,0,4.45,0.66
5632,3.23,4.32,0,4.45,0.66
5633,3.23,4.32,0,4.45,0.66
5634,3.23,4.32,0,4.45,0.66
5635,3.23,4.32,0,4.45,0.66
5636,3.23,4.32,0,4.45,0.66
5637,3.23,4.32,0,4.45,0.66
5638,3.23,4.32,0,4.45,0.66
5639,3.23,4.32,0,4.45,0.66
5640,3.23,4.32,0,4.45,0.66
5641,3.23,4.32,0,4.45,0.66
5642,3.23,4.32,0,4.45,0.66
5643,3.23,4.32,0,4.45,0.66
5644,3.23,4.32,0,4.45,0.66
5645,3.23,4.32,0,4.45,0.66
5646,3.23,4.32,0,4.45,0.66
5647,3.23,4.32,0,4.45,0.66
5648,3.23,4.32,0,4.45,0.66
5649,3.23,4.32,0,4.45,0.66
5650,3.23,4.32,0,4.45,0.66
5651,3.23,4.32,0,4.45,0.66
5652,3.23,4.32,0,4.45,0.66
5653,3.23,4.32,0,4.45,0.66
5654,3.23,4.32,0,4.45,0.66
5655,3.23,4.32,0,4.45,0.66
5656,3.23,4.32,0,4.45,0.66
5657,3.23,4.32,0,4.45,0.66
5658,3.23,4.32,0,4.45,0.66
5659,3.23,4.32,0,4.45,0.66
5660,3.23,4.32,0,4.45,0.66
5661,3.23,4.32,0,4.45,0.66
5662,3.23,4.32,0,4.45,0.66
5663,3.23,4.32,0,4.45,0.66
5664,3.23,4.32,0,4.45,0.66
5665,3.23,4.32,0,4.45,0.66
5666,3.23,4.32,0,4.45,0.66
5667,3.23,4.32,0,4.45,0.66
5668,3.23,4.32,0,4.45,0.66
5669,3.23,4.32,0,4.45,0.66
5670,3.23,4.32,0,4.45,0.66
5671,3.23,4.32,0,4.45,0.66
5672,3.23,4.32,0,4.45,0.66
5673,3.23,4.32,0,4.45,0.66
5674,3.23,4.32,0,4.45,0.66
5675,3.23,4.32,0,4.45,0.66
5676,3.23,4.32,0,4.45,0.66
5677,3.23,4.32,0,4.45,0.66
5678,3.23,4.32,0,4.45,0.66
5679,3.23,4.32,0,4.45,0.66
5680,3.23,4.32,0,4.45,0.66
5681,3.23,4.32,0,4.45,0.66
5682,3.23,4.32,0,4.45,0.66
5683,3.23,4.32,0,4.45,0.66
5684,3.23,4.32,0,4.45,0.66
5685,3.23,4.32,0,4.45,0.66
5686,3.23,4.32,0,4.45,0.66
5687,3.23,4.32,0,4.45,0.66
5688,3.23,4.32,0,4.45,0.66
5689,3.23,4.32,0,4.45,0.66
5690,3.23,4.32,0,4.45,0.66
5691,3.23,4.32,0,4.45,0.66
5692,3.23,4.32,0,4.45,0.66
5693,3.23,4.32,0,4.45,0.66
5694,3.23,4.32,0,4.45,0.66
5695,3.23,4.32,0,4.45,0.66
5696,3.23,4.32,0,4.45,0.66
5697,3.23,4.32,0,4.45,0.66
5698,3.23,4.32,0,4.45,0.66
5699,3.23,4.32,0,4.45,0.66
5700,3.23,4.32,0,4.45,0.66
5701,3.23,4.32,0,4.45,0.66
5702,3.23,4.32,0,4.45,0.66
5703,3.23,4.32,0,4.45,0.66
5704,3.23,4.32,0,4.45,0.66
5705,3.23,4.32,0,4.45,0.66
5706,3.23,4.32,0,4.45,0.66
5707,3.23,4.32,0,4.45,0.66
5708,3.23,4.32,0,4.45,0.66
5709,3.23,4.32,0,4.45,0.66
5710,3.23,4.32,0,4.45,0.66
5711,3.23,4.32,0,4.45,0.66
5712,3.23,4.32,0,4.45,0.66
5713,3.23,4.32,0,4.45,0.66
5714,3.23,4.32,0,4.45,0.66
5715,3.23,4.32,0,4.45,0.66
5716,3.23,4.32,0,4.45,0.66
5717,3.23,4.32,0,4.45,0.66
5718,3.23,4.32,0,4.45,0.66
5719,3.23,4.32,0,4.45,0.66
5720,3.23,4.32,0,4.45,0.66
5721,3.23,4.32,0,4.45,0.66
5722,3.23,4.32,0,4.45,0.66
5723,3.23,4.32,0,4.45,0.66
5724,3.23,4.32,0,4.45,0.66
5725,3.23,4.32,0,4.45,0.66
5726,3.23,4.32,0,4.45,0.66
5727,3.23,4.32,0,4.45,0.66
5728,3.23,4.32,0,4.45,0.66
5729,3.23,4.32,0,4.45,0.66
5730,3.23,4.32,0,4.45,0.66
5731,3.23,4.32,0,4.45,0.66
5732,3.23,4.32,0,4.45,0.66
5733,3.23,4.32,0,4.45,0.66
5734,3.23,4.32,0,4.45,0.66
5735,3.23,4.32,0,4.45,0.66
5736,3.23,4.32,0,4.45,0.66
5737,3.23,4.32,0,4.45,0.66
5738,3.23,4.32,0,4.45,0.66
5739,3.23,4.32,0,4.45,0.66
5740,3.23,4.32,0,4.45,0.66
5741,3.23,4.32,0,4.45,0.66
5742,3.23,4.32,0,4.45,0.66
5743,3.23,4.32,0,4.45,0.66
5744,3.23,4.32,0,4.45,0.66
5745,3.23,4.32,0,4.45,0.66
5746,3.23,4.32,0,4.45,0.66
5747,3.23,4.32,0,4.45,0.66
5748,3.23,4.32,0,4.45,0.66
5749,3.23,4.32,0,4.45,0.66
5750,3.23,4.32,0,4.45,0.66
5751,3.23,4.32,0,4.45,0.66
5752,3.23,4.32,0,4.45,0.66
5753,3.23,4.32,0,4.45,0.66
5754,3.23,4.32,0,4.45,0.66
5755,3.23,4.32,0,4.45,0.66
5756,3.23,4.32,0,4.45,0.66
5757,3.23,4.32,0,4.45,0.66
5758,3.23,4.32,0,4.45,0.66
5759,3.23,4.32,0,4.45,0.66
5760,3.23,4.32,0,4.45,0.66
5761,3.23,4.32,0,4.45,0.66
5762,3.23,4.32,0,4.45,0.66
5763,3.23,4.32,0,4.45,0.66
5764,3.23,4.32,0,4.45,0.66
5765,3.23,4.32,0,4.45,0.66
5766,3.23,4.32,0,4.45,0.66
5767,3.23,4.32,0,4.45,0.66
5768,3.23,4.32,0,4.45,0.66
5769,3.23,4.32,0,4.45,0.66
5770,3.23,4.32,0,4.45,0.66
5771,3.23,4.32,0,4.45,0.66
5772,3.23,4.32,0,4.45,0.66
5773,3.23,4.32,0,4.45,0.66
5774,3.23,4.32,0,4.45,0.66
5775,3.23,4.32,0,4.45,0.66
5776,3.23,4.32,0,4.45,0.66
5777,3.23,4.32,0,4.45,0.66
5778,3.23,4.32,0,4.45,0.66
5779,3.23,4.32,0,4.45,0.66
5780,3.23,4.32,0,4.45,0.66
5781,3.23,4.32,0,4.45,0.66
5782,3.23,4.32,0,4.45,0.66
5783,3.23,4.32,0,4.45,0.66
5784,3.23,4.32,0,4.45,0.66
5785,3.23,4.32,0,4.45,0.66
5786,3.23,4.32,0,4.45,0.66
5787,3.23,4.32,0,4.45,0.66
5788,3.23,4.32,0,4.45,0.66
5789,3.23,4.32,0,4.45,0.66
5790,3.23,4.32,0,4.45,0.66
5791,3.23,4.32,0,4.45,0.66
5792,3.23,4.32,0,4.45,0.66
5793,3.23,4.32,0,4.45,0.66
5794,3.23,4.32,0,4.45,0.66
5795,3.23,4.32,0,4.45,0.66
5796,3.23,4.32,0,4.45,0.66
5797,3.23,4.32,0,4.45,0.66
5798,3.23,4.32,0,4.45,0.66
5799,3.23,4.32,0,4.45,0.66
5800,3.23,4.32,0,4.45,0.66
5801,3.23,4.32,0,4.45,0.66
5802,3.23,4.32,0,4.45,0.66
5803,3.23,4.32,0,4.45,0.66
5804,3.23,4.32,0,4.45,0.66
5805,3.23,4.32,0,4.45,0.66
5806,3.23,4.32,0,4.45,0.66
5807,3.23,4.32,0,4.45,0.66
5808,3.23,4.32,0,4.45,0.66
5809,3.23,4.32,0,4.45,0.66
5810,3.23,4.32,0,4.45,0.66
5811,3.23,4.32,0,4.45,0.66
5812,3.23,4.32,0,4.45,0.66
5813,3.23,4.32,0,4.45,0.66
5814,3.23,4.32,0,4.45,0.66
5815,3.23,4.32,0,4.45,0.66
5816,3.23,4.32,0,4.45,0.66
5817,3.23,4.32,0,4.45,0.66
5818,3.23,4.32,0,4.45,0.66
5819,3.23,4.32,0,4.45,0.66
5820,3.23,4.32,0,4.45,0.66
5821,3.23,4.32,0,4.45,0.66
5822,3.23,4.32,0,4.45,0.66
5823,3.23,4.32,0,4.45,0.66
5824,3.23,4.32,0,4.45,0.66
5825,3.23,4.32,0,4.45,0.66
5826,3.23,4.32,0,4.45,0.66
5827,3.23,4.32,0,4.45,0.66
5828,3.23,4.32,0,4.45,0.66
5829,3.23,4.32,0,4.45,0.66
5830,3.23,4.32,0,4.45,0.66
5831,3.23,4.32,0,4.45,0.66
5832,3.23,4.32,0,4.45,0.66
5833,3.23,4.32,0,4.45,0.66
5834,3.23,4.32,0,4.45,0.66
5835,3.23,4.32,0,4.45,0.66
5836,3.23,4.32,0,4.45,0.66
5837,3.23,4.32,0,4.45,0.66
5838,3.23,4.32,0,4.45,0.66
5839,3.23,4.32,0,4.45,0.66
5840,3.23,4.32,0,4.45,0.66
5841,3.23,4.32,0,4.45,0.66
5842,3.23,4.32,0,4.45,0.66
5843,3.23,4.32,0,4.45,0.66
5844,3.23,4.32,0,4.45,0.66
5845,3.23,4.32,0,4.45,0.66
5846,3.23,4.32,0,4.45,0.66
5847,3.23,4.32,0,4.45,0.66
5848,3.23,4.32,0,4.45,0.66
5849,3.23,4.32,0,4.45,0.66
5850,3.23,4.32,0,4.45,0.66
5851,3.23,4.32,0,4.45,0.66
5852,3.23,4.32,0,4.45,0.66
5853,3.23,4.32,0,4.45,0.66
5854,3.23,4.32,0,4.45,0.66
5855,3.23,4.32,0,4.45,0.66
5856,3.23,4.32,0,4.45,0.66
5857,3.23,4.32,0,4.45,0.66
5858,3.23,4.32,0,4.45,0.66
5859,3.23,4.32,0,4.45,0.66
5860,3.23,4.32,0,4.45,0.66
5861,3.23,4.32,0,4.45,0.66
5862,3.23,4.32,0,4.45,0.66
5863,3.23,4.32,0,4.45,0.66
5864,3.23,4.32,0,4.45,0.66
5865,3.23,4.32,0,4.45,0.66
5866,3.23,4.32,0,4.45,0.66
5867,3.23,4.32,0,4.45,0.66
5868,3.23,4.32,0,4.45,0.66
5869,3.23,4.32,0,4.45,0.66
5870,3.23,4.32,0,4.45,0.66
5871,3.23,4.32,0,4.45,0.66
5872,3.23,4.32,0,4.45,0.66
5873,3.23,4.32,0,4.45,0.66
5874,3.23,4.32,0,4.45,0.66
5875,3.23,4.32,0,4.45,0.66
5876,3.23,4.32,0,4.45,0.66
5877,3.23,4.32,0,4.45,0.66
5878,3.23,4.32,0,4.45,0.66
5879,3.23,4.32,0,4.45,0.66
5880,3.23,4.32,0,4.45,0.66
5881,3.23,4.32,0,4.45,0.66
5882,3.23,4.32,0,4.45,0.66
5883,3.23,4.32,0,4.45,0.66
5884,3.23,4.32,0,4.45,0.66
5885,3.23,4.32,0,4.45,0.66
5886,3.23,4.32,0,4.45,0.66
5887,3.23,4.32,0,4.45,0.66
5888,3.23,4.32,0,4.45,0.66
5889,3.23,4.32,0,4.45,0.66
5890,3.23,4.32,0,4.45,0.66
5891,3.23,4.32,0,4.45,0.66
5892,3.23,4.32,0,4.45,0.66
5893,3.23,4.32,0,4.45,0.66
5894,3.23,4.32,0,4.45,0.66
5895,3.23,4.32,0,4.45,0.66
5896,3.23,4.32,0,4.45,0.66
5897,3.23,4.32,0,4.45,0.66
5898,3.23,4.32,0,4.45,0.66
5899,3.23,4.32,0,4.45,0.66
5900,3.23,4.32,0,4.45,0.66
5901,3.23,4.32,0,4.45,0.66
5902,3.23,4.32,0,4.45,0.66
5903,3.23,4.32,0,4.45,0.66
5904,3.23,4.32,0,4.45,0.66
5905,3.23,4.32,0,4.45,0.66
5906,3.23,4.32,0,4.45,0.66
5907,3.23,4.32,0,4.45,0.66
5908,3.23,4.32,0,4.45,0.66
5909,3.23,4.32,0,4.45,0.66
5910,3.23,4.32,0,4.45,0.66
5911,3.23,4.32,0,4.45,0.66
5912,3.23,4.32,0,4.45,0.66
5913,3.23,4.32,0,4.45,0.66
5914,3.23,4.32,0,4.45,0.66
5915,3.23,4.32,0,4.45,0.66
5916,3.23,4.32,0,4.45,0.66
5917,3.23,4.32,0,4.45,0.66
5918,3.23,4.32,0,4.45,0.66
5919,3.23,4.32,0,4.45,0.66
5920,3.23,4.32,0,4.45,0.66
5921,3.23,4.32,0,4.45,0.66
5922,3.23,4.32,0,4.45,0.66
5923,3.23,4.32,0,4.45,0.66
5924,3.23,4.32,0,4.45,0.66
5925,3.23,4.32,0,4.45,0.66
5926,3.23,4.32,0,4.45,0.66
5927,3.23,4.32,0,4.45,0.66
5928,3.23,4.32,0,4.45,0.66
5929,3.23,4.32,0,4.45,0.66
5930,3.23,4.32,0,4.45,0.66
5931,3.23,4.32,0,4.45,0.66
5932,3.23,4.32,0,4.45,0.66
5933,3.23,4.32,0,4.45,0.66
5934,3.23,4.32,0,4.45,0.66
5935,3.23,4.32,0,4.45,0.66
5936,3.23,4.32,0,4.45,0.66
5937,3.23,4.32,0,4.45,0.66
5938,3.23,4.32,0,4.45,0.66
5939,3.23,4.32,0,4.45,0.66
5940,3.23,4.32,0,4.45,0.66
5941,3.23,4.32,0,4.45,0.66
5942,3.23,4.32,0,4.45,0.66
5943,3.23,4.32,0,4.45,0.66
5944,3.23,4.32,0,4.45,0.66
5945,3.23,4.32,0,4.45,0.66
5946,3.23,4.32,0,4.45,0.66
5947,3.23,4.32,0,4.45,0.66
5948,3.23,4.32,0,4.45,0.66
5949,3.23,4.32,0,4.45,0.66
5950,3.23,4.32,0,4.45,0.66
5951,3.23,4.32,0,4.45,0.66
5952,3.23,4.32,0,4.45,0.66
5953,3.23,4.32,0,4.45,0.66
5954,3.23,4.32,0,4.45,0.66
5955,3.23,4.32,0,4.45,0.66
5956,3.23,4.32,0,4.45,0.66
5957,3.23,4.32,0,4.45,0.66
5958,3.23,4.32,0,4.45,0.66
5959,3.23,4.32,0,4.45,0.66
5960,3.23,4.32,0,4.45,0.66
5961,3.23,4.32,0,4.45,0.66
5962,3.23,4.32,0,4.45,0.66
5963,3.23,4.32,0,4.45,0.66
5964,3.23,4.32,0,4.45,0.66
5965,3.23,4.32,0,4.45,0.66
5966,3.23,4.32,0,4.45,0.66
5967,3.23,4.32,0,4.45,0.66
5968,3.23,4.32,0,4.45,0.66
5969,3.23,4.32,0,4.45,0.66
5970,3.23,4.32,0,4.45,0.66
5971,3.23,4.32,0,4.45,0.66
5972,3.23,4.32,0,4.45,0.66
5973,3.23,4.32,0,4.45,0.66
5974,3.23,4.32,0,4.45,0.66
5975,3.23,4.32,0,4.45,0.66
5976,3.23,4.32,0,4.45,0.66
5977,3.23,4.32,0,4.45,0.66
5978,3.23,4.32,0,4.45,0.66
5979,3.23,4.32,0,4.45,0.66
5980,3.23,4.32,0,4.45,0.66
5981,3.23,4.32,0,4.45,0.66
5982,3.23,4.32,0,4.45,0.66
5983,3.23,4.32,0,4.45,0.66
5984,3.23,4.32,0,4.45,0.66
5985,3.23,4.32,0,4.45,0.66
5986,3.23,4.32,0,4.45,0.66
5987,3.23,4.32,0,4.45,0.66
5988,3.23,4.32,0,4.45,0.66
5989,3.23,4.32,0,4.45,0.66
5990,3.23,4.32,0,4.45,0.66
5991,3.23,4.32,0,4.45,0.66
5992,3.23,4.32,0,4.45,0.66
5993,3.23,4.32,0,4.45,0.66
5994,3.23,4.32,0,4.45,0.66
5995,3.23,4.32,0,4.45,0.66
5996,3.23,4.32,0,4.45,0.66
5997,3.23,4.32,0,4.45,0.66
5998,3.23,4.32,0,4.45,0.66
5999,3.23,4.32,0,4.45,0.66
6000,3.23,4.32,0,4.45,0.66
6001,3.23,4.32,0,4.45,0.66
6002,3.23,4.32,0,4.45,0.66
6003,3.23,4.32,0,4.45,0.66
6004,3.23,4.32,0,4.45,0.66
6005,3.23,4.32,0,4.45,0.66
6006,3.23,4.32,0,4.45,0.66
6007,3.23,4.32,0,4.45,0.66
6008,3.23,4.32,0,4.45,0.66
6009,3.23,4.32,0,4.45,0.66
6010,3.23,4.32,0,4.45,0.66
6011,3.23,4.32,0,4.45,0.66
6012,3.23,4.32,0,4.45,0.66
6013,3.23,4.32,0,4.45,0.66
6014,3.23,4.32,0,4.45,0.66
6015,3.23,4.32,0,4.45,0.66
6016,3.23,4.32,0,4.45,0.66
6017,3.23,4.32,0,4.45,0.66
6018,3.23,4.32,0,4.45,0.66
6019,3.23,4.32,0,4.45,0.66
6020,3.23,4.32,0,4.45,0.66
6021,3.23,4.32,0,4.45,0.66
6022,3.23,4.32,0,4.45,0.66
6023,3.23,4.32,0,4.45,0.66
6024,3.23,4.32,0,4.45,0.66
6025,3.23,4.32,0,4.45,0.66
6026,3.23,4.32,0,4.45,0.66
6027,3.23,4.32,0,4.45,0.66
6028,3.23,4.32,0,4.45,0.66
6029,3.23,4.32,0,4.45,0.66
6030,3.23,4.32,0,4.45,0.66
6031,3.23,4.32,0,4.45,0.66
6032,3.23,4.32,0,4.45,0.66
6033,3.23,4.32,0,4.45,0.66
6034,3.23,4.32,0,4.45,0.66
6035,3.23,4.32,0,4.45,0.66
6036,3.23,4.32,0,4.45,0.66
