Time_Index,USA_Single_conventional_hydroelectric_1.0_old,USA_Single_nuclear_1.0_old,USA_Single_naturalgas_ccavgcf_mid_0.0_old,USA_Single_landbasedwind_ltrg1_low_40_1.0_old,USA_Single_landbasedwind_ltrg1_low_40_2.0_old,USA_Single_landbasedwind_ltrg1_low_40_4.0_old,USA_Single_utilitypv_losangeles_low_0_2_1.0_old,USA_Single_utilitypv_losangeles_low_0_2_2.0_old,USA_Single_utilitypv_losangeles_low_0_2_4.0_old,USA_Single_utilitypv_losangeles_low_0_2_5.0_old,USA_Single_utilitypv_losangeles_low_0_2_7.0_old,USA_Single_utilitypv_losangeles_low_0_2_11.0_old,USA_Single_utilitypv_losangeles_low_0_2_13.0_old,USA_Single_utilitypv_losangeles_low_0_2_15.0_old,USA_Single_naturalgas_ccccsavgcf_mid_0.0,USA_Single_naturalgas_ccavgcf_mid_0.0,USA_Single_naturalgas_ctavgcf_mid_0.0,USA_Single_battery_high_0.0,USA_Single_netl_ngcc_0.0,USA_Single_netl_ngcc_ccs_0.0,USA_Single_naturalgas_ccs100_mid_0.0,USA_Single_landbasedwind_ltrg1_low_40_1.0,USA_Single_landbasedwind_ltrg1_low_40_2.0,USA_Single_landbasedwind_ltrg1_low_40_3.0,USA_Single_landbasedwind_ltrg1_low_40_4.0,USA_Single_landbasedwind_ltrg1_low_40_5.0,USA_Single_landbasedwind_ltrg1_low_40_6.0,USA_Single_landbasedwind_ltrg1_low_40_7.0,USA_Single_landbasedwind_ltrg1_low_40_8.0,USA_Single_landbasedwind_ltrg1_low_40_9.0,USA_Single_landbasedwind_ltrg1_low_40_10.0,USA_Single_landbasedwind_ltrg1_low_40_11.0,USA_Single_landbasedwind_ltrg1_low_40_12.0,USA_Single_landbasedwind_ltrg1_low_40_13.0,USA_Single_landbasedwind_ltrg1_low_40_14.0,USA_Single_landbasedwind_ltrg1_low_40_15.0,USA_Single_utilitypv_losangeles_low_0_2_1.0,USA_Single_utilitypv_losangeles_low_0_2_2.0,USA_Single_utilitypv_losangeles_low_0_2_3.0,USA_Single_utilitypv_losangeles_low_0_2_4.0,USA_Single_utilitypv_losangeles_low_0_2_5.0,USA_Single_utilitypv_losangeles_low_0_2_6.0,USA_Single_utilitypv_losangeles_low_0_2_7.0,USA_Single_utilitypv_losangeles_low_0_2_8.0,USA_Single_utilitypv_losangeles_low_0_2_9.0,USA_Single_utilitypv_losangeles_low_0_2_10.0,USA_Single_utilitypv_losangeles_low_0_2_11.0,USA_Single_utilitypv_losangeles_low_0_2_12.0,USA_Single_utilitypv_losangeles_low_0_2_13.0,USA_Single_utilitypv_losangeles_low_0_2_14.0,USA_Single_utilitypv_losangeles_low_0_2_15.0,USA_Single_ev_load_shifting_1.0
7544,0.301414503,1,1,0.158982813,0.030572426,0.287030101,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.158982813,0.030572426,0.179750562,0.287030101,0.306275308,0.345149577,0.699368536,0.773783386,0.406906515,0.1618177,0.404715776,0.236220717,0.924752891,0.185208365,0.78933388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090843229
7545,0.301414503,1,1,0.101749837,0.28994751,0.37377128,0.240708947,0.189385802,0.24454771,0.323255032,0.193972528,0.255974293,0.321900219,0.343147933,1,1,1,1,1,1,1,0.101749837,0.28994751,0.380553365,0.37377128,0.29796356,0.286860853,0.613337278,0.6667974,0.502322674,0.046173863,0.515520871,0.23260577,0.888596177,0.258568674,0.678380609,0.240708947,0.189385802,0.006767493,0.24454771,0.323255032,0,0.193972528,0.000360042,0,0,0.255974293,0.241471246,0.321900219,0.020137638,0.343147933,0.161841595
7546,0.301414503,1,1,0.326903105,0.518115938,0.468249202,0.505817592,0.564863741,0.577929497,0.624456525,0.570606947,0.556356549,0.621934533,0.562855363,1,1,1,1,1,1,1,0.326903105,0.518115938,0.459771037,0.468249202,0.642734647,0.637079239,0.820964634,0.897233427,0.602840543,0.186546624,0.604946494,0.603265107,0.903033137,0.369994968,0.842241645,0.505817592,0.564863741,0.50355196,0.577929497,0.624456525,0.395041287,0.570606947,0.478599191,0.183681712,0.365645111,0.556356549,0.54139924,0.621934533,0.502153397,0.562855363,0.240616918
7547,0.301414503,1,1,0.54940486,0.728555918,0.652904153,0.72821933,0.756264806,0.76211369,0.807326376,0.758691192,0.763561368,0.799144268,0.687298179,1,1,1,1,1,1,1,0.54940486,0.728555918,0.369029045,0.652904153,0.815196872,0.735057473,0.798249245,0.762347937,0.625469983,0.444437444,0.768471599,0.77941823,0.918319702,0.483961046,0.817388415,0.72821933,0.756264806,0.712370396,0.76211369,0.807326376,0.66638726,0.758691192,0.705508709,0.513297856,0.66919899,0.763561368,0.746914864,0.799144268,0.714323759,0.687298179,0.322387801
7548,0.301414503,1,1,0.731738329,0.737225413,0.786738515,0.875540853,0.864707828,0.856905997,0.890506506,0.853595853,0.867477238,0.897264242,0.827425778,1,1,1,1,1,1,1,0.731738329,0.737225413,0.40706414,0.786738515,0.813381076,0.712138891,0.886913121,0.868600607,0.658266723,0.64203763,0.821370244,0.777635098,0.92749393,0.637593925,0.888494968,0.875540853,0.864707828,0.830560148,0.856905997,0.890506506,0.820635021,0.853595853,0.830937803,0.735410213,0.796379209,0.867477238,0.884637117,0.897264242,0.834469795,0.827425778,0.419394912
7549,0.301414503,1,1,0.76564467,0.753229976,0.766935945,0.941879511,0.898427129,0.95652616,0.91994071,0.913100958,0.955032289,0.932208836,0.886053383,1,1,1,1,1,1,1,0.76564467,0.753229976,0.50727433,0.766935945,0.825408101,0.669117987,0.84444499,0.874099374,0.6203655,0.701816916,0.774414778,0.790431142,0.932956576,0.632858157,0.838205576,0.941879511,0.898427129,0.895905733,0.95652616,0.91994071,0.895143986,0.913100958,0.893360317,0.805723131,0.866805911,0.955032289,0.943428755,0.932208836,0.900832832,0.886053383,0.480822915
7550,0.301414503,1,1,0.787026763,0.753373921,0.795562625,0.960255742,0.916858673,0.970618367,0.927918613,0.929364979,0.965800524,0.933011353,0.816377163,1,1,1,1,1,1,1,0.787026763,0.753373921,0.472393692,0.795562625,0.812047124,0.660792351,0.767506361,0.845994592,0.56718725,0.759392321,0.780290306,0.788447678,0.937166929,0.729503453,0.781274319,0.960255742,0.916858673,0.907737732,0.970618367,0.927918613,0.916397154,0.929364979,0.912248731,0.815403819,0.838628232,0.965800524,0.960841238,0.933011353,0.913016498,0.816377163,0.510005725
7551,0.301414503,1,1,0.869757175,0.71773982,0.784823537,0.937069178,0.874210477,0.91781354,0.890379667,0.879263341,0.918982744,0.895349622,0.855602205,1,1,1,1,1,1,1,0.869757175,0.71773982,0.311415374,0.784823537,0.807623982,0.738129377,0.635897517,0.850425422,0.427696705,0.833273888,0.715777397,0.757061422,0.934809923,0.712541342,0.647428632,0.937069178,0.874210477,0.901348472,0.91781354,0.890379667,0.910661578,0.879263341,0.907810092,0.795842171,0.804066956,0.918982744,0.938018262,0.895349622,0.906396627,0.855602205,0.551916052
7552,0.301414503,1,1,0.914065719,0.657572925,0.766450405,0.854349494,0.775564075,0.799665809,0.7906124,0.786340296,0.802762747,0.798155665,0.792007208,1,1,1,1,1,1,1,0.914065719,0.657572925,0.289568007,0.766450405,0.84132123,0.780186772,0.639451146,0.861588359,0.383134693,0.886305809,0.661087871,0.83657974,0.935794592,0.633808374,0.619749784,0.854349494,0.775564075,0.869150698,0.799665809,0.7906124,0.898320317,0.786340296,0.883801997,0.678873658,0.848181069,0.802762747,0.855194092,0.798155665,0.874430954,0.792007208,0.598092738
7553,0.301414503,1,1,0.86058706,0.616264343,0.756487966,0.704219937,0.670018613,0.615718782,0.623914003,0.67814374,0.61781317,0.634418368,0.605000436,1,1,1,1,1,1,1,0.86058706,0.616264343,0.324377477,0.756487966,0.758253932,0.793214321,0.521875978,0.81665647,0.359773934,0.858599305,0.535706878,0.754957855,0.917099297,0.691571951,0.489525676,0.704219937,0.670018613,0.74652648,0.615718782,0.623914003,0.779726982,0.67814374,0.757119656,0.459179282,0.734648585,0.61781317,0.704760432,0.634418368,0.748959184,0.605000436,0.604774885
7554,0.301414503,1,1,0.637830257,0.485324442,0.718151629,0.454965234,0.437741935,0.291100681,0.348356545,0.442055732,0.285827368,0.353455365,0.300101519,1,1,1,1,1,1,1,0.637830257,0.485324442,0.216984555,0.718151629,0.723411322,0.788961053,0.298364908,0.779680312,0.236219883,0.584018469,0.372743845,0.733984888,0.78366673,0.652092099,0.292250931,0.454965234,0.437741935,0.561486959,0.291100681,0.348356545,0.592640996,0.442055732,0.565777719,0.324406564,0.539360344,0.285827368,0.455867708,0.353455365,0.559581697,0.300101519,0.656239015
7555,0.301414503,1,1,0.239057213,0.224116728,0.444426358,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.239057213,0.224116728,0.162320554,0.444426358,0.310096204,0.654237807,0.088708833,0.829277515,0.0920441,0.209558964,0.132355928,0.299380481,0.567927957,0.318817973,0.087076053,0,0,0.255360842,0,0,0.286576688,0,0.247587621,0.106786728,0.187768444,0,0,0,0.247715145,0,0.691443494
7556,0.301414503,1,1,0.076290771,0.144628346,0.401489526,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.076290771,0.144628346,0.086718231,0.401489526,0.15495193,0.574725986,0.033719625,0.796815634,0.074193515,0.070907339,0.071683876,0.161967665,0.519049883,0.254082263,0.025679871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644062551
7557,0.301414503,1,1,0.032141693,0.125693202,0.524710834,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.032141693,0.125693202,0.047043584,0.524710834,0.056372434,0.358513772,0.041640483,0.797599673,0.057508416,0.030523688,0.063107699,0.094648287,0.597430766,0.369550526,0.026078783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591048352
7558,0.301414503,1,1,0.014327426,0.055816825,0.523746014,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.014327426,0.055816825,0.016933924,0.523746014,0.045418818,0.287028998,0.050226524,0.746999741,0.017571576,0.02816827,0.032579057,0.052366063,0.599580586,0.296192557,0.029004546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503865429
7559,0.301414503,1,1,0.040595006,0.027915459,0.517924249,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.040595006,0.027915459,0.008350048,0.517924249,0.077522159,0.287145883,0.016824134,0.733259678,0.007013427,0.052114088,0.016986135,0.05126904,0.606597185,0.259047031,0.008144181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389714011
7560,0.301414503,1,1,0.020262606,0.015305742,0.495443076,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.020262606,0.015305742,0.000152737,0.495443076,0.055289436,0.302527785,0.007576241,0.827472389,0.000356012,0.021726388,0.009339884,0.034984298,0.625235677,0.263093948,0.003417285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268455454
7561,0.301414503,1,1,0.057312593,0.014979059,0.654553533,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.057312593,0.014979059,0.0020509,0.654553533,0.040466078,0.257277787,0.017465193,0.800005198,0.001241816,0.051023938,0.015620886,0.032584772,0.58105278,0.412634581,0.017323542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16007455
7562,0.301414503,1,1,0.072277054,0.013584653,0.769885778,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.072277054,0.013584653,0.00195044,0.769885778,0.031346511,0.317741275,0.026951095,0.869491935,0.002027865,0.031809255,0.01132305,0.030876804,0.561027288,0.585628927,0.024184896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095491657
7563,0.301414503,1,1,0.021952417,0.005133461,0.784338117,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.021952417,0.005133461,0.018066881,0.784338117,0.042607762,0.341064692,0.021434132,0.873978615,0.017752163,0.010435581,0.007812807,0.036276564,0.645388484,0.658900678,0.018442899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057528711
7564,0.301414503,1,1,0.012081178,0.000560524,0.79924953,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.012081178,0.000560524,0.027431635,0.79924953,0.063501291,0.432067007,0.01432929,0.81595552,0.023707813,0.006971703,0.018911587,0.039736584,0.635437727,0.762822986,0.009776058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026234063
7565,0.301414503,1,1,0.010817895,0.002473712,0.794079185,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.010817895,0.002473712,0.029906843,0.794079185,0.080818273,0.364093065,0.016626308,0.849296987,0.030354248,0.00564668,0.018684242,0.049373262,0.634958386,0.737027645,0.00846413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020731089
7566,0.301414503,1,1,0.005610085,0,0.785970092,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.005610085,0,0.045307167,0.785970092,0.065230779,0.306145787,0.01195767,0.933266997,0.037242282,0.001768509,0.023804793,0.05111789,0.641671062,0.674733996,0.005308729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030690214
7567,0.301414503,1,1,0.002533748,9.63E-05,0.798712909,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.002533748,9.63E-05,0.030116074,0.798712909,0.019686101,0.242653683,0.011731166,0.856480002,0.020681497,0.001436621,0.022637323,0.027229993,0.645619869,0.660526395,0.007087121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049187033
7568,0.301414503,1,1,0,0.000195872,0.804416537,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0.000195872,0.026534554,0.804416537,0.026021579,0.256769717,0.038529951,0.800613642,0.023330227,0.001300518,0.027828179,0.027902802,0.614254892,0.712759137,0.022651559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089363827
7569,0.301414503,1,1,0,0,0.802721977,0.285121977,0.193632439,0.389094949,0.368130267,0.19506824,0.381696969,0.363588601,0.438863784,1,1,1,1,1,1,1,0,0,0.008946355,0.802721977,0.009017851,0.237268746,0.051448349,0.54860872,0.018050129,0.000980618,0.025456894,0.009194701,0.638957679,0.717122912,0.053683963,0.285121977,0.193632439,0.00503714,0.389094949,0.368130267,0,0.19506824,0.000186042,0,0,0.381696969,0.279379815,0.363588601,0.028465714,0.438863784,0.157560742
7570,0.301414503,1,1,0.014536854,0.000443953,0.787679791,0.611218452,0.554848433,0.69655931,0.670155644,0.560510218,0.688665807,0.66707027,0.712082267,1,1,1,1,1,1,1,0.014536854,0.000443953,0.040433314,0.787679791,0.001536512,0.213826254,0.10999123,0.884456217,0.063275054,0.0160436,0.042850267,0.001872867,0.839341283,0.764880896,0.113630399,0.611218452,0.554848433,0.472377837,0.69655931,0.670155644,0.375760674,0.560510218,0.474325359,0.004555188,0.359864473,0.688665807,0.603633523,0.66707027,0.484381139,0.712082267,0.233570201
7571,0.301414503,1,1,0.030432591,0.017543482,0.7984097,0.794098496,0.75198698,0.850114405,0.833619356,0.757120848,0.845955372,0.834601462,0.868563056,1,1,1,1,1,1,1,0.030432591,0.017543482,0.046267107,0.7984097,0.003705337,0.18320933,0.291820049,0.908774197,0.03854188,0.027783217,0.075123899,0.003946642,0.902146399,0.714525104,0.273715168,0.794098496,0.75198698,0.652148128,0.850114405,0.833619356,0.644922495,0.757120848,0.696787238,0.400322437,0.631152391,0.845955372,0.784048498,0.834601462,0.670824349,0.868563056,0.312363676
7572,0.301414503,1,1,0.014899032,0.042900912,0.796200633,0.902168155,0.867967308,0.934805334,0.930980146,0.874020338,0.929365754,0.930203736,0.950602949,1,1,1,1,1,1,1,0.014899032,0.042900912,0.030085029,0.796200633,0.000682983,0.128190324,0.330563158,0.857638776,0.031460855,0.018994812,0.117046036,0.001698999,0.898091435,0.744950056,0.324993551,0.902168155,0.867967308,0.792302728,0.934805334,0.930980146,0.79311955,0.874020338,0.820530295,0.657564819,0.703917861,0.929365754,0.893902183,0.930203736,0.781053543,0.950602949,0.408327007
7573,0.301414503,1,1,0.001676112,0.007657129,0.785066009,0.947924733,0.926262081,0.959846854,0.960939527,0.930882871,0.951775253,0.961349726,0.968721986,1,1,1,1,1,1,1,0.001676112,0.007657129,0.019899424,0.785066009,0.006720148,0.077643551,0.354362249,0.796168208,0.027444214,0.00315698,0.114794225,0.005884896,0.837681532,0.690128684,0.3576563,0.947924733,0.926262081,0.876523435,0.959846854,0.960939527,0.872239888,0.930882871,0.881112456,0.717823088,0.798928022,0.951775253,0.943837464,0.961349726,0.871863365,0.968721986,0.469149821
7574,0.301414503,1,1,0,0.037878644,0.777972519,0.94356972,0.940786421,0.957997143,0.960084081,0.945261359,0.951132238,0.960111737,0.959347367,1,1,1,1,1,1,1,0,0.037878644,0.04858033,0.777972519,0.001127173,0.021653309,0.464601755,0.70080173,0.044202063,0.001056444,0.125436723,0.001965766,0.795194745,0.660126686,0.42341888,0.94356972,0.940786421,0.881060362,0.957997143,0.960084081,0.900279403,0.945261359,0.901063919,0.76859647,0.845879674,0.951132238,0.942584276,0.960111737,0.888293564,0.959347367,0.498566136
7575,0.301414503,1,1,0.002651376,0.023336522,0.791388392,0.923051596,0.920525014,0.913030565,0.92954284,0.922259569,0.908228397,0.928585589,0.915672779,1,1,1,1,1,1,1,0.002651376,0.023336522,0.007661309,0.791388392,0.006928755,0.045925941,0.477148175,0.538942754,0.010562864,0.005207048,0.097667351,0.004775967,0.777320743,0.704733431,0.400330782,0.923051596,0.920525014,0.790791035,0.913030565,0.92954284,0.896693468,0.922259569,0.894254684,0.812162817,0.82288146,0.908228397,0.920819283,0.928585589,0.820158362,0.915672779,0.54217779
7576,0.301414503,1,1,0.00477758,0.067311831,0.781473458,0.809129059,0.841693103,0.80248791,0.833756685,0.844952226,0.799474597,0.832648933,0.808234215,1,1,1,1,1,1,1,0.00477758,0.067311831,0.00902683,0.781473458,0.02519621,0.060301982,0.32116735,0.519302011,0.020271856,0.006782073,0.117435433,0.013300713,0.612226963,0.663972139,0.28996861,0.809129059,0.841693103,0.603149533,0.80248791,0.833756685,0.883193374,0.844952226,0.86675787,0.830686331,0.69772321,0.799474597,0.820136964,0.832648933,0.694358349,0.808234215,0.591882777
7577,0.301414503,1,1,0.001238584,0.034265328,0.780855775,0.614723325,0.692373455,0.610693812,0.651145637,0.695426345,0.608612776,0.652203023,0.615902424,1,1,1,1,1,1,1,0.001238584,0.034265328,0.005196461,0.780855775,0.046326883,0.062923953,0.154788435,0.328162432,0.011153763,0.004630765,0.055470452,0.023629319,0.460087419,0.645457685,0.127224937,0.614723325,0.692373455,0.35333842,0.610693812,0.651145637,0.76647687,0.695426345,0.732616246,0.73707974,0.489427865,0.608612776,0.583574891,0.652203023,0.437684447,0.615902424,0.60198191
7578,0.301414503,1,1,0.002747438,0.023025999,0.673211217,0.307974279,0.436299294,0.281373709,0.35372299,0.438615143,0.284750372,0.355876803,0.300797969,1,1,1,1,1,1,1,0.002747438,0.023025999,0.004863911,0.673211217,0.030315451,0.066352032,0.029583363,0.166947126,0.010527078,0.006339545,0.021685172,0.017389353,0.127329722,0.493478239,0.021302212,0.307974279,0.436299294,0.139821783,0.281373709,0.35372299,0.585426986,0.438615143,0.492527783,0.610432625,0.28626579,0.284750372,0.308301657,0.355876803,0.157364786,0.300797969,0.654136329
7579,0.301414503,1,1,0.007896615,0.00840599,0.53834337,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.007896615,0.00840599,0.005720114,0.53834337,0.015521558,0.052437723,0.001797506,0.079838187,0.009907833,0.004826284,0.003530416,0.007919103,0.055715822,0.3946473,0.000608318,0,0,0.000281037,0,0,0.28208071,0,0.173713699,0.343182236,0,0,0,0,0.000270651,0,0.689210683
7580,0.301414503,1,1,0.007764235,0.031594217,0.421230197,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.007764235,0.031594217,0.00746426,0.421230197,0.006101495,0.112629116,0.004044047,0.09617953,0.009599242,0.002309822,0.013610927,0.003459345,0.036046837,0.360059738,0.001648892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641581293
7581,0.301414503,1,1,0.00285128,0.061612636,0.444346845,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.00285128,0.061612636,0.042994872,0.444346845,0.022764474,0.138801679,0.003332372,0.069422767,0.0305016,0.001343676,0.023720756,0.019106373,0.031044204,0.354372263,0.001541577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586085033
7582,0.301414503,1,1,0.007500938,0.065214746,0.480456293,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.007500938,0.065214746,0.093803659,0.480456293,0.034299005,0.109943286,0.008538034,0.081072435,0.052497275,0.005484643,0.033092231,0.029341148,0.021017263,0.377976894,0.007777572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498138309
7583,0.301414503,1,1,0.007449348,0.06084118,0.53014338,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.007449348,0.06084118,0.12860772,0.53014338,0.053025343,0.160888165,0.023533575,0.07887949,0.073389947,0.002906494,0.038174819,0.0493237,0.017498346,0.420742065,0.02669771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383161214
7584,0.301414503,1,1,0.007450269,0.057167076,0.575335979,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.007450269,0.057167076,0.17498377,0.575335979,0.070104331,0.203870654,0.029796571,0.074646957,0.107946739,0.001683144,0.048501793,0.048861757,0.036858849,0.426078677,0.039031878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224509859
7585,0.301414503,1,1,0.012667613,0.055794805,0.504441977,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.012667613,0.055794805,0.196384132,0.504441977,0.109352715,0.271360457,0.04863172,0.097913243,0.127937376,0.002251891,0.048548821,0.074915931,0.033617266,0.363834381,0.056250181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119602101
7586,0.301414503,1,1,0.008984378,0.040318757,0.510703504,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.008984378,0.040318757,0.134889245,0.510703504,0.093017891,0.279633045,0.034513928,0.11094898,0.101536535,0.001022813,0.038868558,0.049747199,0.026881248,0.413111329,0.032075502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067187121
7587,0.301414503,1,1,0.011406142,0.053239755,0.519850492,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.011406142,0.053239755,0.118572354,0.519850492,0.104136981,0.294056296,0.051322728,0.090587988,0.090869203,0.000491745,0.04710545,0.051751517,0.020345869,0.410717189,0.039124928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027182901
7588,0.301414503,1,1,0.009907684,0.019746728,0.593259215,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.009907684,0.019746728,0.084666826,0.593259215,0.078546204,0.299219728,0.032521553,0.162052706,0.066019386,0.000758406,0.022806447,0.039888248,0.053205699,0.466493279,0.01977561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019162256
7589,0.301414503,1,1,0.025636815,0.011946579,0.610838771,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.025636815,0.011946579,0.069617666,0.610838771,0.081228778,0.363645434,0.025274154,0.124038532,0.05771292,0.001439687,0.018340025,0.037738986,0.043209426,0.491553843,0.015982402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030473425
7590,0.301414503,1,1,0.038773008,0.010695008,0.582692564,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.038773008,0.010695008,0.091366678,0.582692564,0.099804349,0.370264739,0.01407184,0.114182092,0.065367632,0.002477231,0.011126286,0.042100035,0.040669434,0.487091362,0.010530047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077404155
7591,0.301414503,1,1,0.01371521,0.021091608,0.538875639,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.01371521,0.021091608,0.095656171,0.538875639,0.100064293,0.389227986,0.005821588,0.096206889,0.081232488,0.000323951,0.016966602,0.043641843,0.03105947,0.476196408,0.005927052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153920115
7592,0.301414503,1,1,0.055638641,0.013062618,0.48718214,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.055638641,0.013062618,0.078519747,0.48718214,0.06780424,0.35175699,0.015189005,0.092250362,0.080575824,0.006004707,0.02535555,0.031345561,0.025991362,0.405228257,0.013115399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211689066
7593,0.301414503,1,1,0.053039707,0.020470483,0.576387584,0.267614186,0.191205323,0.385784984,0.367398441,0.187264323,0.381694913,0.358432829,0.258051932,1,1,1,1,1,1,1,0.053039707,0.020470483,0.104783289,0.576387584,0.045930669,0.3370758,0.028694164,0.088666104,0.119070463,0.005548697,0.03540156,0.023558,0.023564596,0.469702661,0.023786187,0.267614186,0.191205323,0.001653685,0.385784984,0.367398441,0,0.187264323,0,0,0,0.381694913,0.245458707,0.358432829,0.013397771,0.258051932,0.23103902
7594,0.301414503,1,1,0.206503183,0.048497476,0.670459569,0.597732604,0.55567497,0.687009454,0.667820692,0.555283308,0.680023313,0.661767662,0.506652713,1,1,1,1,1,1,1,0.206503183,0.048497476,0.295377135,0.670459569,0.246752277,0.472418606,0.093153998,0.093055554,0.315116882,0.088980228,0.082490414,0.213606626,0.034958363,0.460602582,0.081990331,0.597732604,0.55567497,0.495851427,0.687009454,0.667820692,0.380366683,0.555283308,0.467999697,0.134848714,0.364603072,0.680023313,0.596167505,0.661767662,0.494320571,0.506652713,0.262227691
7595,0.301414503,1,1,0.552648306,0.247716829,0.76383245,0.779435992,0.747639954,0.829885721,0.821700454,0.74885428,0.801755548,0.821837962,0.679390848,1,1,1,1,1,1,1,0.552648306,0.247716829,0.557063103,0.76383245,0.49603647,0.654855132,0.175273836,0.074851483,0.520626187,0.364415497,0.208434075,0.404064208,0.050952494,0.590265632,0.156292066,0.779435992,0.747639954,0.710882604,0.829885721,0.821700454,0.647989213,0.74885428,0.69157809,0.506216168,0.646508813,0.801755548,0.775758505,0.821837962,0.706576765,0.679390848,0.302868952
7596,0.301414503,1,1,0.704834342,0.543803155,0.715394557,0.882503986,0.861112177,0.794211686,0.913169265,0.864288509,0.767977238,0.914707899,0.649112821,1,1,1,1,1,1,1,0.704834342,0.543803155,0.762862682,0.715394557,0.583237708,0.727567554,0.377275705,0.047950331,0.75499016,0.576102376,0.451551646,0.517274618,0.078519642,0.597025573,0.347860754,0.882503986,0.861112177,0.828737617,0.794211686,0.913169265,0.792804241,0.864288509,0.811041474,0.625091851,0.78750658,0.767977238,0.880341887,0.914707899,0.820426106,0.649112821,0.342864658
7597,0.301414503,1,1,0.696572244,0.614021003,0.686160803,0.934466362,0.916115642,0.769231915,0.944851398,0.920218825,0.756559432,0.946914017,0.713773131,1,1,1,1,1,1,1,0.696572244,0.614021003,0.807610869,0.686160803,0.602850556,0.695450783,0.442940176,0.049304064,0.794646978,0.564955235,0.528015196,0.587628424,0.151351169,0.622503817,0.447153807,0.934466362,0.916115642,0.880241394,0.769231915,0.944851398,0.865683854,0.920218825,0.8660748,0.636650443,0.858683169,0.756559432,0.933545947,0.946914017,0.873324156,0.713773131,0.372303309
