BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t459,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,94.01976904998833,-14.052948375293479,-6120.548289830215,2690.917607564018,0.0,-0.0,0.0,0.0,0.0,0.0,-937.235390264521,-5.7667329716132905,-1747.9154843278839,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,843.2156212145327,-8.28621540368019,-834.9294058108524
t460,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,-16.499402988054523,-13.131743434974657,-6010.95032273249,2533.639730538881,0.0,-0.0,0.0,0.0,0.0,0.0,-811.6228598515162,-4.993849309403301,-1717.0230213779612,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,828.1222628395707,-8.137894125571355,-819.9843687139994
t461,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,-6.474267592677441,-13.193427276013876,-6020.913774286829,2546.716142963999,0.0,-0.0,0.0,0.0,0.0,0.0,-821.6479952468933,-5.055533150442521,-1720.0126145666634,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,828.1222628395707,-8.137894125571355,-819.9843687139994
t462,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,197.48898861941632,-14.898616935033203,-6223.171840839903,2837.0842620012463,0.0,-0.0,0.0,0.0,0.0,0.0,-1053.7855204255825,-6.483856423658693,-1776.8148851520052,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,856.2965318061661,-8.41476051137451,-847.8817712947916
t463,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,613.4517882058309,-18.37452217182906,-6635.658735189522,3431.901304277685,0.0,-0.0,0.0,0.0,0.0,0.0,-1527.1030818368517,-9.396140803640979,-1895.4020816371924,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,913.651293631021,-8.97838136818808,-904.6729122628328
t464,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1112.7850000331402,-22.52419174850872,-7130.8422774401515,4143.646095646188,0.0,-0.0,0.0,0.0,0.0,0.0,-2093.8532944056574,-12.883308671434515,-2036.9094925690963,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,981.068294372517,-9.640883077074204,-971.4274112954428
t465,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1797.0175319754,-28.245672840307357,-7809.353328290612,5121.579231752834,0.0,-0.0,0.0,0.0,0.0,0.0,-2872.670872164344,-17.675309753751126,-2231.233049834739,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1075.6533401889442,-10.570363086556231,-1065.082977102388
t466,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2286.3094295614037,-32.31747973002196,-8294.573418986902,5819.218917197907,0.0,-0.0,0.0,0.0,0.0,0.0,-3428.3735466001795,-21.094503019786856,-2369.750867577941,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1142.0641170387762,-11.222976710235098,-1130.841140328541
t467,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2501.3165135543404,-34.10670046011026,-8507.79128224975,6125.697355145126,0.0,-0.0,0.0,0.0,0.0,0.0,-3672.561123451376,-22.59696927886475,-2430.5392624148853,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1171.2446098970354,-11.50973118124551,-1159.73487871579
t468,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2541.5141282114055,-34.450508899822104,-8547.645088467103,6183.178634772552,0.0,-0.0,0.0,0.0,0.0,0.0,-3718.7960814584258,-22.881449207333056,-2441.5011041067933,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1177.2819532470205,-11.569059692489047,-1165.7128935545313
t469,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2445.046324572816,-33.63184018288401,-8451.995953545453,6045.037122428309,0.0,-0.0,0.0,0.0,0.0,0.0,-3608.241143336539,-22.20121368329654,-2414.5947654084734,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1163.1948187637229,-11.430626499587468,-1151.7641922641353
t470,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2274.246909395097,-32.211101428923236,-8282.617277121695,5801.071222865986,0.0,-0.0,0.0,0.0,0.0,0.0,-3414.298578650545,-21.007900889102647,-2365.764743326338,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1140.0516692554481,-11.203200539820589,-1128.8484687156274
t471,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2135.6088217122197,-31.068645195917114,-8145.121645671823,5603.495391917849,0.0,-0.0,0.0,0.0,0.0,0.0,-3257.548460917714,-20.043430189827127,-2325.9035008103087,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1121.939639205494,-11.02521500608999,-1110.9144241994038
t472,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2069.2973184893935,-30.515922231725817,-8079.362865413188,5509.7265843405075,0.0,-0.0,0.0,0.0,0.0,0.0,-3182.1809426699106,-19.579699992501133,-2307.9659416780955,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1112.8836241805166,-10.936222239224684,-1101.947401941292
t473,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2126.5538421645288,-30.98077204713017,-8136.1545392729195,5590.366805482656,0.0,-0.0,0.0,0.0,0.0,0.0,-3246.4810335866946,-19.975333211454696,-2323.910438684507,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1119.9271914221656,-11.005438835675475,-1108.9217525864901
t474,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2334.5271525347725,-32.710635242565175,-8342.397986447728,5886.76271434027,0.0,-0.0,0.0,0.0,0.0,0.0,-3482.628612923533,-21.42833002108655,-2382.70577139565,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1148.1014603887609,-11.282305221478634,-1136.8191551672821
t475,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2545.5241823695565,-34.47518243623779,-8551.63046908884,6188.209893530018,0.0,-0.0,0.0,0.0,0.0,0.0,-3722.8061356165763,-22.90612274374874,-2442.497635169694,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1177.2819532470205,-11.569059692489047,-1165.7128935545313
t476,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2889.1280398040662,-37.32899671236717,-8892.38051224722,6678.159056501946,0.0,-0.0,0.0,0.0,0.0,0.0,-4112.696292067636,-25.305085100344364,-2540.157679333966,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1223.56825226357,-12.023911612022804,-1211.5443406515471
t477,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2724.3760635554277,-35.97762595488158,-8728.979906756067,6444.295697603893,0.0,-0.0,0.0,0.0,0.0,0.0,-3926.813614094051,-24.161364132211148,-2493.3207193776316,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1202.4375505386233,-11.816261822670436,-1190.621288715953
t478,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2274.246909395097,-32.211101428923236,-8282.617277121695,5801.071222865986,0.0,-0.0,0.0,0.0,0.0,0.0,-3414.298578650545,-21.007900889102647,-2365.764743326338,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1140.0516692554481,-11.203200539820589,-1128.8484687156274
t479,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1667.4020661483594,-27.158732064236524,-7680.824803239643,4936.071131306172,0.0,-0.0,0.0,0.0,0.0,0.0,-2724.9433762873496,-16.766354511410892,-2194.361400507412,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1057.5413101389902,-10.39237755282563,-1047.1489325861644
t480,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1042.4634426521632,-21.946795247901736,-7061.098116559781,4042.8529671855777,0.0,-0.0,0.0,0.0,0.0,0.0,-2014.4757219997032,-12.394904937692832,-2015.982340248181,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,972.01227934754,-9.551890310208904,-962.460389037331
t481,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,524.0339370358587,-17.63138983547008,-6546.984016355908,3304.871014521353,0.0,-0.0,0.0,0.0,0.0,0.0,-1425.6105439669102,-8.771665489769065,-1870.488805064674,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,901.5766069310516,-8.859724345701013,-892.7168825853505
t482,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,182.41892783449808,-14.773733481622722,-6208.226663508395,2815.910521898401,0.0,-0.0,0.0,0.0,0.0,0.0,-1036.703011857336,-6.3787491406627215,-1772.8287609004024,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,854.2840840228379,-8.394984340959999,-845.8890996818778
t483,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,9.614485577704833,-13.340657959454107,-6036.8552967737705,2569.927258488795,0.0,-0.0,0.0,0.0,0.0,0.0,-840.7554200922679,-5.173099578260986,-1723.9987388182665,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,831.140934514563,-8.167558381193121,-822.9733761333699
t484,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,-74.79079789457876,-12.628367543614738,-5953.162303717327,2448.9369094135723,0.0,-0.0,0.0,0.0,0.0,0.0,-744.2754499200149,-4.579466184908684,-1700.0819933086489,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,819.0662478145937,-8.048901358706054,-811.0173464558876
t485,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,-60.707071803272505,-12.763261458847122,-5967.1111358934,2471.1271921539856,0.0,-0.0,0.0,0.0,0.0,0.0,-761.3778476863135,-4.684695844519301,-1705.0646486231524,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,822.084919489586,-8.07856561432782,-814.0063538752582
t486,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,76.92850234006832,-13.899549307749323,-6103.6104221878395,2665.7012790526796,0.0,-0.0,0.0,0.0,0.0,0.0,-917.1254518796085,-5.642998159690903,-1742.9328290133803,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,840.1969495395401,-8.25655114805842,-831.9403983914817
t487,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,399.43103890650724,-16.575290979918858,-6423.437217082109,3125.4028547558005,0.0,-0.0,0.0,0.0,0.0,0.0,-1282.8956157876046,-7.893552167948445,-1834.6136868002477,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,883.4645768810974,-8.681738811970412,-874.7828380691269
t488,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,835.4926458214546,-20.22310043657063,-6855.851014540405,3748.4622713145027,0.0,-0.0,0.0,0.0,0.0,0.0,-1779.3306562023993,-10.948076512164882,-1958.1835385999384,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,943.8380103809445,-9.27502392440575,-934.5629864565387
t489,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1525.7240801550151,-25.965412987066976,-7540.340136323469,4732.415336527591,0.0,-0.0,0.0,0.0,0.0,0.0,-2563.1409124607226,-15.770797138386461,-2153.503626928482,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1037.4168323057077,-10.194615848680517,-1027.2222164570271
t490,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2120.5225820813753,-30.927582896580805,-8130.176468340314,5581.292958316695,0.0,-0.0,0.0,0.0,0.0,0.0,-3239.443549611877,-19.932032146112586,-2321.9173765587057,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1118.9209675305015,-10.99555075046822,-1107.9254167800332
t491,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2492.277712852573,-34.035006157249136,-8498.824175850845,6112.600931145339,0.0,-0.0,0.0,0.0,0.0,0.0,-3662.5160988579446,-22.535163061210877,-2427.549669226183,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1170.2383860053715,-11.499843096038257,-1158.7385429093333
t492,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2711.29485100366,-35.84890042375313,-8716.027419735427,6424.110627850024,0.0,-0.0,0.0,0.0,0.0,0.0,-3910.713729867291,-24.06230285670446,-2489.3345951260285,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1199.418878863631,-11.78659756704867,-1187.6322812965823
t493,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2785.642641388713,-36.467149306701614,-8789.756961237532,6529.9671775035085,0.0,-0.0,0.0,0.0,0.0,0.0,-3995.123759168985,-24.58167088758039,-2510.261747446944,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1209.4811177802721,-11.885478419121224,-1197.595639361151
t494,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2697.243482604205,-35.74636420037239,-8702.078587559352,6404.974263169129,0.0,-0.0,0.0,0.0,0.0,0.0,-3895.656137576172,-23.969654718530975,-2485.348470874426,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1198.4126549719672,-11.776709481841415,-1186.6359454901256
t495,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2598.7706518865402,-34.91535871522645,-8604.436762326834,6263.818855914701,0.0,-0.0,0.0,0.0,0.0,0.0,-3783.09617237521,-23.27708242628662,-2457.445601113205,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1184.325520488669,-11.638276288939833,-1172.6872441997293
t496,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2531.456635124177,-34.35646736693123,-8537.681636912765,6168.044835350817,0.0,-0.0,0.0,0.0,0.0,0.0,-3706.7261405878685,-22.807183844856695,-2438.511510918091,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1175.2695054636922,-11.549283522074534,-1163.7202219416176
t497,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2653.0358137889866,-35.37788222424484,-8658.239400720262,6342.4617247842325,0.0,-0.0,0.0,0.0,0.0,0.0,-3845.4111254109685,-23.66050125364697,-2473.390098119617,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1192.3753116219823,-11.71738097059788,-1180.6579306513843
t498,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2897.1805058122204,-37.410701477050196,-8900.35127349069,6690.2789610135,0.0,-0.0,0.0,0.0,0.0,0.0,-4122.7612058591185,-25.367013694612883,-2542.1507414597672,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1225.580700046898,-12.043687782437313,-1213.5370122644608
t499,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3100.1412484847738,-39.10972275196558,-9101.61299488833,6980.6349291900015,0.0,-0.0,0.0,0.0,0.0,0.0,-4353.896217498267,-26.78916858372511,-2599.94954310801,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1253.7549690134936,-12.32055416824047,-1241.434414845253
t500,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3481.9376934972775,-42.295008699598974,-9480.224153953199,7525.051476879175,0.0,-0.0,0.0,0.0,0.0,0.0,-4788.016304877306,-29.460274100581213,-2707.5748979012888,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1306.0786113800277,-12.83473459901776,-1293.24387678101
t501,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3288.015751526486,-40.66768172754469,-9287.929538954462,7247.791932702455,0.0,-0.0,0.0,0.0,0.0,0.0,-4566.926317831583,-28.099925429122827,-2652.7656894417487,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1278.9105663050966,-12.56775629842186,-1266.3428100066747
t502,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2635.9445470790683,-35.22448315670071,-8641.301533077887,6317.245396272895,0.0,-0.0,0.0,0.0,0.0,0.0,-3825.3011870260584,-23.536766441724595,-2468.407442805113,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1189.3566399469896,-11.68771671497611,-1177.6689232320136
t503,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1849.2453091069185,-28.663501889266264,-7861.163276373172,5195.150818715565,0.0,-0.0,0.0,0.0,0.0,0.0,-2930.9359926458474,-18.0338102914665,-2246.1810157782497,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1081.690683538929,-10.629691597799765,-1071.0609919411293
t504,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1119.8349525017563,-22.599728129087822,-7137.816693528189,4154.757318234098,0.0,-0.0,0.0,0.0,0.0,0.0,-2102.9156946576013,-12.939068881599107,-2038.9025546948978,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,983.0807421558452,-9.660659247488715,-973.4200829083564
t505,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,532.0702241980862,-17.696915754227277,-6554.954777599379,3315.9622255345967,0.0,-0.0,0.0,0.0,0.0,0.0,-1434.653055020802,-8.82730332331901,-1872.4818671904754,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,902.5828308227158,-8.869612430908267,-893.7132183918073
t506,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,311.03188012199934,-15.854505873589625,-6335.75884340393,3000.40994042142,0.0,-0.0,0.0,0.0,0.0,0.0,-1183.4279941947914,-7.281535998899025,-1809.7004102277294,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,872.3961140727921,-8.572969874690601,-863.8231441981014
t507,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,228.64780257471617,-15.17073107188392,-6254.058540658352,2883.462179754689,0.0,-0.0,0.0,0.0,0.0,0.0,-1089.975453839203,-6.7065301344731285,-1786.7801957810125,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,861.3276512644868,-8.464200937410789,-852.863450327076
t508,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,233.66037027240571,-15.201572992403534,-6259.040266435522,2889.5021204357986,0.0,-0.0,0.0,0.0,0.0,0.0,-1094.9880215368926,-6.737372054992745,-1787.7767268439131,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,861.3276512644868,-8.464200937410789,-852.863450327076
t509,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,463.75369389618413,-17.131856021828135,-6487.203307029877,3218.182991984169,0.0,-0.0,0.0,0.0,0.0,0.0,-1357.2805096939226,-8.351236357785165,-1852.551245932461,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,893.5268157977385,-8.780619664042968,-884.7461961336955
t510,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1194.18274288681,-23.21797701203632,-7211.546235030294,4260.613867887584,0.0,-0.0,0.0,0.0,0.0,0.0,-2187.3257239592963,-13.45843691247505,-2059.8297070158133,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,993.1429810724864,-9.75954009956127,-983.3834409729251
t511,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2387.789800897681,-33.16699036747965,-8395.204279685722,5963.400370223259,0.0,-0.0,0.0,0.0,0.0,0.0,-3543.9410524197547,-21.805580464342977,-2397.653737339161,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1156.1512515220738,-11.361409903136677,-1144.789841618937
t512,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3190.5454343483593,-39.84284462650267,-9191.284058877378,7108.641738434569,0.0,-0.0,0.0,0.0,0.0,0.0,-4455.368866170158,-27.41352152098239,-2625.859350743429,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1264.8234318217987,-12.42932310552028,-1252.3941087162784
t513,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3474.9039198745854,-42.23565116494568,-9473.24973786516,7514.968947789572,0.0,-0.0,0.0,0.0,0.0,0.0,-4779.976307362949,-29.410804651135177,-2705.5818357754874,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1305.0723874883636,-12.824846513810506,-1292.247540974553
t514,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3595.448227308007,-43.218539946303736,-9592.811156517224,7685.323237239829,0.0,-0.0,0.0,0.0,0.0,0.0,-4915.613973171332,-30.245372154384395,-2739.463891914112,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1320.1657458633256,-12.97316779191934,-1307.1925780714062
t515,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3702.976037573365,-44.13741858023663,-9699.420088148649,7840.603761992353,0.0,-0.0,0.0,0.0,0.0,0.0,-5039.241365703316,-31.0060414250012,-2770.356354864035,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1336.2653281299513,-13.131377155235429,-1323.1339509747158
t516,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3703.9785511129026,-44.14358696434055,-9700.416433304083,7841.612443915994,0.0,-0.0,0.0,0.0,0.0,0.0,-5040.243879242854,-31.012209809105123,-2770.356354864035,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1336.2653281299513,-13.131377155235429,-1323.1339509747158
t517,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3624.6020141842328,-43.478317314946615,-9621.705166024807,7728.687260083088,0.0,-0.0,0.0,0.0,0.0,0.0,-4949.798879505879,-30.455709096990997,-2748.4326714802187,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1325.196865321646,-13.022608217955618,-1312.1742571036905
t518,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3552.2592508782545,-42.87240520020596,-9549.968314833568,7624.848074276886,0.0,-0.0,0.0,0.0,0.0,0.0,-4867.393877283259,-29.948677834322897,-2727.5055191593037,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1315.134626405005,-12.923727365883062,-1302.2108990391218
t519,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3395.5273829459193,-41.570381515551766,-9394.538470585887,7402.04376395667,0.0,-0.0,0.0,0.0,0.0,0.0,-4689.531307625978,-28.854303939021072,-2683.658152391671,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1294.0039246800584,-12.716077576530694,-1281.2878471035276
t520,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3288.015751526486,-40.66768172754469,-9287.929538954462,7247.791932702455,0.0,-0.0,0.0,0.0,0.0,0.0,-4566.926317831583,-28.099925429122827,-2652.7656894417487,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1278.9105663050966,-12.56775629842186,-1266.3428100066747
t521,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3289.0182650660254,-40.67385011164862,-9288.925884109896,7249.797145688998,0.0,-0.0,0.0,0.0,0.0,0.0,-4567.928831371122,-28.10609381322676,-2653.762220504649,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1278.9105663050966,-12.56775629842186,-1266.3428100066747
t522,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3398.53492356453,-41.58888666786351,-9397.527506052187,7406.066340790493,0.0,-0.0,0.0,0.0,0.0,0.0,-4692.538848244588,-28.87280909133282,-2684.654683454572,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1294.0039246800584,-12.716077576530694,-1281.2878471035276
t523,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3492.9653424321937,-42.36286092474212,-9491.183950662971,7539.136571227937,0.0,-0.0,0.0,0.0,0.0,0.0,-4799.043953812221,-29.52812632572436,-2710.564491089991,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1306.0786113800277,-12.83473459901776,-1293.24387678101
t524,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3896.865621852302,-45.73238786043925,-9891.714703147383,8115.805919172453,0.0,-0.0,0.0,0.0,0.0,0.0,-5258.286547273857,-32.353808575022434,-2825.165563323575,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1361.4209254215543,-13.37857928541682,-1348.0423461361374
t525,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3912.954375022686,-45.87961854387949,-9907.656225634326,8140.013565760151,0.0,-0.0,0.0,0.0,0.0,0.0,-5277.393972119232,-32.47137500284091,-2830.148218638079,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1364.4395970965465,-13.408243541038583,-1351.031353555508
t526,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,3220.701734764124,-40.10879037924947,-9221.174413540395,7152.017912138571,0.0,-0.0,0.0,0.0,0.0,0.0,-4490.556286044243,-27.630026847692914,-2633.8315992466346,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1269.8545512801193,-12.47876353155656,-1257.3757877485627
t527,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,2273.244395855562,-32.20493304481933,-8281.620931966263,5800.0625409423465,0.0,-0.0,0.0,0.0,0.0,0.0,-3413.2960651110097,-21.001732504998735,-2365.764743326338,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1140.0516692554481,-11.203200539820589,-1128.8484687156274
t528,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1392.1147390157516,-24.869977520506293,-7407.826230650765,4543.901201884672,0.0,-0.0,0.0,0.0,0.0,0.0,-2412.425765163169,-14.84345912034912,-2116.6319776011546,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1020.3110261474176,-10.02651840015717,-1010.2845077472604
t529,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,863.6277403122172,-20.46053057518376,-6883.7486788925535,3788.792387672911,0.0,-0.0,0.0,0.0,0.0,0.0,-1811.490646259818,-11.14595430994899,-1966.1557871031443,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,947.862905947601,-9.31457626523477,-938.5483296823662
t530,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,596.3767003418372,-18.237301950210732,-6618.720867547147,3408.7102003275563,0.0,-0.0,0.0,0.0,0.0,0.0,-1508.01554618953,-9.278696752437162,-1891.4159573855893,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,911.6388458476928,-8.958605197773569,-902.6802406499191
t531,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,475.8000352165643,-17.222055477001035,-6499.159448895083,3235.3019928177814,0.0,-0.0,0.0,0.0,0.0,0.0,-1370.333074905967,-8.43154772775081,-1856.5373701840638,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,894.5330396894027,-8.790507749250224,-885.7425319401524
t532,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,465.7587209752596,-17.144192790035977,-6489.195997340744,3221.1968868943527,0.0,-0.0,0.0,0.0,0.0,0.0,-1359.285536772998,-8.36357312599301,-1853.5477769953616,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,893.5268157977385,-8.780619664042968,-884.7461961336955
t533,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,690.8232980554246,-19.027455053015153,-6712.37731215793,3542.809124263307,0.0,-0.0,0.0,0.0,0.0,0.0,-1615.5430544947508,-9.94030474754726,-1917.3257650210085,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,924.7197564393263,-9.08715030546789,-915.6326061338583
t534,6040.581469155521,0.0,-0.0,0.0,0.0,0.0,0.0,1394.1197660948267,-24.88231428871413,-7409.818920961633,4545.918565731955,0.0,-0.0,0.0,0.0,0.0,0.0,-2414.430792242244,-14.85579588855696,-2116.6319776011546,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1020.3110261474176,-10.02651840015717,-1010.2845077472604
