Time_Index,MA_natural_gas,MA_natural_gas_CCS_retro,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery
906,1.0,1.0,0.525467098,0.0,1.0,0.525467098,0.0,1.0,0.542099476,0.0,1.0,1.0,1.0
907,1.0,1.0,0.815117538,0.0,1.0,0.815117538,0.0,1.0,0.795086622,0.0,1.0,1.0,1.0
908,1.0,1.0,0.698978364,0.0,1.0,0.698978364,0.0,1.0,0.921057999,0.0,1.0,1.0,1.0
909,1.0,1.0,0.809930027,0.0,1.0,0.809930027,0.0,1.0,0.811082602,0.0,1.0,1.0,1.0
910,1.0,1.0,0.880454421,0.0,1.0,0.880454421,0.0,1.0,0.802461147,0.0,1.0,1.0,1.0
911,1.0,1.0,0.960390031,0.0,1.0,0.960390031,0.0,1.0,0.814354539,0.0,1.0,1.0,1.0
912,1.0,1.0,0.90731144,0.0,1.0,0.90731144,0.0,1.0,0.823664665,0.0,1.0,1.0,1.0
913,1.0,1.0,0.970664501,0.0,1.0,0.970664501,0.0,1.0,0.854990482,0.0,1.0,1.0,1.0
914,1.0,1.0,0.972734034,0.0,1.0,0.972734034,0.0,1.0,0.884801865,0.0,1.0,1.0,1.0
915,1.0,1.0,0.999877095,0.0,1.0,0.999877095,0.0,1.0,0.943833709,0.0,1.0,1.0,1.0
916,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.979152799,0.0,1.0,1.0,1.0
917,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.975944519,0.0,1.0,1.0,1.0
918,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.996503949,0.0,1.0,1.0,1.0
919,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
920,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
921,1.0,1.0,0.999924064,0.2194,1.0,0.999924064,0.1986,1.0,1.0,0.2194,1.0,1.0,1.0
922,1.0,1.0,0.998786271,0.4257,1.0,0.998786271,0.4033,1.0,1.0,0.4257,1.0,1.0,1.0
923,1.0,1.0,1.0,0.5872,1.0,1.0,0.5454,1.0,1.0,0.5872,1.0,1.0,1.0
924,1.0,1.0,1.0,0.6481,1.0,1.0,0.5963,1.0,1.0,0.6481,1.0,1.0,1.0
925,1.0,1.0,1.0,0.6592,1.0,1.0,0.6098,1.0,1.0,0.6592,1.0,1.0,1.0
926,1.0,1.0,1.0,0.6547,1.0,1.0,0.6572,1.0,1.0,0.6547,1.0,1.0,1.0
927,1.0,1.0,1.0,0.5823,1.0,1.0,0.6051,1.0,1.0,0.5823,1.0,1.0,1.0
928,1.0,1.0,1.0,0.4386,1.0,1.0,0.4694,1.0,1.0,0.4386,1.0,1.0,1.0
929,1.0,1.0,1.0,0.2089,1.0,1.0,0.2449,1.0,1.0,0.2089,1.0,1.0,1.0
930,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
931,1.0,1.0,0.999886274,0.0,1.0,0.999886274,0.0,1.0,1.0,0.0,1.0,1.0,1.0
932,1.0,1.0,0.99157542,0.0,1.0,0.99157542,0.0,1.0,0.999686539,0.0,1.0,1.0,1.0
933,1.0,1.0,0.962742686,0.0,1.0,0.962742686,0.0,1.0,0.999597847,0.0,1.0,1.0,1.0
934,1.0,1.0,0.913824022,0.0,1.0,0.913824022,0.0,1.0,0.975982428,0.0,1.0,1.0,1.0
935,1.0,1.0,0.833752632,0.0,1.0,0.833752632,0.0,1.0,0.94244796,0.0,1.0,1.0,1.0
936,1.0,1.0,0.649850965,0.0,1.0,0.649850965,0.0,1.0,0.952756107,0.0,1.0,1.0,1.0
937,1.0,1.0,0.627161443,0.0,1.0,0.627161443,0.0,1.0,0.929395556,0.0,1.0,1.0,1.0
938,1.0,1.0,0.217612281,0.0,1.0,0.217612281,0.0,1.0,0.900235772,0.0,1.0,1.0,1.0
939,1.0,1.0,0.116163731,0.0,1.0,0.116163731,0.0,1.0,0.866942644,0.0,1.0,1.0,1.0
940,1.0,1.0,0.272952229,0.0,1.0,0.272952229,0.0,1.0,0.741459072,0.0,1.0,1.0,1.0
941,1.0,1.0,0.277390778,0.0,1.0,0.277390778,0.0,1.0,0.600258589,0.0,1.0,1.0,1.0
942,1.0,1.0,0.26416716,0.0,1.0,0.26416716,0.0,1.0,0.417367399,0.0,1.0,1.0,1.0
943,1.0,1.0,0.073716134,0.0,1.0,0.073716134,0.0,1.0,0.207226366,0.0,1.0,1.0,1.0
944,1.0,1.0,0.038241033,0.0,1.0,0.038241033,0.0,1.0,0.15075615,0.0,1.0,1.0,1.0
945,1.0,1.0,0.097082593,0.2198,1.0,0.097082593,0.2185,1.0,0.118688792,0.2198,1.0,1.0,1.0
946,1.0,1.0,0.001447127,0.4112,1.0,0.001447127,0.3732,1.0,0.004833708,0.4112,1.0,1.0,1.0
947,1.0,1.0,5.9e-5,0.5551,1.0,5.9e-5,0.5366,1.0,0.013554232,0.5551,1.0,1.0,1.0
948,1.0,1.0,0.00026092,0.6202,1.0,0.00026092,0.6392,1.0,0.037889838,0.6202,1.0,1.0,1.0
949,1.0,1.0,0.005408939,0.6322,1.0,0.005408939,0.6719,1.0,0.026628215,0.6322,1.0,1.0,1.0
950,1.0,1.0,0.025882183,0.6454,1.0,0.025882183,0.6925,1.0,0.054959729,0.6454,1.0,1.0,1.0
951,1.0,1.0,0.125935793,0.582,1.0,0.125935793,0.5905,1.0,0.044316772,0.582,1.0,1.0,1.0
952,1.0,1.0,0.18762584,0.4182,1.0,0.18762584,0.3985,1.0,0.085174516,0.4182,1.0,1.0,1.0
953,1.0,1.0,0.175286353,0.1694,1.0,0.175286353,0.1216,1.0,0.294740826,0.1694,1.0,1.0,1.0
954,1.0,1.0,0.130735457,0.0,1.0,0.130735457,0.0,1.0,0.302422374,0.0,1.0,1.0,1.0
955,1.0,1.0,0.059012618,0.0,1.0,0.059012618,0.0,1.0,0.263340175,0.0,1.0,1.0,1.0
956,1.0,1.0,0.076137081,0.0,1.0,0.076137081,0.0,1.0,0.379125297,0.0,1.0,1.0,1.0
957,1.0,1.0,0.417927891,0.0,1.0,0.417927891,0.0,1.0,0.68642652,0.0,1.0,1.0,1.0
958,1.0,1.0,0.335010946,0.0,1.0,0.335010946,0.0,1.0,0.734469175,0.0,1.0,1.0,1.0
959,1.0,1.0,0.261711657,0.0,1.0,0.261711657,0.0,1.0,0.73539865,0.0,1.0,1.0,1.0
960,1.0,1.0,0.185985401,0.0,1.0,0.185985401,0.0,1.0,0.691299915,0.0,1.0,1.0,1.0
961,1.0,1.0,0.215645924,0.0,1.0,0.215645924,0.0,1.0,0.583048582,0.0,1.0,1.0,1.0
962,1.0,1.0,0.305431753,0.0,1.0,0.305431753,0.0,1.0,0.587040126,0.0,1.0,1.0,1.0
963,1.0,1.0,0.296855569,0.0,1.0,0.296855569,0.0,1.0,0.542858481,0.0,1.0,1.0,1.0
964,1.0,1.0,0.429687113,0.0,1.0,0.429687113,0.0,1.0,0.510614693,0.0,1.0,1.0,1.0
965,1.0,1.0,0.552138925,0.0,1.0,0.552138925,0.0,1.0,0.45660311,0.0,1.0,1.0,1.0
966,1.0,1.0,0.611982286,0.0,1.0,0.611982286,0.0,1.0,0.427841127,0.0,1.0,1.0,1.0
967,1.0,1.0,0.952477038,0.0,1.0,0.952477038,0.0,1.0,0.436822176,0.0,1.0,1.0,1.0
968,1.0,1.0,0.94997865,0.0,1.0,0.94997865,0.0,1.0,0.484590083,0.0,1.0,1.0,1.0
969,1.0,1.0,0.960820317,0.2238,1.0,0.960820317,0.2158,1.0,0.577081442,0.2238,1.0,1.0,1.0
970,1.0,1.0,0.916780055,0.4608,1.0,0.916780055,0.458,1.0,0.570028424,0.4608,1.0,1.0,1.0
971,1.0,1.0,0.995527506,0.6129,1.0,0.995527506,0.6197,1.0,0.751542807,0.6129,1.0,1.0,1.0
972,1.0,1.0,1.0,0.681,1.0,1.0,0.7022,1.0,0.85591507,0.681,1.0,1.0,1.0
973,1.0,1.0,0.706549644,0.7075,1.0,0.706549644,0.7162,1.0,0.619331539,0.7075,1.0,1.0,1.0
974,1.0,1.0,0.844171405,0.6971,1.0,0.844171405,0.7045,1.0,0.672639489,0.6971,1.0,1.0,1.0
975,1.0,1.0,0.786879778,0.6128,1.0,0.786879778,0.626,1.0,0.987169445,0.6128,1.0,1.0,1.0
976,1.0,1.0,0.720500171,0.4488,1.0,0.720500171,0.4726,1.0,0.989231169,0.4488,1.0,1.0,1.0
977,1.0,1.0,0.447472394,0.217,1.0,0.447472394,0.2484,1.0,0.974840343,0.217,1.0,1.0,1.0
978,1.0,1.0,0.345706671,0.0,1.0,0.345706671,0.0,1.0,0.87803185,0.0,1.0,1.0,1.0
979,1.0,1.0,0.369809151,0.0,1.0,0.369809151,0.0,1.0,0.903371572,0.0,1.0,1.0,1.0
980,1.0,1.0,0.554297388,0.0,1.0,0.554297388,0.0,1.0,0.937535048,0.0,1.0,1.0,1.0
981,1.0,1.0,0.792255223,0.0,1.0,0.792255223,0.0,1.0,0.923223376,0.0,1.0,1.0,1.0
982,1.0,1.0,0.62724638,0.0,1.0,0.62724638,0.0,1.0,0.899793744,0.0,1.0,1.0,1.0
983,1.0,1.0,0.336070687,0.0,1.0,0.336070687,0.0,1.0,0.880906224,0.0,1.0,1.0,1.0
984,1.0,1.0,0.155117512,0.0,1.0,0.155117512,0.0,1.0,0.858990669,0.0,1.0,1.0,1.0
985,1.0,1.0,0.115278736,0.0,1.0,0.115278736,0.0,1.0,0.872609735,0.0,1.0,1.0,1.0
986,1.0,1.0,0.155447826,0.0,1.0,0.155447826,0.0,1.0,0.714520395,0.0,1.0,1.0,1.0
987,1.0,1.0,0.072547182,0.0,1.0,0.072547182,0.0,1.0,0.685217142,0.0,1.0,1.0,1.0
988,1.0,1.0,0.144462854,0.0,1.0,0.144462854,0.0,1.0,0.526806712,0.0,1.0,1.0,1.0
989,1.0,1.0,0.183930919,0.0,1.0,0.183930919,0.0,1.0,0.356784225,0.0,1.0,1.0,1.0
990,1.0,1.0,0.203272656,0.0,1.0,0.203272656,0.0,1.0,0.252184272,0.0,1.0,1.0,1.0
991,1.0,1.0,0.239064619,0.0,1.0,0.239064619,0.0,1.0,0.259685755,0.0,1.0,1.0,1.0
992,1.0,1.0,0.094089612,0.0,1.0,0.094089612,0.0,1.0,0.117979489,0.0,1.0,1.0,1.0
993,1.0,1.0,0.286774069,0.0338,1.0,0.286774069,0.0205,1.0,0.06300465,0.0338,1.0,1.0,1.0
994,1.0,1.0,0.337916911,0.1381,1.0,0.337916911,0.109,1.0,0.038277052,0.1381,1.0,1.0,1.0
995,1.0,1.0,0.487129182,0.2102,1.0,0.487129182,0.1812,1.0,0.017246827,0.2102,1.0,1.0,1.0
996,1.0,1.0,0.663680077,0.2284,1.0,0.663680077,0.211,1.0,0.007418282,0.2284,1.0,1.0,1.0
997,1.0,1.0,0.707178533,0.2429,1.0,0.707178533,0.2366,1.0,0.011831271,0.2429,1.0,1.0,1.0
998,1.0,1.0,0.703727543,0.2345,1.0,0.703727543,0.243,1.0,0.042469159,0.2345,1.0,1.0,1.0
999,1.0,1.0,0.836910427,0.196,1.0,0.836910427,0.2089,1.0,0.040844813,0.196,1.0,1.0,1.0
1000,1.0,1.0,0.838694572,0.1088,1.0,0.838694572,0.1287,1.0,0.065351136,0.1088,1.0,1.0,1.0
1001,1.0,1.0,0.871360719,0.0095,1.0,0.871360719,0.0039,1.0,0.115070559,0.0095,1.0,1.0,1.0
1002,1.0,1.0,0.667689741,0.0,1.0,0.667689741,0.0,1.0,0.248541042,0.0,1.0,1.0,1.0
1003,1.0,1.0,0.593007982,0.0,1.0,0.593007982,0.0,1.0,0.304624259,0.0,1.0,1.0,1.0
1004,1.0,1.0,0.333399504,0.0,1.0,0.333399504,0.0,1.0,0.392120481,0.0,1.0,1.0,1.0
1005,1.0,1.0,0.333859414,0.0,1.0,0.333859414,0.0,1.0,0.615199924,0.0,1.0,1.0,1.0
1006,1.0,1.0,0.497745693,0.0,1.0,0.497745693,0.0,1.0,0.693004847,0.0,1.0,1.0,1.0
1007,1.0,1.0,0.374511361,0.0,1.0,0.374511361,0.0,1.0,0.695454478,0.0,1.0,1.0,1.0
1008,1.0,1.0,0.71743232,0.0,1.0,0.71743232,0.0,1.0,0.617529869,0.0,1.0,1.0,1.0
1009,1.0,1.0,0.175785571,0.0,1.0,0.175785571,0.0,1.0,0.740766168,0.0,1.0,1.0,1.0
1010,1.0,1.0,0.28042528,0.0,1.0,0.28042528,0.0,1.0,0.819146395,0.0,1.0,1.0,1.0
1011,1.0,1.0,0.506163597,0.0,1.0,0.506163597,0.0,1.0,0.759923279,0.0,1.0,1.0,1.0
1012,1.0,1.0,0.338583797,0.0,1.0,0.338583797,0.0,1.0,0.729455233,0.0,1.0,1.0,1.0
1013,1.0,1.0,0.17987977,0.0,1.0,0.17987977,0.0,1.0,0.694970608,0.0,1.0,1.0,1.0
1014,1.0,1.0,0.183875114,0.0,1.0,0.183875114,0.0,1.0,0.578091085,0.0,1.0,1.0,1.0
1015,1.0,1.0,0.395009845,0.0523,1.0,0.395009845,0.0392,1.0,0.431145847,0.0523,1.0,1.0,1.0
1016,1.0,1.0,0.237925276,0.2088,1.0,0.237925276,0.181,1.0,0.266581774,0.2088,1.0,1.0,1.0
1017,1.0,1.0,0.001354575,0.3625,1.0,0.001354575,0.3529,1.0,0.121936224,0.3625,1.0,1.0,1.0
1018,1.0,1.0,4.17e-5,0.4988,1.0,4.17e-5,0.4677,1.0,0.072160058,0.4988,1.0,1.0,1.0
1019,1.0,1.0,0.043533519,0.5881,1.0,0.043533519,0.5761,1.0,0.159058779,0.5881,1.0,1.0,1.0
1020,1.0,1.0,0.085498214,0.6101,1.0,0.085498214,0.5951,1.0,0.239030421,0.6101,1.0,1.0,1.0
1021,1.0,1.0,0.109373331,0.6167,1.0,0.109373331,0.5258,1.0,0.378216296,0.6167,1.0,1.0,1.0
1022,1.0,1.0,0.22784625,0.5839,1.0,0.22784625,0.517,1.0,0.511478066,0.5839,1.0,1.0,1.0
1023,1.0,1.0,0.480641127,0.5277,1.0,0.480641127,0.3975,1.0,0.572786152,0.5277,1.0,1.0,1.0
1024,1.0,1.0,0.560811102,0.3689,1.0,0.560811102,0.2931,1.0,0.615735888,0.3689,1.0,1.0,1.0
1025,1.0,1.0,0.869691074,0.2267,1.0,0.869691074,0.2451,1.0,0.648773432,0.2267,1.0,1.0,1.0
1026,1.0,1.0,0.562332034,0.0926,1.0,0.562332034,0.1156,1.0,0.689473033,0.0926,1.0,1.0,1.0
1027,1.0,1.0,0.5067029,0.0,1.0,0.5067029,0.0,1.0,0.689277589,0.0,1.0,1.0,1.0
1028,1.0,1.0,0.335244894,0.0,1.0,0.335244894,0.0,1.0,0.767360926,0.0,1.0,1.0,1.0
1029,1.0,1.0,0.333113462,0.0,1.0,0.333113462,0.0,1.0,0.633426189,0.0,1.0,1.0,1.0
1030,1.0,1.0,0.333972633,0.0,1.0,0.333972633,0.0,1.0,0.424435258,0.0,1.0,1.0,1.0
1031,1.0,1.0,0.260762542,0.0,1.0,0.260762542,0.0,1.0,0.503557265,0.0,1.0,1.0,1.0
1032,1.0,1.0,0.348555326,0.0,1.0,0.348555326,0.0,1.0,0.338317126,0.0,1.0,1.0,1.0
1033,1.0,1.0,0.34058401,0.0,1.0,0.34058401,0.0,1.0,0.316218227,0.0,1.0,1.0,1.0
1034,1.0,1.0,0.432111919,0.0,1.0,0.432111919,0.0,1.0,0.303261936,0.0,1.0,1.0,1.0
1035,1.0,1.0,0.425939947,0.0,1.0,0.425939947,0.0,1.0,0.292224705,0.0,1.0,1.0,1.0
1036,1.0,1.0,0.697042465,0.0,1.0,0.697042465,0.0,1.0,0.279836506,0.0,1.0,1.0,1.0
1037,1.0,1.0,0.583757341,0.0,1.0,0.583757341,0.0,1.0,0.236984104,0.0,1.0,1.0,1.0
1038,1.0,1.0,0.4669649,0.0,1.0,0.4669649,0.0,1.0,0.250899106,0.0,1.0,1.0,1.0
1039,1.0,1.0,0.209216878,0.0002,1.0,0.209216878,0.0,1.0,0.293860167,0.0002,1.0,1.0,1.0
1040,1.0,1.0,0.143613428,0.0537,1.0,0.143613428,0.0396,1.0,0.292476714,0.0537,1.0,1.0,1.0
1041,1.0,1.0,0.4449175,0.1556,1.0,0.4449175,0.2281,1.0,0.179789245,0.1556,1.0,1.0,1.0
1042,1.0,1.0,0.300303519,0.4078,1.0,0.300303519,0.4949,1.0,0.052294225,0.4078,1.0,1.0,1.0
1043,1.0,1.0,0.482081175,0.5457,1.0,0.482081175,0.5769,1.0,0.125702158,0.5457,1.0,1.0,1.0
1044,1.0,1.0,0.828009009,0.5796,1.0,0.828009009,0.5966,1.0,0.189636827,0.5796,1.0,1.0,1.0
1045,1.0,1.0,0.650779366,0.5648,1.0,0.650779366,0.6038,1.0,0.600758851,0.5648,1.0,1.0,1.0
1046,1.0,1.0,0.692793131,0.5826,1.0,0.692793131,0.6289,1.0,0.690053225,0.5826,1.0,1.0,1.0
1047,1.0,1.0,0.651472628,0.5647,1.0,0.651472628,0.6056,1.0,0.753346562,0.5647,1.0,1.0,1.0
1048,1.0,1.0,0.70852077,0.4589,1.0,0.70852077,0.4927,1.0,0.803482294,0.4589,1.0,1.0,1.0
1049,1.0,1.0,0.861373186,0.296,1.0,0.861373186,0.3474,1.0,0.89627862,0.296,1.0,1.0,1.0
1050,1.0,1.0,0.864017487,0.1132,1.0,0.864017487,0.1674,1.0,0.905267775,0.1132,1.0,1.0,1.0
1051,1.0,1.0,0.435896099,0.0017,1.0,0.435896099,0.0164,1.0,0.886968374,0.0017,1.0,1.0,1.0
1052,1.0,1.0,0.366824895,0.0,1.0,0.366824895,0.0,1.0,0.763001502,0.0,1.0,1.0,1.0
1053,1.0,1.0,0.72410506,0.0,1.0,0.72410506,0.0,1.0,0.794554591,0.0,1.0,1.0,1.0
1054,1.0,1.0,0.667352557,0.0,1.0,0.667352557,0.0,1.0,0.668055117,0.0,1.0,1.0,1.0
1055,1.0,1.0,0.503524721,0.0,1.0,0.503524721,0.0,1.0,0.651847184,0.0,1.0,1.0,1.0
1056,1.0,1.0,0.567447066,0.0,1.0,0.567447066,0.0,1.0,0.687669039,0.0,1.0,1.0,1.0
1057,1.0,1.0,0.632907987,0.0,1.0,0.632907987,0.0,1.0,0.643583596,0.0,1.0,1.0,1.0
1058,1.0,1.0,0.618489861,0.0,1.0,0.618489861,0.0,1.0,0.64294529,0.0,1.0,1.0,1.0
1059,1.0,1.0,0.77455771,0.0,1.0,0.77455771,0.0,1.0,0.734460354,0.0,1.0,1.0,1.0
1060,1.0,1.0,0.601218462,0.0,1.0,0.601218462,0.0,1.0,0.825679064,0.0,1.0,1.0,1.0
1061,1.0,1.0,0.700854957,0.0,1.0,0.700854957,0.0,1.0,0.855944216,0.0,1.0,1.0,1.0
1062,1.0,1.0,0.536711097,0.0,1.0,0.536711097,0.0,1.0,0.928788185,0.0,1.0,1.0,1.0
1063,1.0,1.0,0.48843506,0.0562,1.0,0.48843506,0.0783,1.0,0.959226966,0.0562,1.0,1.0,1.0
1064,1.0,1.0,0.188064098,0.2369,1.0,0.188064098,0.2568,1.0,0.625366867,0.2369,1.0,1.0,1.0
1065,1.0,1.0,0.115320474,0.4272,1.0,0.115320474,0.4425,1.0,0.731570661,0.4272,1.0,1.0,1.0
1066,1.0,1.0,0.228038818,0.5764,1.0,0.228038818,0.5816,1.0,0.673824668,0.5764,1.0,1.0,1.0
1067,1.0,1.0,0.359671474,0.6919,1.0,0.359671474,0.6913,1.0,0.713230491,0.6919,1.0,1.0,1.0
1068,1.0,1.0,0.485626817,0.7017,1.0,0.485626817,0.7087,1.0,0.618375838,0.7017,1.0,1.0,1.0
1069,1.0,1.0,0.54467988,0.7014,1.0,0.54467988,0.7102,1.0,0.668179214,0.7014,1.0,1.0,1.0
1070,1.0,1.0,0.30205214,0.6955,1.0,0.30205214,0.7041,1.0,0.70051825,0.6955,1.0,1.0,1.0
1071,1.0,1.0,0.090644389,0.5924,1.0,0.090644389,0.6099,1.0,0.757322907,0.5924,1.0,1.0,1.0
1072,1.0,1.0,0.232230619,0.5104,1.0,0.232230619,0.5445,1.0,0.666357934,0.5104,1.0,1.0,1.0
1073,1.0,1.0,0.35770312,0.3425,1.0,0.35770312,0.3924,1.0,0.761017621,0.3425,1.0,1.0,1.0
1074,1.0,1.0,0.404536515,0.1381,1.0,0.404536515,0.1937,1.0,0.810282707,0.1381,1.0,1.0,1.0
1075,1.0,1.0,0.624956787,0.0155,1.0,0.624956787,0.0447,1.0,0.750959158,0.0155,1.0,1.0,1.0
1076,1.0,1.0,0.457841933,0.0,1.0,0.457841933,0.0,1.0,0.813596666,0.0,1.0,1.0,1.0
1077,1.0,1.0,0.375406563,0.0,1.0,0.375406563,0.0,1.0,0.89476645,0.0,1.0,1.0,1.0
1078,1.0,1.0,0.221689671,0.0,1.0,0.221689671,0.0,1.0,0.92595458,0.0,1.0,1.0,1.0
1079,1.0,1.0,0.293563962,0.0,1.0,0.293563962,0.0,1.0,0.921661377,0.0,1.0,1.0,1.0
1080,1.0,1.0,0.512302518,0.0,1.0,0.512302518,0.0,1.0,0.911436558,0.0,1.0,1.0,1.0
1081,1.0,1.0,0.933237433,0.0,1.0,0.933237433,0.0,1.0,0.944471836,0.0,1.0,1.0,1.0
1082,1.0,1.0,0.684927404,0.0,1.0,0.684927404,0.0,1.0,0.926567078,0.0,1.0,1.0,1.0
1083,1.0,1.0,0.582751632,0.0,1.0,0.582751632,0.0,1.0,0.86558497,0.0,1.0,1.0,1.0
1084,1.0,1.0,0.274169743,0.0,1.0,0.274169743,0.0,1.0,0.896153152,0.0,1.0,1.0,1.0
1085,1.0,1.0,0.175276667,0.0,1.0,0.175276667,0.0,1.0,0.971391916,0.0,1.0,1.0,1.0
1086,1.0,1.0,0.128203839,0.0,1.0,0.128203839,0.0,1.0,0.928413689,0.0,1.0,1.0,1.0
1087,1.0,1.0,0.123418339,0.0554,1.0,0.123418339,0.0802,1.0,0.865143538,0.0554,1.0,1.0,1.0
1088,1.0,1.0,0.171035111,0.2364,1.0,0.171035111,0.262,1.0,0.590885282,0.2364,1.0,1.0,1.0
1089,1.0,1.0,0.029289918,0.4235,1.0,0.029289918,0.4454,1.0,0.497823089,0.4235,1.0,1.0,1.0
1090,1.0,1.0,0.017072314,0.5672,1.0,0.017072314,0.5778,1.0,0.479083598,0.5672,1.0,1.0,1.0
1091,1.0,1.0,0.141745731,0.6759,1.0,0.141745731,0.6775,1.0,0.632961035,0.6759,1.0,1.0,1.0
1092,1.0,1.0,0.161706775,0.6838,1.0,0.161706775,0.6873,1.0,0.654500365,0.6838,1.0,1.0,1.0
1093,1.0,1.0,0.234400928,0.687,1.0,0.234400928,0.6901,1.0,0.753697872,0.687,1.0,1.0,1.0
1094,1.0,1.0,0.247990265,0.6784,1.0,0.247990265,0.6828,1.0,0.80929625,0.6784,1.0,1.0,1.0
1095,1.0,1.0,0.165875137,0.6267,1.0,0.165875137,0.6398,1.0,0.831115961,0.6267,1.0,1.0,1.0
1096,1.0,1.0,0.500784636,0.4981,1.0,0.500784636,0.5272,1.0,0.844709933,0.4981,1.0,1.0,1.0
1097,1.0,1.0,0.760310829,0.3325,1.0,0.760310829,0.3737,1.0,0.759483695,0.3325,1.0,1.0,1.0
1098,1.0,1.0,0.626154006,0.1329,1.0,0.626154006,0.18,1.0,0.628072321,0.1329,1.0,1.0,1.0
1099,1.0,1.0,0.484528333,0.0123,1.0,0.484528333,0.0342,1.0,0.79099983,0.0123,1.0,1.0,1.0
1100,1.0,1.0,0.639931262,0.0,1.0,0.639931262,0.0,1.0,0.940096617,0.0,1.0,1.0,1.0
1101,1.0,1.0,0.932876825,0.0,1.0,0.932876825,0.0,1.0,0.979508102,0.0,1.0,1.0,1.0
1102,1.0,1.0,0.675099194,0.0,1.0,0.675099194,0.0,1.0,0.97150445,0.0,1.0,1.0,1.0
1103,1.0,1.0,0.663836956,0.0,1.0,0.663836956,0.0,1.0,0.827722251,0.0,1.0,1.0,1.0
1104,1.0,1.0,0.959813774,0.0,1.0,0.959813774,0.0,1.0,0.929385424,0.0,1.0,1.0,1.0
1105,1.0,1.0,0.99703306,0.0,1.0,0.99703306,0.0,1.0,0.970491529,0.0,1.0,1.0,1.0
1106,1.0,1.0,0.966522396,0.0,1.0,0.966522396,0.0,1.0,0.991768241,0.0,1.0,1.0,1.0
1107,1.0,1.0,0.921067357,0.0,1.0,0.921067357,0.0,1.0,0.977789164,0.0,1.0,1.0,1.0
1108,1.0,1.0,0.873931766,0.0,1.0,0.873931766,0.0,1.0,0.974084377,0.0,1.0,1.0,1.0
1109,1.0,1.0,0.623260021,0.0,1.0,0.623260021,0.0,1.0,0.983929634,0.0,1.0,1.0,1.0
1110,1.0,1.0,0.572450161,0.0,1.0,0.572450161,0.0,1.0,0.974233031,0.0,1.0,1.0,1.0
1111,1.0,1.0,0.46401003,0.0582,1.0,0.46401003,0.0846,1.0,0.981688976,0.0582,1.0,1.0,1.0
1112,1.0,1.0,0.825297475,0.2334,1.0,0.825297475,0.2622,1.0,0.808129311,0.2334,1.0,1.0,1.0
1113,1.0,1.0,0.289170891,0.4143,1.0,0.289170891,0.4435,1.0,0.621293783,0.4143,1.0,1.0,1.0
1114,1.0,1.0,0.326715142,0.5574,1.0,0.326715142,0.5748,1.0,0.587405086,0.5574,1.0,1.0,1.0
1115,1.0,1.0,0.201475978,0.6628,1.0,0.201475978,0.6703,1.0,0.496481419,0.6628,1.0,1.0,1.0
1116,1.0,1.0,0.207430616,0.6741,1.0,0.207430616,0.6868,1.0,0.51998812,0.6741,1.0,1.0,1.0
1117,1.0,1.0,0.320702344,0.6745,1.0,0.320702344,0.686,1.0,0.35537374,0.6745,1.0,1.0,1.0
1118,1.0,1.0,0.445385635,0.6601,1.0,0.445385635,0.6794,1.0,0.355972797,0.6601,1.0,1.0,1.0
1119,1.0,1.0,0.758502543,0.5938,1.0,0.758502543,0.6319,1.0,0.646268606,0.5938,1.0,1.0,1.0
1120,1.0,1.0,0.840147913,0.46,1.0,0.840147913,0.5119,1.0,0.569285572,0.46,1.0,1.0,1.0
1121,1.0,1.0,0.786503673,0.3106,1.0,0.786503673,0.3577,1.0,0.707985222,0.3106,1.0,1.0,1.0
1122,1.0,1.0,0.683891118,0.12,1.0,0.683891118,0.1667,1.0,0.628803551,0.12,1.0,1.0,1.0
1123,1.0,1.0,0.918649137,0.0001,1.0,0.918649137,0.014,1.0,0.797009945,0.0001,1.0,1.0,1.0
1124,1.0,1.0,0.857101977,0.0,1.0,0.857101977,0.0,1.0,0.728961587,0.0,1.0,1.0,1.0
1125,1.0,1.0,0.955500841,0.0,1.0,0.955500841,0.0,1.0,0.737565577,0.0,1.0,1.0,1.0
1126,1.0,1.0,0.979103029,0.0,1.0,0.979103029,0.0,1.0,0.741759658,0.0,1.0,1.0,1.0
1127,1.0,1.0,0.965989053,0.0,1.0,0.965989053,0.0,1.0,0.848323941,0.0,1.0,1.0,1.0
1128,1.0,1.0,0.513544381,0.0,1.0,0.513544381,0.0,1.0,0.880687952,0.0,1.0,1.0,1.0
1129,1.0,1.0,0.438678503,0.0,1.0,0.438678503,0.0,1.0,0.82193315,0.0,1.0,1.0,1.0
1130,1.0,1.0,0.555987298,0.0,1.0,0.555987298,0.0,1.0,0.674149513,0.0,1.0,1.0,1.0
1131,1.0,1.0,0.599716961,0.0,1.0,0.599716961,0.0,1.0,0.611565113,0.0,1.0,1.0,1.0
