Time_Index,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
1469,1.0,1.0,1.0,0.0,0.085635424,0.0,0.241350695,1.0,1.0,1.0
1470,1.0,1.0,1.0,0.0,0.020704094,0.0,0.28406617,1.0,1.0,1.0
1471,1.0,1.0,1.0,0.0376,0.002257308,0.0425,0.326939523,1.0,1.0,1.0
1472,1.0,1.0,1.0,0.1679,0.001343192,0.1724,0.210281074,1.0,1.0,1.0
1473,1.0,1.0,1.0,0.3053,0.002372579,0.3042,0.16682373,1.0,1.0,1.0
1474,1.0,1.0,1.0,0.4204,1.76e-5,0.4168,0.120708011,1.0,1.0,1.0
1475,1.0,1.0,1.0,0.4801,0.001147653,0.4976,0.090949811,1.0,1.0,1.0
1476,1.0,1.0,1.0,0.5293,0.059270803,0.492,0.161989763,1.0,1.0,1.0
1477,1.0,1.0,1.0,0.5588,0.072345227,0.5564,0.136165485,1.0,1.0,1.0
1478,1.0,1.0,1.0,0.5357,0.09780746,0.5843,0.255556911,1.0,1.0,1.0
1479,1.0,1.0,1.0,0.5009,0.148131341,0.5729,0.275317192,1.0,1.0,1.0
1480,1.0,1.0,1.0,0.4341,0.443712413,0.4757,0.392962337,1.0,1.0,1.0
1481,1.0,1.0,1.0,0.3047,0.480769128,0.3243,0.559274435,1.0,1.0,1.0
1482,1.0,1.0,1.0,0.1335,0.374290407,0.1598,0.574594319,1.0,1.0,1.0
1483,1.0,1.0,1.0,0.0131,0.382233739,0.0213,0.570596933,1.0,1.0,1.0
1484,1.0,1.0,1.0,0.0,0.314262241,0.0,0.69997561,1.0,1.0,1.0
1485,1.0,1.0,1.0,0.0,0.403662413,0.0,0.691486657,1.0,1.0,1.0
1486,1.0,1.0,1.0,0.0,0.284232348,0.0,0.590405107,1.0,1.0,1.0
1487,1.0,1.0,1.0,0.0,0.189224839,0.0,0.64343071,1.0,1.0,1.0
1488,1.0,1.0,1.0,0.0,0.211672679,0.0,0.456028104,1.0,1.0,1.0
1489,1.0,1.0,1.0,0.0,0.132683113,0.0,0.541794658,1.0,1.0,1.0
1490,1.0,1.0,1.0,0.0,0.057144277,0.0,0.579233587,1.0,1.0,1.0
1491,1.0,1.0,1.0,0.0,0.104336128,0.0,0.735429168,1.0,1.0,1.0
1492,1.0,1.0,1.0,0.0,0.097777627,0.0,0.712021112,1.0,1.0,1.0
1493,1.0,1.0,1.0,0.0,0.05427013,0.0,0.675500989,1.0,1.0,1.0
1494,1.0,1.0,1.0,0.0,0.055842452,0.0,0.587614536,1.0,1.0,1.0
1495,1.0,1.0,1.0,0.0406,0.095989451,0.0634,0.539128423,1.0,1.0,1.0
1496,1.0,1.0,1.0,0.2104,0.062838465,0.2258,0.308826715,1.0,1.0,1.0
1497,1.0,1.0,1.0,0.3931,0.007532438,0.4117,0.166598231,1.0,1.0,1.0
1498,1.0,1.0,1.0,0.5351,0.000374348,0.5439,0.035945348,1.0,1.0,1.0
1499,1.0,1.0,1.0,0.6404,0.00032155,0.6451,0.02241262,1.0,1.0,1.0
1500,1.0,1.0,1.0,0.6488,0.000352971,0.6582,0.049111038,1.0,1.0,1.0
1501,1.0,1.0,1.0,0.6503,0.004096869,0.6607,0.077151828,1.0,1.0,1.0
1502,1.0,1.0,1.0,0.6435,0.010309711,0.6521,0.132567197,1.0,1.0,1.0
1503,1.0,1.0,1.0,0.5997,0.032383375,0.6166,0.138344169,1.0,1.0,1.0
1504,1.0,1.0,1.0,0.4801,0.072304383,0.5075,0.166375995,1.0,1.0,1.0
1505,1.0,1.0,1.0,0.3244,0.100602642,0.3651,0.31999433,1.0,1.0,1.0
1506,1.0,1.0,1.0,0.1324,0.112688825,0.1782,0.323047101,1.0,1.0,1.0
1507,1.0,1.0,1.0,0.0085,0.225813627,0.0295,0.3913849,1.0,1.0,1.0
1508,1.0,1.0,1.0,0.0,0.206518441,0.0,0.577695429,1.0,1.0,1.0
1509,1.0,1.0,1.0,0.0,0.418049455,0.0,0.663550913,1.0,1.0,1.0
1510,1.0,1.0,1.0,0.0,0.594238639,0.0,0.65632081,1.0,1.0,1.0
1511,1.0,1.0,1.0,0.0,0.498331428,0.0,0.529265046,1.0,1.0,1.0
1512,1.0,1.0,1.0,0.0,0.159249201,0.0,0.677042365,1.0,1.0,1.0
1513,1.0,1.0,1.0,0.0,0.196855649,0.0,0.364896327,1.0,1.0,1.0
1514,1.0,1.0,1.0,0.0,0.07997895,0.0,0.230226904,1.0,1.0,1.0
1515,1.0,1.0,1.0,0.0,0.085180894,0.0,0.280503005,1.0,1.0,1.0
1516,1.0,1.0,1.0,0.0,0.098656289,0.0,0.206801504,1.0,1.0,1.0
1517,1.0,1.0,1.0,0.0,0.141046807,0.0,0.150344521,1.0,1.0,1.0
1518,1.0,1.0,1.0,0.0,0.15791139,0.0,0.16248101,1.0,1.0,1.0
1519,1.0,1.0,1.0,0.0,0.149105087,0.0,0.089340515,1.0,1.0,1.0
1520,1.0,1.0,1.0,0.0,0.101002522,0.0,0.067649417,1.0,1.0,1.0
1521,1.0,1.0,1.0,0.2772,0.168160841,0.288,0.072323456,1.0,1.0,1.0
1522,1.0,1.0,1.0,0.4703,0.459758073,0.4637,0.148451656,1.0,1.0,1.0
1523,1.0,1.0,1.0,0.5945,0.730826378,0.5536,0.318755865,1.0,1.0,1.0
1524,1.0,1.0,1.0,0.6074,0.920655966,0.6065,0.398753226,1.0,1.0,1.0
1525,1.0,1.0,1.0,0.6058,0.900399923,0.579,0.478337765,1.0,1.0,1.0
1526,1.0,1.0,1.0,0.573,0.830963373,0.5484,0.682277143,1.0,1.0,1.0
1527,1.0,1.0,1.0,0.4695,0.834859908,0.4642,0.461171448,1.0,1.0,1.0
1528,1.0,1.0,1.0,0.2946,0.530247152,0.3147,0.297343254,1.0,1.0,1.0
1529,1.0,1.0,1.0,0.0015,0.257003456,0.0484,0.228956327,1.0,1.0,1.0
1530,1.0,1.0,1.0,0.0,0.073373519,0.0,0.221199751,1.0,1.0,1.0
1531,1.0,1.0,1.0,0.0,0.013176475,0.0,0.130152673,1.0,1.0,1.0
1532,1.0,1.0,1.0,0.0,0.000357268,0.0,0.234487087,1.0,1.0,1.0
1533,1.0,1.0,1.0,0.0,0.0,0.0,0.189554632,1.0,1.0,1.0
1534,1.0,1.0,1.0,0.0,0.0,0.0,0.110512033,1.0,1.0,1.0
1535,1.0,1.0,1.0,0.0,0.0,0.0,0.035743657,1.0,1.0,1.0
1536,1.0,1.0,1.0,0.0,0.000295655,0.0,0.055080459,1.0,1.0,1.0
1537,1.0,1.0,1.0,0.0,1.83e-5,0.0,0.03362409,1.0,1.0,1.0
1538,1.0,1.0,1.0,0.0,0.0,0.0,0.021175332,1.0,1.0,1.0
1539,1.0,1.0,1.0,0.0,0.0,0.0,0.00341103,1.0,1.0,1.0
1540,1.0,1.0,1.0,0.0,0.0,0.0,0.002389108,1.0,1.0,1.0
1541,1.0,1.0,1.0,0.0,0.0,0.0,0.003944313,1.0,1.0,1.0
1542,1.0,1.0,1.0,0.0,0.0,0.0,0.003100403,1.0,1.0,1.0
1543,1.0,1.0,1.0,0.0,0.000799759,0.0,0.003511916,1.0,1.0,1.0
1544,1.0,1.0,1.0,0.0,0.00032822,0.0,0.001128754,1.0,1.0,1.0
1545,1.0,1.0,1.0,0.1029,0.0,0.0745,0.000772598,1.0,1.0,1.0
1546,1.0,1.0,1.0,0.2427,0.0,0.2522,0.000660239,1.0,1.0,1.0
1547,1.0,1.0,1.0,0.3353,5.05e-6,0.3334,0.000466652,1.0,1.0,1.0
1548,1.0,1.0,1.0,0.3693,0.0,0.3485,4.58e-5,1.0,1.0,1.0
1549,1.0,1.0,1.0,0.321,0.0,0.3388,1.65e-5,1.0,1.0,1.0
1550,1.0,1.0,1.0,0.2798,0.0,0.3379,1.49e-6,1.0,1.0,1.0
1551,1.0,1.0,1.0,0.2887,6.15e-5,0.3133,0.0,1.0,1.0,1.0
1552,1.0,1.0,1.0,0.1717,0.000322065,0.1924,0.000578687,1.0,1.0,1.0
1553,1.0,1.0,1.0,0.0,0.000258478,0.0,4.49e-7,1.0,1.0,1.0
1554,1.0,1.0,1.0,0.0,0.000254347,0.0,4.73e-6,1.0,1.0,1.0
1555,1.0,1.0,1.0,0.0,0.00095264,0.0,0.000105247,1.0,1.0,1.0
1556,1.0,1.0,1.0,0.0,0.001598039,0.0,0.0005258,1.0,1.0,1.0
1557,1.0,1.0,1.0,0.0,0.002736128,0.0,0.001642361,1.0,1.0,1.0
1558,1.0,1.0,1.0,0.0,0.004819703,0.0,0.001275363,1.0,1.0,1.0
1559,1.0,1.0,1.0,0.0,0.002815315,0.0,0.001441495,1.0,1.0,1.0
1560,1.0,1.0,1.0,0.0,0.001111662,0.0,0.002369676,1.0,1.0,1.0
1561,1.0,1.0,1.0,0.0,0.004619826,0.0,0.004123273,1.0,1.0,1.0
1562,1.0,1.0,1.0,0.0,0.013734495,0.0,0.004395677,1.0,1.0,1.0
1563,1.0,1.0,1.0,0.0,0.006075219,0.0,0.007776518,1.0,1.0,1.0
1564,1.0,1.0,1.0,0.0,0.005867018,0.0,0.021396797,1.0,1.0,1.0
1565,1.0,1.0,1.0,0.0,0.006454244,0.0,0.020947153,1.0,1.0,1.0
1566,1.0,1.0,1.0,0.0,0.001825185,0.0,0.026925843,1.0,1.0,1.0
1567,1.0,1.0,1.0,0.0,0.017288091,0.0,0.044819325,1.0,1.0,1.0
1568,1.0,1.0,1.0,0.0,0.000526794,0.0,0.058502775,1.0,1.0,1.0
1569,1.0,1.0,1.0,0.1982,0.000747612,0.2372,0.055792175,1.0,1.0,1.0
1570,1.0,1.0,1.0,0.3702,0.005186242,0.443,0.056126565,1.0,1.0,1.0
1571,1.0,1.0,1.0,0.4604,0.019555334,0.5472,0.05412107,1.0,1.0,1.0
1572,1.0,1.0,1.0,0.5011,0.017807115,0.5775,0.055959456,1.0,1.0,1.0
1573,1.0,1.0,1.0,0.5173,0.012719838,0.5742,0.026762718,1.0,1.0,1.0
1574,1.0,1.0,1.0,0.5058,0.156649753,0.4846,0.026849799,1.0,1.0,1.0
1575,1.0,1.0,1.0,0.3876,0.307089061,0.3915,0.009776292,1.0,1.0,1.0
1576,1.0,1.0,1.0,0.1969,0.214498192,0.2302,0.005743272,1.0,1.0,1.0
1577,1.0,1.0,1.0,0.0,0.2281041,0.0021,0.00478826,1.0,1.0,1.0
1578,1.0,1.0,1.0,0.0,0.112953909,0.0,0.004260485,1.0,1.0,1.0
1579,1.0,1.0,1.0,0.0,0.059126329,0.0,0.003720263,1.0,1.0,1.0
1580,1.0,1.0,1.0,0.0,0.007401282,0.0,0.005222955,1.0,1.0,1.0
1581,1.0,1.0,1.0,0.0,0.014012869,0.0,0.005544674,1.0,1.0,1.0
1582,1.0,1.0,1.0,0.0,0.00549963,0.0,0.002695719,1.0,1.0,1.0
1583,1.0,1.0,1.0,0.0,3.54e-6,0.0,0.004272182,1.0,1.0,1.0
1584,1.0,1.0,1.0,0.0,0.031184454,0.0,0.014847984,1.0,1.0,1.0
1585,1.0,1.0,1.0,0.0,0.059124026,0.0,0.013666502,1.0,1.0,1.0
1586,1.0,1.0,1.0,0.0,0.079677746,0.0,0.048023768,1.0,1.0,1.0
1587,1.0,1.0,1.0,0.0,0.066642232,0.0,0.162439197,1.0,1.0,1.0
1588,1.0,1.0,1.0,0.0,0.038001623,0.0,0.212555051,1.0,1.0,1.0
1589,1.0,1.0,1.0,0.0,0.078255944,0.0,0.151014179,1.0,1.0,1.0
1590,1.0,1.0,1.0,0.0,0.041557591,0.0,0.166452259,1.0,1.0,1.0
1591,1.0,1.0,1.0,0.0,0.033567775,0.0,0.202019185,1.0,1.0,1.0
1592,1.0,1.0,1.0,0.0,0.013971851,0.0,0.22157383,1.0,1.0,1.0
1593,1.0,1.0,1.0,0.2668,0.019223142,0.2687,0.266779512,1.0,1.0,1.0
1594,1.0,1.0,1.0,0.4708,0.029227782,0.4733,0.380293012,1.0,1.0,1.0
1595,1.0,1.0,1.0,0.5885,0.169650957,0.5933,0.471342355,1.0,1.0,1.0
1596,1.0,1.0,1.0,0.5494,0.348233074,0.5518,0.258014411,1.0,1.0,1.0
1597,1.0,1.0,1.0,0.5991,0.438930571,0.6187,0.315827489,1.0,1.0,1.0
1598,1.0,1.0,1.0,0.5673,0.351334214,0.623,0.180056363,1.0,1.0,1.0
1599,1.0,1.0,1.0,0.483,0.403092742,0.5108,0.270218581,1.0,1.0,1.0
1600,1.0,1.0,1.0,0.3013,0.522940397,0.3315,0.227596372,1.0,1.0,1.0
1601,1.0,1.0,1.0,0.0001,0.347989529,0.0373,0.178521544,1.0,1.0,1.0
1602,1.0,1.0,1.0,0.0,0.042578425,0.0,0.13617523,1.0,1.0,1.0
1603,1.0,1.0,1.0,0.0,0.128508881,0.0,0.149890244,1.0,1.0,1.0
1604,1.0,1.0,1.0,0.0,0.185722023,0.0,0.281802535,1.0,1.0,1.0
1605,1.0,1.0,1.0,0.0,0.259771824,0.0,0.403117508,1.0,1.0,1.0
1606,1.0,1.0,1.0,0.0,0.426333785,0.0,0.403636634,1.0,1.0,1.0
1607,1.0,1.0,1.0,0.0,0.311244607,0.0,0.337498724,1.0,1.0,1.0
1608,1.0,1.0,1.0,0.0,0.213788033,0.0,0.557706356,1.0,1.0,1.0
1609,1.0,1.0,1.0,0.0,0.360295653,0.0,0.587857842,1.0,1.0,1.0
1610,1.0,1.0,1.0,0.0,0.153321177,0.0,0.461893737,1.0,1.0,1.0
1611,1.0,1.0,1.0,0.0,0.06624119,0.0,0.487103105,1.0,1.0,1.0
1612,1.0,1.0,1.0,0.0,0.041442599,0.0,0.414392889,1.0,1.0,1.0
1613,1.0,1.0,1.0,0.0,0.029058078,0.0,0.224741697,1.0,1.0,1.0
1614,1.0,1.0,1.0,0.0,8.44e-5,0.0,0.102251709,1.0,1.0,1.0
1615,1.0,1.0,1.0,0.0,0.000482521,0.0,0.128630966,1.0,1.0,1.0
1616,1.0,1.0,1.0,0.0,0.0,0.0,0.050198104,1.0,1.0,1.0
1617,1.0,1.0,1.0,0.1993,0.000641594,0.1787,0.12740384,1.0,1.0,1.0
1618,1.0,1.0,1.0,0.38,0.036998596,0.3826,0.183763623,1.0,1.0,1.0
1619,1.0,1.0,1.0,0.4883,0.103658676,0.4539,0.15910551,1.0,1.0,1.0
1620,1.0,1.0,1.0,0.5493,0.093477517,0.5053,0.115790196,1.0,1.0,1.0
1621,1.0,1.0,1.0,0.5521,0.057065763,0.4578,0.132838145,1.0,1.0,1.0
1622,1.0,1.0,1.0,0.5214,0.012270316,0.4155,0.12889497,1.0,1.0,1.0
1623,1.0,1.0,1.0,0.4105,0.01702342,0.375,0.075514629,1.0,1.0,1.0
1624,1.0,1.0,1.0,0.2423,0.003028527,0.2447,0.065074511,1.0,1.0,1.0
1625,1.0,1.0,1.0,0.0,0.030110713,0.0002,0.001844887,1.0,1.0,1.0
1626,1.0,1.0,1.0,0.0,0.011046975,0.0,0.003227213,1.0,1.0,1.0
1627,1.0,1.0,1.0,0.0,0.022840384,0.0,0.011765286,1.0,1.0,1.0
1628,1.0,1.0,1.0,0.0,0.019630214,0.0,0.0135707,1.0,1.0,1.0
1629,1.0,1.0,1.0,0.0,0.097961478,0.0,0.004110239,1.0,1.0,1.0
1630,1.0,1.0,1.0,0.0,0.112173602,0.0,0.00703875,1.0,1.0,1.0
1631,1.0,1.0,1.0,0.0,0.101782739,0.0,0.010116415,1.0,1.0,1.0
1632,1.0,1.0,1.0,0.0,0.110446163,0.0,0.007726965,1.0,1.0,1.0
1633,1.0,1.0,1.0,0.0,0.068983518,0.0,0.004615325,1.0,1.0,1.0
1634,1.0,1.0,1.0,0.0,0.144262925,0.0,0.001911142,1.0,1.0,1.0
1635,1.0,1.0,1.0,0.0,0.205671966,0.0,0.001943026,1.0,1.0,1.0
1636,1.0,1.0,1.0,0.0,0.257281125,0.0,0.002347258,1.0,1.0,1.0
1637,1.0,1.0,1.0,0.0,0.289213091,0.0,0.002721983,1.0,1.0,1.0
1638,1.0,1.0,1.0,0.0,0.253973126,0.0,0.00569111,1.0,1.0,1.0
1639,1.0,1.0,1.0,0.0,0.271025538,0.0,0.007540014,1.0,1.0,1.0
1640,1.0,1.0,1.0,0.0,0.213243261,0.0,0.01368444,1.0,1.0,1.0
1641,1.0,1.0,1.0,0.2168,0.236492172,0.2371,0.01000371,1.0,1.0,1.0
1642,1.0,1.0,1.0,0.3862,0.201613888,0.3842,0.01665188,1.0,1.0,1.0
1643,1.0,1.0,1.0,0.4511,0.150109321,0.4481,0.023584809,1.0,1.0,1.0
1644,1.0,1.0,1.0,0.4476,0.162102938,0.4967,0.016751368,1.0,1.0,1.0
1645,1.0,1.0,1.0,0.4533,0.125036791,0.4988,0.026214356,1.0,1.0,1.0
1646,1.0,1.0,1.0,0.437,0.056647908,0.4838,0.022430997,1.0,1.0,1.0
1647,1.0,1.0,1.0,0.4112,0.108449601,0.4464,0.014004987,1.0,1.0,1.0
1648,1.0,1.0,1.0,0.275,0.085936442,0.2983,0.026054081,1.0,1.0,1.0
1649,1.0,1.0,1.0,0.0,0.131815821,0.0032,0.018260367,1.0,1.0,1.0
1650,1.0,1.0,1.0,0.0,0.096837506,0.0,0.03484806,1.0,1.0,1.0
1651,1.0,1.0,1.0,0.0,0.047658637,0.0,0.04085673,1.0,1.0,1.0
1652,1.0,1.0,1.0,0.0,0.078504041,0.0,0.02848977,1.0,1.0,1.0
1653,1.0,1.0,1.0,0.0,0.071076289,0.0,0.026087586,1.0,1.0,1.0
1654,1.0,1.0,1.0,0.0,0.116672114,0.0,0.048963085,1.0,1.0,1.0
1655,1.0,1.0,1.0,0.0,0.13537927,0.0,0.031566687,1.0,1.0,1.0
1656,1.0,1.0,1.0,0.0,0.123699278,0.0,0.045357767,1.0,1.0,1.0
1657,1.0,1.0,1.0,0.0,0.076558188,0.0,0.059924081,1.0,1.0,1.0
1658,1.0,1.0,1.0,0.0,0.080270179,0.0,0.068389259,1.0,1.0,1.0
1659,1.0,1.0,1.0,0.0,0.086002328,0.0,0.059497163,1.0,1.0,1.0
1660,1.0,1.0,1.0,0.0,0.048127584,0.0,0.08310324,1.0,1.0,1.0
1661,1.0,1.0,1.0,0.0,0.01575792,0.0,0.102144554,1.0,1.0,1.0
1662,1.0,1.0,1.0,0.0,0.012967503,0.0,0.122772872,1.0,1.0,1.0
1663,1.0,1.0,1.0,0.0,0.002141553,0.0,0.171073705,1.0,1.0,1.0
1664,1.0,1.0,1.0,0.0,0.0030981,0.0,0.219397694,1.0,1.0,1.0
1665,1.0,1.0,1.0,0.1184,0.000234923,0.0845,0.200007498,1.0,1.0,1.0
1666,1.0,1.0,1.0,0.2778,0.000373551,0.2591,0.220994174,1.0,1.0,1.0
1667,1.0,1.0,1.0,0.3585,0.0,0.3346,0.209178418,1.0,1.0,1.0
1668,1.0,1.0,1.0,0.3238,0.015729198,0.3968,0.203515097,1.0,1.0,1.0
1669,1.0,1.0,1.0,0.3411,0.018590601,0.3904,0.227897614,1.0,1.0,1.0
1670,1.0,1.0,1.0,0.3405,0.091118015,0.4161,0.209356695,1.0,1.0,1.0
1671,1.0,1.0,1.0,0.286,0.052068722,0.324,0.324218661,1.0,1.0,1.0
1672,1.0,1.0,1.0,0.1028,0.131338283,0.1612,0.288892925,1.0,1.0,1.0
1673,1.0,1.0,1.0,0.0,0.101284891,0.0001,0.246395826,1.0,1.0,1.0
1674,1.0,1.0,1.0,0.0,0.095428444,0.0,0.198073909,1.0,1.0,1.0
1675,1.0,1.0,1.0,0.0,0.086883761,0.0,0.184009045,1.0,1.0,1.0
1676,1.0,1.0,1.0,0.0,0.132991686,0.0,0.193628415,1.0,1.0,1.0
1677,1.0,1.0,1.0,0.0,0.205821633,0.0,0.20093815,1.0,1.0,1.0
1678,1.0,1.0,1.0,0.0,0.074472994,0.0,0.216271028,1.0,1.0,1.0
1679,1.0,1.0,1.0,0.0,0.165889025,0.0,0.184818745,1.0,1.0,1.0
1680,1.0,1.0,1.0,0.0,0.160590693,0.0,0.254487246,1.0,1.0,1.0
1681,1.0,1.0,1.0,0.0,0.117114469,0.0,0.268106848,1.0,1.0,1.0
1682,1.0,1.0,1.0,0.0,0.078465909,0.0,0.161822006,1.0,1.0,1.0
1683,1.0,1.0,1.0,0.0,0.061367095,0.0,0.134925306,1.0,1.0,1.0
1684,1.0,1.0,1.0,0.0,0.043661937,0.0,0.060418211,1.0,1.0,1.0
1685,1.0,1.0,1.0,0.0,0.023071175,0.0,0.027239408,1.0,1.0,1.0
1686,1.0,1.0,1.0,0.0,0.007497279,0.0,0.158860564,1.0,1.0,1.0
1687,1.0,1.0,1.0,0.0,0.001299045,0.0,0.186404496,1.0,1.0,1.0
1688,1.0,1.0,1.0,0.0,0.016654303,0.0,0.193140492,1.0,1.0,1.0
1689,1.0,1.0,1.0,0.2628,0.052081291,0.2456,0.299835205,1.0,1.0,1.0
1690,1.0,1.0,1.0,0.4358,0.224936306,0.3773,0.286743701,1.0,1.0,1.0
1691,1.0,1.0,1.0,0.5505,0.453866512,0.5166,0.457011819,1.0,1.0,1.0
1692,1.0,1.0,1.0,0.6131,0.627534211,0.613,0.489734203,1.0,1.0,1.0
1693,1.0,1.0,1.0,0.609,0.449378669,0.5938,0.414665639,1.0,1.0,1.0
1694,1.0,1.0,1.0,0.5835,0.328273296,0.5508,0.223110616,1.0,1.0,1.0
1695,1.0,1.0,1.0,0.4465,0.206480235,0.4246,0.235763133,1.0,1.0,1.0
1696,1.0,1.0,1.0,0.2661,0.092131212,0.274,0.274209142,1.0,1.0,1.0
1697,1.0,1.0,1.0,0.0001,0.028178306,0.0198,0.150550276,1.0,1.0,1.0
1698,1.0,1.0,1.0,0.0,0.004973742,0.0,0.123922095,1.0,1.0,1.0
1699,1.0,1.0,1.0,0.0,0.0,0.0,0.064368874,1.0,1.0,1.0
1700,1.0,1.0,1.0,0.0,0.0,0.0,0.036341872,1.0,1.0,1.0
1701,1.0,1.0,1.0,0.0,8.7e-5,0.0,0.010988176,1.0,1.0,1.0
1702,1.0,1.0,1.0,0.0,0.000580252,0.0,0.013313939,1.0,1.0,1.0
1703,1.0,1.0,1.0,0.0,0.000215262,0.0,0.001893087,1.0,1.0,1.0
1704,1.0,1.0,1.0,0.0,0.000211122,0.0,0.000821388,1.0,1.0,1.0
1705,1.0,1.0,1.0,0.0,0.000134933,0.0,0.002997974,1.0,1.0,1.0
1706,1.0,1.0,1.0,0.0,0.0,0.0,0.003709143,1.0,1.0,1.0
1707,1.0,1.0,1.0,0.0,0.002359757,0.0,0.004126911,1.0,1.0,1.0
1708,1.0,1.0,1.0,0.0,0.001893943,0.0,0.006304188,1.0,1.0,1.0
1709,1.0,1.0,1.0,0.0,0.006628121,0.0,0.002161414,1.0,1.0,1.0
1710,1.0,1.0,1.0,0.0,0.002035447,0.0,0.014361451,1.0,1.0,1.0
1711,1.0,1.0,1.0,0.0,0.006758585,0.0,0.010724725,1.0,1.0,1.0
1712,1.0,1.0,1.0,0.0,0.020066613,0.0,0.017475139,1.0,1.0,1.0
1713,1.0,1.0,1.0,0.2441,0.033729102,0.212,0.030283447,1.0,1.0,1.0
1714,1.0,1.0,1.0,0.4013,0.006448823,0.3715,0.040839165,1.0,1.0,1.0
1715,1.0,1.0,1.0,0.4707,0.004795718,0.4482,0.068986885,1.0,1.0,1.0
1716,1.0,1.0,1.0,0.4622,0.000178554,0.4504,0.105258435,1.0,1.0,1.0
1717,1.0,1.0,1.0,0.4498,0.001431494,0.4597,0.074007317,1.0,1.0,1.0
1718,1.0,1.0,1.0,0.4513,0.003724903,0.5072,0.140021384,1.0,1.0,1.0
1719,1.0,1.0,1.0,0.4101,0.033406317,0.4786,0.180115163,1.0,1.0,1.0
1720,1.0,1.0,1.0,0.279,0.016572453,0.3339,0.149695903,1.0,1.0,1.0
1721,1.0,1.0,1.0,0.0,0.027135223,0.0059,0.156933904,1.0,1.0,1.0
1722,1.0,1.0,1.0,0.0,0.030080557,0.0,0.171713799,1.0,1.0,1.0
1723,1.0,1.0,1.0,0.0,0.041648112,0.0,0.151109785,1.0,1.0,1.0
1724,1.0,1.0,1.0,0.0,0.079876676,0.0,0.224205047,1.0,1.0,1.0
1725,1.0,1.0,1.0,0.0,0.145102277,0.0,0.279782861,1.0,1.0,1.0
1726,1.0,1.0,1.0,0.0,0.203439325,0.0,0.36195749,1.0,1.0,1.0
1727,1.0,1.0,1.0,0.0,0.188324541,0.0,0.220815629,1.0,1.0,1.0
1728,1.0,1.0,1.0,0.0,0.240235493,0.0,0.225949705,1.0,1.0,1.0
1729,1.0,1.0,1.0,0.0,0.303566724,0.0,0.208765715,1.0,1.0,1.0
1730,1.0,1.0,1.0,0.0,0.29963851,0.0,0.273521781,1.0,1.0,1.0
1731,1.0,1.0,1.0,0.0,0.228475019,0.0,0.253024995,1.0,1.0,1.0
1732,1.0,1.0,1.0,0.0,0.367658466,0.0,0.191880211,1.0,1.0,1.0
1733,1.0,1.0,1.0,0.0,0.540749788,0.0,0.223239437,1.0,1.0,1.0
1734,1.0,1.0,1.0,0.0,0.244355246,0.0,0.235525474,1.0,1.0,1.0
1735,1.0,1.0,1.0,0.0,0.274246573,0.0,0.201843485,1.0,1.0,1.0
1736,1.0,1.0,1.0,0.0,0.294815779,0.0,0.355335712,1.0,1.0,1.0
1737,1.0,1.0,1.0,0.1008,0.335892856,0.1014,0.130232111,1.0,1.0,1.0
1738,1.0,1.0,1.0,0.2873,0.513114691,0.2966,0.26137948,1.0,1.0,1.0
1739,1.0,1.0,1.0,0.5112,0.641800046,0.5176,0.452031046,1.0,1.0,1.0
1740,1.0,1.0,1.0,0.536,0.966837883,0.5081,0.59516567,1.0,1.0,1.0
1741,1.0,1.0,1.0,0.4996,0.900840104,0.4678,0.625353277,1.0,1.0,1.0
1742,1.0,1.0,1.0,0.3911,0.957450688,0.4294,0.771235645,1.0,1.0,1.0
1743,1.0,1.0,1.0,0.3097,0.99094224,0.3534,0.792427063,1.0,1.0,1.0
1744,1.0,1.0,1.0,0.195,0.993954897,0.2745,0.637906671,1.0,1.0,1.0
1745,1.0,1.0,1.0,0.0,0.990123212,0.0021,0.646645784,1.0,1.0,1.0
1746,1.0,1.0,1.0,0.0,0.996523023,0.0,0.718746364,1.0,1.0,1.0
1747,1.0,1.0,1.0,0.0,0.990251541,0.0,0.790166259,1.0,1.0,1.0
1748,1.0,1.0,1.0,0.0,0.975010455,0.0,0.845876396,1.0,1.0,1.0
1749,1.0,1.0,1.0,0.0,0.991715074,0.0,0.836680591,1.0,1.0,1.0
1750,1.0,1.0,1.0,0.0,0.990609407,0.0,0.876152158,1.0,1.0,1.0
1751,1.0,1.0,1.0,0.0,0.936151862,0.0,0.876746058,1.0,1.0,1.0
1752,1.0,1.0,1.0,0.0,0.964827061,0.0,0.874910831,1.0,1.0,1.0
1753,1.0,1.0,1.0,0.0,0.955295861,0.0,0.838257909,1.0,1.0,1.0
1754,1.0,1.0,1.0,0.0,0.862646222,0.0,0.74078697,1.0,1.0,1.0
1755,1.0,1.0,1.0,0.0,0.646329939,0.0,0.709523916,1.0,1.0,1.0
1756,1.0,1.0,1.0,0.0,0.690088093,0.0,0.690028012,1.0,1.0,1.0
1757,1.0,1.0,1.0,0.0,0.795232832,0.0,0.679357946,1.0,1.0,1.0
1758,1.0,1.0,1.0,0.0,0.699535668,0.0,0.678755522,1.0,1.0,1.0
1759,1.0,1.0,1.0,0.0,0.589400589,0.0,0.587219417,1.0,1.0,1.0
